phase,time_s,cube_z_m,cube_vz_m_s,pad_vz_m_s,relative_vt_m_s,contact_count,left_Fn_N,left_Ft_N,left_rho,left_points,right_Fn_N,right_Ft_N,right_rho,right_points
normal_gate,0.0005,1.1808276789621311e-39,2.3616553579242623e-36,0.0,2.3616553579242623e-36,8,5.817698928967462,7.750020352476117e-17,3.330363278979275e-17,4,5.817698928967472,7.750020352476117e-17,3.3303632789792694e-17,4
normal_gate,0.001,-4.250979644263672e-38,-8.738124824319771e-35,7.52316384526264e-36,-9.490441208846035e-35,8,5.217045560628182,3.1007824251916313e-16,1.4858900450249602e-16,4,5.217045560627857,3.1007824251916313e-16,1.4858900450250529e-16,4
normal_gate,0.0015,1.2741130656001395e-36,2.6332457240855525e-33,-1.925929944387236e-34,2.825838718524276e-33,8,4.717097039321235,9.224532689638005e-15,4.8888821942517026e-15,4,4.717097039332622,9.224532689638006e-15,4.888882194239901e-15,4
normal_gate,0.002,-3.053969882872829e-23,-6.107939765745912e-20,4.981024878963885e-21,-6.6060422536423e-20,8,4.300533157950082,9.344989114176674e-13,5.432459634046347e-13,4,4.300533157525353,9.342433946198428e-13,5.430974255977092e-13,4
normal_gate,0.0025,1.0371206690470163e-21,2.135320735751489e-18,-1.7490746485650776e-19,2.310228200607997e-18,8,3.9530393028807236,9.537581670788239e-11,6.031802962240886e-11,4,3.953039318641671,9.536663791596521e-11,6.031222448650899e-11,4
normal_gate,0.003,-3.629472109599051e-20,-7.466368353007505e-17,6.115137084957279e-18,-8.077882061503233e-17,8,3.662784243014345,9.739999764782858e-09,6.647948062569455e-09,4,3.662783658497466,9.739701750323977e-09,6.647745716381842e-09,4
normal_gate,0.0035,-6.469646683012509e-20,-5.680349146826915e-17,3.711641806347028e-18,-6.051513327461618e-17,8,3.419987365084947,2.7002498496595756e-08,1.9738741414856848e-08,4,3.419987509599866,2.7002570753376126e-08,1.973879340025381e-08,4
normal_gate,0.004,-2.948287243461582e-19,-4.602645150320662e-16,3.600885774502668e-17,-4.962733727770929e-16,8,3.2165669180112104,1.8434954616455963e-07,1.4328129249565104e-07,4,3.2165645745963474,1.843481394100961e-07,1.432803035154597e-07,4
normal_gate,0.0045000000000000005,-4.700125263645073e-19,-3.5036760403669813e-16,2.141710744108825e-17,-3.717847114777864e-16,8,3.0458354858680705,4.349441244578072e-07,3.5699902906430865e-07,4,3.0458362027657477,4.349445300526425e-07,3.569992779468036e-07,4
normal_gate,0.005,-6.037246033227892e-19,-2.674241539165639e-16,1.1105088879697207e-17,-2.785292427962611e-16,8,2.90227174055104,7.52716587898941e-07,6.483856916134482e-07,4,2.9022723122776446,7.527168918749744e-07,6.483858257293037e-07,4
normal_gate,0.0055,-7.060917293905982e-19,-2.047342521356179e-16,3.936024524913792e-18,-2.086702766605317e-16,8,2.781304211910639,9.839454110441348e-07,8.844280740942444e-07,4,2.7813046658769762,9.839456388474266e-07,8.844281345003043e-07,4
normal_gate,0.006,-7.847282097249139e-19,-1.5727296066863155e-16,-9.354671286571386e-19,-1.563374935399744e-16,8,2.6791523632748317,1.1488702878934961e-06,1.072046427483866e-06,4,2.6791527218332765,1.148870458609181e-06,1.0720464433089856e-06,4
normal_gate,0.006500000000000001,-8.453635071445466e-19,-1.212705948392653e-16,-4.137082310510322e-18,-1.1713351252875497e-16,8,2.59268737357825,1.2630922760802938e-06,1.2179373118335706e-06,4,2.5926876549490534,1.263092404012535e-06,1.2179373030159267e-06,4
normal_gate,0.007,-8.923126503607372e-19,-9.389828643238142e-17,-6.1339886222465744e-18,-8.776429781013485e-17,8,2.519318496908114,1.3386316840579188e-06,1.3283668635990073e-06,4,2.519318715936379,1.3386317799268075e-06,1.328366843245224e-06,4
normal_gate,0.0075,-9.288288530426533e-19,-7.303240536383204e-17,-7.270089894818613e-18,-6.576231546901343e-17,8,2.456899245258592,1.384746388557591e-06,1.4090386400967822e-06,4,2.4568994140333027,1.3847464603972318e-06,1.409038616403917e-06,4
normal_gate,0.008,-9.573678774312964e-19,-5.707804877728601e-17,-7.798890705218034e-18,-4.9279158072067976e-17,8,2.4036499628442067,1.4085639434085989e-06,1.4650260699168776e-06,4,2.403650091204152,1.4085639972401922e-06,1.465026047670843e-06,4
normal_gate,0.0085,-9.797862654625219e-19,-4.483677606245107e-17,-7.906574951441262e-18,-3.6930201111009806e-17,8,2.3580939456736574,1.4155693472864415e-06,1.5007558857902534e-06,4,2.3580940416208507,1.4155693876226472e-06,1.5007558674903893e-06,4
normal_gate,0.009000000000000001,-9.974900115045138e-19,-3.5407492083983645e-17,-7.72925600299953e-18,-2.7678236080984114e-17,8,2.31900474756737,1.409981259022716e-06,1.5200284308406254e-06,4,2.3190048176047995,1.4099812892455987e-06,1.5200284175152208e-06,4
normal_gate,0.0095,-1.0115460939351554e-18,-2.8112164861283174e-17,-7.365864447896678e-18,-2.0746300413386495e-17,8,2.2853627195737403,1.3950420834967087e-06,1.5260620027057545e-06,4,2.28536276898137,1.3950421061409779e-06,1.5260619944845506e-06,4
normal_gate,0.01,-1.0227661688155249e-18,-2.2440149760739062e-17,-6.887771198451693e-18,-1.555237856228737e-17,8,2.2563191671393334,1.3732416123709951e-06,1.5215507100797876e-06,4,2.2563192001996013,1.3732416293362733e-06,1.5215507065830844e-06,4
normal_gate,0.0105,-1.0317693961618106e-18,-1.8006454692571333e-17,-6.3459680814063935e-18,-1.166048661116494e-17,8,2.2311667896233853,1.3464894419707411e-06,1.508727908905036e-06,4,2.231166809805292,1.346489454680659e-06,1.5087279094992492e-06,4
normal_gate,0.011,-1.0390296220516815e-18,-1.45204517797418e-17,-5.776421294304322e-18,-8.744030485437477e-18,8,2.209315299200787,1.316247906928788e-06,1.489429674665423e-06,4,2.2093153093103064,1.3162479164502249e-06,1.4894296786241942e-06,4
normal_gate,0.0115,-1.0449108303225092e-18,-1.1762416541655412e-17,-5.20405865515015e-18,-6.558357886505262e-18,8,2.1902713087978745,1.2836346038718368e-06,1.465154794654591e-06,4,2.190271311100693,1.2836346110042963e-06,1.4651548012552176e-06,4
normal_gate,0.012,-1.0496937968398865e-18,-9.565933034754337e-18,-4.645735576433843e-18,-4.920197458320494e-18,8,2.1736217381019056,1.2495014414473167e-06,1.43711923232148e-06,4,2.1736217344237034,1.2495014467899129e-06,1.4371192408981818e-06,4
normal_gate,0.0125,-1.0535961444091644e-18,-7.804695138555901e-18,-4.112438002198256e-18,-3.692257136357645e-18,8,2.159020118471466,1.2144956112671472e-06,1.4063041850288324e-06,4,2.1590201102798483,1.2144956152688142e-06,1.406304194998204e-06,4
