tag,preset,success,failure_mode,final_cube_z_m,max_relative_slip_mm,max_orientation_drift_deg,max_penetration_mm,arm_tracking_rms_rad,torque_saturation_proxy_ratio,max_truncated_contacts,wall_s
nominal_drake_ke50000_tau1ms_f16mm,drake,True,success,0.19277699291706085,1.4398772039607064,7.2446053078769115,1.323280273936689,0.017729589630811313,0.0,0,14.39489352144301
