time_s,force_command_N,ground_bottom_slip_m,ground_bottom_vt_m_s,ground_bottom_Fn_N,ground_bottom_Ft_N,ground_bottom_rho,ground_bottom_contacts,ground_bottom_gap_m,bottom_middle_slip_m,bottom_middle_vt_m_s,bottom_middle_Fn_N,bottom_middle_Ft_N,bottom_middle_rho,bottom_middle_contacts,bottom_middle_gap_m,middle_top_slip_m,middle_top_vt_m_s,middle_top_Fn_N,middle_top_Ft_N,middle_top_rho,middle_top_contacts,middle_top_gap_m,box_0_vz_m_s,box_1_vz_m_s,box_2_vz_m_s,solver_iterations
0.005,0.0,0.0,2.3349514561712685e-20,29.726051122353635,1.470883179373259e-15,9.896256810694728e-17,4,-4.208814877317002e-06,0.0,4.324391874254116e-20,19.918991490683247,1.4215648061330649e-15,1.427346165389926e-16,4,-3.2968421498288936e-06,0.0,7.991755784793862e-20,9.92937183139912,9.43472131058907e-16,1.900366200559467e-16,4,-4.56944623158928e-06,0.00024243859335585069,-0.00015751322061156587,0.000506426970941949,1
0.01,0.0,0.0,7.44798431016014e-21,29.348307799346323,2.6739042984529124e-15,1.8221863534581496e-16,4,-3.4916120376683735e-06,0.0,2.6715620954381676e-20,19.561557984960036,2.6677440328289415e-15,2.727537382124721e-16,4,-4.131483856889551e-06,0.0,3.2314961277596963e-20,9.751747730223759,1.959722239497962e-15,4.01922259211887e-16,4,-2.7290726804587995e-06,7.142407087936683e-05,-1.4705694436442795e-06,0.0001775457435733177,1
0.015,0.0,0.0,-1.0527262445869954e-20,29.41241804904606,7.118596953247796e-16,4.8405384020975964e-17,4,-3.3234715934200854e-06,0.0,1.785825432356219e-21,19.607543373119565,6.513459243986259e-16,6.643829999545696e-17,4,-4.3128510595624725e-06,0.0,3.1103142563935224e-20,9.797327851515202,4.560454690819928e-16,9.309588818372823e-17,4,-2.303464087562157e-06,1.5079664155777628e-05,-2.7948846129219473e-06,3.608872682990133e-05,1
0.02,0.0,0.0,-2.882232981562625e-20,29.426693571956434,8.060223998755947e-16,5.478171700837854e-17,4,-3.2883399173587458e-06,0.0,-4.6059867616041667e-20,19.61775874120957,7.813392118048378e-16,7.965631773863509e-17,4,-4.357685491090946e-06,0.0,-1.7671177021429746e-20,9.807489786370992,6.374821352920592e-16,1.299990413811979e-16,4,-2.211456970824255e-06,3.1411863598701166e-06,-1.2539540385200921e-06,7.142734225576148e-06,1
0.025,0.0,0.0,-2.750952680535839e-20,29.429384702987047,1.7961405703938363e-16,1.2206443243861162e-17,4,-3.281002303387459e-06,0.0,-1.83877015806095e-20,19.619606883212516,1.4554017233775413e-16,1.4836196586822066e-17,4,-4.368604246608732e-06,0.0,1.1791246762442176e-20,9.809503146441763,1.004640225321174e-16,2.048299919625574e-17,4,-2.1915625373000736e-06,6.589673044761968e-07,-3.986152760979279e-07,1.4206388632780846e-06,1
0.03,0.0,0.0,-1.3118245310628816e-20,29.429885430921562,1.4414493618456676e-16,9.795820410032295e-18,4,-3.2794575168526574e-06,0.0,3.260615428409313e-21,19.619932163519902,1.6455593105809847e-16,1.6774362896530668e-17,4,-4.371210873564679e-06,0.0,3.423632666615231e-20,9.809900943617972,1.5805460905816334e-16,3.222348726385233e-17,4,-2.1872455124652412e-06,1.3939140728432612e-07,-1.1076418068851957e-07,2.84790029215826e-07,1
0.035,0.0,0.0,1.917189498023063e-20,29.42997862437706,8.753307774557212e-16,5.948565499335282e-17,4,-3.27912963848237e-06,0.0,1.0426624482764837e-19,19.619988535116097,7.954286328537519e-16,8.108349619369899e-17,4,-4.371823838549005e-06,0.0,1.765420150184223e-19,9.809980089995108,5.049101866497514e-16,1.029380655246576e-16,4,-2.186305592205562e-06,2.971663137792738e-08,-2.8706269546944244e-08,5.7564776012425736e-08,1
0.04,0.0,0.0,-8.943664929533553e-21,29.42999600162586,3.570324023772416e-16,2.4263163498732202e-17,4,-3.27905952115376e-06,0.0,-1.8654165743207322e-20,19.619998119466374,3.3970984663119547e-16,3.46289377361505e-17,4,-4.37196636795395e-06,0.0,-2.76227781490588e-20,9.809995964780438,3.2283111441501084e-16,6.581676803416224e-17,4,-2.186100351200815e-06,6.380509796142273e-09,-7.133713857591122e-09,1.1732608619580498e-08,1
0.045,0.0,0.0,1.3353915792519454e-20,29.429999249756428,2.5402677369990585e-16,1.726311791883639e-17,4,-3.2790444239559624e-06,0.0,5.334972456782643e-20,19.61999970544945,2.4073239032937653e-16,2.4539489698617392e-17,4,-4.371999227092971e-06,0.0,9.582660113204385e-20,9.809999175373747,2.0473017417656226e-16,4.173908081266731e-17,4,-2.186055422057076e-06,1.3787500466522537e-09,-1.7243737475281234e-09,2.4109326782154827e-09,1
0.05,0.0,0.0,3.3461499645347534e-20,29.42999985869418,2.217298363222862e-16,1.5068286604614644e-17,4,-3.279041153519957e-06,0.0,7.767298042241908e-20,19.619999957350327,2.0994692921061433e-16,2.1401318008867885e-17,4,-4.372006752538515e-06,0.0,9.79544242234923e-20,9.809999830107857,1.4517134492530922e-16,2.959660498255342e-17,4,-2.186045565469308e-06,2.996210205142055e-10,-4.088349833819834e-10,4.993678944190894e-10,1
0.055,0.0,0.0,4.933537886077155e-21,29.4299999732688,4.4149608960384336e-16,3.000313217837942e-17,4,-3.279040441259845e-06,0.0,4.229011368742193e-20,19.61999999474314,4.488777062233991e-16,4.5757156609956027e-17,4,-4.372008467111443e-06,0.0,6.15228625321224e-20,9.809999964724415,3.0785705622500857e-16,6.276392606157505e-17,4,-2.186043399146631e-06,6.543442062415385e-11,-9.557677645213829e-11,1.042177524782862e-10,1
0.06,0.0,0.0,-4.383506556462302e-20,29.42999999491521,5.439517723724695e-16,3.6965801730645675e-17,4,-3.279040285412288e-06,0.0,-9.674494953716679e-20,19.61999999961233,4.64715529478933e-16,4.7371613607351206e-17,4,-4.372008856147469e-06,0.0,-1.267646358164882e-19,9.809999992620549,2.928976333489618e-16,5.971409450953933e-17,4,-2.1860429222780864e-06,1.4351568897762147e-11,-2.210968892749036e-11,2.190396113967993e-11,1
0.065,0.0,0.0,-1.5052292405984004e-21,29.429999999026307,1.322509282580903e-16,8.987490877503624e-18,4,-3.279040251172316e-06,0.0,-5.087900093358001e-20,19.620000000058077,9.566540521581562e-17,9.751825200360086e-18,4,-4.3720089441465215e-06,0.0,-1.1765611720300756e-19,9.80999999844474,5.823677825536866e-17,1.187294154222251e-17,4,-2.186042817146905e-06,3.1585304017020187e-12,-5.072406231737139e-12,4.631931999421549e-12,1
0.07,0.0,0.0,-3.035607098179826e-21,29.429999999816644,4.651786680999595e-16,3.161254965021119e-17,4,-3.279040243626269e-06,0.0,-2.499729191510279e-20,19.62000000004409,4.4246005236181064e-16,4.510296150467037e-17,4,-4.372008963984819e-06,0.0,-4.8662249440969847e-20,9.809999999673648,3.1465601901464345e-16,6.415005484711747e-17,4,-2.186042793970999e-06,6.975611955048133e-13,-1.1549567558162638e-12,9.874366272644961e-13,1
0.075,0.0,0.0,3.054815130992349e-21,29.42999999996287,2.1414425640864347e-16,1.4552786708047137e-17,4,-3.2790402419609344e-06,0.0,-3.7881946233833225e-20,19.620000000013185,2.2014937545645814e-16,2.244132267648422e-17,4,-4.372008968439589e-06,0.0,-8.989608143406775e-20,9.80999999992978,1.854795387620197e-16,3.781438099150813e-17,4,-2.1860427888639733e-06,1.5465236650049498e-13,-2.6295561619774933e-13,2.1470719127067192e-13,1
0.08,0.0,0.0,-1.4910946693964083e-20,29.429999999991562,1.1604149668103314e-16,7.885932496164893e-18,4,-3.279040241586234e-06,0.0,1.2802974715124911e-21,19.62000000000312,1.3191938585896132e-16,1.344743994484611e-17,4,-4.372008969452668e-06,0.0,3.490963888658218e-20,9.809999999984086,6.897969282610029e-17,1.4063138190868948e-17,4,-2.186042787698239e-06,3.3726874658322935e-14,-5.91764004738511e-14,4.174066128301043e-14,1
0.085,0.0,0.0,3.1770615401674473e-19,29.429999999999964,9.290538558901365e-16,6.313651755964238e-17,4,-3.279040241506437e-06,0.0,-3.1179813469148854e-20,19.62000000000204,1.4128044607161086e-16,1.4401676459897673e-17,4,-4.372008969667773e-06,0.0,-2.606836663707016e-19,9.809999999998773,4.898217336958372e-16,9.986171940793038e-17,4,-2.1860427874761945e-06,7.058429428406974e-15,-1.3620841149011972e-14,8.716411281720372e-15,1
0.09,0.0,0.0,8.988980179687576e-19,29.43000000000001,7.005998511933943e-15,4.761127089319702e-16,4,-3.279040241492559e-06,0.0,6.940663548354003e-19,19.620000000000058,2.316697903683033e-15,2.3615676897890176e-16,4,-4.372008969709407e-06,0.0,-2.799667454027891e-18,9.809999999999986,4.0588274019523694e-15,8.274877475947758e-16,4,-2.186042787448439e-06,2.026898680805765e-15,-4.68576624682871e-15,7.391249079527784e-15,1
0.095,0.0,0.0,-2.179397693849526e-16,29.43,1.3404250988099345e-12,9.109242941283958e-14,4,-3.279040241492559e-06,0.0,-3.016980334077362e-16,19.62,1.0469143855323255e-12,1.0671910148137874e-13,4,-4.372008969709407e-06,0.0,1.1585178181239311e-17,9.81,4.583577147760209e-13,9.344703665158429e-14,4,-2.186042787448439e-06,2.0135760045102635e-15,-4.653791823719504e-15,7.387696365848986e-15,1
0.1,0.0,0.0,-3.339114216715433e-16,29.429999999999996,1.537796864711586e-12,1.0450539345644487e-13,4,-3.279040241492559e-06,0.0,-4.994911278711715e-16,19.619999999999994,1.3632832687157955e-12,1.3896873279467847e-13,4,-4.372008969709407e-06,0.0,2.0916070191031326e-16,9.809999999999999,9.063488244199907e-13,1.8478059621202667e-13,4,-2.186042787448439e-06,2.011799647670863e-15,-4.653791823719504e-15,7.386808187429286e-15,1
0.105,0.0,0.0,-1.4456665906929558e-15,29.429999999999993,3.222557672198991e-12,2.1899814286095764e-13,4,-3.279040241492559e-06,0.0,-8.206471911912712e-16,19.61999999999999,2.25318853415913e-12,2.2968282713140993e-13,4,-4.372008969709407e-06,0.0,9.814869833536448e-16,9.810000000000015,1.2965680311924611e-12,2.6433599004943105e-13,4,-2.186042787448439e-06,2.0082469339920626e-15,-4.6395809690043015e-15,7.377926403232284e-15,1
0.11,0.0,0.0,-6.56843638696933e-16,29.43,3.1790684372286424e-12,2.1604270725305078e-13,4,-3.279040241492559e-06,0.0,-8.168502233854726e-16,19.62,2.7064602808538933e-12,2.7588789815024396e-13,4,-4.372008969709407e-06,0.0,-2.019613738399398e-16,9.81,1.5232465979611038e-12,3.1054976512968475e-13,4,-2.186042787448439e-06,2.009135112411762e-15,-4.652903645299805e-15,7.387696365848984e-15,1
0.115,0.0,0.0,-4.1794178775957317e-16,29.430000000000167,3.874530034270432e-12,2.633047933585056e-13,4,-3.279040241492559e-06,0.0,6.801140764507566e-16,19.619999999999905,1.477527203961033e-12,1.506143938798206e-13,4,-4.372008969709407e-06,0.0,-3.1283356211166473e-16,9.810000000000034,2.7524779184029596e-12,5.611575776560551e-13,4,-2.186042787448439e-06,2.1405855185273805e-15,-4.715964313098512e-15,7.402795398983888e-15,0
0.12,0.0,0.0,1.5907008973865617e-16,29.43,1.223699922594513e-12,8.316003551440795e-14,4,-3.279040241492559e-06,0.0,3.8996430293362944e-16,19.62,1.013549169059108e-12,1.0331795811000082e-13,4,-4.372008969709407e-06,0.0,4.31804395872563e-16,9.810000000000002,5.44867460437036e-13,1.1108408979348336e-13,4,-2.186042787448439e-06,2.0082469339920618e-15,-4.652015466880103e-15,7.387696365848984e-15,1
0.125,0.0,0.0,1.4433297931693116e-17,29.430000000000003,1.3807936429213349e-13,9.38357895291427e-15,4,-3.279040241492559e-06,0.0,1.5362414674711894e-17,19.619999999999997,1.3800259165471566e-13,1.4067542472448081e-14,4,-4.372008969709407e-06,0.0,-1.3453058330542365e-17,9.809999999999999,1.0152730922340505e-13,2.0698737864098892e-14,4,-2.186042787448439e-06,2.011799647670862e-15,-4.652903645299803e-15,7.385920009009585e-15,1
0.13,0.0,0.0,2.0634451891027326e-16,29.43,1.2475470067711302e-12,8.47806324683065e-14,4,-3.279040241492559e-06,0.0,4.312323731142608e-16,19.619999999999994,9.65475356872149e-13,9.841746757106518e-14,4,-4.372008969709407e-06,0.0,2.6213399555474173e-16,9.810000000000002,4.458163171120072e-13,9.089017678124508e-14,4,-2.186042787448439e-06,2.013576004510262e-15,-4.6520154668801035e-15,7.388584544268684e-15,1
0.135,0.0,0.0,1.506126693654907e-15,29.43,2.457432459429238e-12,1.6700186608421596e-13,4,-3.279040241492559e-06,0.0,1.1028199417714902e-15,19.620000000000005,2.280056511834386e-12,2.3242166277618607e-13,4,-4.372008969709407e-06,0.0,-7.532899913085929e-16,9.809999999999999,1.5114130572418759e-12,3.081372186018096e-13,4,-2.186042787448439e-06,2.0126878260905623e-15,-4.652015466880103e-15,7.385031830589884e-15,1
0.14,0.0,0.0,5.348580967505785e-16,29.430000000000003,9.933357664240667e-13,6.750497902983804e-14,4,-3.279040241492559e-06,0.0,6.628611347568933e-16,19.620000000000005,8.048219646868498e-13,8.204097499356265e-14,4,-4.372008969709407e-06,0.0,2.6940522726782783e-16,9.810000000000002,4.2076881291294004e-13,8.578365197001834e-14,4,-2.186042787448439e-06,2.0109114692511615e-15,-4.652015466880102e-15,7.387696365848983e-15,1
0.145,0.0,0.0,4.326799487204885e-17,29.430000000000003,4.2172330607643433e-13,2.865941597529285e-14,4,-3.279040241492559e-06,0.0,-3.2371153483433803e-17,19.619999999999997,3.845502880725543e-13,3.9199825491595756e-14,4,-4.372008969709407e-06,0.0,-1.568838123084881e-16,9.810000000000002,2.5267831266004226e-13,5.151443683181288e-14,4,-2.186042787448439e-06,2.0109114692511615e-15,-4.6546800021392016e-15,7.387696365848981e-15,1
0.15,0.0,0.0,-6.323106642960887e-16,29.4299999999999,4.5996820639774714e-12,3.125845779121636e-13,4,-3.279040241492559e-06,0.0,-3.6563998068153418e-16,19.620000000000037,5.291049483774597e-12,5.393526487028122e-13,4,-4.372008969709407e-06,0.0,6.81665399557273e-16,9.810000000000018,1.2218051888427073e-12,2.4909382035529154e-13,4,-2.186042787448439e-06,1.9478508014524524e-15,-4.639580969004301e-15,7.395689971626284e-15,0
0.155,0.0,0.0,-5.011868810136481e-16,29.430000000000003,1.0157859046386795e-12,6.903064251706962e-14,4,-3.279040241492559e-06,0.0,-8.346863810163564e-16,19.620000000000005,8.225327603912512e-13,8.384635681868001e-14,4,-4.372008969709407e-06,0.0,-5.179163609550414e-16,9.809999999999999,3.911430337444395e-13,7.974373776645046e-14,4,-2.186042787448439e-06,2.0135760045102615e-15,-4.651127288460403e-15,7.387696365848983e-15,1
0.16,0.0,0.0,-1.9450903019697397e-15,29.43,2.1332931395763395e-12,1.449740495804512e-13,4,-3.279040241492559e-06,0.0,-1.8000384008277563e-15,19.62,2.114630890132592e-12,2.1555870439679835e-13,4,-4.372008969709407e-06,0.0,5.729181510589919e-16,9.809999999999999,1.5510100065646068e-12,3.1620999114467013e-13,4,-2.186042787448439e-06,2.010023290831462e-15,-4.651127288460403e-15,7.385031830589882e-15,1
0.165,0.0,0.0,-6.915871707609681e-16,29.43,2.4265462701804094e-12,1.6490290657019432e-13,4,-3.279040241492559e-06,0.0,-9.700717488991589e-16,19.619999999999997,2.03658881294221e-12,2.0760334484630076e-13,4,-4.372008969709407e-06,0.0,-5.575552901087802e-16,9.810000000000002,1.1271931167446417e-12,2.29804916767511e-13,4,-2.186042787448439e-06,2.0135760045102623e-15,-4.657344537398303e-15,7.387696365848981e-15,1
0.17,0.0,0.0,-1.7894145717538472e-15,29.43,1.4765889561641462e-12,1.0034583460170888e-13,4,-3.279040241492559e-06,0.0,-2.2150318876350495e-15,19.620000000000005,1.216511934860133e-12,1.240073328093917e-13,4,-4.372008969709407e-06,0.0,-6.025406250190664e-16,9.81,7.050524512521515e-13,1.4374158027566798e-13,4,-2.186042787448439e-06,2.009135112411761e-15,-4.653791823719502e-15,7.38592000900958e-15,1
0.17500000000000002,0.0,0.0,-3.097556320034792e-16,29.43,1.9051672405872203e-12,1.2947110027775876e-13,4,-3.279040241492559e-06,0.0,-4.338471342111259e-16,19.62,1.6725294839381407e-12,1.7049230213436703e-13,4,-4.372008969709407e-06,0.0,-2.3667484320459456e-16,9.81,1.0205642416353413e-12,2.0806610430893809e-13,4,-2.186042787448439e-06,2.005582398732961e-15,-4.650239110040702e-15,7.38680818742928e-15,1
0.18,0.0,0.0,4.862746151893212e-06,29.359262816238044,0.043206131751594,0.002943270886740216,4,-3.2778345049715163e-06,0.0,5.048753219377286e-06,19.547140874053788,0.04930094015126183,0.00504431215479725,4,-4.244143727960559e-06,0.0,-1.738531925892331e-05,9.72669724785807,0.08149219135850078,0.016756395163105606,5,-1.960069967277267e-06,7.103949410015232e-07,-3.352938851388982e-05,4.416558343069603e-05,1
0.185,0.0,0.0,-1.320082396046252e-06,29.44454925475903,0.005485259781637367,0.0003725823570385138,4,-3.2782110842254075e-06,0.0,-7.162608360241552e-06,19.634380421098818,0.005457415917272594,0.000555904062183509,4,-4.341348710537596e-06,0.0,-1.2862328185862138e-05,9.820881686812582,0.004097308516022278,0.0008344074690410165,4,-2.1083357934492675e-06,-7.444584455624025e-07,-1.154264352608942e-05,-3.683949127418912e-05,1
0.19,0.0,0.0,-3.2662147395171975e-07,29.433623094316424,0.0047702960436137275,0.000324139235480994,4,-3.2795194075049827e-06,0.0,-1.6783624500303118e-06,19.623564945963196,0.004501533154009589,0.0004587885194566147,4,-4.3664083177810675e-06,0.0,-2.9492991275990465e-06,9.812717550782525,0.003126529991827596,0.0006372403925104861,4,-2.169455118376795e-06,-9.398259403526737e-09,-2.130426924931767e-06,-7.70418727168315e-06,1
0.195,0.0,0.0,1.7747150920060663e-07,29.430667956970076,0.0005523944029628818,3.7538692888012284e-05,4,-3.279293986621634e-06,0.0,4.046987315134055e-07,19.620672718724297,0.0005290535403558254,5.392817544435588e-05,4,-4.371036146734453e-06,0.0,4.880121318217423e-07,9.810534378313422,0.00037567265331192313,7.65855638083003e-05,4,-2.1825283392992723e-06,5.060889652427253e-08,-3.2408097770514955e-07,-1.5024227848813863e-06,1
0.2,0.0,0.0,1.056019518953816e-07,29.430119300254606,0.00041206067830226126,2.8002650896403024e-05,4,-3.279124004273992e-06,0.0,2.9541749526066e-07,19.620124078916433,0.00037835373549883783,3.856792484869273e-05,4,-4.3718439042897406e-06,0.0,4.101820034479266e-07,9.810103893987703,0.0002533412125968381,5.164903763192616e-05,4,-2.1852946412784235e-06,2.1372329662560252e-08,-4.314692257496088e-08,-2.930931827560001e-07,1
0.20500000000000002,0.0,0.0,1.2205506251813991e-08,29.43002107133442,0.0001669259537911379,1.134392349815393e-05,4,-3.2790638468047084e-06,0.0,3.087440858658154e-08,19.62002282156434,0.00015394740161005474,1.569288710926996e-05,4,-4.371981751995213e-06,0.0,4.039093543277077e-08,9.810020303435923,0.00010365178135825068,2.1131817907032675e-05,4,-2.1858827315285323e-06,6.60458598308228e-09,-4.25309089075508e-09,-5.754776614458439e-08,1
0.21,0.0,0.0,-7.539099748763504e-09,29.430003678629415,6.480631648875678e-06,4.404098429373684e-07,4,-3.279046392922619e-06,0.0,-2.4857709353814797e-08,19.62000419312051,6.083300098687915e-06,6.201120080107773e-07,4,-4.372004671050755e-06,0.0,-3.7425315823344345e-08,9.810003995753243,4.144492275148804e-06,8.449522093860425e-07,4,-2.1860083918093243e-06,1.805177863266784e-09,3.583819668197484e-11,-1.1382988171771904e-08,1
