time_s,force_command_N,ground_bottom_slip_m,ground_bottom_vt_m_s,ground_bottom_Fn_N,ground_bottom_Ft_N,ground_bottom_rho,ground_bottom_contacts,ground_bottom_gap_m,bottom_middle_slip_m,bottom_middle_vt_m_s,bottom_middle_Fn_N,bottom_middle_Ft_N,bottom_middle_rho,bottom_middle_contacts,bottom_middle_gap_m,middle_top_slip_m,middle_top_vt_m_s,middle_top_Fn_N,middle_top_Ft_N,middle_top_rho,middle_top_contacts,middle_top_gap_m,box_0_vz_m_s,box_1_vz_m_s,box_2_vz_m_s,solver_iterations
0.005,0.0,0.0,-1.0045668711615282e-18,29.72605112235364,1.37492483134757e-15,9.250638947556965e-17,4,-4.208814877317002e-06,0.0,1.8773370215143173e-18,19.918991490683243,5.954515518118137e-16,5.978731926165295e-17,4,-3.2968421498288936e-06,0.0,-1.3121484311433576e-18,9.929371831399116,7.590416827209009e-16,1.5288815760139514e-16,4,-4.56944623158928e-06,0.00024243859335585069,-0.00015751322061156148,0.0005064269709419455,2
0.01,0.0,0.0,-6.434078653686974e-19,29.348307799346323,1.2906922318359545e-15,8.795684171369514e-17,4,-3.4916120376683735e-06,0.0,8.928727815845207e-19,19.56155798496004,4.088148230025848e-16,4.1797777387353635e-17,4,-4.131483856889551e-06,0.0,-5.366560484846115e-20,9.751747730223759,5.04203704520278e-17,1.0340786461437899e-17,4,-2.7290726804587995e-06,7.142407087936948e-05,-1.4705694436425486e-06,0.0001775457435733185,2
0.015,0.0,0.0,-6.103398787379197e-19,29.412418049046064,1.699873596280835e-15,1.1558883689509964e-16,4,-3.3234715934200854e-06,0.0,-5.467617775011751e-20,19.607543373119565,6.887088578121067e-16,7.02493774672735e-17,4,-4.3128510595624725e-06,0.0,1.2944723967953522e-18,9.797327851515202,3.6265237306082395e-16,7.403087424592779e-17,4,-2.303464087562157e-06,1.5079664155784728e-05,-2.794884612924657e-06,3.608872682990213e-05,2
0.02,0.0,0.0,-1.4172425297245413e-18,29.426693571956434,2.6643193425977765e-15,1.81081801533888e-16,4,-3.2883399173587458e-06,0.0,1.0549509776216233e-18,19.61775874120957,7.394844944888294e-16,7.538929438819626e-17,4,-4.357685491090946e-06,0.0,9.16392504938462e-20,9.807489786370994,4.2974073868036466e-16,8.763521513477488e-17,4,-2.211456970824255e-06,3.1411863598683374e-06,-1.2539540385165843e-06,7.142734225576951e-06,2
0.025,0.0,0.0,-1.449645746945298e-19,29.429384702987036,1.5884909794738307e-15,1.0795271430276294e-16,4,-3.281002303387459e-06,0.0,2.1690296001401444e-20,19.619606883212512,6.9261649926443e-16,7.060452366729797e-17,4,-4.368604246608732e-06,0.0,-8.500331282995111e-20,9.809503146441763,2.158855515726974e-16,4.4015593521881144e-17,4,-2.1915625373000736e-06,6.589673044699767e-07,-3.9861527610152534e-07,1.4206388632779997e-06,2
0.03,0.0,0.0,-3.154741069297062e-19,29.42988543092157,1.5314220569302945e-15,1.0407258027047912e-16,4,-3.2794575168526574e-06,0.0,6.003370995404213e-19,19.6199321635199,4.667640420284735e-16,4.758059692951905e-17,4,-4.371210873564679e-06,0.0,-1.7617372810104963e-19,9.80990094361797,7.658976396439197e-16,1.5614788447832187e-16,4,-2.1872455124652412e-06,1.3939140728521148e-07,-1.1076418068767629e-07,2.8479002921662926e-07,2
0.035,0.0,0.0,-3.5096828880408425e-19,29.429978624377057,5.572918707564686e-16,3.787239385181611e-17,4,-3.27912963848237e-06,0.0,1.825158103342857e-20,19.619988535116093,5.912908078242945e-16,6.027432755793869e-17,4,-4.371823838549005e-06,0.0,6.720339057914588e-19,9.809980089995104,1.611904053103438e-15,3.286253464973633e-16,4,-2.186305592205562e-06,2.971663137881272e-08,-2.870626954610094e-08,5.756477600967624e-08,2
0.04,0.0,0.0,-1.323933097281101e-18,29.42999600162586,1.7173029982422936e-15,1.1670426310268076e-16,4,-3.27905952115376e-06,0.0,1.3902013868391632e-18,19.619998119466374,1.0833564757125516e-15,1.1043390209478948e-16,4,-4.37196636795395e-06,0.0,1.1565686641622321e-19,9.809995964780438,1.0690167013327067e-15,2.1794437126593312e-16,4,-2.186100351200815e-06,6.380509796139436e-09,-7.133713861188707e-09,1.1732608621271898e-08,2
0.045,0.0,0.0,-9.859798203335216e-19,29.429999249756435,1.4084107783788512e-15,9.571259356321644e-17,4,-3.2790444239559624e-06,0.0,6.131837436728544e-19,19.619999705449455,5.192442230204017e-16,5.293009488437267e-17,4,-4.371999227092971e-06,0.0,7.718180035265382e-19,9.809999175373747,8.483805653275593e-16,1.7296241317884458e-16,4,-2.186055422057076e-06,1.378750048425772e-09,-1.7243737413557455e-09,2.410932676354169e-09,2
0.05,0.0,0.0,-2.6896792782695275e-18,29.42999985869417,3.954744656821545e-15,2.687560092293538e-16,4,-3.279041153519957e-06,0.0,3.0122444124489156e-18,19.619999957350316,1.4421138149678436e-16,1.4700446667713464e-17,4,-4.372006752538515e-06,0.0,-3.551368508489e-19,9.809999830107856,3.0681604593834137e-16,6.255169240608806e-17,4,-2.186045565469308e-06,2.996210231759023e-10,-4.088349887559247e-10,4.993678943341327e-10,2
