time_s,delta_m,normal_force_N,contact_points,vz_m_s
1.5,1.2499287549871951e-05,5.0000792287124325,4,4.362808780911109e-09
1.5001,1.249928664037725e-05,5.000071034461819,4,1.0971075603549707e-08
1.5002,1.2499284821387846e-05,5.000063687703506,4,1.689588025044486e-08
1.5003,1.2499283002398442e-05,5.000057100786047,4,2.2207910177485246e-08
1.5004,1.2499280273914337e-05,5.000051195122533,4,2.6970543132165403e-08
1.5005000000000002,1.2499283911893144e-05,4.999382385207213,4,-3.451989627478724e-08
1.5006000000000002,1.249928664037725e-05,5.000113164008788,4,-2.30043646354261e-08
1.5007000000000001,1.2499287549871951e-05,5.000100484655322,4,-1.2779080016400712e-08
1.5008000000000001,1.2499287549871951e-05,5.000089225948233,4,-3.699477835183984e-09
1.5009000000000001,1.2499287549871951e-05,5.0000792287124325,4,4.362808780911109e-09
1.5010000000000001,1.249928664037725e-05,5.000071034461819,4,1.0971075603549707e-08
1.5011,1.2499284821387846e-05,5.000063687703506,4,1.689588025044486e-08
1.5012,1.2499283002398442e-05,5.000057100786047,4,2.2207910177485246e-08
1.5013,1.2499280273914337e-05,5.000051195122533,4,2.6970543132165403e-08
1.5014,1.2499283911893144e-05,4.999382385207213,4,-3.451989627478724e-08
1.5015,1.249928664037725e-05,5.000113164008788,4,-2.30043646354261e-08
1.5016,1.2499287549871951e-05,5.000100484655322,4,-1.2779080016400712e-08
1.5017,1.2499287549871951e-05,5.000089225948233,4,-3.699477835183984e-09
1.5018,1.2499287549871951e-05,5.0000792287124325,4,4.362808780911109e-09
1.5019,1.249928664037725e-05,5.000071034461819,4,1.0971075603549707e-08
1.502,1.2499284821387846e-05,5.000063687703506,4,1.689588025044486e-08
1.5021,1.2499283002398442e-05,5.000057100786047,4,2.2207910177485246e-08
1.5022,1.2499280273914337e-05,5.000051195122533,4,2.6970543132165403e-08
1.5023,1.2499283911893144e-05,4.999382385207213,4,-3.451989627478724e-08
1.5024,1.249928664037725e-05,5.000113164008788,4,-2.30043646354261e-08
1.5025000000000002,1.2499287549871951e-05,5.000100484655322,4,-1.2779080016400712e-08
