phase,time_s,cube_z_m,cube_vz_m_s,pad_z_m,pad_vz_m_s,relative_vt_m_s,candidate_contact_count,truncated_contacts,solver_iterations,left_Fn_N,left_Ft_N,left_points,left_rho,left_phi0_min_m,left_geometric_signed_overlap_m,left_minus_phi0_minus_geometric_m,right_Fn_N,right_Ft_N,right_points,right_rho,right_phi0_min_m,right_geometric_signed_overlap_m,right_minus_phi0_minus_geometric_m
normal_gate,0.0025,4.049483459060005e-13,2.1160424622376425e-14,-2.577492671132866e-15,2.1067023993348588e-14,9.340062902783719e-17,128,0,-1,6.002850230611932,9.214850500859973e-07,4,3.837697987977541e-07,-0.00014993548393249512,4.995681345462688e-05,9.997867047786824e-05,5.997054878793584,1.8324924112561258e-07,4,7.639134743188996e-08,-0.00015006214380264282,5.0042495131491505e-05,0.00010001964867115132
normal_gate,0.005,4.050051309947844e-13,2.3803484208132115e-14,-2.520694665096492e-15,2.380403816767962e-14,-5.539595475043124e-19,128,0,-1,6.002171289050152,2.482127512950824e-10,4,1.0338456674333024e-10,-0.0001500062644481659,5.001455545425304e-05,9.999170899391285e-05,5.9977338203553625,2.487660180288717e-10,4,1.0369167150457687e-10,-0.00014999136328697205,4.9984753131865345e-05,0.0001000066101551067
normal_gate,0.0075,4.0506858392692913e-13,2.6413873733112207e-14,-2.4572421564682517e-15,2.6415176469785084e-14,-1.302736672877114e-18,128,0,-1,6.000943015443854,2.3905697569156354e-10,4,9.959142049688416e-11,-0.0001500248908996582,5.0025731325148426e-05,9.999915957450978e-05,5.998962093961662,2.395842847541194e-10,4,9.984405677245245e-11,-0.00014997273683547974,4.997357726096996e-05,9.999915957450978e-05
normal_gate,0.01,4.051383794417829e-13,2.889448595211168e-14,-2.3874563824933907e-15,2.8895397359562924e-14,-9.114074512456272e-19,128,0,-1,6.000093432681089,2.2942405437727077e-10,4,9.559186742311887e-11,-0.00015001744031906128,5.001641809940227e-05,0.00010000102221965901,5.999811676724428,2.2992424318966188e-10,4,9.58047750405343e-11,-0.00014998018741607666,4.9982890486716114e-05,9.999729692936055e-05
normal_gate,0.0125,4.052141651736396e-13,3.123852088462997e-14,-2.311674038768443e-15,3.123900877560759e-14,-4.87890977618477e-19,128,0,-1,5.999769599011807,2.193578179901102e-10,4,9.140260070413352e-11,-0.0001500062644481659,5.0007104873656116e-05,9.999915957450978e-05,6.000135510393709,2.1982958933856024e-10,4,9.159359357707895e-11,-0.00014999136328697205,4.999220371246227e-05,9.999915957450978e-05
normal_gate,0.015,4.052956158618476e-13,3.344253788283534e-14,-2.2302428323182563e-15,3.344275811140163e-14,-2.202285662861181e-19,128,0,-1,5.999712278843983,2.088956623435423e-10,4,8.704403337812726e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,6.000043818949594,2.0933802543416528e-10,4,8.722354025691655e-11,-0.0001499950885772705,4.999965429305919e-05,9.999543428421132e-05
normal_gate,0.0175,4.0538235203564643e-13,3.5501922311231143e-14,-2.1435176699477303e-15,3.5501983297603346e-14,-6.098637220230962e-20,128,0,-1,5.999788186780222,1.980840248679177e-10,4,8.253792413220974e-11,-0.0001499950885772705,4.999779164790996e-05,9.999729692936055e-05,6.000116922625294,1.9849629995871223e-10,4,8.270517996500229e-11,-0.00015000253915786743,5.0001516938208423e-05,0.00010000102221965901
normal_gate,0.02,4.0547396711922146e-13,3.741412968284383e-14,-2.0518644698900787e-15,3.7414244879324654e-14,-1.1519648082658485e-19,128,0,-1,5.99999526469006,1.8695620865429852e-10,4,7.789848175153354e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.9999098447154555,1.8733764167138856e-10,4,7.805852359447954e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
normal_gate,0.0225,4.0557019006202955e-13,3.917276998111931e-14,-1.9556584677409353e-15,3.9172875013204767e-14,-1.0503208545953324e-19,128,0,-1,5.9999654083094285,1.755801190113623e-10,4,7.315880470252344e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999939701096087,1.7593024730026858e-10,4,7.330500641036822e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
normal_gate,0.025,4.056705600781474e-13,4.0779171353718877e-14,-1.8552918397548787e-15,4.0779283162067914e-14,-1.1180834903756764e-19,128,0,-1,5.999956417837442,1.6396754257108515e-10,4,6.832030566239671e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999948691568074,1.6428572438488514e-10,4,6.845297052946523e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
