time_s,phase,source_time_s,cube_x_m,cube_y_m,cube_z_m,cube_qx,cube_qy,cube_qz,cube_qw,relative_slip_m,orientation_drift_rad,raw_orientation_drift_rad,arm_q_error_rad,torque_saturation_proxy,penetration_m,candidate_contacts,truncated_contacts,solver_iterations,joint_q_0,joint_q_1,joint_q_2,joint_q_3,joint_q_4,joint_q_5,joint_q_6,joint_q_7,joint_q_8,left_Fn_N,left_Ft_N,left_rho,left_points,right_Fn_N,right_Ft_N,right_rho,right_points
7.3100000000000005,final_hold,6.7,0.3479422,0.18548602,0.19153206,0.08740568,0.21161439,0.2088259,0.95077413,0.005389711858478321,0.38188486243046027,0.3818865779622836,0.006257865221179686,1,0.000176404690137133,256,0,-1,0.42369717,-0.11019604,0.05196335,-2.461823,0.0036357197,2.0130646,0.78553253,0.01899902,0.022894323,14.995754459133686,4.819233455979012,0.4017164882494201,2,14.146388349885848,7.362009413972844,0.650520227485506,3
7.32,final_hold,6.7,0.34794125,0.18548302,0.19153093,0.08738552,0.21164767,0.20876582,0.95078176,0.005392138070771481,0.3819892118332087,0.3819902051404979,0.006257865194541742,1,0.0001764573680702597,256,0,-1,0.42369717,-0.11019604,0.05196335,-2.461823,0.0036357213,2.0130646,0.78553253,0.018999023,0.022892741,14.996271744408409,4.787937793733516,0.39909401110969234,2,14.14754380787803,7.329323949684017,0.6475791884103141,3
7.33,final_hold,6.7,0.3479403,0.18548004,0.1915298,0.087365195,0.2116799,0.20870636,0.9507895,0.0053945596654379185,0.38209074641335583,0.38209192117851654,0.0062578651429270465,1,0.0001764840417308733,256,0,-1,0.42369717,-0.11019604,0.051963348,-2.461823,0.0036357227,2.0130646,0.78553253,0.018999035,0.02289123,14.995979171011209,4.75701994150789,0.39652461897117275,2,14.147961201352448,7.2973466287759186,0.6447348247673967,3
7.34,final_hold,6.7,0.34793937,0.18547714,0.1915287,0.087345146,0.21171121,0.20864744,0.9507973,0.005396916222435533,0.3821898146351995,0.38219109995110173,0.006257865087509599,1,0.0001764582993928343,256,0,-1,0.42369717,-0.11019604,0.051963344,-2.461823,0.0036357243,2.0130646,0.78553253,0.018999027,0.022889689,14.995678236457987,4.726395937355871,0.39397984062708996,2,14.148653574964094,7.266080776526984,0.6419410103255553,3
7.3500000000000005,final_hold,6.7,0.34793848,0.18547422,0.19152759,0.087325014,0.2117415,0.20858914,0.9508052,0.005399207991570949,0.3822871240692243,0.38228899836028096,0.006257870744260152,1,0.00017643148021306843,256,0,-1,0.42369717,-0.11019603,0.051963344,-2.461823,0.0036357264,2.0130646,0.78553253,0.018999018,0.022888128,14.995940508888275,4.69586835598768,0.3914282963116237,2,14.149632801403175,7.235381490119026,0.6391845632737475,3
7.36,final_hold,6.7,0.34793767,0.18547124,0.1915265,0.08730461,0.21177079,0.20853145,0.9508132,0.0054014931828773195,0.38238197594719064,0.38238373541934806,0.006257870717623989,1,0.0001764573680702597,256,0,-1,0.42369717,-0.11019603,0.051963344,-2.461823,0.003635728,2.0130646,0.78553253,0.01899902,0.02288659,14.996271171478561,4.666296356347233,0.3889547193923506,2,14.150362367568881,7.206034811700114,0.6365592117463698,3
7.37,final_hold,6.7,0.34793684,0.18546839,0.19152544,0.0872846,0.21179919,0.20847428,0.9508213,0.005403737844989654,0.3824747628193482,0.3824759406210827,0.006257870681235687,1,0.00017652464157436043,256,0,-1,0.42369717,-0.11019603,0.05196334,-2.461823,0.0036357285,2.0130646,0.78553253,0.018999025,0.022885058,14.996022310560749,4.636735979582615,0.38649715600893503,2,14.150939930585302,7.177037690664067,0.6339718179383875,3
7.38,final_hold,6.7,0.3479297,0.18548459,0.19153188,0.08742004,0.21185352,0.20839742,0.9508136,0.0053999120463096625,0.3826519131142041,0.38265401640388735,0.006258084106075442,1,0.00017649756046012044,256,0,-1,0.423697,-0.11019596,0.051963214,-2.4618232,0.0036354752,2.0130646,0.78553253,0.018989371,0.022849647,14.35685361506035,3.029655310701367,0.2637812740811169,2,13.433832205636126,6.001506509012308,0.558432100493111,2
7.390000000000001,final_hold,6.7,0.34793672,0.18547042,0.19153334,0.08744969,0.2118784,0.20834556,0.9508166,0.005399100187896567,0.3827413379965134,0.38274365034447577,0.0062580916858156815,1,0.00017695060523692518,256,0,-1,0.42369738,-0.11019594,0.051963564,-2.4618232,0.003635874,2.0130646,0.78553253,0.018998113,0.022814408,15.18234607895149,3.145085728609459,0.2589426654034834,2,14.355397078031665,6.185407060811015,0.5385959569063976,2
7.4,final_hold,6.7,0.3479458,0.18544984,0.19153169,0.08741542,0.21188983,0.2083053,0.9508261,0.005400578789621298,0.38278838004058335,0.38278877287307095,0.006258064540368135,1,0.00017717799346428365,256,0,-1,0.42369756,-0.11019598,0.05196373,-2.4618232,0.0036358745,2.0130646,0.78553253,0.019019794,0.022794314,14.993704197317168,3.098155300110893,0.25828801703528065,2,14.152737348620441,6.113922220140613,0.539994672897729,2
