engine,device,mu,mass_kg,compression_per_side_mm,dt_ms,N_measured_per_side_N,capacity_ratio_2muN_over_mg,normal_gate_pass,lift_follow_mm,slip_distance_mm,mean_abs_vt_mm_s,left_duty_lift,right_duty_lift,left_rho_mean_lift,right_rho_mean_lift,max_contacts,grasp_success,wall_s
mujoco,cpu,0.4,0.1,0.1,0.5,1.9087948949137925,1.556611535097894,True,59.732289799612474,0.2393372427891747,0.19173315788413664,0.9992003198720512,0.9992003198720512,0.6427540373243321,0.6427540375451081,8,True,0.15848562499741092
mujoco,cpu,0.4,0.1,0.2,0.5,3.817608992092401,3.1132387295350874,True,59.79580703325081,0.17548874410820584,0.14038198539333693,1.0,1.0,0.32175172643354666,0.32175172638214006,8,True,0.15495887503493577
mujoco,cpu,0.4,0.1,0.3,0.5,5.726461466196058,4.6698972201394975,True,59.795837744712465,0.17545803460838022,0.14035741939281507,1.0,1.0,0.2144993550117345,0.21449935510385434,8,True,0.15589558298233896
