time_s,z_m,vz_m_s,contact_count,normal_force_N,contact_dist_m,geometric_penetration_m
0.0,0.021,-0.1,0,0.0,nan,0.0
0.0005,0.02095,-0.1,0,0.0,nan,0.0
0.001,0.020900000000000002,-0.1,0,0.0,nan,0.0
0.0015,0.02085,-0.1,0,0.0,nan,0.0
0.002,0.020800000000000003,-0.1,0,0.0,nan,0.0
0.0025,0.02075,-0.1,0,0.0,nan,0.0
0.003,0.0207,-0.1,0,0.0,nan,0.0
0.0035,0.02065,-0.1,0,0.0,nan,0.0
0.004,0.0206,-0.1,0,0.0,nan,0.0
0.0045000000000000005,0.020550000000000002,-0.1,0,0.0,nan,0.0
0.005,0.0205,-0.1,0,0.0,nan,0.0
0.0055,0.020450000000000003,-0.1,0,0.0,nan,0.0
0.006,0.0204,-0.1,0,0.0,nan,0.0
0.006500000000000001,0.02035,-0.1,0,0.0,nan,0.0
0.007,0.020300000000000002,-0.1,0,0.0,nan,0.0
0.0075,0.02025,-0.1,0,0.0,nan,0.0
0.008,0.020200000000000003,-0.1,0,0.0,nan,0.0
0.0085,0.02015,-0.1,0,0.0,nan,0.0
0.009000000000000001,0.0201,-0.1,0,0.0,nan,0.0
0.0095,0.020050000000000002,-0.1,0,0.0,nan,0.0
0.01,0.02,-0.1,0,0.0,nan,0.0
0.0105,0.019950000000000002,-0.1,1,0.0,0.0,0.0
0.011,0.019900497070312502,-0.09900585937500002,1,1.9882812499999785,-4.999999999999796e-05,4.999999999999796e-05
0.0115,0.01985161126935959,-0.09777160190582278,1,2.468514938354477,-9.950292968749844e-05,9.950292968749844e-05
0.012,0.019803460219338025,-0.09630210004312621,1,2.939003725393123,-0.00014838873064041205,0.00014838873064041205
0.0125,0.01975615883029269,-0.09460277809066729,1,3.3986439049178405,-0.00019653978066197508,0.00019653978066197508
0.013000000000000001,0.019709819033023702,-0.0926795945379795,1,3.846367105375598,-0.00024384116970730882,0.00024384116970730882
0.0135,0.019664549521429174,-0.09053902318905561,1,4.281142697847758,-0.00029018096697629864,0.00029018096697629864
0.014,0.019620455504857588,-0.08818803314317356,1,4.7019800917641295,-0.00033545047857082635,0.00033545047857082635
0.0145,0.01957763847101436,-0.08563406768645468,1,5.10793091343776,-0.0003795444951424122,0.0003795444951424122
0.015,0.019536195959936845,-0.08288502215503157,1,5.498091062846209,-0.0004223615289856396,0.0004223615289856396
0.0155,0.019496221349520435,-0.07994922083281995,1,5.8716026444232385,-0.00046380404006315587,0.00046380404006315587
0.016,0.01945780365304602,-0.07683539294883415,1,6.22765576797161,-0.0005037786504795659,0.0005037786504795659
0.0165,0.01942102732912564,-0.07355264784075359,1,6.565490216161131,-0.0005421963469539812,0.0005421963469539812
0.017,0.019385972104449124,-0.07011044935303556,1,6.884396975436065,-0.00057897267087436,0.00057897267087436
0.0175,0.019352712809679488,-0.0665185895392752,1,7.183719627520734,-0.0006140278955508761,0.0006140278955508761
0.018000000000000002,0.01932131922880962,-0.0627871617397339,1,7.462855599082619,-0.0006472871903205127,0.0006472871903205127
0.0185,0.01929185596225662,-0.05892653310599218,1,7.721257267483431,-0.0006786807711903799,0.0006786807711903799
0.019,0.019264382303933857,-0.05494731664552952,1,7.9584329209253095,-0.0007081440377433787,0.0007081440377433787
0.0195,0.01923895213250401,-0.050860342859692036,1,8.173947571674972,-0.0007356176960661431,0.0007356176960661431
0.02,0.01921561381697952,-0.04667663104897884,1,8.3674236214264,-0.000761047867495989,0.000761047867495989
0.0205,0.019194410136799595,-0.042407360359859626,1,8.538541378238417,-0.0007843861830204787,0.0007843861830204787
0.021,0.01917537821647588,-0.038063840647429736,1,8.687039424859782,-0.0008055898632004059,0.0008055898632004059
0.021500000000000002,0.01915854947486182,-0.03365748322811634,1,8.812714838626789,-0.0008246217835241217,0.0008246217835241217
0.022,0.019143949589063635,-0.029199771596372465,1,8.91542326348775,-0.00084145052513818,0.00084145052513818
0.0225,0.019131598472974215,-0.02470223217883482,1,8.99507883507529,-0.0008560504109363654,0.0008560504109363654
0.023,0.019121510270374825,-0.02017640519878136,1,9.051653960106918,-0.0008684015270257854,0.0008684015270257854
0.0235,0.01911369336251337,-0.015633815722906737,1,9.085178951749246,-0.0008784897296251759,0.0008784897296251759
0.024,0.019108150390032653,-0.011085944961441805,1,9.095741522929863,-0.0008863066374866294,0.0008863066374866294
0.0245,0.01910487828908691,-0.006544201891481838,1,9.083486139919932,-0.0008918496099673476,0.0008918496099673476
0.025,0.01910386834145088,-0.0020198952720598498,1,9.048613238843977,-0.000895121710913091,0.000895121710913091
0.025500000000000002,0.019105106238391876,0.0024757938819875967,1,8.991378308094893,-0.0008961316585491194,0.0008961316585491194
0.026000000000000002,0.019108572158042854,0.006931839301961083,1,8.912090839946973,-0.0008948937616081246,0.0008948937616081246
0.0265,0.019114240855982578,0.011337395879441206,1,8.811113154960244,-0.0008914278419571466,0.0008914278419571466
0.027,0.019122081768698063,0.01568182543097232,1,8.68885910306223,-0.0008857591440174228,0.0008857591440174228
0.0275,0.019132059129574917,0.019954721753708562,1,8.545792645472481,-0.0008779182313019378,0.0008779182313019378
0.028,0.019144132097032245,0.024145934914658922,1,8.382426321900722,-0.0008679408704250838,0.0008679408704250838
0.0285,0.0191582548943915,0.028245594718511666,1,8.199319607705483,-0.0008558679029677559,0.0008558679029677559
0.029,0.019174376961042242,0.03224413330148086,1,7.9970771659383875,-0.000841745105608499,0.000841745105608499
0.029500000000000002,0.01919244311444284,0.036132306801194176,1,7.776346999426632,-0.0008256230389577582,0.0008256230389577582
0.03,0.0192123937224705,0.03990121605532265,1,7.537818508256949,-0.0008075568855571598,0.0008075568855571598
0.0305,0.019234164885612717,0.04354232628443347,1,7.282220458221633,-0.0007876062775294991,0.0007876062775294991
