time_s,z_m,vz_m_s,contact_count,normal_force_N,phi0_m_pre_step,geometric_penetration_m
0.0,0.020999999716877937,-1.0,16,0.0,0.0,0.0
5e-05,0.02094999887049198,-1.0,16,0.0,0.0,0.0
0.0001,0.020899998024106026,-1.0,16,0.0,0.0,0.0
0.00015000000000000001,0.02084999717772007,-1.0,16,0.0,0.0,0.0
0.0002,0.020799996331334114,-1.0,16,0.0,0.0,0.0
0.00025,0.020749995484948158,-1.0,16,0.0,0.0,0.0
0.00030000000000000003,0.020699994638562202,-1.0,16,0.0,0.0,0.0
0.00035,0.020649993792176247,-1.0,16,0.0,0.0,0.0
0.0004,0.02059999294579029,-1.0,16,0.0,0.0,0.0
0.00045000000000000004,0.020549992099404335,-1.0,16,0.0,0.0,0.0
0.0005,0.02049999125301838,-1.0,16,0.0,0.0,0.0
0.00055,0.020449990406632423,-1.0,16,0.0,0.0,0.0
0.0006000000000000001,0.020399989560246468,-1.0,16,0.0,0.0,0.0
0.0006500000000000001,0.020349988713860512,-1.0,16,0.0,0.0,0.0
0.0007,0.020299987867474556,-1.0,16,0.0,0.0,0.0
0.00075,0.0202499870210886,-1.0,16,0.0,0.0,0.0
0.0008,0.020199986174702644,-1.0,16,0.0,0.0,0.0
0.0008500000000000001,0.02014998532831669,-1.0,16,0.0,0.0,0.0
0.0009000000000000001,0.020099984481930733,-1.0,16,0.0,0.0,0.0
0.00095,0.020049983635544777,-1.0,16,0.0,0.0,0.0
0.001,0.01999998278915882,-1.0,16,49.291333518599,-1.4901161193847656e-08,1.7210841179310377e-08
0.0010500000000000002,0.019950106739997864,-0.9975354075431824,16,54.145352940684596,-4.9892812967300415e-05,4.989326000213665e-05
0.0011,0.01990036480128765,-0.9948281645774841,16,58.97403416263838,-9.963661432266235e-05,9.963519871234935e-05
0.00115,0.019850770011544228,-0.9918794631958008,16,63.775577887862404,-0.00014922767877578735,0.00014922998845577282
0.0012000000000000001,0.019801335409283638,-0.9886906743049622,16,68.54968007720977,-0.00019866228103637695,0.00019866459071636242
0.00125,0.019752072170376778,-0.9852631688117981,16,73.29492185872886,-0.0002479255199432373,0.00024792782962322277
0.0013000000000000002,0.019702991470694542,-0.981598436832428,16,78.0106334581455,-0.0002970099449157715,0.0002970085293054585
0.00135,0.019654106348752975,-0.9776979088783264,16,82.69465571954214,-0.0003458932042121887,0.00034589365124702495
0.0014,0.019605427980422974,-0.9735631942749023,16,87.34669635538717,-0.00039457157254219055,0.0003945720195770268
