time_s,force_command_N,ground_bottom_slip_m,ground_bottom_vt_m_s,ground_bottom_Fn_N,ground_bottom_Ft_N,ground_bottom_rho,ground_bottom_point_rho_max,ground_bottom_contacts,ground_bottom_phi_min_m,bottom_middle_slip_m,bottom_middle_vt_m_s,bottom_middle_Fn_N,bottom_middle_Ft_N,bottom_middle_rho,bottom_middle_point_rho_max,bottom_middle_contacts,bottom_middle_phi_min_m,middle_top_slip_m,middle_top_vt_m_s,middle_top_Fn_N,middle_top_Ft_N,middle_top_rho,middle_top_point_rho_max,middle_top_contacts,middle_top_phi_min_m,solver_iterations,line_search_iterations,truncated_contacts
4.9590000000000005,5.5336,8.392509785761643e-05,0.0014453197363764048,19.517684125609147,1.2265158974654096,0.12568252355883744,0.9999999983998484,4,-0.0005757920444011688,0.00016644934664653693,0.0034069365356117487,9.74312157849239,0.9448497263297434,0.19395215767715904,0.3740095885402687,4,-0.00027340909582562745,0.15919736121119143,0.4531282871030271,0.0,0.0,nan,nan,0,nan,-1,-1,0
4.9595,5.534400000000001,8.457718373091477e-05,0.0013041675556451082,19.516881495051493,1.22928118060855,0.125971065707422,0.9999999979152385,4,-0.0005764346569776535,0.0001679866546270073,0.00307460012845695,9.74218787825037,0.9469767795797184,0.1944074147233114,0.36200089733738217,4,-0.000273587997071445,0.15942554376939455,0.4563689809292555,0.0,0.0,nan,nan,0,nan,-1,-1,0
4.96,5.535200000000001,8.515859095194894e-05,0.0011628144420683384,19.51580717294695,1.231049132468158,0.12615918179132796,0.9999999971444906,4,-0.000576995313167572,0.00016935753235301082,0.002741781761869788,9.741694426856453,0.9483429396678665,0.1946977390408431,0.34939062174223556,4,-0.0002737556351348758,0.15965534924449543,0.45961074507795274,0.0,0.0,nan,nan,0,nan,-1,-1,0
4.9605,5.536,8.56692540371004e-05,0.001021319068968296,19.515073122556096,1.2319468497278412,0.1262559296592049,0.9999999958078938,4,-0.0005774926394224167,0.00017056192889284422,0.0024087990168482065,9.741512374590117,0.9489561073608882,0.19482726518649346,0.3362773660887479,4,-0.0002739009796641767,0.15988677775290938,0.4628532330971211,0.0,0.0,nan,nan,0,nan,-1,-1,0
4.961,5.5367999999999995,8.610928212573338e-05,0.0008800532668828964,19.515174300381133,1.2311212402339096,0.12617066302194038,0.9332058231892063,4,-0.0005779378116130829,0.00017159982241863464,0.0020757699385285378,9.741359710249553,0.9485896628570906,0.19475508369925285,0.32256761596203654,4,-0.00027402397245168686,0.16011982920732493,0.466095925308764,0.0,0.0,nan,nan,0,nan,-1,-1,0
4.9615,5.5376,8.647890804849151e-05,0.0007392581319436431,19.514921622848405,1.2288421994150744,0.1259387276222852,0.8116043860218219,4,-0.0005783028900623322,0.00017247130024187346,0.0017429391155019403,9.741471836104235,0.9472519852825978,0.19447820641883998,0.30819075238807137,4,-0.0002741319767665118,0.16035450328759993,0.46933836583048105,0.0,0.0,nan,nan,0,nan,-1,-1,0
4.962,5.5384,8.677841556772176e-05,0.0005990127683617175,19.51583874670999,1.2256750917724344,0.12560824135514653,0.6885653750641001,4,-0.0005786269903182983,0.00017317660246916194,0.0014105922891758382,9.742315081950911,0.9451843207607301,0.19403690248364575,0.2932479056239724,4,-0.0002742400101851672,0.16059079946986543,0.47258016001433134,0.0,0.0,nan,nan,0,nan,-1,-1,0
4.9625,5.539199999999999,8.700806661789823e-05,0.00045930297346785665,19.517122533246017,1.2218295026908936,0.1252059057998529,0.5645761038575287,4,-0.0005788896232843399,0.00017371616565795694,0.0010790970991365612,9.74297145772448,0.9424099092080668,0.19345430976519998,0.2778378822017729,4,-0.0002743108198046684,0.1608287170556295,0.4758209544233978,0.0,0.0,nan,nan,0,nan,-1,-1,0
4.963,5.540000000000001,8.716818134115595e-05,0.0003202285151928663,19.5186779185562,1.2170805831936136,0.1247093259361125,0.4400431972973821,4,-0.0005790907889604568,0.00017409051367720668,0.0007487057009711862,9.743350466261358,0.9389316849463767,0.19273281571829903,0.26208549496106165,4,-0.0002743555814959109,0.1610682402997199,0.4790604269364849,0.0,0.0,nan,nan,0,nan,-1,-1,0
4.9635,5.5408,8.725908715558756e-05,0.0001818069431465119,19.520599409404028,1.2115874324686782,0.12413424475941012,0.3153526424798281,4,-0.0005792323499917984,0.00017430039595054542,0.0004197551461402327,9.744390865725087,0.9347442801913144,0.1918527885574014,0.2460645652892989,4,-0.0002743816876318306,0.16130938302645603,0.48229819315019995,0.0,0.0,nan,nan,0,nan,-1,-1,0
4.964,5.5416,8.728117696290422e-05,4.417942545842379e-05,19.522818716186507,1.205119056787094,0.12345748575618554,0.19100302773265299,4,-0.0005793105810880661,0.0001743466128333107,9.245064575225115e-05,9.746095618777906,0.9298640255326965,0.19081775141649907,0.2297961209392726,4,-0.00027441148995421827,0.1615521440425809,0.4855339364876272,0.0,0.0,nan,nan,0,nan,-1,-1,0
4.9645,5.542400000000001,8.723488732056278e-05,-9.257891360903159e-05,19.525325340021904,1.197839620741455,0.12269599608526792,0.1607045964317968,4,-0.0005793292075395584,0.00017423012475190763,-0.00023295249411603436,9.7476813006339,0.9243229375608234,0.18964980677009083,0.21341115804187585,4,-0.0002744077646639198,0.1617965219511106,0.4887672967161052,0.0,0.0,nan,nan,0,nan,-1,-1,0
4.965,5.543200000000001,8.712068388985056e-05,-0.00022841132886242121,19.52812874838274,1.1897817047906345,0.12185311968400131,0.2435580407810669,4,-0.0005792882293462753,0.00017395203765189354,-0.0005561785219470039,9.749442830052992,0.9181168687437958,0.1883424283311184,0.1978378405914627,4,-0.00027438541292212903,0.16204251518043833,0.49199794133892283,0.0,0.0,nan,nan,0,nan,-1,-1,0
4.9655000000000005,5.544,8.693908326375815e-05,-0.0003632045991253108,19.531245802914945,1.1808282742775018,0.12091684126992748,0.32559560380429486,4,-0.0005791857838630676,0.00017351352296244432,-0.0008770061249379069,9.751769294393853,0.9112417247201052,0.18688746569178263,0.20803847017159474,4,-0.0002743592776823789,0.1622901220425419,0.4952255656244233,0.0,0.0,nan,nan,0,nan,-1,-1,0
4.966,5.5448,8.669060931123379e-05,-0.0004969457513652742,19.53454399370627,1.17121370101967,0.119912059518463,0.4066699913672781,4,-0.0005790255963802338,0.00017291594856359144,-0.0011951306951232255,9.753722133356337,0.903731351299503,0.185310046553176,0.21796479067914798,4,-0.00027429594774730504,0.16253934064567233,0.49844982218928635,0.0,0.0,nan,nan,0,nan,-1,-1,0
4.9665,5.5456,8.637583683292899e-05,-0.000629538029897958,19.538131123592567,1.1607900246037584,0.11882303555656745,0.48657082710864824,4,-0.0005788058042526245,0.00017216077692281534,-0.0015103411278687418,9.755918232633142,0.8956054930379822,0.18360250089883265,0.22753635197055633,4,-0.0002742214419413358,0.1627901689525615,0.5016704329755157,0.0,0.0,nan,nan,0,nan,-1,-1,0
