engine,device,mu,mass_kg,compression_per_side_mm,dt_ms,N_measured_per_side_N,capacity_ratio_2muN_over_mg,normal_gate_pass,lift_follow_mm,slip_distance_mm,mean_abs_vt_mm_s,left_duty_lift,right_duty_lift,left_rho_mean_lift,right_rho_mean_lift,max_contacts,grasp_success,wall_s
mujoco,cpu,0.4,0.6524,0.2,0.5,3.956470002425309,0.4945553502351308,True,-6758.1975220787235,6815.323253875041,5452.376820258375,0.011995201919232307,0.011995201919232307,1.0,1.0,8,False,0.10649541596649215
mujoco,cpu,0.4,0.4077,0.2,0.5,3.940892787150409,0.7882697996593925,True,-5581.195603975166,5638.586415661959,4511.150989970752,0.027988804478208718,0.027988804478208718,1.0,1.0,8,False,0.10529004200361669
mujoco,cpu,0.4,0.3434,0.2,0.5,3.933162297467784,0.9340337222528649,True,-3579.076567697739,3636.9894573216234,2910.095873288817,0.07796881247501,0.07796881247501,1.0,1.0,8,False,0.10800616699270904
mujoco,cpu,0.4,0.3262,0.2,0.5,3.930584552458742,0.9826393824689311,True,2.5890599959763776,57.325543671406095,45.845093267926124,0.5105957616953218,0.5105957616953218,0.9984610691001539,0.9984610691001538,8,False,0.1433425840223208
mujoco,cpu,0.4,0.3107,0.2,0.5,3.928020469347068,1.0309876634089723,True,56.3762075617224,3.5446861886290324,2.835414225993925,0.9660135945621752,0.9660135945621752,0.9683842617167056,0.9683842617241876,8,False,0.1580499170231633
mujoco,cpu,0.4,0.2718,0.2,0.5,3.920317745085936,1.1762314723187017,True,59.001279274751326,0.928979926862791,0.7435783670887786,0.9924030387844862,0.9924030387844862,0.8497595798149492,0.8497595793977146,8,True,0.15931454201927409
mujoco,cpu,0.4,0.1631,0.2,0.5,3.8798205608769543,1.9398969436469895,True,59.76127633013851,0.19498394534186644,0.15621201774452417,1.0,1.0,0.5161409769809897,0.5161409775914524,8,True,0.1587872919626534
