time_s,force_command_N,ground_bottom_slip_m,ground_bottom_vt_m_s,ground_bottom_Fn_N,ground_bottom_Ft_N,ground_bottom_rho,ground_bottom_point_rho_max,ground_bottom_contacts,ground_bottom_gap_m,ground_bottom_dist_min_m,bottom_middle_slip_m,bottom_middle_vt_m_s,bottom_middle_Fn_N,bottom_middle_Ft_N,bottom_middle_rho,bottom_middle_point_rho_max,bottom_middle_contacts,bottom_middle_gap_m,bottom_middle_dist_min_m,middle_top_slip_m,middle_top_vt_m_s,middle_top_Fn_N,middle_top_Ft_N,middle_top_rho,middle_top_point_rho_max,middle_top_contacts,middle_top_gap_m,middle_top_dist_min_m,box_0_vz_m_s,box_1_vz_m_s,box_2_vz_m_s,solver_iterations
0.055,0.0,0.0,9.581304803801265e-21,29.429999973268792,6.933778263070801e-16,4.712047753563532e-17,4.712047753563545e-17,4,-3.279040441259845e-06,-3.27904047397673e-06,0.0,-2.7504197770518024e-20,19.619999994743143,6.987745338649044e-16,7.12308393529184e-17,6.09179269302159e-17,4,-4.372008467111443e-06,-4.372008386606404e-06,0.0,-5.77278985480053e-20,9.809999964724417,5.237529939097612e-16,1.0677940790889178e-16,9.656096143258878e-17,4,-2.186043399146631e-06,-2.186043499045889e-06,6.543442064767844e-11,-9.55767755910359e-11,1.0421775242620861e-10,1
0.06,0.0,0.0,-9.699967232758019e-21,29.429999994915214,1.7913386057845219e-16,1.2173554917390565e-17,1.2173554917390904e-17,4,-3.279040285412288e-06,-3.2790402925871043e-06,0.0,-2.0741496387449955e-20,19.619999999612336,1.4723818030149981e-16,1.5008988817982572e-17,2.338256344148725e-17,4,-4.372008856147469e-06,-4.372008837919e-06,0.0,-4.851957219161153e-20,9.80999999262055,1.1027295006036656e-16,2.2481743148484812e-17,2.48516285988637e-17,4,-2.1860429222780864e-06,-2.1860429442813215e-06,1.4351571585821997e-11,-2.2109687178209548e-11,2.190396019942391e-11,1
0.065,0.0,0.0,-3.3612266857236216e-20,29.429999999026307,4.3147938233183485e-16,2.932241810031331e-17,2.932241810031342e-17,4,-3.279040251172316e-06,-3.2790402527509144e-06,0.0,-6.327847284415324e-20,19.62000000005808,3.875171628853418e-16,3.95022592134755e-17,4.876524406134273e-17,4,-4.3720089441465215e-06,-4.372008940024824e-06,0.0,-6.282998240906716e-20,9.809999998444736,2.555430467935806e-16,5.209848049624751e-17,6.294807337139108e-17,4,-2.186042817146905e-06,-2.186042822004132e-06,3.158528648869772e-12,-5.072405370634749e-12,4.6319328355223655e-12,1
0.07,0.0,0.0,6.420037180159961e-21,29.429999999816648,8.787021128261621e-16,5.971472054581287e-17,5.97147205458132e-17,4,-3.279040243626269e-06,-3.279040243976683e-06,0.0,1.1818209486031837e-21,19.620000000044094,8.420238323786033e-16,8.583321430955259e-17,7.080303679367001e-17,4,-4.372008963984819e-06,-4.372008963061953e-06,0.0,-3.8318761923614666e-21,9.809999999673648,5.951827662237566e-16,1.2134205224129597e-16,1.0705643592087394e-16,4,-2.186042793970999e-06,-2.1860427950465303e-06,6.975567781373071e-13,-1.1549514538217748e-12,9.87437463365313e-13,1
0.075,0.0,0.0,-1.954253347500947e-20,29.42999999996287,5.864172004694501e-16,3.985166160177981e-17,3.985166160178005e-17,4,-3.2790402419609344e-06,-3.279040242037262e-06,0.0,-8.523818131052276e-21,19.62000000001318,6.171446881802098e-16,6.290975414676811e-17,4.695083611808491e-17,4,-4.372008968439589e-06,-4.372008968231431e-06,0.0,-3.564555188121222e-21,9.80999999992978,4.128533272907144e-16,8.416989343397954e-17,6.940975229297616e-17,4,-2.1860427888639733e-06,-2.1860427891068367e-06,1.5464883731140844e-13,-2.6295830780903755e-13,2.1470625101464941e-13,1
0.08,0.0,0.0,1.6901152582099495e-21,29.429999999991562,8.71424263361322e-16,5.922013342586285e-17,5.922013342586306e-17,4,-3.279040241586234e-06,-3.2790402416035813e-06,0.0,2.1748088637304143e-20,19.620000000003117,9.031633400247241e-16,9.206558002289303e-17,7.487201627780367e-17,4,-4.372008969452668e-06,-4.3720089694041055e-06,0.0,2.531910332067122e-20,9.809999999984088,6.526670163532737e-16,1.33061573160924e-16,1.1684710069079684e-16,4,-2.186042787698239e-06,-2.186042787753752e-06,3.372689818291517e-14,-5.917642754988024e-14,4.174060920540765e-14,1
0.085,0.0,0.0,-7.901667187262436e-21,29.42999999999995,1.4275854406504027e-16,9.701566025486953e-18,9.701566025487261e-18,4,-3.279040241506437e-06,-3.2790402415099063e-06,0.0,-4.2062731216184407e-20,19.620000000002037,1.3977196498134637e-16,1.4247906725925776e-17,1.1507534267055541e-17,4,-4.372008969667773e-06,-4.3720089696608446e-06,0.0,-7.718414136577694e-20,9.809999999998775,1.1148231454359603e-16,2.2728300620511714e-17,1.2184690142821721e-17,4,-2.1860427874761945e-06,-2.186042787483135e-06,7.0540120609007064e-15,-1.3627973652398725e-14,8.718135560957001e-15,1
0.09,0.0,0.0,-7.838500089354713e-18,29.430000000001606,1.4650285753370067e-13,9.956021578912176e-15,9.956021578912253e-15,4,-3.2790402414890896e-06,-3.279040241492559e-06,0.0,-8.154334198971873e-18,19.619999999997983,6.005391378327861e-14,6.121703749570315e-15,6.139251505097421e-15,4,-4.3720089697163456e-06,-4.3720089697094134e-06,0.0,1.8462692723893144e-17,9.810000000001647,3.2617916983674057e-14,6.649932106762198e-15,6.631255184530826e-15,4,-2.186042787448439e-06,-2.1860427874484423e-06,3.861898820498457e-15,-6.550079825808427e-15,8.221643824344629e-15,0
0.095,0.0,0.0,-2.571440142234839e-18,29.43000000000001,1.6174169427271226e-13,1.0991620405892776e-14,1.0991620405893049e-14,4,-3.27904024148562e-06,-3.27904024148562e-06,0.0,1.717133607606209e-17,19.620000000000424,1.4500251549865695e-13,1.4781092303634437e-14,1.46645827323757e-14,4,-4.3720089697232845e-06,-4.372008969724275e-06,0.0,4.7064219087385615e-17,9.810000000000048,9.542632359737839e-14,1.9454907970923122e-14,1.9427470268104157e-14,4,-2.186042787448439e-06,-2.1860427874485685e-06,5.507696718563896e-16,-3.2034235403783547e-15,8.982812730027637e-15,1
0.1,0.0,0.0,-3.4812856174773047e-16,29.42999999999884,5.241310977366339e-13,3.561883097089055e-14,3.5618830970891985e-14,4,-3.2790402414821507e-06,-3.27904024148562e-06,0.0,-3.833359003078853e-16,19.620000000000758,1.6293001774445322e-13,1.6608564499943623e-14,1.6378365266089318e-14,4,-4.3720089697232845e-06,-4.3720089697269995e-06,0.0,-5.612053546790625e-17,9.809999999999526,2.676670586457621e-13,5.457024641096331e-14,5.4532469868356955e-14,4,-2.186042787448439e-06,-2.1860427874493503e-06,4.3797101255447376e-16,-4.390918087517421e-15,8.43835935875146e-15,1
0.105,0.0,0.0,-3.866998692865452e-15,29.429999999999936,3.253356257643424e-12,2.2109114900736875e-13,2.2109114900751683e-13,4,-3.2790402414821507e-06,-3.2790402415099063e-06,0.0,-3.229337818586464e-15,19.620000000000047,2.9641561679231564e-12,3.0215659204109575e-13,3.039375062991773e-13,4,-4.3720089697232845e-06,-4.3720089697475435e-06,0.0,1.1516759626748062e-15,9.809999999999976,1.9705994627108315e-12,4.0175320340689836e-13,4.0200941608202086e-13,4,-2.186042787448439e-06,-2.1860427874507962e-06,-4.1112755667884587e-16,-3.860675570956447e-15,8.220755645924929e-15,1
