phase,time_s,cube_z_m,cube_vz_m_s,pad_z_m,pad_vz_m_s,relative_vt_m_s,candidate_contact_count,truncated_contacts,solver_iterations,left_Fn_N,left_Ft_N,left_points,left_rho,right_Fn_N,right_Ft_N,right_points,right_rho
normal_gate,0.035,5.325295868337243e-13,3.0188731966725516e-14,-8.955408300776596e-16,3.018874213112088e-14,-1.0164395367051604e-20,128,0,-1,5.999952554702743,1.4086185847048975e-10,4,1.1738581029285197e-10,5.999952554702772,1.4091664391480706e-10,4,1.1743146519080085e-10
normal_gate,0.0375,5.326060230868845e-13,3.0798893844346045e-14,-8.191282938399547e-16,3.0798931113795724e-14,-3.7269449679189215e-20,128,0,-1,5.999952554702757,1.219119208871475e-10,4,1.0159407076610385e-10,5.999952554702759,1.219560419410132e-10,4,1.0163083860173539e-10
normal_gate,0.04,5.326837603826517e-13,3.1276196910123844e-14,-7.41387609940955e-16,3.1276196910123844e-14,0.0,128,0,-1,5.999952554702759,1.0314856378651916e-10,4,8.595781620445598e-11,5.999952554702758,1.0318208801671198e-10,4,8.598575328386384e-11
normal_gate,0.0425,5.327625276704828e-13,3.1622006581169884e-14,-6.626575915595623e-16,3.162203029809241e-14,-2.371692252312041e-20,128,0,-1,5.999952554702758,8.463677607364495e-11,4,7.053120445703084e-11,5.999952554702758,8.465985677500334e-11,4,7.055043852692387e-11
normal_gate,0.045,5.328419454796174e-13,3.183817955370455e-14,-5.832465586885771e-16,3.1838193106231705e-14,-1.3552527156068805e-20,128,0,-1,5.999952554702758,6.644031145565927e-11,4,5.536736403322341e-11,5.999952554702757,6.645309465990221e-11,4,5.5378016787663033e-11
normal_gate,0.0475,5.329216343392951e-13,3.19268876202046e-14,-5.034899363751122e-16,3.192688084394102e-14,6.776263578034403e-21,128,0,-1,5.999952554702759,4.861401297701654e-11,4,4.051199783147694e-11,5.999952554702758,4.8616674217143934e-11,4,4.0514215549119825e-11
normal_gate,0.05,5.330013231989728e-13,3.1890837897969454e-14,-4.236994327437571e-16,3.1890831121705876e-14,6.776263578034403e-21,128,0,-1,5.999952554702758,3.121807220578184e-11,4,2.6015265888488685e-11,5.999952554702757,3.1210862276436557e-11,4,2.600925756652318e-11
normal_gate,0.0525,5.330808494283246e-13,3.1733181349562906e-14,-3.441867559191014e-16,3.173317118516754e-14,1.0164395367051604e-20,128,0,-1,5.999952554702757,1.430121448566001e-11,4,1.1917772978430246e-11,5.999952554702758,1.428439544874046e-11,4,1.1903757003498605e-11
normal_gate,0.055,5.331597793464815e-13,3.1457384033805116e-14,-2.6525006149857866e-16,3.145736709314617e-14,1.6940658945086007e-20,128,0,-1,5.999952554702757,2.0885520613569834e-12,4,1.7404738140137275e-12,5.999952554702759,2.114690829902295e-12,4,1.762256293380855e-12
normal_gate,0.0575,5.332378961130091e-13,3.1067352466648823e-14,-1.8717056442067725e-16,3.106733213785809e-14,2.0328790734103208e-20,128,0,-1,5.999952554702758,1.7905500997224014e-11,4,1.4921368822483186e-11,5.999952554702758,1.7940633056478272e-11,4,1.4950645770037313e-11
normal_gate,0.06,5.333148744672556e-13,3.0567291319644196e-14,-1.1022947962388563e-16,3.0567257438326306e-14,3.3881317890172014e-20,128,0,-1,5.999952554702758,3.3109907388671155e-11,4,2.759180767414539e-11,5.999952554702759,3.3153691088616384e-11,4,2.7628294379286835e-11
normal_gate,0.0625,5.333904433586778e-13,2.996174068938852e-14,-3.469446951953614e-17,2.996169664367526e-14,4.404571325722362e-20,128,0,-1,5.999952554702759,4.766476291758769e-11,4,3.972094986003521e-11,5.999952554702759,4.771681695395346e-11,4,3.976432856669263e-11
normal_gate,0.065,5.334643317367327e-13,2.9255511723022196e-14,3.9170191612827865e-17,2.9255474453572516e-14,3.7269449679189215e-20,128,0,-1,5.999952554702759,6.153552598458963e-11,4,5.128001048638137e-11,5.999952554702759,6.159545546017278e-11,4,5.132995211094986e-11
normal_gate,0.0675,5.335362685508771e-13,2.845372388767843e-14,1.1112055828439715e-16,2.845369339449233e-14,3.049318610115481e-20,128,0,-1,5.999952554702758,7.469273635307462e-11,4,6.22444391618818e-11,5.999952554702759,7.476012224194084e-11,4,6.230059451332154e-11
normal_gate,0.07,5.336060911707852e-13,2.7561803276417336e-14,1.8093301379709659e-16,2.7561747372242817e-14,5.590417451878382e-20,128,0,-1,5.999952554702758,8.711280261447842e-11,4,7.259457622393986e-11,5.999952554702758,8.718720707961287e-11,4,7.265658043518662e-11
normal_gate,0.0725,5.336735285459138e-13,2.6585192922957968e-14,2.4838732958464005e-16,2.65851522653765e-14,4.0657581468206416e-20,128,0,-1,5.999952554702758,9.877212687027536e-11,4,8.231075660161501e-11,5.999952554702758,9.885311254379403e-11,4,8.237824519654997e-11
normal_gate,0.075,5.337383096257198e-13,2.5529776318151953e-14,3.1328699400326454e-16,2.5529735660570485e-14,4.0657581468206416e-20,128,0,-1,5.999952554702757,1.0965192679996087e-10,4,9.137732823738396e-11,5.999952554702757,1.09738993512138e-10,4,9.144988440460639e-11
normal_gate,0.0775,5.338003802000946e-13,2.4401525044277436e-14,3.7543210727741805e-16,2.4401460669773445e-14,6.437450399132683e-20,128,0,-1,5.999952554702757,1.1973866988360738e-10,4,9.978301394213219e-11,5.999952554702758,1.1983136215184121e-10,4,9.98602581098058e-11
normal_gate,0.08,5.338596318488209e-13,2.3206375108228774e-14,4.3465665094943873e-16,2.320631750998836e-14,5.759824041329242e-20,128,0,-1,5.999952554702757,1.29019446770088e-10,4,1.0751705583818548e-10,5.999952554702757,1.2911728465647201e-10,4,1.0759858805489219e-10
normal_gate,0.0825,5.33915739311247e-13,2.195054542590471e-14,4.908013828252428e-16,2.19504861335984e-14,5.929230630780102e-20,128,0,-1,5.999952554702758,1.3749023805610286e-10,4,1.1457610439630737e-10,5.999952554702758,1.37592703027991e-10,4,1.1466149254809185e-10
normal_gate,0.085,5.339686483772643e-13,2.0640324369905656e-14,5.437240013696915e-16,2.0640282018258294e-14,4.2351647362715017e-20,128,0,-1,5.999952554702757,1.451413799504391e-10,4,1.2095210639347257e-10,5.999952554702758,1.4524796884861837e-10,4,1.2104093117767501e-10
normal_gate,0.08750000000000001,5.340181964165469e-13,1.9282091792390335e-14,5.932957575748021e-16,1.9282047746677078e-14,4.404571325722362e-20,128,0,-1,5.999952554702759,1.5197538789678244e-10,4,1.2664715804932842e-10,5.999952554702759,1.5208560943771465e-10,4,1.2673901005976292e-10
normal_gate,0.09,5.340643292189862e-13,1.7882149618486318e-14,6.394065371574317e-16,1.788207169145517e-14,7.792703114739563e-20,128,0,-1,5.999952554702757,1.579932834958898e-10,4,1.3166211070457115e-10,5.999952554702757,1.5810661233773696e-10,4,1.317565521529109e-10
normal_gate,0.0925,5.341068841542562e-13,1.6446776056398653e-14,6.819648605592768e-16,1.644669643530161e-14,7.962109704190423e-20,128,0,-1,5.999952554702759,1.63200460478157e-10,4,1.3600145917007342e-10,5.999952554702758,1.63316392430192e-10,4,1.360980698940567e-10
normal_gate,0.095,5.341458070122485e-13,1.498242210905363e-14,7.208911066832954e-16,1.498237298114269e-14,4.912791094074942e-20,128,0,-1,5.999952554702757,1.6760486513318903e-10,4,1.39671825406203e-10,5.999952554702758,1.6772290061827365e-10,4,1.3977018908825585e-10
normal_gate,0.0975,5.341809893727456e-13,1.3495476945972387e-14,7.561192069596018e-16,1.3495443911687444e-14,3.3034284942917713e-20,128,0,-1,5.999952554702759,1.7121623062080462e-10,4,1.426813204436137e-10,5.999952554702758,1.713358526544841e-10,4,1.4278100625995053e-10
normal_gate,0.1,5.342124854458563e-13,1.1992154400855982e-14,7.876017275431496e-16,1.1992089179319043e-14,6.522153693858113e-20,128,0,-1,5.999952554702757,1.7404971678061314e-10,4,1.4504257758187863e-10,5.999952554702758,1.7417044202209458e-10,4,1.4514318274532015e-10
normal_gate,0.10250000000000001,5.342401868113633e-13,1.0478623414659268e-14,8.153115633796268e-16,1.0478542946529279e-14,8.046812998915853e-20,128,0,-1,5.999952554702759,1.7612057241908628e-10,4,1.4676830426020877e-10,5.999952554702758,1.7624189001586211e-10,4,1.4686940305696574e-10
normal_gate,0.105,5.342640934692666e-13,8.960749690541982e-15,8.392317738100882e-16,8.960659905049573e-15,8.978549240895584e-20,128,0,-1,5.999952554702759,1.7744686284630252e-10,4,1.4787355502271414e-10,5.999952554702757,1.7756832837449297e-10,4,1.4797477709662477e-10
normal_gate,0.1075,5.342857775127163e-13,8.657198493234458e-15,8.608734656124356e-16,8.657083296753632e-15,1.1519648082658485e-19,128,0,-1,5.999952554702758,1.776243928726988e-10,4,1.480214978812432e-10,5.999952554702758,1.7774580218408874e-10,4,1.4812267310744959e-10
normal_gate,0.11,5.34307461556166e-13,8.657198493234458e-15,8.825134633488885e-16,8.657083296753632e-15,1.1519648082658485e-19,128,0,-1,5.999952554702758,1.776243928726988e-10,4,1.480214978812432e-10,5.999952554702758,1.7774580218408874e-10,4,1.4812267310744959e-10
normal_gate,0.1125,5.343291455996158e-13,8.657198493234458e-15,9.041551551512358e-16,8.657083296753632e-15,1.1519648082658485e-19,128,0,-1,5.999952554702758,1.776243928726988e-10,4,1.480214978812432e-10,5.999952554702758,1.7774580218408874e-10,4,1.4812267310744959e-10
normal_gate,0.115,5.343483901881774e-13,7.0489751527653445e-15,9.23384497119803e-16,7.048886214305883e-15,8.893845946170154e-20,128,0,-1,5.999952554702759,1.7582635153850897e-10,4,1.4652311825424053e-10,5.999952554702759,1.75954717754172e-10,4,1.4663009094651825e-10
normal_gate,0.11750000000000001,5.343635690185922e-13,5.452132970492013e-15,9.386082202808045e-16,5.452073254669232e-15,5.971582278142817e-20,128,0,-1,5.999952554702758,1.7377911560945526e-10,4,1.448170748227395e-10,5.999952554702758,1.7390632963869773e-10,4,1.4492308735207424e-10
normal_gate,0.12,5.34374844721186e-13,3.872421182543953e-15,9.498652881498142e-16,3.872336479249228e-15,8.470329472543003e-20,128,0,-1,5.999952554702759,1.7113835914847474e-10,4,1.4261642703685765e-10,5.999952554702758,1.7126401270036217e-10,4,1.427211391581135e-10
normal_gate,0.1225,5.343821630858503e-13,2.3154562526361703e-15,9.572069462201408e-16,2.3154221595600433e-15,3.409307612698559e-20,128,0,-1,5.999952554702758,1.6793403579934952e-10,4,1.3994613646379834e-10,5.999952554702758,1.6805767720500044e-10,4,1.4004917178326434e-10
normal_gate,0.125,5.343856867429109e-13,7.867213426735972e-16,9.606958749298813e-16,7.866428862468577e-16,7.845642673942957e-20,128,0,-1,5.999952554702758,1.64198352166716e-10,4,1.3683304215298958e-10,5.999952554702758,1.6431954942133626e-10,4,1.3693404066382386e-10
normal_gate,0.1275,5.343853614822591e-13,-7.086840913639401e-16,9.60412118892551e-16,-7.087429601537742e-16,5.886878983417387e-20,128,0,-1,5.999952554702758,1.5996459068046127e-10,4,1.3330487968199113e-10,5.999952554702758,1.6008293784792016e-10,4,1.3340350310140977e-10
normal_gate,0.13,5.343814041443296e-13,-2.165718827011739e-15,9.5644673414998e-16,-2.1658022597570437e-15,8.343274530454858e-20,128,0,-1,5.999952554702758,1.5526397702242665e-10,4,1.2938767065810452e-10,5.999952554702759,1.5537909663748215e-10,4,1.294836044292518e-10
normal_gate,0.1325,5.343738689392308e-13,-3.5798233917938484e-15,9.489021058096676e-16,-3.579872943221263e-15,4.955142741437657e-20,128,0,-1,5.999952554702759,1.5013198983993957e-10,4,1.2511098085456212e-10,5.999952554702758,1.5024350206956822e-10,4,1.2520390844741556e-10
normal_gate,0.135,5.343628100770714e-13,-4.946400514389045e-15,9.37892583319493e-16,-4.946455571530617e-15,5.505714157152952e-20,128,0,-1,5.999952554702759,1.4460442367958874e-10,4,1.2050463929606233e-10,5.999952554702758,1.4471201344855497e-10,4,1.2059429814584935e-10
normal_gate,0.1375,5.34348444398286e-13,-6.261537749613962e-15,9.235428922809395e-16,-6.261592806755534e-15,5.505714157152952e-20,128,0,-1,5.999952554702758,1.387138733901626e-10,4,1.155958085713851e-10,5.999952554702758,1.3881718609885432e-10,4,1.1568190317609223e-10
normal_gate,0.14,5.343309345332004e-13,-7.521186703497197e-15,9.059879226908573e-16,-7.521273100857817e-15,8.639736061993863e-20,128,0,-1,5.999952554702759,1.324952164940157e-10,4,1.1041355351232406e-10,5.999952554702757,1.3259397511040432e-10,4,1.1049585301010195e-10
normal_gate,0.14250000000000002,5.343103346919231e-13,-8.721953315019102e-15,8.853713525129245e-16,-8.722027006885513e-15,7.369186641112413e-20,128,0,-1,5.999952554702758,1.2598593493440234e-10,4,1.0498910931858508e-10,5.999952554702759,1.2607985702228738e-10,4,1.0506737834407213e-10
normal_gate,0.145,5.342867532946716e-13,-9.86064088183674e-15,8.618462829523572e-16,-9.860710338538414e-15,6.945670167485263e-20,128,0,-1,5.999952554702758,1.1921745362950735e-10,4,9.934866362906887e-11,5.999952554702758,1.1930631100121414e-10,4,9.942271202436589e-11
normal_gate,0.1475,5.342604613919888e-13,-1.0934365256764708e-14,8.355700503791079e-16,-1.0934422855005121e-14,5.759824041329242e-20,128,0,-1,5.999952554702759,1.1222716464874462e-10,4,9.352337674802199e-11,5.999952554702759,1.1231071751851216e-10,4,9.359300469008133e-11
normal_gate,0.15,5.342316216142007e-13,-1.1940520119424307e-14,8.067099438002594e-16,-1.1940589576125982e-14,6.945670167485263e-20,128,0,-1,5.999952554702759,1.0505003264224998e-10,4,8.754238611429672e-11,5.999952554702758,1.0512810184014558e-10,4,8.760744429366051e-11
normal_gate,0.1525,5.342003423815245e-13,-1.287679984613311e-14,7.754408755194196e-16,-1.2876852362175839e-14,5.251604272976662e-20,128,0,-1,5.999952554702758,9.771711726443784e-11,4,8.14315749779115e-11,5.999952554702757,9.778951353034936e-11,4,8.149190567657242e-11
normal_gate,0.155,5.341668405343947e-13,-1.3741390939351044e-14,7.41937334323723e-16,-1.3741449384624405e-14,5.844527336054672e-20,128,0,-1,5.999952554702758,9.026390812405512e-11,4,7.522051824668709e-11,5.999952554702757,9.033051981502242e-11,4,7.527602842810935e-11
normal_gate,0.1575,5.341312787031371e-13,-1.4532539193844347e-14,7.063831263627238e-16,-1.4532564604832765e-14,2.541098841762901e-20,128,0,-1,5.999952554702758,8.272283855271138e-11,4,6.893624391069001e-11,5.999952554702758,8.278350895969627e-11,4,6.898680298297578e-11
normal_gate,0.16,5.340938737281864e-13,-1.5249012176674764e-14,6.68962057785976e-16,-1.524905961051981e-14,4.743384504624082e-20,128,0,-1,5.999952554702758,7.512375879174041e-11,4,6.260362736773516e-11,5.999952554702759,7.517842966377628e-11,4,6.26491867880284e-11
normal_gate,0.1625,5.340547882398683e-13,-1.5889872222369684e-14,6.29861322874823e-16,-1.588990440962168e-14,3.218725199566341e-20,128,0,-1,5.999952554702758,6.750057876489755e-11,4,5.625092711107412e-11,5.999952554702757,6.75491578337558e-11,4,5.6291409988576345e-11
normal_gate,0.165,5.340141306584001e-13,-1.6454416293582887e-14,5.89274892174186e-16,-1.6454448480834882e-14,3.218725199566341e-20,128,0,-1,5.999952554702759,5.988061707275664e-11,4,4.990090882120581e-11,5.999952554702758,5.992309208954368e-11,4,4.993630494842498e-11
normal_gate,0.1675,5.339722262444335e-13,-1.6942349622848726e-14,5.473916540313026e-16,-1.694236656350767e-14,1.6940658945086007e-20,128,0,-1,5.999952554702758,5.2295172075529e-11,4,4.3579654671219095e-11,5.999952554702759,5.2331503568763673e-11,4,4.3609931154994115e-11
normal_gate,0.17,5.339292376282945e-13,-1.73535807306089e-14,5.044047319581468e-16,-1.7353590895004267e-14,1.0164395367051604e-20,128,0,-1,5.999952554702757,4.4770915124540535e-11,4,3.7309390962974474e-11,5.999952554702758,4.4801125056918227e-11,4,3.733456610569624e-11
normal_gate,0.17250000000000001,5.338853274403088e-13,-1.7688360338615795e-14,4.605038613349037e-16,-1.768836542081348e-14,5.082197683525802e-21,128,0,-1,5.999952554702758,3.733554101158368e-11,4,3.1113196872132024e-11,5.999952554702759,3.735964169571617e-11,4,3.113328093439148e-11
normal_gate,0.17500000000000002,5.338406583108024e-13,-1.7947230547955655e-14,4.158796245747054e-16,-1.7947239018285127e-14,8.470329472543003e-21,128,0,-1,5.999952554702758,3.0012985233248556e-11,4,2.5011018803577375e-11,5.999952554702759,3.003103790780725e-11,4,2.5026062818004237e-11
normal_gate,0.1775,5.337955012903184e-13,-1.8131006204323737e-14,3.7072091002478963e-16,-1.8131018062784998e-14,1.1858461261560205e-20,128,0,-1,5.999952554702757,2.2827717241410607e-11,4,1.90232481284525e-11,5.999952554702759,2.2839797492134357e-11,4,1.903331508366057e-11
normal_gate,0.18,5.337500190091826e-13,-1.8240766427694843e-14,3.252149119664996e-16,-1.824077320395842e-14,6.776263578034403e-21,128,0,-1,5.999952554702758,1.580190793996087e-11,4,1.3168360746099023e-11,5.999952554702757,1.5808109737638265e-11,4,1.3173528951698029e-11
normal_gate,0.1825,5.337043198876124e-13,-1.8277861388586898e-14,2.7954458951644223e-16,-1.8277859694521004e-14,-1.6940658945086007e-21,128,0,-1,5.999952554702758,8.958064019202241e-12,4,7.465112380081171e-12,5.999952554702758,8.958505371038782e-12,4,7.465480176186654e-12
normal_gate,0.185,5.336586749761507e-13,-1.8243866568281794e-14,2.338844314617519e-16,-1.8243863180150005e-14,-3.3881317890172014e-21,128,0,-1,5.999952554702759,2.3160113601270045e-12,4,1.9300247285386587e-12,5.999952554702757,2.3108277618331507e-12,4,1.925705029135544e-12
normal_gate,0.1875,5.336131926950149e-13,-1.814060816981381e-14,1.8841570285314108e-16,-1.8140603087616128e-14,-5.082197683525802e-21,128,0,-1,5.999952554702758,4.106115638914537e-12,4,3.4217900904034372e-12,5.999952554702759,4.11677100116064e-12,4,3.4306696291572488e-12
normal_gate,0.19,5.335680898846396e-13,-1.7970139401047094e-14,1.4330442214827155e-16,-1.7970127542585833e-14,-1.1858461261560205e-20,128,0,-1,5.999952554702758,1.0291712082601566e-11,4,8.576494554556878e-12,5.999952554702757,1.0307667222377519e-11,4,8.589790609509384e-12
normal_gate,0.1925,5.335234749652418e-13,-1.7734706593357762e-14,9.871830187069969e-17,-1.7734687958632922e-14,-1.8634724839594607e-20,128,0,-1,5.999952554702758,1.6225312410371446e-11,4,1.3521200594873088e-11,5.999952554702759,1.6246382385262955e-11,4,1.3538759046126998e-11
normal_gate,0.195,5.334795647772561e-13,-1.7436755977897483e-14,5.481827828040381e-17,-1.7436742425370327e-14,-1.3552527156068805e-20,128,0,-1,5.999952554702759,2.189240214136404e-11,4,1.8243812714989547e-11,5.999952554702758,2.191838267899215e-11,4,1.8265463334216317e-11
normal_gate,0.1975,5.334364677408998e-13,-1.7078947238120638e-14,1.1750041044311654e-17,-1.707892182713222e-14,-2.541098841762901e-20,128,0,-1,5.999952554702758,2.728026437565385e-11,4,2.273373341450142e-11,5.999952554702759,2.7310937282264423e-11,4,2.2759294372134767e-11
normal_gate,0.2,5.333943464864987e-13,-1.6664050171764748e-14,-3.033563797296551e-17,-1.666402476077633e-14,-2.541098841762901e-20,128,0,-1,5.999952554702759,3.2378598865899296e-11,4,2.6982379086082082e-11,5.999952554702757,3.241373709690955e-11,4,2.7011661176806885e-11
normal_gate,0.2025,5.333534178544874e-13,-1.6195010759420363e-14,-7.130238646691975e-17,-1.6194985348431945e-14,-2.541098841762901e-20,128,0,-1,5.999952554702758,3.717741314192372e-11,4,3.0981422605403854e-11,5.999952554702757,3.721677266610221e-11,4,3.101422246825247e-11
normal_gate,0.20500000000000002,5.333136276347572e-13,-1.5674985045848952e-14,-1.1102060839662115e-16,-1.5674947776399273e-14,-3.7269449679189215e-20,128,0,-1,5.999952554702758,4.166973715666801e-11,4,3.472505555398709e-11,5.999952554702757,4.171306409323309e-11,4,3.4761161619968505e-11
normal_gate,0.20750000000000002,5.332753010879598e-13,-1.5107101970757673e-14,-1.4936578991882332e-16,-1.5107069783505678e-14,-3.218725199566341e-20,128,0,-1,5.999952554702758,4.584772699492093e-11,4,3.820674128413359e-11,5.999952554702759,4.589477195058149e-11,4,3.824594572386176e-11
normal_gate,0.21,5.332384382140953e-13,-1.4494754748133228e-14,-1.8622358158564695e-16,-1.449472594901302e-14,-2.879912020664621e-20,128,0,-1,5.999952554702759,4.9706081597881386e-11,4,4.142206221191015e-11,5.999952554702758,4.9756559445972885e-11,4,4.1464127417952446e-11
normal_gate,0.2125,5.332031474333809e-13,-1.3841336591962315e-14,-2.2148895131163249e-16,-1.384130440471032e-14,-3.218725199566341e-20,128,0,-1,5.999952554702759,5.324212806515399e-11,4,4.436879090270709e-11,5.999952554702757,5.329577212519022e-11,4,4.441349463956764e-11
normal_gate,0.215,5.331695913761425e-13,-1.3150306784801523e-14,-2.550627962419512e-16,-1.3150274597549527e-14,-3.218725199566341e-20,128,0,-1,5.999952554702758,5.645323155475886e-11,4,4.704473163751176e-11,5.999952554702757,5.6509762434469074e-11,4,4.7091841076457156e-11
normal_gate,0.2175,5.331377700423801e-13,-1.2425243193820053e-14,-2.8685787198303586e-16,-1.242520084217269e-14,-4.2351647362715017e-20,128,0,-1,5.999952554702759,5.93377450162016e-11,4,4.944851186339191e-11,5.999952554702758,5.939687706417328e-11,4,4.949778895969607e-11
normal_gate,0.22,5.331078460624195e-13,-1.1669703357396373e-14,-3.167928633719501e-16,-1.1669674558276166e-14,-2.879912020664621e-20,128,0,-1,5.999952554702757,6.189666844714792e-11,4,5.158096491832536e-11,5.999952554702757,6.195811221049072e-11,4,5.1632168459338905e-11
normal_gate,0.2225,5.330798736463693e-13,-1.0887371021818092e-14,-3.447991607399663e-16,-1.0887327823137782e-14,-4.319868030996932e-20,128,0,-1,5.999952554702758,6.412993381045503e-11,4,5.344203410424474e-11,5.999952554702757,6.419338239519346e-11,4,5.3494908342965765e-11
normal_gate,0.225,5.330539070043383e-13,-1.0081823207221466e-14,-3.7081323661604035e-16,-1.0081779161508209e-14,-4.404571325722362e-20,128,0,-1,5.999952554702758,6.604153041501634e-11,4,5.5035043871516155e-11,5.999952554702759,6.61067241138047e-11,4,5.5089372383445176e-11
normal_gate,0.2275,5.33030000346435e-13,-9.256799564068621e-15,-3.947817279244953e-16,-9.256755518355364e-15,-4.404571325722362e-20,128,0,-1,5.999952554702757,6.763547859278327e-11,4,5.636334452325847e-11,5.999952554702757,6.770208158548088e-11,4,5.641884745606534e-11
normal_gate,0.23,5.330080994625508e-13,-8.415841537112029e-15,-4.166656711497574e-16,-8.415794103266983e-15,-4.743384504624082e-20,128,0,-1,5.999952554702758,6.891559073328012e-11,4,5.743011307586436e-11,5.999952554702757,6.898335891838634e-11,4,5.7486587010023304e-11
normal_gate,0.2325,5.329883127729029e-13,-7.734039306878625e-15,-4.3651334716982015e-16,-7.733993567099473e-15,-4.573977915173222e-20,128,0,-1,5.999952554702758,6.971817847943768e-11,4,5.809894148645612e-11,5.999952554702757,6.978664495468721e-11,4,5.815599733366933e-11
normal_gate,0.23500000000000001,5.329690681843413e-13,-7.734039306878625e-15,-4.558511093556358e-16,-7.733993567099473e-15,-4.573977915173222e-20,128,0,-1,5.999952554702758,6.971817847943768e-11,4,5.809894148645612e-11,5.999952554702757,6.978664495468721e-11,4,5.815599733366933e-11
normal_gate,0.23750000000000002,5.329498235957797e-13,-7.734039306878625e-15,-4.751867539590834e-16,-7.733993567099473e-15,-4.573977915173222e-20,128,0,-1,5.999952554702758,6.971817847943768e-11,4,5.809894148645612e-11,5.999952554702757,6.978664495468721e-11,4,5.815599733366933e-11
normal_gate,0.24,5.329305790072181e-13,-7.734039306878625e-15,-4.945223985625309e-16,-7.733993567099473e-15,-4.573977915173222e-20,128,0,-1,5.999952554702758,6.971817847943768e-11,4,5.809894148645612e-11,5.999952554702757,6.978664495468721e-11,4,5.815599733366933e-11
