engine,device,ke_target_N_m,ke_shape_N_m,tau_pair_ms,tau_shape_ms,dt_ms,force_N,rigid_gap_mm,target_delta_mm,mean_delta_mm,R_k,relative_error,tail_speed_max_m_s,peak_phi0_pen_mm,wall_s
sap_warp,cuda:0,1000000.0,2000000.0,3.0,1.5,0.1,100.0,0.0,0.1,0.09995624423027316,0.9995624423027316,0.000437557697268387,1.3905468222219497e-05,0.09995698928833008,195.5821220939979
sap_warp,cuda:0,1000000.0,2000000.0,3.0,1.5,0.25,100.0,0.0,0.1,0.0999823212623624,0.999823212623624,0.00017678737637605302,5.226715074968524e-06,0.09998306632041931,73.16341187399667
sap_warp,cuda:0,1000000.0,2000000.0,3.0,1.5,0.5,100.0,0.0,0.1,0.09998977184295932,0.9998977184295932,0.00010228157040681474,2.727829269133508e-06,0.09999051690101624,38.43893302699871
sap_warp,cuda:0,1000000.0,2000000.0,3.0,1.5,1.0,100.0,0.0,0.1,0.09999349713325778,0.9999349713325778,6.50286674221956e-05,1.439452148588316e-06,0.0999942421913147,17.065682222993928
sap_warp,cuda:0,1000000.0,2000000.0,3.0,1.5,2.0,100.0,0.0,0.1,0.09999722242355624,0.9999722242355624,2.7775764437576456e-05,3.9624217151867924e-07,0.09999796748161316,9.006456064998929
sap_warp,cuda:0,1000000.0,2000000.0,3.0,1.5,5.0,100.0,0.0,0.1,0.09999722242355624,0.9999722242355624,2.7775764437576456e-05,2.6602032221489935e-07,0.09999796748161316,3.7054968340016785
