phase,time_s,cube_z_m,cube_vz_m_s,pad_z_m,pad_vz_m_s,relative_vt_m_s,candidate_contact_count,truncated_contacts,solver_iterations,left_Fn_N,left_Ft_N,left_points,left_rho,left_phi0_min_m,left_geometric_signed_overlap_m,left_minus_phi0_minus_geometric_m,right_Fn_N,right_Ft_N,right_points,right_rho,right_phi0_min_m,right_geometric_signed_overlap_m,right_minus_phi0_minus_geometric_m
normal_gate,0.0025,-4.231527509033356e-13,-4.3147328937542025e-15,5.218002475959084e-16,-4.347650711666873e-15,3.291781791267025e-17,128,0,-1,4.294285836151891,2.9702434712254543e-07,4,1.729183608494427e-07,-0.00010769069194793701,7.64496624469646e-06,0.00010004572570324055,4.3455564356529175,1.4832805660878336e-06,4,8.533317815863157e-07,-0.00010830536484718323,8.356496691702686e-06,9.994886815548054e-05
normal_gate,0.005,-4.231641892362553e-13,-4.823681957474369e-15,5.100900171001177e-16,-4.902762223979451e-15,7.908026650508236e-17,128,0,-1,4.320741948966206,1.8981081383656017e-09,4,1.0982535874537409e-09,-0.00010776892304420471,7.803291082381092e-06,9.996563196182362e-05,4.319249334450539,1.8980834884631275e-09,4,1.0986188464068992e-09,-0.00010823085904121399,8.198171854018055e-06,0.00010003268718719593
normal_gate,0.0075,-4.231771454522165e-13,-5.399932024018625e-15,4.970355453170344e-16,-5.4322865650213714e-15,3.235454100274614e-17,128,0,-1,4.320629048944683,1.8325404545436736e-09,4,1.0603435482336031e-09,-0.00010790303349494934,7.918775081633411e-06,9.998425841331593e-05,4.319362234472063,1.8325183980915455e-09,4,1.0606417675892876e-09,-0.00010809674859046936,8.082687854765735e-06,0.00010001406073570362
normal_gate,0.01,-4.23191429815839e-13,-5.922371781489711e-15,4.826868071905466e-16,-5.934922692185651e-15,1.2550910695940595e-17,128,0,-1,4.320186420053488,1.763159959654491e-09,4,1.0203031699455353e-09,-0.00010795891284942627,7.967203855513416e-06,9.999170899391285e-05,4.31965585175132,1.7631398241772058e-09,4,1.0204168368310955e-09,-0.00010803714394569397,8.03425908088573e-06,0.00010000288486480824
normal_gate,0.0125,-4.2320696101195987e-13,-6.4049446627488515e-15,4.671285060153796e-16,-6.409803243734302e-15,4.858580985450667e-18,128,0,-1,4.320112644441953,1.6902843161617454e-09,4,9.781482887583862e-10,-0.0001079849898815155,7.987692952154957e-06,9.999729692936055e-05,4.319878638974794,1.6902656011395704e-09,4,9.781904437601914e-10,-0.0001080147922039032,8.01376998424419e-06,0.00010000102221965901
normal_gate,0.015,-4.2322365772541615e-13,-6.8531466410743074e-15,4.504250162955248e-16,-6.855627177060342e-15,2.4805359860342185e-18,128,0,-1,4.320011051622468,1.6142195015861417e-09,4,9.341524143670238e-10,-0.00010799244046211243,7.99514353275188e-06,9.999729692936055e-05,4.319980231794279,1.614202122015885e-09,4,9.3414902117818e-10,-0.00010800734162330627,8.006319403647266e-06,0.00010000102221965901
normal_gate,0.0175,-4.232414386410449e-13,-7.271097684721523e-15,4.326576531939186e-16,-7.271527130425781e-15,4.2944570425793027e-19,128,0,-1,4.319958703801984,1.5352971864768169e-09,4,8.884906614533176e-10,-0.00010799616575241089,7.998868823050342e-06,9.999729692936055e-05,4.319883568002824,1.535280868905108e-09,4,8.884966716909117e-10,-0.00010799989104270935,8.002594113348804e-06,9.999729692936055e-05
normal_gate,0.02,-4.232601953386289e-13,-7.658227317000523e-15,4.139077318734974e-16,-7.658370465568609e-15,1.4314856808597676e-19,128,0,-1,4.319921588516947,1.4533834387925128e-09,4,8.410936454586594e-10,-0.00010799616575241089,8.000731468199573e-06,9.999543428421132e-05,4.319920683287862,1.453368574138879e-09,4,8.410852193197737e-10,-0.00010799989104270935,8.000731468199573e-06,9.999915957450978e-05
normal_gate,0.0225,-4.2327990071311383e-13,-8.014063317043213e-15,3.9420235738857334e-16,-8.014422459012849e-15,3.5914196963582334e-19,128,0,-1,4.319996565315453,1.3695242280847603e-09,4,7.925493732335615e-10,-0.00010799989104270935,8.000731468199573e-06,9.999915957450978e-05,4.319994718101294,1.3695105510911647e-09,4,7.925417971882881e-10,-0.00010799989104270935,8.000731468199573e-06,9.999915957450978e-05
normal_gate,0.025,-4.233004192392281e-13,-8.361330731791478e-15,3.7368383127428517e-16,-8.36136715420821e-15,3.6422416731934915e-20,128,0,-1,4.319995647377429,1.277287140592361e-09,4,7.391715437073258e-10,-0.00010799989104270935,8.000731468199573e-06,9.999915957450978e-05,4.319995636039318,1.2772747086825198e-09,4,7.391643512477931e-10,-0.00010799989104270935,8.000731468199573e-06,9.999915957450978e-05
