time_s,phase,source_time_s,cube_x_m,cube_y_m,cube_z_m,cube_qx,cube_qy,cube_qz,cube_qw,relative_slip_m,orientation_drift_rad,raw_orientation_drift_rad,arm_q_error_rad,torque_saturation_proxy,penetration_m,candidate_contacts,truncated_contacts,solver_iterations,joint_q_0,joint_q_1,joint_q_2,joint_q_3,joint_q_4,joint_q_5,joint_q_6,joint_q_7,joint_q_8,left_Fn_N,left_Ft_N,left_rho,left_points,right_Fn_N,right_Ft_N,right_rho,right_points
6.86,final_hold,6.7,0.34632963,0.18377905,0.19316994,0.0907286,0.11306648,0.2294151,0.9624724,0.0025763129710684013,0.2314934935658931,0.23149621693542832,0.006256851283324756,1,0.0002974152739625424,256,0,-1,0.42365798,-0.110217124,0.05193626,-2.4618404,0.0035170086,2.0130491,0.7855324,0.018981306,0.02266223,14.876456003961035,5.8907055876311585,0.4949688274262606,1,14.160454982103168,7.726236406579441,0.6820257908683303,1
6.87,final_hold,6.7,0.34632292,0.18378355,0.1931666,0.09072766,0.113233835,0.22925495,0.962491,0.002583437600620927,0.23193592948013406,0.2319386124914157,0.0062567353934641886,1,0.00029759478638879955,256,0,-1,0.42367136,-0.11021245,0.051947124,-2.4618363,0.0035423115,2.0130527,0.7855324,0.01898507,0.022653077,14.881246851324553,5.882530539259381,0.49412278739396986,1,14.161642202776953,7.722284109120777,0.6816197583715358,1
6.88,final_hold,6.7,0.34631756,0.18378459,0.19316335,0.090724185,0.113399796,0.22909275,0.9625104,0.0025904635225924757,0.2323770635536329,0.23237811300334874,0.006256756851870775,1,0.0002975603274535388,256,0,-1,0.42368016,-0.11020884,0.051953934,-2.4618332,0.0035622139,2.0130556,0.7855324,0.018988077,0.02264466,14.885083647083102,5.874528992950585,0.49332347840901825,1,14.162991376547065,7.718079136678275,0.6811837036647216,1
6.890000000000001,final_hold,6.7,0.34631294,0.18378353,0.19316019,0.09071928,0.113564506,0.22892949,0.9625303,0.002597290676529007,0.2328162722347194,0.23281986669031993,0.006256838295794345,1,0.000297674851026386,256,0,-1,0.42368594,-0.11020604,0.051958136,-2.4618309,0.0035778673,2.0130577,0.7855324,0.018990496,0.022636885,14.889895091489477,5.867511453693414,0.49257494912162525,1,14.166188733996925,7.7148754906373265,0.6807472739759102,1
6.9,final_hold,6.7,0.3463087,0.18378116,0.19315712,0.09071333,0.11372824,0.22876576,0.9625504,0.0026042271042100345,0.23325273385780282,0.23325566533351563,0.006256886152435299,1,0.00029777438612654805,256,0,-1,0.42368972,-0.11020387,0.051960673,-2.461829,0.0035901808,2.0130594,0.7855324,0.0189924,0.022629626,14.891758614777448,5.859250592220548,0.4918199005057631,1,14.166286692278993,7.710349327535819,0.6803431886404436,1
6.91,final_hold,6.7,0.3463048,0.1837778,0.1931541,0.0907058,0.11389136,0.22860199,0.9625707,0.002610961331939637,0.2336898590362514,0.23369372260937263,0.006256952000368672,1,0.0002979148703161627,256,0,-1,0.42369223,-0.1102022,0.05196217,-2.4618275,0.0035998696,2.0130608,0.7855324,0.01899391,0.022622835,14.895990611899226,5.852441246840266,0.4911087653819088,1,14.168578726817119,7.7073131778949895,0.6799652709085087,1
6.92,final_hold,6.7,0.34630096,0.18377392,0.19315112,0.09069751,0.114053845,0.22843839,0.9625911,0.0026177917725229696,0.23412308936384107,0.2341268814058474,0.006256955457322087,1,0.0002978559641633183,256,0,-1,0.42369387,-0.11020092,0.051963024,-2.4618263,0.0036074943,2.0130618,0.7855324,0.018995076,0.022616375,14.897330650419635,5.844440450914281,0.4903932613885471,1,14.16970881360195,7.702658749228544,0.6795004444476056,1
6.93,final_hold,6.7,0.34629723,0.18376961,0.19314818,0.09068825,0.11421575,0.22827506,0.9626115,0.002624608097463745,0.23455825265104915,0.23455924394313704,0.006256924603208551,1,0.0002979719138238579,256,0,-1,0.42369494,-0.110199936,0.051963486,-2.4618254,0.0036134934,2.0130627,0.7855324,0.018995976,0.022610141,14.900171007982088,5.8372606992424,0.48969745851535473,1,14.170826461740013,7.699156648444524,0.6791379343004068,1
6.94,final_hold,6.7,0.3462935,0.18376505,0.19314526,0.09067813,0.11437711,0.22811206,0.96263194,0.002631239375639535,0.23499018591235235,0.2349938653717192,0.006256923971514262,1,0.0002980508143082261,256,0,-1,0.42369565,-0.11019918,0.051963717,-2.4618247,0.0036182152,2.0130632,0.7855324,0.01899669,0.02260415,14.903181789312427,5.830311869309817,0.4890156974307099,1,14.172846575021074,7.695707414896881,0.678736922586548,1
6.95,final_hold,6.7,0.34628984,0.18376021,0.19314235,0.09066695,0.114538066,0.22794943,0.96265244,0.0026378614411406123,0.2354215721007733,0.23542565803697513,0.006256961597011817,1,0.0002980668796226382,256,0,-1,0.42369613,-0.11019861,0.05196381,-2.4618242,0.003621932,2.0130637,0.7855324,0.01899722,0.022598283,14.905780725126197,5.82308425465107,0.4883243254775715,1,14.174222799525976,7.691939791651585,0.6783387615359079,1
