time_s,z_m,vz_m_s,contact_count,normal_force_N,phi0_m_pre_step,geometric_penetration_m
0.0,0.020999999716877937,-1.0,16,0.0,0.0,0.0
0.0005,0.020500000566244125,-1.0,16,0.0,0.0,0.0
0.001,0.020000001415610313,-1.0,16,19.418978482441585,0.0,0.0
0.0015,0.019504856318235397,-0.9902905225753784,16,24.13378681745006,-0.0004951432347297668,0.0004951436817646031
0.002,0.01901574432849884,-0.9782236218452454,16,28.743089553166424,-0.0009842552244663239,0.00098425567150116
0.0025,0.018533818423748016,-0.963852047920227,16,33.23647477199347,-0.0014661811292171478,0.001466181576251984
0.003,0.01806020177900791,-0.9472337961196899,16,37.60392754250026,-0.0019397959113121033,0.0019397982209920887
0.0035,0.017595985904335976,-0.9284318089485168,16,41.835897914508166,-0.0024040117859840393,0.0024040140956640248
0.004,0.01714222878217697,-0.9075138568878174,16,45.923224821775605,-0.0028577707707881927,0.002857771217823029
0.0045000000000000005,0.016699953004717827,-0.8845522403717041,16,49.8571671858878,-0.0033000484108924866,0.0033000469952821736
0.005,0.016270142048597336,-0.8596236705780029,16,53.62943849253052,-0.0037298575043678284,0.0037298579514026646
0.0055,0.01585373841226101,-0.8328089714050293,16,57.232348568968696,-0.004146263003349304,0.004146261587738991
0.006,0.015451641753315926,-0.8041927814483643,16,60.65854878116477,-0.004548356868326664,0.004548358246684075
0.006500000000000001,0.015064709819853306,-0.7738634943962097,16,63.90135367428515,-0.004935290664434433,0.004935290180146695
0.007,0.01469375379383564,-0.741912841796875,16,66.95442851810135,-0.00530624482780695,0.0053062462061643605
0.0075,0.014339535497128963,-0.7084356546401978,16,69.81212592071076,-0.005660463124513626,0.005660464502871037
0.008,0.014002771116793156,-0.6735295653343201,16,72.46924947125302,-0.005997229367494583,0.005997228883206845
0.0085,0.013684123754501343,-0.6372949481010437,16,74.9211355876404,-0.006315875798463821,0.006315876245498658
0.009000000000000001,0.013384206220507622,-0.5998343825340271,16,77.16375377299504,-0.006615794263780117,0.006615793779492379
0.0095,0.013103580102324486,-0.5612525343894958,16,79.19354751314188,-0.006896420381963253,0.006896419897675515
0.01,0.012842752039432526,-0.5216557383537292,16,81.00756451636563,-0.0071572475135326385,0.007157247960567475
0.0105,0.012602175585925579,-0.4811519682407379,16,82.60341924348393,-0.0073978230357170105,0.007397824414074421
0.011,0.012382250279188156,-0.4398502707481384,16,83.97929113476373,-0.007617749273777008,0.007617749720811844
0.0115,0.01218331977725029,-0.3978606164455414,16,85.13388482507195,-0.007816679775714874,0.00781668022274971
0.012,0.012005672790110111,-0.3552936613559723,16,86.06650851922167,-0.007994327694177628,0.00799432720988989
0.0125,0.011849542148411274,-0.3122604191303253,16,86.77699384354251,-0.008150458335876465,0.008150457851588726
0.013000000000000001,0.01171510573476553,-0.268871933221817,16,87.26572637103953,-0.00828489288687706,0.00828489426523447
0.0135,0.011602486483752728,-0.22523906826972961,16,87.53367846147508,-0.008397512137889862,0.008397513516247273
0.014,0.011511750519275665,-0.18147222697734833,16,87.58232998103476,-0.008488249033689499,0.008488249480724335
0.0145,0.011442909948527813,-0.13768106698989868,16,87.4136628043864,-0.008557088673114777,0.008557090051472187
0.015,0.011395922861993313,-0.09397423267364502,16,87.03022938849662,-0.008604075759649277,0.008604077138006688
