engine,device,mu,mass_kg,compression_per_side_mm,dt_ms,N_measured_per_side_N,capacity_ratio_2muN_over_mg,normal_gate_pass,lift_follow_mm,slip_distance_mm,mean_abs_vt_mm_s,left_duty_lift,right_duty_lift,left_rho_mean_lift,right_rho_mean_lift,max_contacts,grasp_success,wall_s
mujoco,cpu,0.4,0.1,0.05,0.5,0.9543962469915992,0.7783047885762276,True,-5268.424388816267,5325.889028207067,4261.03274305853,0.02039184326269492,0.02039184326269492,1.0,1.0,8,False,0.05160041694762185
mujoco,cpu,0.4,0.1,0.1,0.5,1.908794894913794,1.5566115350978953,True,59.73228979961239,0.2393372427892212,0.19173315788417383,0.9992003198720512,0.9992003198720512,0.6427540272374295,0.6427540476320108,8,True,0.09958187502343208
mujoco,cpu,0.4,0.1,0.15,0.5,2.8631983438337167,2.3349221968062928,True,59.79442853096822,0.17696928591263117,0.14165613708325228,1.0,1.0,0.42896491932752756,0.4289649215639997,8,True,0.10212529194541276
mujoco,cpu,0.4,0.1,0.2,0.5,3.817608992092401,3.1132387295350874,True,59.79580703325079,0.1754887441082088,0.14038198539333932,1.0,1.0,0.3217517240133588,0.32175172880232794,8,True,0.10300187504617497
mujoco,cpu,0.4,0.1,0.25,0.5,4.772029235443792,3.891563087008189,True,59.79582085614521,0.17547492210107882,0.14037092850748095,1.0,1.0,0.25740040274376974,0.2574004195651875,8,True,0.10042641602922231
mujoco,cpu,0.4,0.1,0.3,0.5,5.7264614661960636,4.669897220139501,True,59.79583774471641,0.17545803460842918,0.14035741939285426,1.0,1.0,0.21449934983352265,0.21449936028206598,8,True,0.10003537498414516
mujoco,cpu,0.4,0.1,0.35,0.5,6.680908072356284,5.448243076335399,True,59.795857695328245,0.1754380852667757,0.14034146095848105,1.0,1.0,0.18385558291033854,0.18385559727824993,8,True,0.10245229199063033
