time_s,force_command_N,ground_bottom_slip_m,ground_bottom_vt_m_s,ground_bottom_Fn_N,ground_bottom_Ft_N,ground_bottom_rho,ground_bottom_contacts,ground_bottom_gap_m,bottom_middle_slip_m,bottom_middle_vt_m_s,bottom_middle_Fn_N,bottom_middle_Ft_N,bottom_middle_rho,bottom_middle_contacts,bottom_middle_gap_m,middle_top_slip_m,middle_top_vt_m_s,middle_top_Fn_N,middle_top_Ft_N,middle_top_rho,middle_top_contacts,middle_top_gap_m,box_0_vz_m_s,box_1_vz_m_s,box_2_vz_m_s,solver_iterations
0.005,0.0,0.0,-4.527401819754098e-19,29.72605112235364,1.9664791806879933e-15,1.3230678858714766e-16,4,-4.208814877317002e-06,0.0,8.247329625352771e-19,19.91899149068325,1.4681279050309352e-15,1.4740986316677986e-16,4,-3.2968421498288936e-06,0.0,-3.30573829358795e-19,9.92937183139912,3.3737750936546487e-16,6.795545883347707e-17,4,-4.56944623158928e-06,0.00024243859335584448,-0.0001575132206115615,0.0005064269709419446,3
0.01,0.0,0.0,-2.7530466414583503e-18,29.348307799346323,3.1863820106261007e-15,2.1714246916117401e-16,4,-3.4916120376683735e-06,0.0,2.108713937521151e-18,19.561557984960036,2.933356098437227e-15,2.999102730664446e-16,4,-4.131483856889551e-06,0.0,7.9916264782381e-19,9.751747730223759,4.092567233292954e-16,8.393505136743418e-17,4,-2.7290726804587995e-06,7.142407087936593e-05,-1.4705694436425772e-06,0.00017754574357331765,3
0.015,0.0,0.0,-8.436540505302012e-19,29.412418049046064,6.973346670234986e-16,4.741770403648369e-17,4,-3.3234715934200854e-06,0.0,-1.3154344979712547e-18,19.60754337311957,7.321333442643954e-16,7.467874280141528e-17,4,-4.3128510595624725e-06,0.0,1.5817841823712998e-18,9.797327851515202,7.021719027168072e-16,1.4333947242731354e-16,4,-2.303464087562157e-06,1.5079664155782065e-05,-2.7948846129255743e-06,3.608872682990038e-05,3
0.02,0.0,0.0,-1.2377405606498328e-18,29.42669357195643,4.883507034603608e-15,3.319100069915825e-16,4,-3.2883399173587458e-06,0.0,-9.227582893675965e-19,19.61775874120957,4.120840375361148e-15,4.201132687705863e-16,4,-4.357685491090946e-06,0.0,1.5674163834128473e-18,9.807489786370988,1.9500107194912326e-15,3.976574560803666e-16,4,-2.211456970824255e-06,3.1411863598665637e-06,-1.2539540385139492e-06,7.142734225573426e-06,3
0.025,0.0,0.0,-8.560001658187506e-19,29.42938470298704,1.7211777881121583e-15,1.169700152064315e-16,4,-3.281002303387459e-06,0.0,-8.182412094092576e-19,19.619606883212505,6.057227454341315e-16,6.174667505213037e-17,4,-4.368604246608732e-06,0.0,6.860295826423678e-19,9.809503146441767,1.3128117504538049e-15,2.6766121196056816e-16,4,-2.1915625373000736e-06,6.589673044761968e-07,-3.986152761033313e-07,1.4206388632780278e-06,3
0.03,0.0,0.0,-7.585306754283953e-19,29.42988543092156,3.4994358028616658e-15,2.3781511559571746e-16,4,-3.2794575168526574e-06,0.0,-1.225178406341308e-19,19.619932163519902,2.2495256080791155e-15,2.2931023301515233e-16,4,-4.371210873564679e-06,0.0,-8.424786071003094e-19,9.809900943617972,2.6250041802877233e-16,5.3517445188791076e-17,4,-2.1872455124652412e-06,1.3939140728254976e-07,-1.107641806868177e-07,2.847900292157693e-07,3
0.035,0.0,0.0,8.780604655881908e-20,29.429978624377057,8.162931098033274e-16,5.547357816476198e-17,4,-3.27912963848237e-06,0.0,-1.0038965151023506e-18,19.619988535116093,1.6146160900940617e-15,1.6458889231297992e-16,4,-4.371823838549005e-06,0.0,-4.404310564571234e-19,9.809980089995104,2.1960202482243425e-16,4.4771145875494604e-17,4,-2.186305592205562e-06,2.9716631376151022e-08,-2.870626954968326e-08,5.7564776010592664e-08,3
0.04,0.0,0.0,-2.941071069299516e-19,29.42999600162586,1.853151206113684e-15,1.259362186805127e-16,4,-3.27905952115376e-06,0.0,-1.5014504072018486e-18,19.619998119466366,1.1932400463406433e-15,1.2163508264119014e-16,4,-4.37196636795395e-06,0.0,7.474104836423423e-19,9.809995964780438,8.250325904778643e-16,1.6820243218037445e-16,4,-2.186100351200815e-06,6.380509796142273e-09,-7.133713862106495e-09,1.1732608619523783e-08,3
0.045,0.0,0.0,-5.388691385373848e-19,29.429999249756428,8.99455573488991e-16,6.112508300498412e-17,4,-3.2790444239559624e-06,0.0,4.152105697184219e-19,19.619999705449448,9.59638200153435e-16,9.782244796740702e-17,4,-4.371999227092971e-06,0.0,-1.687297805440996e-18,9.809999175373745,1.3521187654680799e-15,2.7566134131026905e-16,4,-2.186055422057076e-06,1.3787500439877176e-09,-1.724373747602603e-09,2.4109326790469465e-09,3
0.05,0.0,0.0,1.2465558563369792e-18,29.429999858694174,1.6942632510354664e-15,1.151385157438218e-16,4,-3.279041153519957e-06,0.0,-1.0633298832230485e-18,19.61999995735032,8.031949236691837e-16,8.187511981805887e-17,4,-4.372006752538515e-06,0.0,-1.3473065861416447e-18,9.809999830107854,5.460532401041066e-16,1.1132584088905192e-16,4,-2.186045565469308e-06,2.9962102229056154e-10,-4.088349861209978e-10,4.993678943623749e-10,3
0.055,0.0,0.0,-8.040550851249437e-19,29.42999997326878,3.843158604050766e-15,2.6117285814077474e-16,4,-3.279040441259845e-06,0.0,7.005646848308347e-19,19.61999999474314,1.4028625822619952e-15,1.430033213698134e-16,4,-4.372008467111443e-06,0.0,-7.386529471415037e-19,9.809999964724417,1.215641602425206e-15,2.478372287046906e-16,4,-2.186043399146631e-06,6.543441884779625e-11,-9.557677652661745e-11,1.0421775242157164e-10,3
0.06,0.0,0.0,1.1165146445816321e-18,29.42999999491521,6.392613432979916e-16,4.3442836792962315e-17,4,-3.279040285412288e-06,0.0,-9.287480332004653e-19,19.61999999961234,9.96583201316221e-16,1.0158850166523058e-16,4,-4.372008856147469e-06,0.0,-5.42388075226912e-19,9.809999992620549,1.6971468964769972e-15,3.46003445005842e-16,4,-2.1860429222780864e-06,1.4351566233226123e-11,-2.2109686337434267e-11,2.190396285932219e-11,3
0.065,0.0,0.0,1.189637347278642e-18,29.429999999026307,5.427637102232451e-16,3.688506355699643e-17,4,-3.279040251172316e-06,0.0,-5.824642943846638e-19,19.620000000058084,8.962989037375744e-16,9.136584135931916e-17,4,-4.3720089441465215e-06,0.0,-8.709445271371285e-19,9.809999998444738,1.0358362596623543e-15,2.1117966561194171e-16,4,-2.186042817146905e-06,3.1585277371659965e-12,-5.0724036416810476e-12,4.631931942706968e-12,3
0.07,0.0,0.0,1.3481217962347393e-18,29.42999999981665,4.681749955457075e-15,3.1816173669631276e-16,4,-3.279040243626269e-06,0.0,-5.8792300520022685e-19,19.620000000044087,1.796144434656019e-15,1.8309321454148653e-16,4,-4.372008963984819e-06,0.0,-3.802649504900845e-19,9.809999999673645,2.7050587180517623e-16,5.514900546670241e-17,4,-2.186042793970999e-06,6.9756119550405e-13,-1.154955053938592e-12,9.874356823714958e-13,3
0.075,0.0,0.0,4.536485296827227e-19,29.42999999996286,2.4281798336876443e-15,1.6501392006053066e-16,4,-3.2790402419609344e-06,0.0,5.422465958825352e-19,19.62000000001318,1.2391083052169575e-15,1.2631073447666922e-16,4,-4.372008968439589e-06,0.0,-1.2386193066426504e-19,9.80999999992978,7.947967516772547e-16,1.6203807373760324e-16,4,-2.1860427888639733e-06,1.546443728939544e-13,-2.6295924339059547e-13,2.1470713455609138e-13,3
0.08,0.0,0.0,6.799488066977877e-19,29.42999999999156,4.954124804535697e-15,3.3667175022338553e-16,4,-3.279040241586234e-06,0.0,-1.4951470786069064e-19,19.620000000003113,4.5226601129512304e-15,4.610254957136098e-16,4,-4.372008969452668e-06,0.0,1.5666169373641348e-19,9.809999999984086,9.705254910143533e-16,1.9786452416226864e-16,4,-2.186042787698239e-06,3.3733091906497526e-14,-5.917913948827753e-14,4.1740604568429874e-14,3
0.085,0.0,0.0,-2.007718473712464e-19,29.42999999999996,3.1571419293936384e-15,2.1455262856905488e-16,4,-3.279040241506437e-06,0.0,-7.794418734106557e-19,19.620000000002037,7.388798773405733e-16,7.531904967793034e-17,4,-4.372008969667773e-06,0.0,1.825442542325175e-18,9.809999999998777,1.2074725075850167e-15,2.4617176505304122e-16,4,-2.1860427874761945e-06,7.0539885355451655e-15,-1.3624468341858106e-14,8.71724274555952e-15,3
0.09,0.0,0.0,4.137261792836597e-17,29.430000000001836,2.013661038134153e-13,1.3684410724662096e-14,4,-3.2790402414890896e-06,0.0,-3.2123437782689965e-17,19.619999999997702,4.276454717952796e-14,4.359281058056368e-15,4,-4.3720089697163456e-06,0.0,-1.9031618224349675e-17,9.810000000001839,3.712373208747951e-14,7.568548845560154e-15,4,-2.186042787448439e-06,4.112341609498351e-15,-6.78460633174744e-15,8.317562456694463e-15,2
0.095,0.0,0.0,-1.0207680263445597e-17,29.42999999999999,1.0808538552065394e-14,7.34525215906585e-16,4,-3.27904024148562e-06,0.0,2.8885005887034462e-18,19.620000000000434,4.303271402710718e-15,4.3866171281453847e-16,4,-4.3720089697232845e-06,0.0,1.6865793143353684e-17,9.810000000000048,1.2062572883378144e-14,2.459240139322749e-15,4,-2.186042787448439e-06,5.693978933145518e-16,-3.2052473003559363e-15,8.982808093049854e-15,3
0.1,0.0,0.0,-4.9437205219519744e-17,29.429999999998877,3.496452198377609e-14,2.376114304028367e-15,4,-3.27904024148562e-06,0.0,1.8348234105178887e-17,19.62000000000092,3.6749137575725335e-14,3.746089457260307e-15,4,-4.3720089697232845e-06,0.0,2.5264440321276535e-17,9.809999999999558,1.4308831915316485e-14,2.917193051033054e-15,4,-2.186042787448439e-06,1.3172441227020568e-15,-3.641342904428698e-15,9.231498050565888e-15,3
0.105,0.0,0.0,-2.1971294619676683e-18,29.42999999999994,1.5942128232676207e-14,1.0833930161519701e-15,4,-3.27904024148562e-06,0.0,-3.627910700765467e-17,19.620000000000047,1.8478427149372595e-14,1.8836317175711062e-15,4,-4.3720089697232845e-06,0.0,-3.6778299025115994e-17,9.809999999999976,1.4847868953921978e-14,3.0270884717476077e-15,4,-2.186042787448439e-06,4.148548482867294e-16,-3.0453751848099144e-15,9.043204225589462e-15,3
0.11,0.0,0.0,3.668182572622047e-19,29.42999999999978,9.547513107472918e-15,6.488286175652728e-16,4,-3.27904024148562e-06,0.0,-4.308663042249049e-17,19.6200000000002,3.5956814081574866e-15,3.6653225363480634e-16,4,-4.3720089697232845e-06,0.0,-5.4070050979771586e-17,9.809999999999881,6.264514728416833e-15,1.2771691597180242e-15,4,-2.186042787448439e-06,5.658451796357508e-16,-3.1590620225315305e-15,9.084060432895669e-15,3
0.115,0.0,0.0,2.6504638034187475e-17,29.429999999997918,1.1826146284072431e-14,8.036796659241093e-16,4,-3.2790402414821507e-06,0.0,-4.2296058689115104e-17,19.619999999999987,4.6321544789442325e-14,4.721870009117468e-15,4,-4.3720089697232845e-06,0.0,-1.4247464479265102e-16,9.809999999999095,2.5686768339529915e-14,5.236853891851638e-15,4,-2.186042787448439e-06,5.356471133659469e-16,-4.183131740445775e-15,8.719907280818617e-15,3
0.12,0.0,0.0,-2.146937806118806e-17,29.42999999999993,3.4301918765016674e-14,2.3310852031951583e-15,4,-3.2790402414821507e-06,0.0,-1.6061128087264057e-16,19.620000000000044,3.797726622929806e-14,3.871280961192454e-15,4,-4.3720089697232845e-06,0.0,-2.3639521997121154e-17,9.809999999999963,7.764356678449337e-14,1.5829473350559358e-14,4,-2.186042787448439e-06,-4.013811194176853e-16,-3.86694022303253e-15,8.228744614724446e-15,3
0.125,0.0,0.0,-1.1396076662797557e-16,29.429999999999715,8.996623764134748e-14,6.113913533221091e-15,4,-3.2790402414821507e-06,0.0,-2.0205980703712599e-16,19.620000000000243,5.878731975802542e-14,5.992591208769082e-15,4,-4.3720089697232845e-06,0.0,-6.677446485930644e-17,9.80999999999987,8.481632517618169e-14,1.729180941410455e-14,4,-2.186042787448439e-06,-2.0953458076245836e-16,-4.0046078780860505e-15,8.269600822030651e-15,3
0.13,0.0,0.0,-4.474234296431814e-16,29.429999999998568,1.8156572549424504e-12,1.233881926566455e-13,4,-3.2790402414821507e-06,0.0,5.622144769734686e-17,19.62000000000115,1.219408102425032e-12,1.2430255886085227e-13,4,-4.3720089697232845e-06,0.0,1.740450712142061e-16,9.809999999999427,6.389771188419235e-13,1.3027056449377387e-13,4,-2.186042787448439e-06,7.408163283166757e-16,-4.627220950295838e-15,8.472105501722281e-15,3
