time_s,force_command_N,ground_bottom_slip_m,ground_bottom_vt_m_s,ground_bottom_Fn_N,ground_bottom_Ft_N,ground_bottom_rho,ground_bottom_contacts,ground_bottom_gap_m,bottom_middle_slip_m,bottom_middle_vt_m_s,bottom_middle_Fn_N,bottom_middle_Ft_N,bottom_middle_rho,bottom_middle_contacts,bottom_middle_gap_m,middle_top_slip_m,middle_top_vt_m_s,middle_top_Fn_N,middle_top_Ft_N,middle_top_rho,middle_top_contacts,middle_top_gap_m,box_0_vz_m_s,box_1_vz_m_s,box_2_vz_m_s,solver_iterations
0.005,0.0,0.0,-9.871051760918374e-06,29.75360262323533,0.10495819176776683,0.0070551585363852615,4,-3.278211255879765e-06,0.0,-2.014952626524247e-05,19.892526850299554,0.1002881104004146,0.010082993594039504,8,-1.6307129689224764e-06,0.0,-2.3398415838349352e-05,9.959133081500283,0.07028758746595155,0.014115201974058399,6,-1.7471071058622334e-06,-4.728884744796205e-05,-0.0002522723496606831,-0.00022991766195685622,3
0.01,0.0,0.0,2.037532034041073e-06,29.45232161008318,0.016615833488841297,0.0011283207964938673,4,-3.299119260048028e-06,0.0,1.6515609960940237e-05,19.6427284484408,0.013435711123146045,0.0013680086407967978,8,-2.0947982961386225e-06,0.0,2.9484158819314038e-05,9.818795046009695,0.009226523982993881,0.0018793597258644258,6,-1.6091420487612806e-06,4.731612984241158e-06,-2.9728512211336422e-05,-1.269914001293443e-05,3
0.015,0.0,0.0,2.3546677166053802e-06,29.431156041709038,0.01887668266960985,0.0012827686851891462,4,-3.2840903570266478e-06,0.0,-2.4084996432089406e-08,19.621613137273453,0.018119396384390387,0.0018468814217899917,8,-2.1708913478732383e-06,0.0,-4.225162624375058e-06,9.810164983136598,0.012889450486313169,0.00262777445811967,6,-1.5665811782042405e-06,1.579075173062856e-06,-4.719899796374868e-06,-1.0978789852925129e-06,3
0.02,0.0,0.0,2.016952929767083e-06,29.430667778383718,0.07018957638026468,0.004769825605643758,4,-3.2800533399691967e-06,0.0,-1.3500280979623658e-05,19.620783348675868,0.07597418487766819,0.007744256029695715,8,-2.1953710927433145e-06,0.0,-3.044423395570866e-05,9.810086346508934,0.06223705116041079,0.012688379890266466,6,-1.5580501467882257e-06,3.2230732286861583e-07,-3.08237347628769e-06,-2.960544575675796e-06,3
0.025,0.0,0.0,-5.525683275661141e-07,29.427226747216448,0.09871780560083626,0.006709283647340236,4,-3.279279310191424e-06,0.0,-2.864731344102715e-06,19.61712829012721,0.12274384907711326,0.012513946716542304,8,-2.209833741682876e-06,0.0,-4.803278277564403e-06,9.809300049841879,0.11407460720781194,0.02325846016090634,6,-1.5572172284775143e-06,6.480842572240249e-08,-2.1457764862824333e-06,-2.004529219444886e-06,3
0.03,0.0,0.0,6.859207447793913e-06,29.432284611603485,0.06883667640457539,0.004677630521243124,4,-3.2791403792413465e-06,0.0,-9.351060640295911e-06,19.622278260293893,0.07055603252013094,0.007191421055617442,8,-2.218184489533037e-06,0.0,-3.0506095647108224e-05,9.811068496666985,0.05457731322494961,0.011125661439116566,6,-1.5566902100278002e-06,-4.3598313186814455e-08,7.481606320559749e-08,-2.567007178211918e-07,3
0.035,0.0,0.0,1.9143011209492803e-06,29.436064624881084,0.0700063834623701,0.004756504264717276,4,-3.2790524022822953e-06,0.0,-6.548241527482864e-06,19.6262420415261,0.08117583591697722,0.00827217311854421,8,-2.2261002513082606e-06,0.0,-1.6346473918284017e-05,9.81277287726597,0.07113416574284302,0.014498280278685587,6,-1.5566740818664937e-06,-3.50347865159239e-08,-8.591433932183407e-07,-1.1070758196337092e-06,3
0.04,0.0,0.0,-9.247837744998835e-07,29.44916319772447,0.1495972572649332,0.010159694946883418,4,-3.278678184656658e-06,0.0,8.331890844690982e-06,19.64016729662446,0.1894152245860261,0.019288555104984343,8,-2.258684710355896e-06,0.0,1.8313214143848774e-05,9.818975410411978,0.17866340024333605,0.03639145486684538,6,-1.5564262884487645e-06,1.1841642626373004e-07,-1.3029082492400853e-05,-1.3019591012895238e-05,4
0.045,0.0,0.0,-1.6733919634304174e-06,29.43599149634543,0.04373071536579661,0.002971241201182295,4,-3.2775615166763528e-06,0.0,1.1631372628840811e-05,19.62537506829934,0.043784948578032355,0.0044620750865299605,6,-2.6632241779192545e-06,0.0,2.6172464425447535e-05,9.812849185401104,0.03303388587676106,0.006732781733954833,6,-1.5567615368125565e-06,-9.989908870418326e-07,-7.465475619847695e-05,-7.500046357158292e-05,3
0.05,0.0,0.0,1.946562162194695e-06,29.42930128292377,0.04261234592486137,0.0028959128533294133,4,-3.279498154450111e-06,0.0,1.325982210583699e-05,19.619176013704372,0.03978378529676448,0.004055602056781054,6,-2.9691199746953445e-06,0.0,2.3109348097611457e-05,9.809496717905482,0.02727159935846022,0.00556024435151312,6,-1.5563063796020238e-06,4.170867971306656e-08,-5.562604079814727e-05,-5.5643584819823864e-05,3
