time_s,phase,source_time_s,cube_x_m,cube_y_m,cube_z_m,cube_qw,relative_slip_m,orientation_drift_rad,raw_orientation_drift_rad,arm_q_error_rad,torque_norm_Nm,torque_saturated,penetration_m,contacts_total,left_Fn_N,left_Ft_N,left_rho,left_points,right_Fn_N,right_Ft_N,right_rho,right_points
5.0810000000000315,lift,5.080000000000031,0.32290138752940306,-0.17320687586762828,0.10264257291043748,0.06183123033698051,9.921909934255999e-05,0.0002543512895344759,0.00025435134401823853,0.5082920163180615,161.7987507510996,1,0.00015943041027784765,8,58.37553784574059,3.836805553799919,0.0821578201972805,4,46.395394134621725,4.4743577786775255,0.12054962195424633,4
5.091000000000035,lift,5.0900000000000345,0.32287463953758255,-0.17333964311563702,0.10376826910308788,0.06268346786122186,0.00010174658934822042,0.00025565241533103756,0.00025565246692133724,0.5108641285763209,161.57152082962565,1,0.0001594191532717707,8,58.37143247210998,3.839712968674493,0.08222585959555467,4,46.39723270214646,4.467495161756935,0.12035995741482705,4
5.101000000000038,lift,5.100000000000038,0.3228493061231088,-0.17351164859011475,0.10490370875855178,0.06364406157221379,0.00010408790172038644,0.0002591520401063923,0.0002591520884007844,0.5137101880257811,161.3282804941131,1,0.00015940772501042488,8,58.36719468837428,3.842436503286775,0.08229015724932812,4,46.399388511770795,4.460329545593724,0.12016132347472122,4
5.1110000000000415,lift,5.110000000000041,0.32282373897531946,-0.17372039136160708,0.10604762615596054,0.06471429045436194,0.00010622736242431373,0.00026477269894170104,0.0002647727537107903,0.5168316781330665,161.06865073525543,1,0.00015939634077548348,8,58.362813731022115,3.8449820368418663,0.08235085388793781,4,46.40187932945034,4.452876331624301,0.1199540944238801,4
5.121000000000045,lift,5.1200000000000445,0.32279633010685105,-0.17396338818742663,0.10719876032334077,0.06589447882496843,0.00010815320947180327,0.00027232698668388415,0.00027232703578972155,0.5202285158648706,160.79232138312383,1,0.0001593851189022778,8,58.35827737962609,3.8473553489092915,0.08240809019862518,4,46.404716830684144,4.445148258115543,0.11973858913778247,4
5.131000000000048,lift,5.130000000000048,0.32276551661889225,-0.17423817673252917,0.10835586020191655,0.06718405821384854,0.00010985692574635315,0.0002815475343507511,0.000281547592013971,0.5238992354291255,160.4990608369982,1,0.00015937410808621565,8,58.3535728090482,3.8495619811683097,0.08246200266445818,4,46.407907978875755,4.437156278162301,0.1195150910536097,4
5.1410000000000515,lift,5.140000000000051,0.3227297852757214,-0.17454231883041332,0.10951768915045844,0.06858162985700417,0.00011133273390699153,0.00029212021928951443,0.00029212023751336313,0.5278411178457663,160.1887234603254,1,0.00015936331002368745,8,58.348687523993334,3.8516072385355953,0.08251272226457088,4,46.41145639994342,4.428910273864666,0.1192838637646713,4
5.151000000000055,lift,5.1500000000000545,0.3226876768279858,-0.17487340429205314,0.11068302915063058,0.07008502788549788,0.00011257722634027752,0.0003037139523272289,0.0003037139631493177,0.5320502844085884,159.8612551262193,1,0.0001593526980395302,8,58.343610235055436,3.85349628100505,0.08256037519533069,4,46.415363593978306,4.4204196369833495,0.11904516346277291,4
5.161000000000058,lift,5.160000000000058,0.3226377900500833,-0.17522905561446356,0.1118506849536025,0.07169138318305766,0.00011358910246973162,0.0003160034653354634,0.00031600347840265465,0.5365217677517227,159.5166971853274,1,0.00015934223216185038,8,58.33833158395659,3.8552342683016336,0.08260508493359636,4,46.4196298865719,4.411693736453715,0.11879924902551608,4
5.1710000000000615,lift,5.170000000000061,0.32257878547693725,-0.1756069337845316,0.11301948831272714,0.07339718780378755,0.00011436898706077704,0.0003286844505505575,0.0003286844582231258,0.5412495707375645,159.15518898191465,1,0.0001593318710088268,8,58.332844669819956,3.856826527478004,0.0826469750727208,4,46.42425507888857,4.402742286425468,0.11854639021519849,4
5.181000000000065,lift,5.1800000000000646,0.322509388839688,-0.17600474522914167,0.11418830237203295,0.07519835977771332,0.0001149193057094116,0.0003414821415096085,0.0003414821487183174,0.5462267205852003,158.77696895635938,1,0.00015932158080372537,8,58.32714536439817,3.8582787201737085,0.08268617245171944,4,46.42923880099619,4.393575624462914,0.1182868742285046,4
5.191000000000068,lift,5.190000000000068,0.3224283942088466,-0.17642024983793553,0.11535602622227835,0.0770903080823513,0.0001152441969517102,0.0003541551566730404,0.00035415516218157686,0.5514453234301705,158.38237433025586,1,0.00015931134181501627,8,58.3212324305086,3.859596991903272,0.08272281018113967,4,46.43458060549074,4.384204907409444,0.11802101069507198,4
5.201000000000072,lift,5.200000000000071,0.3223346668579619,-0.17685126988572458,0.11652159959285488,0.07906799752018512,0.00011534944401399003,0.0003664962375586001,0.00036649624571396275,0.5568966227413225,157.97183936518675,1,0.00015930115252585326,8,58.31510747478468,3.8607880908557783,0.08275703025423502,4,46.44027985803271,4.3746422317279325,0.11774913515543922,4
5.211000000000075,lift,5.210000000000075,0.32222714586156564,-0.17729569960994543,0.117684007616828,0.08112601321310033,0.00011524241284131707,0.00037833121139059815,0.00037833121967573093,0.5625710636334191,157.54589220882215,1,0.00015929103182606732,8,58.3087747741684,3.861859448480323,0.08278898552227812,4,46.44633548901317,4.364900685444111,0.11747161104013855,4
5.221000000000078,lift,5.220000000000078,0.32210484643888526,-0.17775151515424445,0.11884228558604876,0.08325862440423419,0.0001149319864885071,0.0003895170293005483,0.00038951703486437195,0.5684583640366903,157.10515036827658,1,0.00015928101953474543,8,58.302241016683766,3.862819218010859,0.08281884089381476,4,46.452745669823024,4.354994339230541,0.11718883018737428,4
5.231000000000082,lift,5.230000000000081,0.32196686205035274,-0.1782167845698826,0.11999552360186941,0.08545984724446565,0.00011442848906529451,0.00039993944419181455,0.000399939444413505,0.5745475928619798,156.6503148964205,1,0.00015927117554390098,8,58.29551499376943,3.8636762708952075,0.08284677370352062,4,46.45950746906245,4.344938185135369,0.11690121198628393,4
5.241000000000085,lift,5.240000000000085,0.3218123662480352,-0.17868967756836382,0.12114287102295226,0.08772350623427667,0.00011374359510281276,0.00040951060083638447,0.0004095106165835477,0.5808272546883421,156.18216340819052,1,0.00015926157788189458,8,58.2886072746295,3.864440153659743,0.08287297326071483,4,46.466616533195015,4.334748031757334,0.1166092012708914,4
5.251000000000088,lift,5.250000000000088,0.3216406142745115,-0.1791684747371134,0.12228354061350122,0.09004329399137237,0.00011289022240518582,0.00041816672389068343,0.00041816673859747163,0.5872853800621417,155.701542078558,1,0.00015925231995907296,8,58.2815298853358,3.865121010008522,0.08289763964700383,4,46.474066823049384,4.324440365038905,0.11631326513516312,4
5.261000000000092,lift,5.260000000000091,0.32145094439803285,-0.17965157596062614,0.12341681230161124,0.09241282901975628,0.00011188240817080285,0.0004258659323393743,0.0004258659434820397,0.5939096202022507,155.20935679589374,1,0.00015924350725739437,8,58.27429600745582,3.8657294742625696,0.08292098187183537,4,46.48185042537757,4.31403218363311,0.11601388886612045,4
5.271000000000095,lift,5.270000000000095,0.32124277896559844,-0.18013750782806182,0.12454203646711916,0.0948257111664118,0.00011073516944193783,0.00043258621334111007,0.00043258622723687525,0.6006873447284473,154.70656366170437,1,0.00015923525368764427,8,58.26691970412948,3.866276543075812,0.08294321552237903,4,46.48995744768,4.303540817385429,0.1157115712094556,4
