phase,time_s,cube_z_m,cube_vz_m_s,pad_z_m,pad_vz_m_s,relative_vt_m_s,candidate_contact_count,truncated_contacts,solver_iterations,left_Fn_N,left_Ft_N,left_points,left_rho,left_phi0_min_m,left_geometric_signed_overlap_m,left_minus_phi0_minus_geometric_m,right_Fn_N,right_Ft_N,right_points,right_rho,right_phi0_min_m,right_geometric_signed_overlap_m,right_minus_phi0_minus_geometric_m
normal_gate,0.0025,-4.206020839774005e-13,-4.3036875841220065e-15,5.186187918460212e-16,-4.337242370811012e-15,3.355478668900548e-17,128,0,-1,4.3342390577675864,2.966082760955051e-07,4,1.7108440036546896e-07,-0.0001086890697479248,8.643344044684254e-06,0.00010004572570324055,4.385473438036245,1.4813748701498533e-06,4,8.444783049542268e-07,-0.00010930374264717102,9.354874491690479e-06,9.994886815548054e-05
normal_gate,0.005,-4.206134952052659e-13,-4.80974064219551e-15,5.069424426681207e-16,-4.889318117040631e-15,7.957747484512064e-17,128,0,-1,4.3605517958356454,1.902883475456892e-09,4,1.0909648391713625e-09,-0.00010876357555389404,8.801668882368885e-06,9.996190667152516e-05,4.359160699968187,1.9028590318094934e-09,4,1.0912989694457585e-09,-0.00010922923684120178,9.196549654005848e-06,0.00010003268718719593
normal_gate,0.0075,-4.206263701060642e-13,-5.3822277648715895e-15,4.939286284665056e-16,-5.414505649392609e-15,3.227788452101962e-17,128,0,-1,4.3605676030785165,1.8371508973544687e-09,4,1.0532750920186736e-09,-0.00010890141129493713,8.917152881621204e-06,9.998425841331593e-05,4.359293904337253,1.8371290101620267e-09,4,1.0535702859666024e-09,-0.00010909512639045715,9.081065654753528e-06,0.00010001406073570362
normal_gate,0.01,-4.2064060025957806e-13,-5.901707989224968e-15,4.796442648440091e-16,-5.9141060104739296e-15,1.2398021248961194e-17,128,0,-1,4.360092776808786,1.7675953440001568e-09,4,1.0135078738472883e-09,-0.00010895729064941406,8.965581655501209e-06,9.999170899391285e-05,4.359619718995046,1.7675752930021477e-09,4,1.0136063504006712e-09,-0.00010903552174568176,9.032636880873524e-06,0.00010000288486480824
normal_gate,0.0125,-4.206560772455903e-13,-6.37999573080395e-15,4.641469500410444e-16,-6.385083434201633e-15,5.087703397682955e-18,128,0,-1,4.359941845411927,1.6945364796148246e-09,4,9.716508497688027e-10,-0.00010897964239120483,8.98607075214275e-06,9.999357163906208e-05,4.359770650391905,1.6945180225077636e-09,4,9.716784198014184e-10,-0.00010901317000389099,9.012147784231983e-06,0.00010000102221965901
normal_gate,0.015,-4.2067269264388363e-13,-6.824550808775002e-15,4.47517999220548e-16,-6.827004239706724e-15,2.453430931722081e-18,128,0,-1,4.359952980103579,1.6183095342746915e-09,4,9.27939786082421e-10,-0.00010899081826210022,8.993521332739673e-06,9.999729692936055e-05,4.359908527312191,1.6182923257801754e-09,4,9.279393797155102e-10,-0.00010900571942329407,9.00469720363506e-06,0.00010000102221965901
normal_gate,0.0175,-4.2069039224434945e-13,-7.24016573555369e-15,4.298251750183002e-16,-7.240735788727193e-15,5.700531735021441e-19,128,0,-1,4.359999438287193,1.5391842983034747e-09,4,8.825599177761227e-10,-0.00010899826884269714,8.997246623038135e-06,0.00010000102221965901,4.359862069128576,1.5391681439949097e-09,4,8.825784621109295e-10,-0.00010899826884269714,9.000971913336597e-06,9.999729692936055e-05
normal_gate,0.02,-4.207090676267705e-13,-7.62383439121021e-15,4.1114301633365935e-16,-7.624109676918067e-15,2.752857078576476e-19,128,0,-1,4.359931605804469,1.4573997451830426e-09,4,8.356781005708756e-10,-0.00010899826884269714,8.997246623038135e-06,0.00010000102221965901,4.359929901611302,1.457384929819654e-09,4,8.356699320332233e-10,-0.00010899826884269714,9.000971913336597e-06,9.999729692936055e-05
normal_gate,0.0225,-4.207286916860925e-13,-8.018539886169452e-15,3.915325095388278e-16,-8.018759267702791e-15,2.193815333388638e-19,128,0,-1,4.359930757183497,1.363061325504502e-09,4,7.81584273591214e-10,-0.00010899826884269714,8.997246623038135e-06,0.00010000102221965901,4.359930750232274,1.3630477319486576e-09,4,7.815764802434313e-10,-0.00010899826884269714,9.000971913336597e-06,9.999729692936055e-05
normal_gate,0.025,-4.2074931863242404e-13,-8.417385678174873e-15,3.7087845815297893e-16,-8.417745667177456e-15,3.5998900258307764e-19,128,0,-1,4.35993075371295,1.2566725918310484e-09,4,7.205805910798333e-10,-0.00010899826884269714,8.997246623038135e-06,0.00010000102221965901,4.35993075370282,1.256660428377674e-09,4,7.205736165135262e-10,-0.00010899826884269714,9.000971913336597e-06,9.999729692936055e-05
