tag,success,failure_mode,solref_timeconst_ms,solref_dampratio,final_cube_z_m,max_relative_slip_mm,max_orientation_drift_deg,max_penetration_mm,arm_tracking_rms_rad,torque_saturation_ratio,wall_s
m0.4_mu0.15,False,normal_contact_instability,3.0,0.75,0.019998616639954333,373.25405330450366,38.18871295190844,0.6605292768942916,0.07573761134541152,0.1075609756097561,0.8080818749731407
m0.4_mu0.16,False,normal_contact_instability,3.0,0.75,0.019998616639954357,367.88148236077063,38.23113910173431,0.3884999570844436,0.07578488590167728,0.1048780487804878,0.7909795419545844
m0.4_mu0.17,False,normal_contact_instability,3.0,0.75,0.019998616639954368,366.82834785727323,38.245914568200035,0.6742984085751383,0.07570068647218157,0.1197560975609756,0.764880417031236
m0.4_mu0.18,False,normal_contact_instability,3.0,0.75,0.019998616639954347,351.10242925754085,48.55204162210129,1.0590699472837688,0.07562804164013162,0.16865853658536586,0.7945431669941172
m0.4_mu0.19,False,normal_contact_instability,3.0,0.75,0.01999861663995434,358.992680995698,55.50735980077685,0.6732840707506307,0.07556624889417746,0.1420731707317073,0.7670957500231452
m0.4_mu0.2,False,normal_contact_instability,3.0,0.75,0.01999861663995438,361.1951411925013,47.89104827294206,1.8113440070437579,0.0761634411381484,0.17170731707317075,0.7795869169640355
m0.5_mu0.15,False,normal_contact_instability,3.0,0.75,0.019998616639954357,362.4347530011376,38.23210418874841,0.5143673644970406,0.0757747924706328,0.09939024390243903,0.7718931249692105
m0.5_mu0.16,False,normal_contact_instability,3.0,0.75,0.019998616639954375,364.71452700038253,38.23709550374711,0.4366686305957015,0.07577775454876963,0.09975609756097562,0.7861340829986148
m0.5_mu0.17,False,normal_contact_instability,3.0,0.75,0.019998616639954378,356.75403096229525,38.222296797088696,0.4574606873124895,0.07576805675294943,0.10170731707317072,0.9345609580050223
m0.5_mu0.18,False,normal_contact_instability,3.0,0.75,0.019998616639954392,359.79093128201237,38.22765349705296,0.47797006042150825,0.07574644059244982,0.10182926829268292,0.8058312920038588
m0.5_mu0.19,False,normal_contact_instability,3.0,0.75,0.019998616639954364,365.8117300493655,38.22559710642419,0.5840602573619936,0.0757394157438879,0.1074390243902439,0.7919423750136048
m0.5_mu0.2,False,normal_contact_instability,3.0,0.75,0.019998616639954336,371.4312381505019,38.190203670839004,0.6469462624272784,0.07568764834329411,0.11170731707317073,0.7978364999871701
m0.6_mu0.2,False,normal_contact_instability,3.0,0.75,0.01999861663995434,360.2753354009534,38.26348735294265,0.3516451524701094,0.07572624881777558,0.10207317073170731,0.8471108329831623
m0.6_mu0.21,False,normal_contact_instability,3.0,0.75,0.01999861663995433,360.5013005114145,38.20820203867874,0.3819883530791638,0.07574871803444674,0.10560975609756097,0.8819731250405312
m0.6_mu0.22,False,normal_contact_instability,3.0,0.75,0.019998616639954368,368.1289581609177,38.26223949151558,0.7139813622252609,0.07572544623817669,0.11646341463414635,0.7785331250051968
m0.6_mu0.23,False,normal_contact_instability,3.0,0.75,0.019998616639954378,360.88480593229065,38.20809305161515,0.46139382011650765,0.0757446386204293,0.10292682926829268,0.7735714169684798
m0.6_mu0.24,False,normal_contact_instability,3.0,0.75,0.019998616639954364,368.16776365115777,38.15421401514036,0.5676706394227311,0.07567719743877704,0.10841463414634146,0.7520319169852883
m0.6_mu0.25,False,normal_contact_instability,3.0,0.75,0.019998616639954357,366.55050146771924,38.2228531634267,0.6891482750267773,0.07563967231116245,0.1171951219512195,0.9647035840316676
