time_s,force_command_N,ground_bottom_slip_m,ground_bottom_vt_m_s,ground_bottom_Fn_N,ground_bottom_Ft_N,ground_bottom_rho,ground_bottom_contacts,ground_bottom_gap_m,bottom_middle_slip_m,bottom_middle_vt_m_s,bottom_middle_Fn_N,bottom_middle_Ft_N,bottom_middle_rho,bottom_middle_contacts,bottom_middle_gap_m,middle_top_slip_m,middle_top_vt_m_s,middle_top_Fn_N,middle_top_Ft_N,middle_top_rho,middle_top_contacts,middle_top_gap_m,box_0_vz_m_s,box_1_vz_m_s,box_2_vz_m_s,solver_iterations
0.005,0.0,0.0,-8.888313975822057e-09,28.17274485055426,1.6509130288970737,0.11719930291879914,4,-5.7924044871288105e-06,0.0,3.490202100994629e-08,18.54062545588691,1.4549875138805135,0.15695128703638575,6,-6.665634082629601e-06,0.0,7.258040532125954e-08,9.119736777508784,0.982070747820115,0.21537260817485676,4,-6.422944940923103e-06,0.0008118700397229481,0.0019240573053989627,0.003267632872031084,8
0.01,0.0,0.0,7.987107089562003e-09,28.933520382314242,0.5316268246096328,0.036748160444008214,4,-3.881750995290978e-06,0.0,3.903696510163861e-08,19.189485540065366,0.5152136297973385,0.05369749269428132,6,-3.923014367530897e-06,0.0,4.986089266679139e-08,9.54044883421771,0.34940104817674184,0.07324624957341261,4,-3.2395143389624126e-06,0.00019990191336584294,0.0004963206858251434,0.000834873712557035,4
0.015,0.0,0.0,1.735991046911696e-09,29.306471437662218,0.22754744968369092,0.015528819303115832,4,-3.422482487320383e-06,0.0,8.941207946313775e-09,19.5123527026008,0.2163239794536841,0.022173028824437994,6,-3.252140070138243e-06,0.0,1.1343120872197644e-08,9.742664873389364,0.1461575977796011,0.030003618040646926,4,-2.4472658941426806e-06,4.774899678086517e-05,0.00011435937537389243,0.00019842765244765142,4
0.02,0.0,0.0,-4.574841069245528e-10,29.401849146006477,0.002086963036275344,0.0001419613457583369,4,-3.3132111034138434e-06,0.0,-2.496622715967894e-10,19.5956263241496,0.0034613736435783124,0.0003532802255279306,6,-3.1117156175652916e-06,0.0,-5.321696682916751e-10,9.794462512416292,0.002336436042785559,0.0004770932636321175,4,-2.2506900388269413e-06,1.1331111935519585e-05,2.45665667308154e-05,4.542417550878612e-05,3
0.025,0.0,0.0,-3.5330023166650005e-10,29.423757809434175,0.01776210660383203,0.0012073309411306358,4,-3.2872426130696464e-06,0.0,-6.239268875661233e-10,19.614652031514957,0.016010517221148827,0.0016325058630073733,6,-3.0829824297917696e-06,0.0,-6.941816181982467e-10,9.806494814196803,0.010799868298812422,0.002202595015535524,4,-2.201834990930851e-06,2.7029163733044164e-06,5.647673317034008e-06,1.0845461923332506e-05,3
0.03,0.0,0.0,-1.1765091827080673e-10,29.428491186556226,0.004014720957662975,0.0002728458575883098,4,-3.2810160971487312e-06,0.0,-1.6918703245834034e-10,19.61870512027724,0.0036116590044415428,0.0003681852581298704,6,-3.07569994062451e-06,0.0,-1.184055250041743e-10,9.809145085571473,0.002444025450076972,0.0004983156898498633,4,-2.1896218752523455e-06,6.513746081349983e-07,1.4977180402377171e-06,2.801005361358561e-06,3
0.035,0.0,0.0,-1.931763704964829e-11,29.429593399872875,0.00044420875404834484,3.0187896109381086e-05,4,-3.279512452630806e-06,0.0,-9.278328953030156e-12,19.61964523430991,0.00043346979184442816,4.4187322111859255e-05,6,-3.0735242985899247e-06,0.0,2.3546884503231252e-11,9.809770495520542,0.00028749196719589457,5.8613393111933186e-05,4,-2.186554422058118e-06,1.5721707849256225e-07,4.0483178071696384e-07,7.323768671263893e-07,3
0.04,0.0,0.0,8.201519616763665e-13,29.429892605912745,0.00038133796573214544,2.5915008990248983e-05,4,-3.2791515342696365e-06,0.0,5.906128700842645e-12,19.61990512691237,0.00035824227813267075,3.6518247750471985e-05,6,-3.0729539545401585e-06,0.0,2.239837884606591e-11,9.809939457690964,0.00024017668956319437,4.896598813867226e-05,4,-2.185784486546938e-06,3.74335539426743e-08,9.308128880661853e-08,1.7512534598233612e-07,3
0.045,0.0,0.0,3.486503010439529e-13,29.429975171611694,4.418711581917755e-05,3.0028646345444875e-06,4,-3.279066346995735e-06,0.0,-3.85286542772128e-12,19.619978133291287,4.250383919066071e-05,4.33271014900266e-06,6,-3.072852737831533e-06,0.0,7.918547399051306e-12,9.809985784228754,2.841588120699264e-05,5.793256347562925e-06,4,-2.1855920364285963e-06,8.766489700247363e-09,1.5207171797516122e-08,3.5684195576463773e-08,3
0.05,0.0,0.0,-9.204298184270137e-13,29.429994894365056,1.96831194192683e-05,1.3376230264339606e-06,4,-3.279046435360894e-06,0.0,-8.341386637466855e-12,19.619995582771327,1.77180486146186e-05,1.8061215701982255e-06,6,-3.0728536455221223e-06,0.0,2.6208613395123573e-12,9.809996967691465,1.198733443245031e-05,2.443901761015779e-06,4,-2.1855439617662897e-06,2.0537518146970945e-09,-4.026773615322717e-10,4.725376862508434e-09,3
0.055,0.0,0.0,-1.087216032772434e-12,29.42999886450229,7.527089825832252e-06,5.115249824159005e-07,4,-3.279041730076121e-06,0.0,-9.214679217150861e-12,19.619999026025503,6.837226449001093e-06,6.969650141094971e-07,6,-3.072870683545892e-06,0.0,1.3869127385724297e-12,9.809999301001955,4.626783451647728e-06,9.432790583736671e-07,4,-2.185531862312906e-06,4.906768385784664e-10,-3.262914869705485e-09,-1.9643478228074894e-09,3
0.06,0.0,0.0,-9.777500663763289e-13,29.429999677573807,1.3909801026173594e-07,9.452804062905318e-09,4,-3.2790405964655545e-06,0.0,-9.149040599719246e-12,19.619999716563488,1.0096191989034191e-07,1.0291735101821475e-08,6,-3.072890625767377e-06,0.0,1.3358331276769323e-12,9.809999799014507,7.553996667991558e-08,1.540060514323439e-08,4,-2.18552877625372e-06,1.1876699698849838e-10,-3.988731130132822e-09,-3.654760985143802e-09,3
0.065,0.0,0.0,-9.089074271877463e-13,29.42999990496141,5.226067542039822e-07,3.551523995186146e-08,4,-3.2790403237843713e-06,0.0,-8.830763792739955e-12,19.61999991449951,4.894289306827181e-07,4.989081883950692e-08,6,-3.072911687961033e-06,0.0,1.8620753210415504e-12,9.80999993655805,3.2745744952103247e-07,6.675992897833282e-08,4,-2.185527971959589e-06,2.8206097764397e-11,-4.235208079205694e-09,-4.146402844811682e-09,3
