time_s,force_command_N,ground_bottom_slip_m,ground_bottom_vt_m_s,ground_bottom_Fn_N,ground_bottom_Ft_N,ground_bottom_rho,ground_bottom_contacts,ground_bottom_gap_m,bottom_middle_slip_m,bottom_middle_vt_m_s,bottom_middle_Fn_N,bottom_middle_Ft_N,bottom_middle_rho,bottom_middle_contacts,bottom_middle_gap_m,middle_top_slip_m,middle_top_vt_m_s,middle_top_Fn_N,middle_top_Ft_N,middle_top_rho,middle_top_contacts,middle_top_gap_m,box_0_vz_m_s,box_1_vz_m_s,box_2_vz_m_s,solver_iterations
0.005,0.0,0.0,-3.4712956527246617e-19,29.726051122353645,1.0716448656741717e-15,7.21013942459587e-17,4,-4.208814877317002e-06,0.0,7.214989163744625e-19,19.918991490683247,1.420042267282851e-15,1.4258174345293036e-16,4,-3.2968421498288936e-06,0.0,-3.667156085749569e-19,9.929371831399123,3.352191584904984e-16,6.752071816475896e-17,4,-4.56944623158928e-06,0.00024243859335584892,-0.00015751322061156143,0.0005064269709419463,3
0.01,0.0,0.0,9.111233949515631e-20,29.348307799346326,1.2264794871379961e-15,8.358093390074868e-17,4,-3.4916120376683735e-06,0.0,4.3339582803750205e-19,19.561557984960036,7.098231631951671e-16,7.257327496520643e-17,4,-4.131483856889551e-06,0.0,-1.0483210927433924e-18,9.751747730223759,1.595959924342437e-15,3.273177216010318e-16,4,-2.7290726804587995e-06,7.142407087936955e-05,-1.4705694436460485e-06,0.00017754574357331756,3
0.015,0.0,0.0,6.40838547183763e-19,29.41241804904606,1.1056289107545135e-15,7.518109588343571e-17,4,-3.3234715934200854e-06,0.0,-9.53439088705597e-19,19.60754337311957,1.1555989421003953e-15,1.1787289413161593e-16,4,-4.3128510595624725e-06,0.0,5.54901380511166e-19,9.797327851515204,8.082948357359698e-16,1.6500312084809188e-16,4,-2.303464087562157e-06,1.507966415578391e-05,-2.7948846129281573e-06,3.608872682990295e-05,3
0.02,0.0,0.0,-3.8478958519096305e-20,29.426693571956424,2.947103068045581e-15,2.0030133938351563e-16,4,-3.2883399173587458e-06,0.0,3.123263210857507e-19,19.61775874120957,2.634903957771953e-16,2.6862436148090714e-17,4,-4.357685491090946e-06,0.0,-3.930605628955287e-19,9.807489786370994,5.593422465143491e-16,1.1406430364916426e-16,4,-2.211456970824255e-06,3.141186359863077e-06,-1.253954038512091e-06,7.142734225574218e-06,3
0.025,0.0,0.0,-6.871071779457333e-19,29.42938470298704,1.397162935746918e-15,9.495019687619279e-17,4,-3.281002303387459e-06,0.0,5.825312167587317e-19,19.61960688321251,1.2646234084360742e-15,1.2891424542437163e-16,4,-4.368604246608732e-06,0.0,1.171402908539781e-19,9.809503146441767,5.324428407061117e-16,1.0855653599524996e-16,4,-2.1915625373000736e-06,6.589673044718216e-07,-3.9861527610236136e-07,1.4206388632779317e-06,3
0.03,0.0,0.0,7.556688290674708e-19,29.429885430921562,7.843769197453658e-16,5.3304789214111725e-17,4,-3.2794575168526574e-06,0.0,-8.655601851390179e-19,19.6199321635199,2.546465565530114e-16,2.5957944648400532e-17,4,-4.371210873564679e-06,0.0,-2.656305144430384e-19,9.809900943617972,1.7422188948501203e-16,3.5519602182804016e-17,4,-2.1872455124652412e-06,1.393914072879446e-07,-1.107641806885123e-07,2.8479002921567306e-07,3
0.035,0.0,0.0,-1.207793626555487e-18,29.42997862437705,3.5712810635457575e-15,2.426968166798219e-16,4,-3.27912963848237e-06,0.0,1.5338122542400462e-18,19.619988535116093,1.162258383435771e-15,1.1847696866443596e-16,4,-4.371823838549005e-06,0.0,-3.834237332479691e-19,9.809980089995106,2.6487471108591007e-16,5.400107006456569e-17,4,-2.186305592205562e-06,2.9716631377993147e-08,-2.8706269548713315e-08,5.75647760113846e-08,3
0.04,0.0,0.0,1.7329343039931583e-18,29.42999600162586,1.830704705045711e-15,1.2441080215876166e-16,4,-3.27905952115376e-06,0.0,-2.1623030945459553e-18,19.61999811946637,4.320267174158618e-16,4.4039424956643387e-17,4,-4.37196636795395e-06,0.0,6.063822173012801e-20,9.809995964780434,9.768211892615717e-16,1.9914813273492205e-16,4,-2.186100351200815e-06,6.380509794431681e-09,-7.133713859360193e-09,1.1732608618539368e-08,3
0.045,0.0,0.0,9.61607790155731e-19,29.429999249756445,3.7804854896233095e-15,2.5691373333314616e-16,4,-3.2790444239559624e-06,0.0,-8.870939758627538e-19,19.619999705449455,7.026970735682727e-16,7.163069155124386e-17,4,-4.371999227092971e-06,0.0,-3.4914837091180897e-19,9.809999175373747,3.3762277925345536e-16,6.88323766837814e-17,4,-2.186055422057076e-06,1.3787500467180174e-09,-1.72437374574448e-09,2.4109326780625317e-09,3
0.05,0.0,0.0,6.198464461253147e-20,29.429999858694174,2.620583005549672e-15,1.7808922991044478e-16,4,-3.279041153519957e-06,0.0,-9.287359484543105e-19,19.61999995735032,5.75442013157259e-16,5.865871706505063e-17,4,-4.372006752538515e-06,0.0,1.0643063505712047e-18,9.809999830107854,5.106116470213916e-16,1.0410023565021362e-16,4,-2.186045565469308e-06,2.9962102235632607e-10,-4.0883498603923214e-10,4.9936789337796e-10,3
