time_s,delta_m,normal_force_N,contact_points,vz_m_s
1.546,4.999995871912688e-05,19.99980289059945,4,-1.4956734162296925e-07
1.5465,4.9999951443169266e-05,20.00031879733649,4,1.411217542823806e-08
1.547,4.999990051146597e-05,20.000195732187716,4,1.0201585354252529e-07
1.5474999999999999,4.999993325327523e-05,19.999680401400013,4,-6.207505265365398e-08
1.548,4.999990051146597e-05,20.000247532936747,4,6.501532112679342e-08
1.5485,4.9999940529232845e-05,19.99971053914993,4,-8.360201775303722e-08
1.549,4.9999915063381195e-05,20.000265067124776,4,5.249089696235387e-08
1.5494999999999999,4.9999853217741475e-05,20.000162743418763,4,1.255792625443064e-07
1.55,4.9999878683593124e-05,19.999661208483456,4,-4.8365830451757574e-08
1.5505,4.999995508114807e-05,19.99980289059945,4,-1.4956734162296925e-07
1.551,4.999994780519046e-05,20.00031879733649,4,1.411217542823806e-08
1.5514999999999999,4.999989687348716e-05,20.000195732187716,4,1.0201585354252529e-07
1.552,4.9999929615296423e-05,19.999680401400013,4,-6.207505265365398e-08
1.5525,4.999989687348716e-05,20.000247532936747,4,6.501532112679342e-08
1.553,4.999993689125404e-05,19.99971053914993,4,-8.360201775303722e-08
1.5534999999999999,4.999991142540239e-05,20.000265067124776,4,5.249089696235387e-08
1.554,4.999995508114807e-05,19.999720740569824,4,-9.088874719509477e-08
1.5545,4.9999929615296423e-05,20.000271002326695,4,4.8251468598436986e-08
1.555,4.99998677696567e-05,20.00016638745697,4,1.2297637397296057e-07
1.5554999999999999,4.999989323550835e-05,19.999663328593716,4,-4.988019242091468e-08
1.556,4.99999696330633e-05,19.99980412408063,4,-1.5044840040445706e-07
1.5565,4.999996235710569e-05,20.000319514978326,4,1.359957391144917e-08
1.557,4.999991142540239e-05,20.00019617279886,4,1.0170113284857507e-07
1.5574999999999999,4.999994416721165e-05,19.999680657746925,4,-6.225815951665936e-08
1.558,4.999991142540239e-05,20.00024768208137,4,6.490878945442091e-08
1.5585,4.9999951443169266e-05,19.999710625922326,4,-8.366399839587757e-08
1.559,4.9999925977317616e-05,20.00026511760939,4,5.245483691851405e-08
1.5594999999999999,4.9999864131677896e-05,20.000162774414527,4,1.2555712203266012e-07
1.56,4.9999889597529545e-05,19.999661226517407,4,-4.8378709038843226e-08
1.5605,4.9999965995084494e-05,19.999802901089286,4,-1.4957483074340416e-07
1.561,4.999995871912688e-05,20.000318803436464,4,1.4107818024911012e-08
1.5614999999999999,4.999990778742358e-05,20.00019573593314,4,1.0201317479641148e-07
1.562,4.9999940529232845e-05,19.999680403581984,4,-6.207661584767266e-08
1.5625,4.999990778742358e-05,20.000247534210104,4,6.501441163209165e-08
1.563,4.999994780519046e-05,19.99971053989073,4,-8.360255066008904e-08
1.5635,4.999992233933881e-05,20.000265067558928,4,5.249058787626382e-08
1.564,4.999986049369909e-05,20.000162743684527,4,1.255790635923404e-07
1.5645,4.999988595955074e-05,19.999661208645705,4,-4.8365944138595296e-08
1.565,4.999996235710569e-05,19.999802890692006,4,-1.4956741267724283e-07
1.5655,4.999995508114807e-05,20.000318797394474,4,1.4112133683852335e-08
1.566,4.9999904149444774e-05,20.000195732223574,4,1.0201582512081586e-07
1.5665,4.999993689125404e-05,19.999680401423223,4,-6.207507396993606e-08
1.567,4.9999904149444774e-05,20.000247532954212,4,6.501530691593871e-08
1.5675,4.999994416721165e-05,19.99971053916154,4,-8.360202485846457e-08
1.568,4.999991870136e-05,20.00026506713054,4,5.2490893409640194e-08
1.5685,4.999985685572028e-05,20.000162743421864,4,1.255792625443064e-07
1.569,4.999988232157193e-05,19.99966120848341,4,-4.8365830451757574e-08
1.5695,4.999995871912688e-05,19.99980289059945,4,-1.4956734162296925e-07
1.57,4.9999951443169266e-05,20.00031879733649,4,1.411217542823806e-08
1.5705,4.999990051146597e-05,20.000195732187716,4,1.0201585354252529e-07
1.571,4.999993325327523e-05,19.999680401400013,4,-6.207505265365398e-08
1.5715,4.999990051146597e-05,20.000247532936747,4,6.501532112679342e-08
1.572,4.9999940529232845e-05,19.99971053914993,4,-8.360201775303722e-08
1.5725,4.9999915063381195e-05,20.000265067124776,4,5.249089696235387e-08
1.573,4.9999853217741475e-05,20.000162743418763,4,1.255792625443064e-07
1.5735,4.9999878683593124e-05,19.999661208483456,4,-4.8365830451757574e-08
1.574,4.999995508114807e-05,19.99980289059945,4,-1.4956734162296925e-07
1.5745,4.999994780519046e-05,20.00031879733649,4,1.411217542823806e-08
1.575,4.999989687348716e-05,20.000195732187716,4,1.0201585354252529e-07
1.5755,4.9999929615296423e-05,19.999680401400013,4,-6.207505265365398e-08
1.576,4.999989687348716e-05,20.000247532936747,4,6.501532112679342e-08
1.5765,4.999993689125404e-05,19.99971053914993,4,-8.360201775303722e-08
1.577,4.999991142540239e-05,20.000265067124776,4,5.249089696235387e-08
1.5775,4.999995508114807e-05,19.999720740569824,4,-9.088874719509477e-08
1.578,4.9999929615296423e-05,20.000271002326695,4,4.8251468598436986e-08
1.5785,4.99998677696567e-05,20.00016638745697,4,1.2297637397296057e-07
1.579,4.999989323550835e-05,19.999663328593716,4,-4.988019242091468e-08
1.5795,4.99999696330633e-05,19.99980412408063,4,-1.5044840040445706e-07
1.58,4.999996235710569e-05,20.000319514978326,4,1.359957391144917e-08
1.5805,4.999991142540239e-05,20.00019617279886,4,1.0170113284857507e-07
1.581,4.999994416721165e-05,19.999680657746925,4,-6.225815951665936e-08
1.5815,4.999991142540239e-05,20.00024768208137,4,6.490878945442091e-08
1.582,4.9999951443169266e-05,19.999710625922326,4,-8.366399839587757e-08
1.5825,4.9999925977317616e-05,20.00026511760939,4,5.245483691851405e-08
1.583,4.9999864131677896e-05,20.000162774414527,4,1.2555712203266012e-07
1.5835,4.9999889597529545e-05,19.999661226517407,4,-4.8378709038843226e-08
1.584,4.9999965995084494e-05,19.999802901089286,4,-1.4957483074340416e-07
1.5845,4.999995871912688e-05,20.000318803436464,4,1.4107818024911012e-08
1.585,4.999990778742358e-05,20.00019573593314,4,1.0201317479641148e-07
1.5855,4.9999940529232845e-05,19.999680403581984,4,-6.207661584767266e-08
1.586,4.999990778742358e-05,20.000247534210104,4,6.501441163209165e-08
1.5865,4.999994780519046e-05,19.99971053989073,4,-8.360255066008904e-08
1.587,4.999992233933881e-05,20.000265067558928,4,5.249058787626382e-08
1.5875,4.999986049369909e-05,20.000162743684527,4,1.255790635923404e-07
1.588,4.999988595955074e-05,19.999661208645705,4,-4.8365944138595296e-08
1.5885,4.999996235710569e-05,19.999802890692006,4,-1.4956741267724283e-07
1.589,4.999995508114807e-05,20.000318797394474,4,1.4112133683852335e-08
1.5895,4.9999904149444774e-05,20.000195732223574,4,1.0201582512081586e-07
1.59,4.999993689125404e-05,19.999680401423223,4,-6.207507396993606e-08
1.5905,4.9999904149444774e-05,20.000247532954212,4,6.501530691593871e-08
1.591,4.999994416721165e-05,19.99971053916154,4,-8.360202485846457e-08
1.5915,4.999991870136e-05,20.00026506713054,4,5.2490893409640194e-08
1.592,4.999985685572028e-05,20.000162743421864,4,1.255792625443064e-07
1.5925,4.999988232157193e-05,19.99966120848341,4,-4.8365830451757574e-08
1.593,4.999995871912688e-05,19.99980289059945,4,-1.4956734162296925e-07
1.5935,4.9999951443169266e-05,20.00031879733649,4,1.411217542823806e-08
1.594,4.999990051146597e-05,20.000195732187716,4,1.0201585354252529e-07
1.5945,4.999993325327523e-05,19.999680401400013,4,-6.207505265365398e-08
1.595,4.999990051146597e-05,20.000247532936747,4,6.501532112679342e-08
1.5955,4.9999940529232845e-05,19.99971053914993,4,-8.360201775303722e-08
1.596,4.9999915063381195e-05,20.000265067124776,4,5.249089696235387e-08
1.5965,4.9999853217741475e-05,20.000162743418763,4,1.255792625443064e-07
1.597,4.9999878683593124e-05,19.999661208483456,4,-4.8365830451757574e-08
