phase,time_s,cube_z_m,cube_vz_m_s,pad_z_m,pad_vz_m_s,relative_vt_m_s,candidate_contact_count,truncated_contacts,solver_iterations,left_Fn_N,left_Ft_N,left_points,left_rho,left_phi0_min_m,left_geometric_signed_overlap_m,left_minus_phi0_minus_geometric_m,right_Fn_N,right_Ft_N,right_points,right_rho,right_phi0_min_m,right_geometric_signed_overlap_m,right_minus_phi0_minus_geometric_m
normal_gate,0.0025,-4.251029324560396e-13,-4.335456401841726e-15,5.242227618250557e-16,-4.367600031640606e-15,3.2143629798879816e-17,128,0,-1,4.214284710157114,2.970387153835116e-07,4,1.7620944941593516e-07,-0.00010569021105766296,5.644485354422413e-06,0.00010004572570324055,4.265519090425771,1.4830044050872031e-06,4,8.691816714734092e-07,-0.00010630488395690918,6.356015801428638e-06,9.994886815548054e-05
normal_gate,0.005,-4.2511442499906793e-13,-4.845367694989973e-15,5.124617093524297e-16,-4.924879948298155e-15,7.951225330818205e-17,128,0,-1,4.240654564735001,1.895013846120604e-09,4,1.1171706025523818e-09,-0.0001057647168636322,5.802810192107044e-06,9.996190667152516e-05,4.239298247459822,1.8949891549269967e-09,4,1.117513468215211e-09,-0.0001062341034412384,6.197690963744007e-06,0.0001000364124774944
normal_gate,0.0075,-4.2512743542513776e-13,-5.4249305073909414e-15,4.993462511971442e-16,-5.456572693685047e-15,3.164218629410527e-17,128,0,-1,4.240610828996783,1.8295518020046616e-09,4,1.0785897809193004e-09,-0.00010590255260467529,5.918294191359363e-06,9.998425841331593e-05,4.23934198319804,1.829529539851218e-09,4,1.0788994772669132e-09,-0.00010609626770019531,6.082206964491688e-06,0.00010001406073570362
normal_gate,0.01,-4.251418011039232e-13,-5.9488745953763505e-15,4.84936526698454e-16,-5.960943544325303e-15,1.2068948948952898e-17,128,0,-1,4.240156507777988,1.760283107469489e-09,4,1.0378644657576258e-09,-0.00010595843195915222,5.966722965239368e-06,9.999170899391285e-05,4.239647292804896,1.7602628870116429e-09,4,1.0379771980083016e-09,-0.00010603666305541992,6.033778190611683e-06,0.00010000288486480824
normal_gate,0.0125,-4.25157413615207e-13,-6.433149589342999e-15,4.693172391510847e-16,-6.4384261810879195e-15,5.276591744920664e-18,128,0,-1,4.239987724871967,1.6875248533944552e-09,4,9.950057422898627e-10,-0.00010598078370094299,5.987212061880909e-06,9.999357163906208e-05,4.239816075710918,1.6875061391337083e-09,4,9.950349903154424e-10,-0.00010601431131362915,6.013289093970142e-06,0.00010000102221965901
normal_gate,0.015,-4.251741645387719e-13,-6.884353875949998e-15,4.525459867954496e-16,-6.88641851875893e-15,2.064642808932357e-18,128,0,-1,4.239992359440937,1.611583533030611e-09,4,9.502278520869232e-10,-0.00010599195957183838,5.994662642477833e-06,9.999729692936055e-05,4.239960452753886,1.6115660679961201e-09,4,9.502247048963605e-10,-0.00010600686073303223,6.005838513373218e-06,0.00010000102221965901
normal_gate,0.0175,-4.251920267695636e-13,-7.304438595591347e-15,4.346905322673289e-16,-7.304920557338335e-15,4.819617469876969e-19,128,0,-1,4.239939475004139,1.5327887779552496e-09,4,9.03779869377589e-10,-0.00010599568486213684,5.9983879327762946e-06,9.999729692936055e-05,4.239864325578745,1.53277219468522e-09,4,9.037861102288898e-10,-0.0001059994101524353,6.0021132230747565e-06,9.999729692936055e-05
normal_gate,0.02,-4.2521089188736483e-13,-7.694154219458314e-15,4.1584574325681523e-16,-7.694799658564122e-15,6.454391058077769e-19,128,0,-1,4.2399023529903515,1.451006902794902e-09,4,8.555662265261395e-10,-0.00010599568486213684,6.0002505779255255e-06,9.999543428421132e-05,4.239901447592533,1.4509918667381818e-09,4,8.555575434200672e-10,-0.0001059994101524353,6.0002505779255255e-06,9.999915957450978e-05
normal_gate,0.0225,-4.252306785770127e-13,-8.052119660330401e-15,3.9605905360895477e-16,-8.052152694615344e-15,3.3034284942917713e-20,128,0,-1,4.2399773297055035,1.367283619770073e-09,4,8.061856900689139e-10,-0.0001059994101524353,6.0002505779255255e-06,9.999915957450978e-05,4.239975482489319,1.3672698566828384e-09,4,8.061779262224087e-10,-0.0001059994101524353,6.0002505779255255e-06,9.999915957450978e-05
normal_gate,0.025,-4.2525133262839854e-13,-8.420923734795555e-15,3.754050022231059e-16,-8.420781433260416e-15,-1.4230153513872246e-19,128,0,-1,4.2399764094858154,1.2699570347829016e-09,4,7.48799587623714e-10,-0.0001059994101524353,6.0002505779255255e-06,9.999915957450978e-05,4.239976402709008,1.269944663712982e-09,4,7.487922945170098e-10,-0.0001059994101524353,6.0002505779255255e-06,9.999915957450978e-05
normal_gate,0.0275,-4.252729353566853e-13,-8.78460918916045e-15,3.5380227393633223e-16,-8.784639682346551e-15,3.049318610115481e-20,128,0,-1,4.239976406102349,1.1621192886616518e-09,4,6.852156576797702e-10,-0.0001059994101524353,6.0002505779255255e-06,9.999915957450978e-05,4.239976406092474,1.1621082324115965e-09,4,6.852091386297274e-10,-0.0001059994101524353,6.0002505779255255e-06,9.999915957450978e-05
normal_gate,0.03,-4.2529540544671007e-13,-9.106062427808193e-15,3.313457364387262e-16,-9.105997206271255e-15,-6.522153693858113e-20,128,0,-1,4.239976406097419,1.0535491893005303e-09,4,6.211999126843275e-10,-0.0001059994101524353,6.0002505779255255e-06,9.999915957450978e-05,4.239976406097405,1.0535395795914955e-09,4,6.211942465507745e-10,-0.0001059994101524353,6.0002505779255255e-06,9.999915957450978e-05
normal_gate,0.0325,-4.2531858026814695e-13,-9.384014595383797e-15,3.0814380994753643e-16,-9.383986643296538e-15,-2.795208725939191e-20,128,0,-1,4.239976406097411,9.446879718056627e-10,4,5.570125168899106e-10,-0.0001059994101524353,6.0002505779255255e-06,9.999915957450978e-05,4.239976406097412,9.446796427304756e-10,4,5.570076058512694e-10,-0.0001059994101524353,6.0002505779255255e-06,9.999915957450978e-05
normal_gate,0.035,-4.253424056108873e-13,-9.620075901519993e-15,2.8433201973432354e-16,-9.620125876463881e-15,4.997494388800372e-20,128,0,-1,4.239976406097411,8.359625681624945e-10,4,4.929052004630946e-10,-0.0001059994101524353,6.0002505779255255e-06,9.999915957450978e-05,4.239976406097411,8.359556094641621e-10,4,4.929010974341707e-10,-0.0001059994101524353,6.0002505779255255e-06,9.999915957450978e-05
normal_gate,0.0375,-4.253667459496596e-13,-9.813397619203631e-15,2.599781284348679e-16,-9.813547544035295e-15,1.4992483166401116e-19,128,0,-1,4.239976406097411,7.27782372059856e-10,4,4.291193525353402e-10,-0.0001059994101524353,6.0002505779255255e-06,9.999915957450978e-05,4.239976406097412,7.277768292105295e-10,4,4.291160843276925e-10,-0.0001059994101524353,6.0002505779255255e-06,9.999915957450978e-05
normal_gate,0.04,-4.253915199693009e-13,-9.964345666667925e-15,2.352041087935741e-16,-9.964468486445277e-15,1.2281977735187355e-19,128,0,-1,4.239976406097412,6.205441901615122e-10,4,3.658889406018404e-10,-0.0001059994101524353,6.0002505779255255e-06,9.999915957450978e-05,4.239976406097412,6.205399714896317e-10,4,3.658864531635409e-10,-0.0001059994101524353,6.0002505779255255e-06,9.999915957450978e-05
normal_gate,0.0425,-4.2541659214453964e-13,-1.0073546001260897e-14,2.101048285005347e-16,-1.0073539224997319e-14,-6.776263578034403e-21,128,0,-1,4.239976406097411,5.14625458254734e-10,4,3.0343651058686495e-10,-0.0001059994101524353,6.0002505779255255e-06,9.999915957450978e-05,4.239976406097411,5.146225622848372e-10,4,3.0343480304794294e-10,-0.0001059994101524353,6.0002505779255255e-06,9.999915957450978e-05
normal_gate,0.045,-4.2544188116021286e-13,-1.014112398385874e-14,1.8482936535446637e-16,-1.0141193440560414e-14,6.945670167485263e-20,128,0,-1,4.239976406097412,4.1038663414967655e-10,4,2.4197459775926405e-10,-0.0001059994101524353,6.0002505779255255e-06,9.999915957450978e-05,4.239976406097412,4.10385043237753e-10,4,2.4197365971635347e-10,-0.0001059994101524353,6.0002505779255255e-06,9.999915957450978e-05
