time_s,force_command_N,ground_bottom_slip_m,ground_bottom_vt_m_s,ground_bottom_Fn_N,ground_bottom_Ft_N,ground_bottom_rho,ground_bottom_point_rho_max,ground_bottom_contacts,bottom_middle_slip_m,bottom_middle_vt_m_s,bottom_middle_Fn_N,bottom_middle_Ft_N,bottom_middle_rho,bottom_middle_point_rho_max,bottom_middle_contacts,middle_top_slip_m,middle_top_vt_m_s,middle_top_Fn_N,middle_top_Ft_N,middle_top_rho,middle_top_point_rho_max,middle_top_contacts,solver_iterations
1.921,0.6728000000000002,4.71327735754842e-06,2.2294039442322696e-05,29.429999994754485,0.6723249038325683,0.045689765813958644,0.05161048018153753,4,9.49971499239759e-06,4.476870511200825e-05,19.619995688627633,0.6723776842989826,0.06854004404177458,0.07645245196392692,4,9.596710442304181e-06,4.500083018632563e-05,9.809994906658932,0.6725360504078264,0.13711241581813977,0.1472607910865808,4,1
1.9215,0.6736000000000001,4.724437572386151e-06,2.2320429675462233e-05,29.429999994749625,0.6731249038272432,0.04574413210651241,0.05167989141672981,4,9.522125741364538e-06,4.4821497933893374e-05,19.61999567829355,0.6731776842935222,0.06862159353462935,0.07655396265274327,4,9.619237253268939e-06,4.5053621929515284e-05,9.809994894450488,0.6733360504035715,0.13727551495148638,0.14744897338873839,4,1
1.922,0.6744,4.735610982340417e-06,2.2346819908532035e-05,29.429999994739838,0.6739249038219918,0.04579849839907887,0.05174932422503778,4,9.544562886742758e-06,4.487429075643918e-05,19.61999566794212,0.6739776842881315,0.06870314302763787,0.07665550144998892,4,9.641790460106046e-06,4.5106413674218346e-05,9.809994882220709,0.6741360503993626,0.13743861408554722,0.14763718903506787,4,1
1.9225,0.6751999999999999,4.746797587411256e-06,2.2373210141679405e-05,29.42999999473816,0.6747249038142079,0.045852864691460625,0.051818778616547614,4,9.567026428532719e-06,4.492708357992111e-05,19.61999565758596,0.6747776842805029,0.06878469252052091,0.07675706836748396,4,9.6643700628164e-06,4.515920542070843e-05,9.809994869983676,0.6749360503937611,0.13760171321983256,0.14782543803433965,4,1
1.923,0.6760000000000002,4.757997387598607e-06,2.2399600374699706e-05,29.42999999473217,0.675524903809933,0.04590723098408758,0.051888254602138334,4,9.589516366734697e-06,4.497987640395828e-05,19.619995647214576,0.6755776842759735,0.06886624201385941,0.07685866341810742,4,9.686976061400702e-06,4.5211997168606596e-05,9.809994857729697,0.6757360503900889,0.13776481235515609,0.14801372039684305,4,1
1.9235,0.6768000000000001,4.769210382902487e-06,2.2425990607761245e-05,29.4299999947234,0.6763249038027866,0.04596159727652376,0.05195775219161101,4,9.61203270134913e-06,4.503266922886171e-05,19.619995636826083,0.6763776842689098,0.06894779150708588,0.07696028661334291,4,9.709608455859811e-06,4.5264788918221826e-05,9.809994845456592,0.6765360503848399,0.13792791149083453,0.14820203613112748,4,1
1.924,0.6776,4.7804365733229716e-06,2.245238084096933e-05,29.42999999471581,0.6771249037937633,0.04601596356883057,0.05202727139539595,4,9.63457543237655e-06,4.508546205483905e-05,19.61999562642719,0.6771776842601793,0.06902934100026542,0.07706193796545267,4,9.732267246194691e-06,4.531758066976126e-05,9.80999483317264,0.6773360503785504,0.13809101062686163,0.14839038524653633,4,1
1.9245,0.6783999999999999,4.7916759588600184e-06,2.2478771074094278e-05,29.429999994713086,0.677924903788674,0.04607032986139714,0.0520968122243405,4,9.657144559817282e-06,4.513825488146283e-05,19.619995616020276,0.6779776842549236,0.06911089049391385,0.07716361748725659,4,9.754952432406092e-06,4.537037242280174e-05,9.809994820875009,0.6781360503744213,0.13825410976393043,0.148578767753231,4,1
1.925,0.6792000000000001,4.802928539513589e-06,2.250516130714038e-05,29.4299999947049,0.6787249037835719,0.04612469615397141,0.05216637468849627,4,9.679740083671647e-06,4.519104770873137e-05,19.619995605596515,0.6787776842496638,0.0691924399877078,0.07726532519055855,4,9.777664014494763e-06,4.542316417734048e-05,9.809994808560344,0.6789360503702936,0.1384172089016488,0.14876718366011016,4,1
1.9255,0.68,4.814194315283717e-06,2.253155154025744e-05,29.42999999470123,0.6795249037758858,0.04617906244636302,0.05223595879799766,4,9.70236200394011e-06,4.524384053692636e-05,19.619995595164085,0.6795776842421197,0.06927398948138615,0.07736706108724298,4,9.800401992461592e-06,4.5475955933656594e-05,9.809994796233656,0.6797360503647438,0.1385803080396565,0.14895563297611483,4,1
1.926,0.6808,4.825473286170413e-06,2.2557941773392206e-05,29.429999994694448,0.6803249037690919,0.04623342873882017,0.05230556456353618,4,9.725010320623085e-06,4.5296633365951735e-05,19.61999558471698,0.6803776842353615,0.06935553897528321,0.07746882518993109,4,9.823166366307421e-06,4.552874769165554e-05,9.809994783890703,0.680536050359682,0.13874340717840367,0.14914411571113398,4,1
1.9265,0.6815999999999999,4.836765452173595e-06,2.258433200636296e-05,29.42999999469336,0.6811249037654589,0.04628779503148319,0.052375191995674183,4,9.747685033720816e-06,4.5349426195462e-05,19.619995574261452,0.6811776842314003,0.06943708846958205,0.07757061751106492,4,9.845957136032918e-06,4.558153945099338e-05,9.809994771536129,0.6813360503563624,0.138906506318081,0.14933263187475854,4,1
1.927,0.6824000000000001,4.8480708132933446e-06,2.2610722239499647e-05,29.429999994681307,0.6819249037561496,0.04634216132377774,0.052444841104085274,4,9.770386143233855e-06,4.5402219026074624e-05,19.619995563783824,0.681977684222423,0.06951863796353477,0.07767243806195744,4,9.868774301639058e-06,4.56343312122832e-05,9.80999475916041,0.6821360503499218,0.13906960545783256,0.14952118147535898,4,1
1.9275,0.6832,4.859389369529701e-06,2.2637112472712865e-05,29.429999994679083,0.6827249037482944,0.046396527616155654,0.052514511899735335,4,9.793113649162671e-06,4.545501185763572e-05,19.6199955533034,0.6827776842147211,0.06960018745771453,0.077774286855541,4,9.891617863126746e-06,4.568712297537398e-05,9.809994746775303,0.68293605034427,0.13923270459828974,0.14970976452304982,4,1
1.928,0.6839999999999999,4.870721120882601e-06,2.2663502705800255e-05,29.42999999466627,0.6835249037439632,0.04645089390878977,0.05258420439324891,4,9.81586755150755e-06,4.550780468975894e-05,19.61999554280023,0.6835776842101384,0.06968173695238017,0.07787616390437474,4,9.914487820496688e-06,4.5739914739883534e-05,9.809994734369342,0.6837360503405596,0.13939580373985086,0.14989838102767233,4,1
1.9285,0.6847999999999999,4.882066067352066e-06,2.2689892938929343e-05,29.429999994664264,0.6843249037367756,0.04650526020121274,0.05265391859445174,4,9.838647850268926e-06,4.556059752275444e-05,19.61999553229391,0.6843776842030335,0.06976328644688719,0.0779780692199158,4,9.937384173749746e-06,4.579270650611762e-05,9.809994721955821,0.6845360503352826,0.13955890288161266,0.15008703099755633,4,1
1.929,0.6856000000000002,4.893424208938094e-06,2.2716283172057198e-05,29.429999994656377,0.6851249037303068,0.04655962649369387,0.052723654514102436,4,9.8614545454472e-06,4.561339035654496e-05,19.619995521770626,0.6851776841965627,0.06984483594160659,0.07808000281487405,4,9.960306922886745e-06,4.5845498273999676e-05,9.809994709522261,0.6853360503303993,0.1397220020241529,0.15027571444276047,4,1
1.9295,0.6864000000000001,4.904795545640673e-06,2.2742673405157303e-05,29.4299999946515,0.6859249037243065,0.0466139927862021,0.05279341216258844,4,9.884287637042738e-06,4.566618319107912e-05,19.61999551123776,0.6859776841905065,0.06992638543648988,0.07818196470145178,4,9.983256067908482e-06,4.5898290043477774e-05,9.809994697077421,0.6861360503257755,0.13988510116732034,0.15046443137249876,4,1
1.93,0.6872,4.91618007745978e-06,2.276906363821291e-05,29.429999994643197,0.6867249037186123,0.046668359078736586,0.05286319155034213,4,9.9071471250559e-06,4.571897602632261e-05,19.61999550068893,0.6867776841847234,0.07000793493154554,0.07828395489192878,4,1.0006231608815741e-05,4.595108181451787e-05,9.809994684616212,0.6869360503213219,0.14004820031116993,0.15065318179622786,4,1
1.9305,0.688,4.927577804395386e-06,2.2795453871213055e-05,29.429999994635043,0.687524903713118,0.046722725371284454,0.05293299268778721,4,9.930033009487027e-06,4.5771768862253296e-05,19.619995490127728,0.6875776841791181,0.07008948442675121,0.0783859733985538,4,1.0029233545609289e-05,4.60038735870971e-05,9.80999467213951,0.6877360503169798,0.14021129945567812,0.15084196572331712,4,1
1.931,0.6888000000000002,4.938988726447535e-06,2.2821844104299144e-05,29.429999994624882,0.6883249037051745,0.04677709166366909,0.05300281558514831,4,9.952945290336596e-06,4.582456169913866e-05,19.619995479553374,0.6883776841713466,0.07017103392187088,0.07848802023332112,4,1.005226187829003e-05,4.605666536148094e-05,9.809994659647394,0.6885360503112895,0.14037439860054682,0.15103078316281826,4,1
1.9315,0.6896000000000001,4.950412843616241e-06,2.284823433741229e-05,29.42999999461596,0.6891249036982104,0.04683145795611836,0.05307266025316514,4,9.975883967605034e-06,4.587735453687312e-05,19.61999546896714,0.6891776841644368,0.07025258341720884,0.07859009540889435,4,1.0075316606858812e-05,4.610945713756728e-05,9.809994647141533,0.6893360503061322,0.1405374977461365,0.15121963412455727,4,1
1.932,0.6904,4.961850155901499e-06,2.287462457051535e-05,29.42999999460943,0.6899249036918818,0.04688582424860702,0.05314252670226598,4,9.998849041292726e-06,4.5930147375387856e-05,19.619995458369672,0.6899776841580878,0.07033413291273224,0.07869219893753085,4,1.0098397731316458e-05,4.6162248915287616e-05,9.809994634622335,0.6901360503013236,0.1407005968924044,0.1514085186178916,4,1
1.9325,0.6911999999999999,4.973300663303292e-06,2.290101480358498e-05,29.42999999460414,0.6907249036859697,0.04694019054112206,0.05321241494290118,4,1.0021840511400046e-05,4.598294021463696e-05,19.61999544776132,0.690777684152109,0.07041568240842055,0.0787943308315107,4,1.0121505251663756e-05,4.621504069459558e-05,9.80999462208916,0.6909360502967468,0.14086369603933654,0.15159743665221623,4,1
1.933,0.6920000000000002,4.984764365821669e-06,2.2927405036754732e-05,29.429999994604174,0.6915249036777512,0.04699455683347186,0.05328232498530267,4,1.0044858377927481e-05,4.603573305487187e-05,19.619995437145565,0.691577684144091,0.07049723190401576,0.07889649110282938,4,1.0144639167901626e-05,4.626783247574105e-05,9.809994609542052,0.6917360502908998,0.14102679518662678,0.15178638823658763,4,1
1.9335,0.6928000000000001,4.996241263456575e-06,2.2953795269812838e-05,29.42999999459521,0.6923249036731872,0.047048923126084406,0.05335225684049017,4,1.0067902640875327e-05,4.608852589569374e-05,19.619995426509032,0.6923776841393032,0.07057878140010325,0.07899867976452567,4,1.0167799480030793e-05,4.632062425832951e-05,9.80999459697658,0.6925360502870634,0.14118989433500842,0.15197537338128198,4,1
1.934,0.6936,5.007731356208036e-06,2.2980185502920865e-05,29.429999994587725,0.693124903665847,0.047103289418505945,0.05342221051837858,4,1.009097330024403e-05,4.614131873740546e-05,19.61999541586193,0.6931776841320632,0.07066033089606724,0.07910089682816972,4,1.0190986188052124e-05,4.637341604265849e-05,9.809994584397128,0.6933360502817025,0.14135299348369854,0.15216439209480545,4,1
