phase,time_s,cube_z_m,cube_vz_m_s,pad_z_m,pad_vz_m_s,relative_vt_m_s,candidate_contact_count,truncated_contacts,solver_iterations,left_Fn_N,left_Ft_N,left_points,left_rho,left_phi0_min_m,left_geometric_signed_overlap_m,left_minus_phi0_minus_geometric_m,right_Fn_N,right_Ft_N,right_points,right_rho,right_phi0_min_m,right_geometric_signed_overlap_m,right_minus_phi0_minus_geometric_m
normal_gate,0.0025,-4.2554791613268195e-13,-4.354263921402561e-15,5.247674040101402e-16,-4.385380947269368e-15,3.1117025866807604e-17,128,0,-1,4.134247364929967,2.975994782922686e-07,4,1.799598887192553e-07,-0.00010368973016738892,3.644004464148365e-06,0.00010004572570324055,4.185517964430993,1.485457279399942e-06,4,8.872601264786859e-07,-0.00010430440306663513,4.3555349111545905e-06,9.994886815548054e-05
normal_gate,0.005,-4.255594628858189e-13,-4.864701645527526e-15,5.129597647254153e-16,-4.9439619065339e-15,7.92602610063739e-17,128,0,-1,4.160703477744283,1.894918228397478e-09,4,1.1385804338938399e-09,-0.00010376796126365662,3.8023293018329962e-06,9.996563196182362e-05,4.1592108632286156,1.894893411446221e-09,4,1.1389741189842543e-09,-0.0001042298972606659,4.197210073469959e-06,0.00010003268718719593
normal_gate,0.0075,-4.2557247331188874e-13,-5.443876093322178e-15,4.997968727250834e-16,-5.476088332789786e-15,3.2212239467607415e-17,128,0,-1,4.160590577722759,1.8294584001574302e-09,4,1.0992780748200646e-09,-0.00010390207171440125,3.9178133010853156e-06,9.998425841331593e-05,4.15932376325014,1.8294362604472e-09,4,1.0995995771062908e-09,-0.00010409578680992126,4.08172607421764e-06,0.00010001406073570362
normal_gate,0.01,-4.255868389906742e-13,-5.968849749854975e-15,4.85336326249558e-16,-5.981326545168031e-15,1.2476795313055844e-17,128,0,-1,4.160147948831564,1.7601914428874568e-09,4,1.0577697383225464e-09,-0.00010395795106887817,3.9662420749653204e-06,9.999170899391285e-05,4.159617380529396,1.7601712226587818e-09,4,1.0578925064706095e-09,-0.00010403618216514587,4.033297300337635e-06,0.00010000288486480824
normal_gate,0.0125,-4.256025057120666e-13,-6.453111191294467e-15,4.696628285935645e-16,-6.457941820192659e-15,4.830628898191275e-18,128,0,-1,4.160074173220028,1.6874356300593207e-09,4,1.0140658313991024e-09,-0.00010398402810096741,3.986731171606861e-06,9.999729692936055e-05,4.15984016775287,1.6874169164423184e-09,4,1.0141116295303808e-09,-0.0001040138304233551,4.012808203696094e-06,0.00010000102221965901
normal_gate,0.015,-4.256193108457401e-13,-6.90343668121869e-15,4.52837366129305e-16,-6.905500476994675e-15,2.0637957759851028e-18,128,0,-1,4.159972580400544,1.6114962051164118e-09,4,9.684536219714989e-10,-0.00010399147868156433,3.994181752203785e-06,9.999729692936055e-05,4.159941760572355,1.6114787404695423e-09,4,9.684503012416111e-10,-0.00010400637984275818,4.0053576230991705e-06,0.00010000102221965901
normal_gate,0.0175,-4.2563722728664044e-13,-7.323513777563514e-15,4.3494125401971617e-16,-7.32400251557408e-15,4.887380105657313e-19,128,0,-1,4.1599202325800615,1.532703968962113e-09,4,9.211137974222048e-10,-0.00010399520397186279,3.997907042502247e-06,9.999729692936055e-05,4.1598450967809,1.53268756674947e-09,4,9.211205772635268e-10,-0.00010399892926216125,4.001632332800709e-06,9.999729692936055e-05
normal_gate,0.02,-4.25656119509496e-13,-7.713209919672694e-15,4.1604903116415626e-16,-7.713447935930873e-15,2.380162581784584e-19,128,0,-1,4.159883117295023,1.4509240726986682e-09,4,8.719740626042733e-10,-0.00010399520397186279,3.999769687651478e-06,9.999543428421132e-05,4.159882212065938,1.4509091249728772e-09,4,8.719652690913012e-10,-0.00010399892926216125,3.999769687651478e-06,9.999915957450978e-05
normal_gate,0.0225,-4.256759604092525e-13,-8.069873470904852e-15,3.9623523646198366e-16,-8.069933610244107e-15,6.013933925505532e-20,128,0,-1,4.159958094093529,1.3672036368492979e-09,4,8.216450778617859e-10,-0.00010399892926216125,3.999769687651478e-06,9.999915957450978e-05,4.1599562468793705,1.3671899611043715e-09,4,8.216372240272849e-10,-0.00010399892926216125,3.999769687651478e-06,9.999915957450978e-05
normal_gate,0.025,-4.2569666867074696e-13,-8.438667380974638e-15,3.755405274946666e-16,-8.438562348889178e-15,-1.0503208545953324e-19,128,0,-1,4.15995717387485,1.269880366547406e-09,4,7.631571152477504e-10,-0.00010399892926216125,3.999769687651478e-06,9.999915957450978e-05,4.1599571670980495,1.2698679971900934e-09,4,7.631496829064363e-10,-0.00010399892926216125,3.999769687651478e-06,9.999915957450978e-05
normal_gate,0.0275,-4.2571829850408804e-13,-8.801942871393062e-15,3.538971416264247e-16,-8.801986917106319e-15,4.404571325722362e-20,128,0,-1,4.159957170491387,1.1620461999517838e-09,4,6.983522620105001e-10,-0.00010399892926216125,3.999769687651478e-06,9.999915957450978e-05,4.159957170481512,1.162035090210243e-09,4,6.983455854160503e-10,-0.00010399892926216125,3.999769687651478e-06,9.999915957450978e-05
normal_gate,0.03,-4.257407956991671e-13,-9.122507572479135e-15,3.3137284149303836e-16,-9.122477079293034e-15,-3.049318610115481e-20,128,0,-1,4.159957170486456,1.053479667912237e-09,4,6.331072801580342e-10,-0.00010399892926216125,3.999769687651478e-06,9.999915957450978e-05,4.159957170486443,1.0534700265448364e-09,4,6.331014860073963e-10,-0.00010399892926216125,3.999769687651478e-06,9.999915957450978e-05
normal_gate,0.0325,-4.25763970520604e-13,-9.400635922907769e-15,3.081573624746925e-16,-9.400466516318318e-15,-1.6940658945086007e-19,128,0,-1,4.15995717048645,9.44621742367528e-10,4,5.676871802126434e-10,-0.00010399892926216125,3.999769687651478e-06,9.999915957450978e-05,4.15995717048645,9.446134411713313e-10,4,5.676821914616442e-10,-0.00010399892926216125,3.999769687651478e-06,9.999915957450978e-05
normal_gate,0.035,-4.257878229683987e-13,-9.635786668625666e-15,2.842642570985432e-16,-9.635738387747672e-15,-4.828087799349512e-20,128,0,-1,4.159957170486448,8.358990057704201e-10,4,5.023483244616395e-10,-0.00010399892926216125,3.999769687651478e-06,9.999915957450978e-05,4.159957170486448,8.358920850828953e-10,4,5.02344165351797e-10,-0.00010399892926216125,3.999769687651478e-06,9.999915957450978e-05
normal_gate,0.0375,-4.258122175172796e-13,-9.828523933575698e-15,2.598968132719315e-16,-9.828726374450092e-15,2.0244087439377778e-19,128,0,-1,4.159957170486449,7.277231077125363e-10,4,4.373381010239098e-10,-0.00010399892926216125,3.999769687651478e-06,9.999915957450978e-05,4.15995717048645,7.277175117014556e-10,4,4.3733473800185724e-10,-0.00010399892926216125,3.999769687651478e-06,9.999915957450978e-05
