phase,time_s,cube_z_m,cube_vz_m_s,pad_vz_m_s,relative_vt_m_s,contact_count,left_Fn_N,left_Ft_N,left_rho,left_points,right_Fn_N,right_Ft_N,right_rho,right_points
normal_gate,0.0005,-1.7515610571271614e-38,-3.5031221142543225e-35,1.7303276844104072e-35,-5.23344979866473e-35,8,18.784095934549644,2.3581854673499003e-16,3.138540012208523e-17,4,18.784095934549484,2.3581854673499003e-16,3.1385400122085494e-17,4
normal_gate,0.001,1.174136322114679e-36,2.3833038653719013e-33,-7.703719777548943e-34,3.153675843126796e-33,8,16.704719654169203,1.9862624253324505e-14,2.972606644189797e-15,4,16.70471965417431,1.9862624253324502e-14,2.972606644188888e-15,4
normal_gate,0.0015,5.395693676710877e-35,1.055656008899882e-31,-4.930380657631324e-32,1.5486940746630143e-31,8,14.983593286105725,1.7389192858687956e-12,2.9013722754362504e-13,4,14.98359328594353,1.7389192858687962e-12,2.901372275467658e-13,4
normal_gate,0.002,-3.534506027138044e-30,-7.069119968149622e-27,3.4615216521098e-27,-1.0530641620259422e-26,8,13.558544306994502,1.2526036934733858e-10,2.3096205335760123e-11,4,13.558544312412305,1.252603693473544e-10,2.309620532653412e-11,4
normal_gate,0.0025,-8.147752779399359e-27,-1.6288436546744442e-23,7.969691331492355e-24,-2.4258127878236796e-23,8,12.378157956709813,8.950590447958081e-09,1.8077387764926373e-09,4,12.378157776989852,8.950590447922246e-09,1.8077388027321764e-09,4
normal_gate,0.003,-1.8185999639244954e-23,-3.635570377293111e-20,1.7787588494763738e-20,-5.4143292267694845e-20,8,11.399869581958157,6.325335908832942e-07,1.3871509369816926e-07,4,11.399875484889696,6.325335909621029e-07,1.387150218878516e-07,4
normal_gate,0.0035,-3.320347691530299e-23,-3.0034954552116077e-20,1.1937728428697513e-20,-4.197268298081359e-20,8,10.588456144358727,4.706513305092761e-07,1.111236907658223e-07,4,10.58845491200676,4.706513304801919e-07,1.1112370369223973e-07,4
normal_gate,0.004,1.0303200202939295e-20,2.0672807359709197e-17,-1.0119902355878142e-17,3.079270971558734e-17,8,9.91474795282394,7.222911399888723e-06,1.8212544167175418e-06,4,9.91477041178375,7.222911355483608e-06,1.8212502800113114e-06,4
normal_gate,0.0045000000000000005,1.8535590789643545e-20,1.64647811734085e-17,-6.492479002973079e-18,2.2957260176381578e-17,8,9.354696672242056,5.107188655631433e-06,1.364872864019701e-06,4,9.354690789300511,5.107188658671886e-06,1.3648737231681849e-06,4
normal_gate,0.005,2.5134196557215852e-20,1.3197211535144615e-17,-3.8368721014483904e-18,1.7034083636593006e-17,8,8.888374576350971,8.720477201575338e-06,2.4527761309637105e-06,4,8.888369746404338,8.7204772024031e-06,2.4527774640368786e-06,4
normal_gate,0.0055,3.045189986199626e-20,1.0635406609560824e-17,-1.90575258019919e-18,1.2541159189760014e-17,8,8.499397541926157,1.1287741135361287e-05,3.3201591876602663e-06,4,8.499393580734495,1.1287741134486996e-05,3.3201607347825454e-06,4
normal_gate,0.006,3.4754053083369626e-20,8.604306442746727e-18,-5.144459568232668e-19,9.118752399569994e-18,8,8.174256882406882,1.3064053583954928e-05,3.995486614835948e-06,4,8.17425363809936,1.3064053582290781e-05,3.995488200109354e-06,4
normal_gate,0.006500000000000001,3.8242581662635367e-20,6.977057158531479e-18,4.731324211293059e-19,6.503924737402173e-18,8,7.901834405209964,1.4249671594225116e-05,4.508342893401371e-06,4,7.901831752619467,1.4249671592494184e-05,4.5083444062733935e-06,4
normal_gate,0.007,4.107376641357686e-20,5.662369501882989e-18,1.1572719990759887e-18,4.505097502807e-18,8,7.67298545123214,1.4995892920262325e-05,4.885938144798078e-06,4,7.672983287206289,1.4995892918912205e-05,4.885939522348473e-06,4
normal_gate,0.0075,4.3370758648482196e-20,4.5939844698106724e-18,1.6124887221131617e-18,2.9814957476975107e-18,8,7.4801918564788314,1.5416315987571527e-05,5.152379873191009e-06,4,7.480190096001088,1.541631598681429e-05,5.152381085560865e-06,4
normal_gate,0.008,4.523215630829412e-20,3.722795319623847e-18,1.8948722600119737e-18,1.8279230596118733e-18,8,7.31727387186773,1.5596111762138943e-05,5.328525361781368e-06,4,7.317272444852568,1.559611176202069e-05,5.328526400910486e-06,4
normal_gate,0.0085,4.6737872579988096e-20,3.0114325433879564e-18,2.0472209376659183e-18,9.64211605722038e-19,8,7.17915165064393,1.5599128068700038e-05,5.432093103681994e-06,4,7.179150499293542,1.5599128069165815e-05,5.432093975011678e-06,4
normal_gate,0.009000000000000001,4.795319423095487e-20,2.4306433019335554e-18,2.1025915806896055e-18,3.280517212439499e-19,8,7.061648260903484,1.547323784623818e-05,5.477912972494363e-06,4,7.061647337527409,1.547323784718175e-05,5.4779136891164845e-06,4
normal_gate,0.0095,4.89316794629118e-20,1.9569704639138597e-18,2.08673163321482e-18,-1.2976116930096028e-19,8,6.961327356746148,1.5254342869828602e-05,5.47824505589648e-06,4,6.961326621968088,1.5254342871126371e-05,5.478245634599207e-06,4
normal_gate,0.01,4.9717307641555936e-20,1.571256357288266e-18,2.0197788072541654e-18,-4.485224499658994e-19,8,6.875359672832204,1.4969365267788802e-05,5.44312078935297e-06,4,6.87535909411349,1.4969365269320602e-05,5.443121248073063e-06,4
normal_gate,0.0105,5.034614262440668e-20,1.2576699657014898e-18,1.917477865382129e-18,-6.598078996806393e-19,8,6.8014134092652405,1.4638483545411151e-05,5.3806770242306705e-06,4,6.8014129596926125,1.4638483547071437e-05,5.3806773805030864e-06,4
normal_gate,0.011,5.084767289821154e-20,1.0030605476097244e-18,1.79207728451909e-18,-7.890167369093657e-19,8,6.737564358163887,1.4276805440013218e-05,5.297465330596083e-06,4,6.737564015453262,1.4276805441715772e-05,5.2974656006868804e-06,4
normal_gate,0.0115,5.124591969328889e-20,7.964935901546984e-19,1.6530193313573412e-18,-8.565257412026428e-19,8,6.682222300176761,1.3895621228763128e-05,5.198727535746437e-06,4,6.682222045855373,1.3895621230441755e-05,5.198727734234927e-06,4
normal_gate,0.012,5.156036902487838e-20,6.288986631789685e-19,1.507485794770221e-18,-8.785871315912524e-19,8,6.634070778725695,1.3503344583196017e-05,5.0886345027019005e-06,4,6.634070597461383,1.3503344584803006e-05,5.088634642345472e-06,4
normal_gate,0.0125,5.180676266241336e-20,4.927872750699572e-19,1.3608401138495231e-18,-8.68052838779566e-19,8,6.592017852207967,1.3106219747511955e-05,4.970488567139607e-06,4,6.592017731257998,1.3106219749015427e-05,4.9704886589080365e-06,4
normal_gate,0.013000000000000001,5.199776957094124e-20,3.8201381705576246e-19,1.2169892694234888e-18,-8.349754523677263e-19,8,6.555155839996948,1.2708854185821343e-05,4.846892467558506e-06,4,6.5551557687561886,1.2708854187202281e-05,4.846892520760696e-06,4
normal_gate,0.0135,5.21435526811463e-20,2.9156622041011726e-19,1.0786854981852352e-18,-7.871192777751179e-19,8,6.522728426691448,1.2314620366960189e-05,4.719888504236941e-06,4,6.522728396321812,1.2314620368209556e-05,4.719888526691457e-06,4
normal_gate,0.014,5.2252245594229814e-20,2.173858261670248e-19,9.47774446876521e-19,-7.303886207094962e-19,8,6.494103779939859,1.1925959102961514e-05,4.59107195815092e-06,4,6.494103783064927,1.1925959104077688e-05,4.59107195637131e-06,4
normal_gate,0.0145,5.233034941221512e-20,1.562076359706181e-19,8.253991757063182e-19,-6.691915397357001e-19,8,6.4687525787401805,1.1544609112584407e-05,4.461682902560779e-06,4,6.468752609195684,1.1544609113571e-05,4.461682881936043e-06,4
normal_gate,0.015,5.238306066189307e-20,1.0542249935589707e-19,7.121678692200062e-19,-6.067453698641091e-19,8,6.446230048958727,1.1171780503478809e-05,4.33267988368e-06,4,6.4462301015858765,1.1171780504342935e-05,4.332679848643045e-06,4
normal_gate,0.0155,5.2414539941716545e-20,6.295855964695638e-20,6.0828887353437185e-19,-5.453303138874155e-19,8,6.42616126757895,1.0808286391981614e-05,4.204798923468981e-06,4,6.426161338055779,1.0808286392732513e-05,4.2047988776463454e-06,4
normal_gate,0.016,5.242812969024068e-20,2.7179497048277456e-20,5.136793671905833e-19,-4.864998701423059e-19,8,6.408229132645703,1.0454642439487193e-05,4.078600430432365e-06,4,6.408229217346914,1.0454642440135207e-05,4.078600376775988e-06,4
normal_gate,0.0165,5.2426529704618495e-20,-3.19997124437393e-21,4.2805087095001273e-19,-4.3125084219438665e-19,8,6.392164506968985,1.0111142358429898e-05,3.954506469368216e-06,4,6.392164602851385,1.0111142358985735e-05,3.954506410268051e-06,4
normal_gate,0.017,5.2411936738529067e-20,-2.918593217885688e-20,3.5097666301415927e-19,-3.8016259519301613e-19,8,6.377738134588209,9.777915082584385e-06,3.832830259036543e-06,4,6.377738239095106,9.77791508305859e-06,3.832830196416901e-06,4
normal_gate,0.0175,5.2386155469141394e-20,-5.156253877534614e-20,2.8194265063232124e-19,-3.335051894076674e-19,8,6.364754003306794,9.45496804192982e-06,3.713799479531146e-06,4,6.3647541142899176,9.454968042332434e-06,3.713799414931238e-06,4
normal_gate,0.018000000000000002,5.235068520146602e-20,-7.094053535073983e-20,2.2038676457826885e-19,-2.9132729992900867e-19,8,6.353043887257346,9.14221991198338e-06,3.597574672166376e-06,4,6.353044002911058,9.142219912323731e-06,3.597574606808418e-06,4
normal_gate,0.0185,5.2306787780677896e-20,-8.779484157624846e-20,1.6572749688137734e-19,-2.535223384576258e-19,8,6.342462852884133,8.839525343473702e-06,3.4842637428511184e-06,4,6.34246297169199,8.839525343760289e-06,3.4842636776963916e-06,4
normal_gate,0.019,5.225553976214232e-20,-1.024960370711578e-19,1.1738499393224702e-19,-2.1988103100340484e-19,8,6.33288555200909,8.546693590485829e-06,3.3739333832483412e-06,4,6.3328856726980804,8.546693590726276e-06,3.373933319044515e-06,4
normal_gate,0.0195,5.219787270033454e-20,-1.1533412361556144e-19,7.479532534826987e-20,-1.901294489638313e-19,8,6.324203158408188,8.263502571786867e-06,3.2666180880038347e-06,4,6.3242032799116625,8.263502571987934e-06,3.2666180253235626e-06,4
normal_gate,0.02,5.2134603666445357e-20,-1.2653806777836224e-19,3.7420565237344996e-20,-1.6395863301570724e-19,8,6.316320831002701,7.98970938076918e-06,3.1623272449813287e-06,4,6.316320952428902,7.989709380936795e-06,3.162327184254468e-06,4
normal_gate,0.0205,5.206645849667008e-20,-1.362903395505607e-19,4.754530763378234e-21,-1.4104487031393893e-19,8,6.309155608442792,7.725058142571729e-06,3.0610507261202283e-06,4,6.309155729048721,7.725058142711055e-06,3.0610506676603385e-06,4
normal_gate,0.021,5.1994089218281983e-20,-1.4473855677619546e-19,-2.3673340444596522e-20,-1.2106521633159894e-19,8,6.3026346575061405,7.469285861920338e-06,2.962763299719733e-06,4,6.302634776675195,7.469285862035826e-06,2.962763243746161e-06,4
normal_gate,0.021500000000000002,5.191808689772687e-20,-1.520046411102376e-19,-4.829721481059304e-20,-1.0370742629964456e-19,8,6.296693812058725,7.222126735192877e-06,2.867428110194062e-06,4,6.296693929282361,7.222126735288347e-06,2.8674280568499294e-06,4
normal_gate,0.022,5.1838991628326e-20,-1.5819053880173553e-19,-6.951450092015477e-20,-8.867603788158075e-20,8,6.291276350991923,6.9833153364386244e-06,2.774999438443675e-06,4,6.291276465853825,6.983315336517335e-06,2.7749993878108758e-06,4
normal_gate,0.0225,5.1757299637301053e-20,-1.6338398204989024e-19,-8.768719368885023e-20,-7.569678836104001e-20,8,6.2863319730227145,6.752588860938235e-06,2.6854248590101604e-06,4,6.286332085185399,6.752588861002956e-06,2.6854248111217166e-06,4
