time_s,box_vx,box_vy,box_vz,ball_vx,ball_vy,ball_vz
3.500000000000000333e-02,5.324683338403701782e-02,9.222470968961715698e-02,-1.462287157773971558e-01,3.284656256437301636e-02,5.689141899347305298e-02,-1.665794253349304199e-01
3.600000000000000422e-02,5.382925271987915039e-02,9.323357790708541870e-02,-1.473661065101623535e-01,3.320900723338127136e-02,5.751914903521537781e-02,-1.677382439374923706e-01
3.699999999999999817e-02,5.437470227479934692e-02,9.417840093374252319e-02,-1.483816355466842651e-01,3.354850783944129944e-02,5.810715630650520325e-02,-1.687622815370559692e-01
3.799999999999999906e-02,5.488442257046699524e-02,9.506133198738098145e-02,-1.492789685726165771e-01,3.386585041880607605e-02,5.865678936243057251e-02,-1.696559637784957886e-01
3.899999999999999994e-02,5.535963550209999084e-02,9.588449448347091675e-02,-1.500626504421234131e-01,3.416176512837409973e-02,5.916931480169296265e-02,-1.704237312078475952e-01
4.000000000000000083e-02,5.580152198672294617e-02,9.664992243051528931e-02,-1.507358998060226440e-01,3.443700447678565979e-02,5.964604392647743225e-02,-1.710706204175949097e-01
4.100000000000000172e-02,5.621124804019927979e-02,9.735964983701705933e-02,-1.513028293848037720e-01,3.469229117035865784e-02,6.008819863200187683e-02,-1.716005057096481323e-01
4.200000000000000261e-02,5.658993124961853027e-02,9.801561385393142700e-02,-1.517669260501861572e-01,3.492829948663711548e-02,6.049697473645210266e-02,-1.720176190137863159e-01
4.300000000000000350e-02,5.693868547677993774e-02,9.861973673105239868e-02,-1.521321982145309448e-01,3.514572232961654663e-02,6.087357923388481140e-02,-1.723256260156631470e-01
4.399999999999999745e-02,5.725858733057975769e-02,9.917388111352920532e-02,-1.524019390344619751e-01,3.534524142742156982e-02,6.121916696429252625e-02,-1.725292056798934937e-01
4.499999999999999833e-02,5.755069106817245483e-02,9.967987239360809326e-02,-1.525795310735702515e-01,3.552748262882232666e-02,6.153483688831329346e-02,-1.726316660642623901e-01
4.599999999999999922e-02,5.781601369380950928e-02,1.001394689083099365e-01,-1.526683568954467773e-01,3.569309413433074951e-02,6.182170659303665161e-02,-1.726373136043548584e-01
4.700000000000000011e-02,5.805556848645210266e-02,1.005544140934944153e-01,-1.526716202497482300e-01,3.584270924329757690e-02,6.208087131381034851e-02,-1.725490838289260864e-01
4.800000000000000100e-02,5.827031284570693970e-02,1.009264141321182251e-01,-1.525923609733581543e-01,3.597690537571907043e-02,6.231331825256347656e-02,-1.723715513944625854e-01
4.900000000000000189e-02,5.846121907234191895e-02,1.012571081519126892e-01,-1.524340659379959106e-01,3.609630465507507324e-02,6.252013146877288818e-02,-1.721073240041732788e-01
5.000000000000000278e-02,5.862921848893165588e-02,1.015481203794479370e-01,-1.521997153759002686e-01,3.620144352316856384e-02,6.270226836204528809e-02,-1.717599183320999146e-01
5.100000000000000366e-02,5.877520516514778137e-02,1.018010005354881287e-01,-1.518922150135040283e-01,3.629291430115699768e-02,6.286072731018066406e-02,-1.713327318429946899e-01
5.200000000000000455e-02,5.890005826950073242e-02,1.020172834396362305e-01,-1.515144705772399902e-01,3.637125343084335327e-02,6.299643963575363159e-02,-1.708291023969650269e-01
5.299999999999999850e-02,5.900464951992034912e-02,1.021984592080116272e-01,-1.510691046714782715e-01,3.643698990345001221e-02,6.311032921075820923e-02,-1.702522039413452148e-01
5.399999999999999939e-02,5.908979102969169617e-02,1.023459658026695251e-01,-1.505593955516815186e-01,3.649065271019935608e-02,6.320327520370483398e-02,-1.696051210165023804e-01
5.500000000000000028e-02,5.915632843971252441e-02,1.024612262845039368e-01,-1.499875783920288086e-01,3.653274103999137878e-02,6.327617913484573364e-02,-1.688901484012603760e-01
5.600000000000000117e-02,5.920502543449401855e-02,1.025456115603446960e-01,-1.493563354015350342e-01,3.656375035643577576e-02,6.332989782094955444e-02,-1.681111156940460205e-01
5.700000000000000205e-02,5.923667550086975098e-02,1.026004478335380554e-01,-1.486680954694747925e-01,3.658415004611015320e-02,6.336524337530136108e-02,-1.672704666852951050e-01
5.800000000000000294e-02,5.925202742218971252e-02,1.026270613074302673e-01,-1.479253321886062622e-01,3.659440577030181885e-02,6.338300555944442749e-02,-1.663713008165359497e-01
5.900000000000000383e-02,5.925181880593299866e-02,1.026267185807228088e-01,-1.471304893493652344e-01,3.659498691558837891e-02,6.338402628898620605e-02,-1.654155701398849487e-01
5.999999999999999778e-02,5.923675373196601868e-02,1.026006489992141724e-01,-1.462859809398651123e-01,3.658632189035415649e-02,6.336902827024459839e-02,-1.644063144922256470e-01
6.099999999999999867e-02,5.920752510428428650e-02,1.025500595569610596e-01,-1.453939825296401978e-01,3.656885400414466858e-02,6.333877146244049072e-02,-1.633462756872177124e-01
6.199999999999999956e-02,5.916481465101242065e-02,1.024761125445365906e-01,-1.444569826126098633e-01,3.654298186302185059e-02,6.329396367073059082e-02,-1.622372567653656006e-01
6.300000000000000044e-02,5.910928547382354736e-02,1.023799479007720947e-01,-1.434770822525024414e-01,3.650912642478942871e-02,6.323533505201339722e-02,-1.610819995403289795e-01
6.400000000000000133e-02,5.904155969619750977e-02,1.022626608610153198e-01,-1.424560695886611938e-01,3.646767884492874146e-02,6.316357105970382690e-02,-1.598829627037048340e-01
6.500000000000000222e-02,5.896226316690444946e-02,1.021253317594528198e-01,-1.413963139057159424e-01,3.641903027892112732e-02,6.307933479547500610e-02,-1.586431264877319336e-01
6.600000000000000311e-02,5.887199938297271729e-02,1.019690111279487610e-01,-1.402998119592666626e-01,3.636355325579643250e-02,6.298323720693588257e-02,-1.573628336191177368e-01
6.700000000000000400e-02,5.877134948968887329e-02,1.017946898937225342e-01,-1.391683220863342285e-01,3.630159422755241394e-02,6.287594139575958252e-02,-1.560455560684204102e-01
6.800000000000000488e-02,5.866087973117828369e-02,1.016033738851547241e-01,-1.380038112401962280e-01,3.623353317379951477e-02,6.275806576013565063e-02,-1.546929329633712769e-01
6.900000000000000577e-02,5.854114890098571777e-02,1.013960093259811401e-01,-1.368077397346496582e-01,3.615970164537429810e-02,6.263019889593124390e-02,-1.533068865537643433e-01
7.000000000000000666e-02,5.841268971562385559e-02,1.011735275387763977e-01,-1.355820894241333008e-01,3.608042746782302856e-02,6.249288097023963928e-02,-1.518895626068115234e-01
7.100000000000000755e-02,5.827602371573448181e-02,1.009368225932121277e-01,-1.343289613723754883e-01,3.599602729082107544e-02,6.234670802950859070e-02,-1.504429578781127930e-01
7.200000000000000844e-02,5.813165754079818726e-02,1.006867885589599609e-01,-1.330496519804000854e-01,3.590682893991470337e-02,6.219221279025077820e-02,-1.489686071872711182e-01
7.299999999999999545e-02,5.798007175326347351e-02,1.004242449998855591e-01,-1.317459344863891602e-01,3.581313788890838623e-02,6.202993914484977722e-02,-1.474690288305282593e-01
7.399999999999999634e-02,5.782175809144973755e-02,1.001500412821769714e-01,-1.304191946983337402e-01,3.571522980928421021e-02,6.186036393046379089e-02,-1.459447890520095825e-01
7.499999999999999722e-02,5.765715241432189941e-02,9.986495226621627808e-02,-1.290711909532546997e-01,3.561341390013694763e-02,6.168400496244430542e-02,-1.443982720375061035e-01
7.599999999999999811e-02,5.748672038316726685e-02,9.956976771354675293e-02,-1.277031302452087402e-01,3.550793975591659546e-02,6.150133162736892700e-02,-1.428309082984924316e-01
7.699999999999999900e-02,5.731088668107986450e-02,9.926521778106689453e-02,-1.263166218996047974e-01,3.539909422397613525e-02,6.131282076239585876e-02,-1.412445604801177979e-01
7.799999999999999989e-02,5.713006854057312012e-02,9.895204752683639526e-02,-1.249131336808204651e-01,3.528714552521705627e-02,6.111890822649002075e-02,-1.396403610706329346e-01
7.900000000000000078e-02,5.694467946887016296e-02,9.863094985485076904e-02,-1.234937682747840881e-01,3.517232835292816162e-02,6.092004105448722839e-02,-1.380200684070587158e-01
8.000000000000000167e-02,5.675509944558143616e-02,9.830260276794433594e-02,-1.220598220825195312e-01,3.505488112568855286e-02,6.071663275361061096e-02,-1.363851279020309448e-01
8.100000000000000255e-02,5.656171590089797974e-02,9.796766191720962524e-02,-1.206128001213073730e-01,3.493506088852882385e-02,6.050909683108329773e-02,-1.347369551658630371e-01
8.200000000000000344e-02,5.636490136384963989e-02,9.762676805257797241e-02,-1.191535219550132751e-01,3.481307998299598694e-02,6.029783934354782104e-02,-1.330768316984176636e-01
8.300000000000000433e-02,5.616499483585357666e-02,9.728053957223892212e-02,-1.176835969090461731e-01,3.468917682766914368e-02,6.008322164416313171e-02,-1.314058899879455566e-01
8.400000000000000522e-02,5.596235767006874084e-02,9.692955762147903442e-02,-1.162038519978523254e-01,3.456355631351470947e-02,5.986563861370086670e-02,-1.297258138656616211e-01
8.500000000000000611e-02,5.575731769204139709e-02,9.657442569732666016e-02,-1.147156655788421631e-01,3.443640097975730896e-02,5.964542552828788757e-02,-1.280367076396942139e-01
8.600000000000000699e-02,5.555018037557601929e-02,9.621568024158477783e-02,-1.132197752594947815e-01,3.430794551968574524e-02,5.942294001579284668e-02,-1.263412386178970337e-01
8.700000000000000788e-02,5.534128099679946899e-02,9.585384279489517212e-02,-1.117177605628967285e-01,3.417836129665374756e-02,5.919850990176200867e-02,-1.246386244893074036e-01
8.799999999999999489e-02,5.513090267777442932e-02,9.548945724964141846e-02,-1.102099791169166565e-01,3.404784947633743286e-02,5.897246673703193665e-02,-1.229315847158432007e-01
8.899999999999999578e-02,5.491932108998298645e-02,9.512299299240112305e-02,-1.086978912353515625e-01,3.391657769680023193e-02,5.874509736895561218e-02,-1.212201789021492004e-01
8.999999999999999667e-02,5.470683798193931580e-02,9.475495666265487671e-02,-1.071819812059402466e-01,3.378472849726676941e-02,5.851672962307929993e-02,-1.195059791207313538e-01
9.099999999999999756e-02,5.449370667338371277e-02,9.438580274581909180e-02,-1.056635305285453796e-01,3.365244716405868530e-02,5.828763172030448914e-02,-1.177900210022926331e-01
9.199999999999999845e-02,5.428019538521766663e-02,9.401598572731018066e-02,-1.041433960199356079e-01,3.351992368698120117e-02,5.805809050798416138e-02,-1.160728484392166138e-01
9.299999999999999933e-02,5.406654626131057739e-02,9.364595264196395874e-02,-1.026221215724945068e-01,3.338729962706565857e-02,5.782836675643920898e-02,-1.143554598093032837e-01
9.400000000000000022e-02,5.385299399495124817e-02,9.327607601881027222e-02,-1.011006310582160950e-01,3.325472027063369751e-02,5.759873613715171814e-02,-1.126391962170600891e-01
9.500000000000000111e-02,5.363977700471878052e-02,9.290676563978195190e-02,-9.957984834909439087e-02,3.312231972813606262e-02,5.736942961812019348e-02,-1.109244599938392639e-01
9.600000000000000200e-02,5.342711135745048523e-02,9.253843128681182861e-02,-9.806001186370849609e-02,3.299025073647499084e-02,5.714069306850433350e-02,-1.092120856046676636e-01
9.700000000000000289e-02,5.321521684527397156e-02,9.217143803834915161e-02,-9.654245525598526001e-02,3.285863995552062988e-02,5.691276863217353821e-02,-1.075029447674751282e-01
9.800000000000000377e-02,5.300430208444595337e-02,9.180611371994018555e-02,-9.502753615379333496e-02,3.272762894630432129e-02,5.668586865067481995e-02,-1.057973802089691162e-01
9.900000000000000466e-02,5.279454216361045837e-02,9.144280105829238892e-02,-9.351588040590286255e-02,3.259732574224472046e-02,5.646017566323280334e-02,-1.040971428155899048e-01
1.000000000000000056e-01,5.258614942431449890e-02,9.108185768127441406e-02,-9.200784564018249512e-02,3.246785700321197510e-02,5.623592808842658997e-02,-1.024018898606300354e-01
1.010000000000000064e-01,5.237928777933120728e-02,9.072355926036834717e-02,-9.050470590591430664e-02,3.233932331204414368e-02,5.601330846548080444e-02,-1.007129102945327759e-01
1.020000000000000073e-01,5.217413976788520813e-02,9.036822617053985596e-02,-8.900652080774307251e-02,3.221184015274047852e-02,5.579249933362007141e-02,-9.903036057949066162e-02
1.030000000000000082e-01,5.197085812687873840e-02,9.001614153385162354e-02,-8.751424401998519897e-02,3.208550810813903809e-02,5.557368695735931396e-02,-9.735503792762756348e-02
1.040000000000000091e-01,5.176961049437522888e-02,8.966758102178573608e-02,-8.602821081876754761e-02,3.196042031049728394e-02,5.535703524947166443e-02,-9.568713605403900146e-02
1.049999999999999961e-01,5.157054960727691650e-02,8.932279795408248901e-02,-8.454900234937667847e-02,3.183667361736297607e-02,5.514268949627876282e-02,-9.402698278427124023e-02
1.059999999999999970e-01,5.137382075190544128e-02,8.898205310106277466e-02,-8.307677507400512695e-02,3.171436488628387451e-02,5.493085458874702454e-02,-9.237617999315261841e-02
1.069999999999999979e-01,5.117955431342124939e-02,8.864557743072509766e-02,-8.161216974258422852e-02,3.159357234835624695e-02,5.472163856029510498e-02,-9.073521941900253296e-02
1.079999999999999988e-01,5.098789185285568237e-02,8.831360191106796265e-02,-8.015602082014083862e-02,3.147439286112785339e-02,5.451520532369613647e-02,-8.910369873046875000e-02
1.089999999999999997e-01,5.079894512891769409e-02,8.798634260892868042e-02,-7.870832085609436035e-02,3.135688602924346924e-02,5.431165918707847595e-02,-8.748321235179901123e-02
1.100000000000000006e-01,5.061285197734832764e-02,8.766401559114456177e-02,-7.726942002773284912e-02,3.124113008379936218e-02,5.411117896437644958e-02,-8.587320894002914429e-02
1.110000000000000014e-01,5.042970925569534302e-02,8.734679222106933594e-02,-7.584017515182495117e-02,3.112719208002090454e-02,5.391384288668632507e-02,-8.427434414625167847e-02
1.120000000000000023e-01,5.024963244795799255e-02,8.703488111495971680e-02,-7.442054897546768188e-02,3.101516328752040863e-02,5.371979251503944397e-02,-8.268711715936660767e-02
1.130000000000000032e-01,5.007271096110343933e-02,8.672845363616943359e-02,-7.301105558872222900e-02,3.090508095920085907e-02,5.352912843227386475e-02,-8.111181110143661499e-02
1.140000000000000041e-01,4.989905655384063721e-02,8.642768114805221558e-02,-7.161180675029754639e-02,3.079701401293277740e-02,5.334194377064704895e-02,-7.954848557710647583e-02
1.150000000000000050e-01,4.972875118255615234e-02,8.613270521163940430e-02,-7.022336870431900024e-02,3.069101087749004364e-02,5.315835773944854736e-02,-7.799791544675827026e-02
1.160000000000000059e-01,4.956189170479774475e-02,8.584369719028472900e-02,-6.884585320949554443e-02,3.058714605867862701e-02,5.297845229506492615e-02,-7.646011561155319214e-02
1.170000000000000068e-01,4.939854890108108521e-02,8.556078374385833740e-02,-6.747982650995254517e-02,3.048545494675636292e-02,5.280229821801185608e-02,-7.493562251329421997e-02
1.180000000000000077e-01,4.923880100250244141e-02,8.528409898281097412e-02,-6.612548232078552246e-02,3.038597665727138519e-02,5.263000726699829102e-02,-7.342445105314254761e-02
1.190000000000000085e-01,4.908272996544837952e-02,8.501375466585159302e-02,-6.478258222341537476e-02,3.028876706957817078e-02,5.246165022253990173e-02,-7.192701846361160278e-02
1.199999999999999956e-01,4.893038049340248108e-02,8.474988490343093872e-02,-6.345167011022567749e-02,3.019387461245059967e-02,5.229728296399116516e-02,-7.044330239295959473e-02
1.209999999999999964e-01,4.878183826804161072e-02,8.449259400367736816e-02,-6.213299557566642761e-02,3.010133840143680573e-02,5.213699862360954285e-02,-6.897380948066711426e-02
1.219999999999999973e-01,4.863714799284934998e-02,8.424197882413864136e-02,-6.082689389586448669e-02,3.001118265092372894e-02,5.198083445429801941e-02,-6.751857697963714600e-02
1.229999999999999982e-01,4.849636554718017578e-02,8.399812877178192139e-02,-5.953338369727134705e-02,2.992344088852405548e-02,5.182886496186256409e-02,-6.607801467180252075e-02
1.239999999999999991e-01,4.835953190922737122e-02,8.376113325357437134e-02,-5.825237184762954712e-02,2.983815781772136688e-02,5.168113112449645996e-02,-6.465245783329010010e-02
1.250000000000000000e-01,4.822670295834541321e-02,8.353107422590255737e-02,-5.698459595441818237e-02,2.975534833967685699e-02,5.153768882155418396e-02,-6.324187666177749634e-02
1.260000000000000009e-01,4.809792339801788330e-02,8.330802619457244873e-02,-5.572988837957382202e-02,2.967505529522895813e-02,5.139860883355140686e-02,-6.184596940875053406e-02
1.270000000000000018e-01,4.797324165701866150e-02,8.309206366539001465e-02,-5.448839813470840454e-02,2.959727868437767029e-02,5.126389861106872559e-02,-6.046528369188308716e-02
1.280000000000000027e-01,4.785266891121864319e-02,8.288323134183883667e-02,-5.326047912240028381e-02,2.952205948531627655e-02,5.113361403346061707e-02,-5.909934639930725098e-02
1.290000000000000036e-01,4.773624241352081299e-02,8.268159627914428711e-02,-5.204569548368453979e-02,2.944941446185112000e-02,5.100777745246887207e-02,-5.774996429681777954e-02
1.300000000000000044e-01,4.762401059269905090e-02,8.248721063137054443e-02,-5.084493383765220642e-02,2.937934175133705139e-02,5.088641494512557983e-02,-5.641534924507141113e-02
1.310000000000000053e-01,4.751598089933395386e-02,8.230010420083999634e-02,-4.965733736753463745e-02,2.931189164519309998e-02,5.076958239078521729e-02,-5.509684234857559204e-02
1.320000000000000062e-01,4.741219803690910339e-02,8.212032914161682129e-02,-4.848400130867958069e-02,2.924705483019351959e-02,5.065729096531867981e-02,-5.379398167133331299e-02
1.330000000000000071e-01,4.731264337897300720e-02,8.194790035486221313e-02,-4.732427746057510376e-02,2.918485552072525024e-02,5.054955184459686279e-02,-5.250708758831024170e-02
1.340000000000000080e-01,4.721735417842864990e-02,8.178286254405975342e-02,-4.617833346128463745e-02,2.912529930472373962e-02,5.044639110565185547e-02,-5.123580619692802429e-02
1.350000000000000089e-01,4.712635278701782227e-02,8.162525296211242676e-02,-4.504663124680519104e-02,2.906838618218898773e-02,5.034782364964485168e-02,-4.998022690415382385e-02
1.360000000000000098e-01,4.703963920474052429e-02,8.147505670785903931e-02,-4.392864927649497986e-02,2.901413291692733765e-02,5.025386065244674683e-02,-4.874091595411300659e-02
1.370000000000000107e-01,4.695721715688705444e-02,8.133229613304138184e-02,-4.282471165060997009e-02,2.896253392100334167e-02,5.016449838876724243e-02,-4.751731455326080322e-02
1.380000000000000115e-01,4.687911272048950195e-02,8.119700103998184204e-02,-4.173452779650688171e-02,2.891360409557819366e-02,5.007975921034812927e-02,-4.630931466817855835e-02
1.390000000000000124e-01,4.680529981851577759e-02,8.106916397809982300e-02,-4.065877571702003479e-02,2.886735834181308746e-02,4.999963566660881042e-02,-4.511770233511924744e-02
1.400000000000000133e-01,4.673580825328826904e-02,8.094878494739532471e-02,-3.959706053137779236e-02,2.882377058267593384e-02,4.992414265871047974e-02,-4.394161701202392578e-02
1.410000000000000142e-01,4.667062312364578247e-02,8.083587139844894409e-02,-3.854938223958015442e-02,2.878285199403762817e-02,4.985327646136283875e-02,-4.278131946921348572e-02
1.420000000000000151e-01,4.660973325371742249e-02,8.073040843009948730e-02,-3.751533851027488708e-02,2.874461188912391663e-02,4.978703334927558899e-02,-4.163782671093940735e-02
1.430000000000000160e-01,4.655313491821289062e-02,8.063239604234695435e-02,-3.649555146694183350e-02,2.870903909206390381e-02,4.972540214657783508e-02,-4.051001369953155518e-02
1.440000000000000169e-01,4.650083929300308228e-02,8.054180443286895752e-02,-3.548990190029144287e-02,2.867612056434154510e-02,4.966837167739868164e-02,-3.939787670969963074e-02
1.449999999999999900e-01,4.645282402634620667e-02,8.045864105224609375e-02,-3.449837863445281982e-02,2.864585258066654205e-02,4.961594194173812866e-02,-3.830190747976303101e-02
1.459999999999999909e-01,4.640908166766166687e-02,8.038286864757537842e-02,-3.352068364620208740e-02,2.861824445426464081e-02,4.956811293959617615e-02,-3.722190484404563904e-02
1.469999999999999918e-01,4.636958986520767212e-02,8.031447976827621460e-02,-3.255710005760192871e-02,2.859325706958770752e-02,4.952484369277954102e-02,-3.615740686655044556e-02
1.479999999999999927e-01,4.633434861898422241e-02,8.025342971086502075e-02,-3.160744532942771912e-02,2.857090160250663757e-02,4.948614165186882019e-02,-3.510883450508117676e-02
1.489999999999999936e-01,4.630333557724952698e-02,8.019970357418060303e-02,-3.067147359251976013e-02,2.855117246508598328e-02,4.945197701454162598e-02,-3.407560661435127258e-02
1.499999999999999944e-01,4.627652838826179504e-02,8.015327900648117065e-02,-2.974926307797431946e-02,2.853404916822910309e-02,4.942232742905616760e-02,-3.305818513035774231e-02
1.509999999999999953e-01,4.625391215085983276e-02,8.011411875486373901e-02,-2.884124778211116791e-02,2.851952053606510162e-02,4.939717426896095276e-02,-3.205566480755805969e-02
1.519999999999999962e-01,4.623546823859214783e-02,8.008217066526412964e-02,-2.794673107564449310e-02,2.850758098065853119e-02,4.937650263309478760e-02,-3.106898441910743713e-02
1.529999999999999971e-01,4.622117802500724792e-02,8.005741238594055176e-02,-2.706550993025302887e-02,2.849821746349334717e-02,4.936028644442558289e-02,-3.009795583784580231e-02
1.539999999999999980e-01,4.621101543307304382e-02,8.003981411457061768e-02,-2.619796618819236755e-02,2.849140763282775879e-02,4.934850335121154785e-02,-2.914155833423137665e-02
1.549999999999999989e-01,4.620495438575744629e-02,8.002930879592895508e-02,-2.534416690468788147e-02,2.848714590072631836e-02,4.934112727642059326e-02,-2.820065431296825409e-02
1.559999999999999998e-01,4.620297253131866455e-02,8.002586662769317627e-02,-2.450389042496681213e-02,2.848541550338268280e-02,4.933811724185943604e-02,-2.727382816374301910e-02
1.570000000000000007e-01,4.620503261685371399e-02,8.002942800521850586e-02,-2.367680892348289490e-02,2.848620153963565826e-02,4.933948442339897156e-02,-2.636325731873512268e-02
1.580000000000000016e-01,4.621111601591110229e-02,8.003997802734375000e-02,-2.286300435662269592e-02,2.848947420716285706e-02,4.934515058994293213e-02,-2.546684630215167999e-02
1.590000000000000024e-01,4.622119665145874023e-02,8.005744218826293945e-02,-2.206214703619480133e-02,2.849523164331912994e-02,4.935511201620101929e-02,-2.458513714373111725e-02
1.600000000000000033e-01,4.623524099588394165e-02,8.008177578449249268e-02,-2.127455361187458038e-02,2.850344777107238770e-02,4.936934262514114380e-02,-2.371815778315067291e-02
