time_s,force_command_N,ground_bottom_slip_m,ground_bottom_vt_m_s,ground_bottom_Fn_N,ground_bottom_Ft_N,ground_bottom_rho,ground_bottom_point_rho_max,ground_bottom_contacts,ground_bottom_gap_m,ground_bottom_phi_min_m,bottom_middle_slip_m,bottom_middle_vt_m_s,bottom_middle_Fn_N,bottom_middle_Ft_N,bottom_middle_rho,bottom_middle_point_rho_max,bottom_middle_contacts,bottom_middle_gap_m,bottom_middle_phi_min_m,middle_top_slip_m,middle_top_vt_m_s,middle_top_Fn_N,middle_top_Ft_N,middle_top_rho,middle_top_point_rho_max,middle_top_contacts,middle_top_gap_m,middle_top_phi_min_m,box_0_vz_m_s,box_1_vz_m_s,box_2_vz_m_s,solver_iterations,line_search_iterations,truncated_contacts
1.125,0.0,0.0,-5.425491522714765e-08,29.430009585757553,2.654504511286025e-05,1.8039440344393594e-06,1.8056038201838354e-06,4,-0.0007357452809810643,-0.0007357485592365265,0.0,-3.361550326985707e-08,19.620061602346027,2.2640436302070576e-05,2.3078863625344984e-06,2.6810664354527454e-06,4,-0.0003904932737350472,-0.0004905015230178833,0.0,-9.159265346170287e-09,9.809993181795548,2.6743818115006063e-05,5.452362222765801e-06,5.976981590374198e-06,4,-0.00014526113867759788,-0.0002452582120895386,-1.544485030535725e-06,-3.1459067031391896e-06,-7.508940029765654e-07,-1,-1,0
1.1300000000000001,0.0,0.0,8.236463733268806e-10,29.43001563971219,7.929982669732036e-05,5.3890441424241024e-06,5.389398432417088e-06,4,-0.0007357452809810643,-0.0007357485592365265,0.0,-2.9053312089466488e-08,19.61998202473387,3.16365357855083e-05,3.224930149846804e-06,3.578715277400288e-06,4,-0.0003904932737350472,-0.0004905015230178833,0.0,-1.4848224161312373e-07,9.809973563929939,5.437852545212093e-05,1.1086375533582282e-05,1.1583566027256401e-05,4,-0.00014526113867759788,-0.0002452582120895386,-1.5877275245657074e-06,-3.152922090521315e-06,-6.177816089802945e-07,-1,-1,0
1.135,0.0,0.0,-5.217544440938582e-08,29.430002803478843,0.00010707041051016438,7.2762759300524346e-06,7.277885671499242e-06,4,-0.0007357452809810643,-0.0007357485592365265,0.0,-6.011473629996544e-08,19.619991621654187,1.6632093131006006e-05,1.6954230615113517e-06,1.9595145309163715e-06,4,-0.0003904932737350472,-0.0004904977977275848,0.0,-5.304404737671575e-08,9.809988691919106,3.82363532636088e-05,7.795391914183483e-06,7.310365715583889e-06,4,-0.00014526113867759788,-0.0002452582120895386,-1.4960402268116013e-06,-3.129784090560861e-06,-7.027007882243197e-07,-1,-1,0
1.1400000000000001,0.0,0.0,-2.863711934253388e-08,29.430003757304355,6.556731392973127e-05,4.455814173211435e-06,4.4567523249927104e-06,4,-0.0007357452809810643,-0.0007357485592365265,0.0,-3.731726927469481e-08,19.619989049317468,7.183509724313472e-05,7.3226439691243035e-06,7.0571201367975585e-06,4,-0.0003904932737350472,-0.0004904940724372864,0.0,-1.634406388006937e-07,9.81006402559972,1.9651945430957732e-06,4.0064866813662505e-07,7.416040589339912e-07,4,-0.00014526113867759788,-0.0002452731132507324,-1.5028532516225823e-06,-3.11822327603295e-06,-6.970533377170796e-07,-1,-1,0
1.145,0.0,0.0,1.069673132292337e-07,29.429992871283098,0.00012459917119888588,8.467495846420405e-06,8.468026053569635e-06,4,-0.0007357452809810643,-0.0007357485592365265,0.0,1.3499016660034613e-07,19.62002831981032,4.838026637140514e-05,4.931722379070741e-06,5.033301525123767e-06,4,-0.0003904932737350472,-0.0004905015230178833,0.0,-6.581166758223844e-07,9.809947639659457,6.47759259125192e-05,1.3206171590691146e-05,1.3436793622107564e-05,4,-0.00014526113867759788,-0.0002452656626701355,-1.4250960020945058e-06,-3.3209696539415745e-06,-6.006555963722349e-07,-1,-1,0
1.1500000000000001,0.0,0.0,2.0940808553859824e-07,29.430012197439954,2.6155266981347575e-05,1.777455395252793e-06,1.7790802250314304e-06,4,-0.0007357452809810643,-0.0007357485592365265,0.0,-5.703782335331198e-08,19.62010972827543,3.756385889409017e-05,3.829118125670336e-06,4.180959603134139e-06,4,-0.0003904932737350472,-0.0004905015230178833,0.0,-6.521752311527962e-07,9.809950232070964,2.9108936217275928e-05,5.934573678490677e-06,6.146875986045217e-06,4,-0.00014526113867759788,-0.0002452582120895386,-1.563139903737465e-06,-3.2422260574094253e-06,-5.404293119681824e-07,-1,-1,0
1.155,0.0,0.0,-1.4958365213146863e-08,29.430007372271596,0.00013469824500514735,9.153803008018104e-06,9.154313807522088e-06,4,-0.0007357452809810643,-0.0007357485592365265,0.0,-1.2074959876429148e-07,19.61998815007996,5.847103729157556e-05,5.960353986384774e-06,6.23826431376272e-06,4,-0.0003904932737350472,-0.0004904977977275848,0.0,-2.939942049806632e-07,9.80990155603927,3.872559909095253e-05,7.895206464556597e-06,7.811671517460348e-06,4,-0.00014526113867759788,-0.0002452582120895386,-1.528674488326942e-06,-3.1376214337797137e-06,-6.203232487678179e-07,-1,-1,0
1.16,0.0,0.0,-2.070749616223111e-07,29.42999992934293,2.487608674370144e-05,1.6905257766513923e-06,1.6938292340768836e-06,4,-0.0007357452809810643,-0.0007357485592365265,0.0,-1.9136000162234268e-07,19.619993069230745,2.0230190616899758e-05,2.062201606852345e-06,2.3004003010829903e-06,4,-0.0003904932737350472,-0.0004904940724372864,0.0,5.6032320117083145e-08,9.80998753670653,7.979499465683892e-06,1.6268113360647185e-06,1.702544388549871e-06,4,-0.00014526113867759788,-0.0002452582120895386,-1.4755106576558319e-06,-3.1195943392958725e-06,-6.842595325906586e-07,-1,-1,0
1.165,0.0,0.0,-2.2608151084568817e-07,29.429997211988947,8.034799549035015e-05,5.460278838057019e-06,5.460293585688785e-06,4,-0.0007357452809810643,-0.0007357466965913773,0.0,-1.9893917624358437e-07,19.619994726442222,6.072639743254451e-06,6.190256244126554e-07,6.243059425290294e-07,4,-0.0003904932737350472,-0.0004904977977275848,0.0,7.624518616466958e-08,9.809994555452118,3.0537360357694845e-05,6.2257649961126726e-06,6.3272746122905494e-06,4,-0.00014526113867759788,-0.0002452582120895386,-1.4561010175384581e-06,-3.112021886408911e-06,-7.268210993061075e-07,-1,-1,0
1.17,0.0,0.0,-1.372900868545912e-07,29.42999990541846,2.0079246914788293e-05,1.3645427780712587e-06,1.3645454545881356e-06,4,-0.0007357452809810643,-0.0007357466965913773,0.0,-2.4614625715457805e-07,19.619997100481392,2.1873818582855815e-05,2.2297473817994727e-06,2.2832153649225365e-06,4,-0.0003904932737350472,-0.0004904940724372864,0.0,-6.543416475324193e-09,9.809982837687652,3.859481164643648e-06,7.868476894406843e-07,7.672695549878199e-07,4,-0.00014526113867759788,-0.0002452582120895386,-1.4753397863387363e-06,-3.1482181839237455e-06,-6.793189299969526e-07,-1,-1,0
1.175,0.0,0.0,-6.541907993096174e-08,29.43001747050921,4.5253323026329205e-05,3.0753174422458958e-06,3.0753207215599143e-06,4,-0.0007357452809810643,-0.0007357466965913773,0.0,-2.1550277296000786e-07,19.62010514858392,1.938679180684127e-05,1.9762169121953467e-06,2.0866154928452698e-06,4,-0.0003904932737350472,-0.0004905015230178833,0.0,-1.5895929550424626e-07,9.810011586237888,2.337193755198323e-05,4.764915381908597e-06,4.767211381481951e-06,4,-0.00014526113867759788,-0.0002452582120895386,-1.6008046941351495e-06,-2.9810864816681715e-06,-7.175339646892098e-07,-1,-1,0
1.18,0.0,0.0,-8.271445040008985e-08,29.430005245864283,1.2418134505719688e-05,8.439097718111874e-07,8.439102688654179e-07,4,-0.0007357452809810643,-0.000735744833946228,0.0,-1.7816364561440423e-07,19.619975582917238,7.580821663251532e-06,7.727656572469966e-07,7.321603917736527e-07,4,-0.0003904932737350472,-0.0004904940724372864,0.0,-1.6998015439639858e-07,9.80999820005016,8.045464676246678e-06,1.6402581350535906e-06,1.737000728500676e-06,4,-0.00014526113867759788,-0.0002452582120895386,-1.5134858131204965e-06,-3.032667336810846e-06,-6.734991870871454e-07,-1,-1,0
1.185,0.0,0.0,-6.857582945940521e-08,29.429996226001162,2.7679896981176598e-05,1.881066974566693e-06,1.881072021307393e-06,4,-0.0007357452809810643,-0.0007357466965913773,0.0,-1.847428308110466e-07,19.61999153224352,1.932879493036364e-05,1.970316337659848e-06,1.988125161678866e-06,4,-0.0003904932737350472,-0.0004904940724372864,0.0,-1.5011829646027763e-07,9.80999504360795,5.455053701072844e-06,1.1121419892311316e-06,1.2715756178995937e-06,4,-0.00014526113867759788,-0.0002452582120895386,-1.4490582316284417e-06,-3.0821636300970567e-06,-7.004493909334997e-07,-1,-1,0
1.19,0.0,0.0,-5.621792098509104e-08,29.429995147420982,9.727624357090079e-06,6.610687027546135e-07,6.610689789184141e-07,4,-0.0007357452809810643,-0.000735744833946228,0.0,-1.0146930407017862e-07,19.61999452446898,9.965603577591556e-06,1.01586201414715e-06,9.028671301280373e-07,4,-0.0003904932737350472,-0.0004904940724372864,0.0,-2.673031929134595e-07,9.809996379068277,4.1539138343041485e-06,8.468736733007183e-07,1.1575127635094877e-06,4,-0.00014526113867759788,-0.0002452582120895386,-1.4413541293833987e-06,-3.095832425970002e-06,-7.236573082991526e-07,-1,-1,0
1.195,0.0,0.0,1.010722670002906e-07,29.42999999964134,5.294139739897629e-05,3.597784396848215e-06,3.5977890867063405e-06,4,-0.0007357452809810643,-0.000735744833946228,0.0,-1.598386063506041e-07,19.62002522549975,2.969746250633438e-05,3.0272603796387774e-06,2.947508800846873e-06,4,-0.0003904932737350472,-0.0004904940724372864,0.0,-4.286554045052071e-07,9.810147708113327,2.7487439280329705e-05,5.603878779031361e-06,5.965173193741531e-06,4,-0.00014526113867759788,-0.0002452731132507324,-1.4760128124180483e-06,-3.3497842650831444e-06,-4.6197780534384947e-07,-1,-1,0
1.2,0.0,0.0,-1.173681951627259e-07,29.43002075197152,9.05813878738293e-05,6.15571348978823e-06,6.155721532626298e-06,4,-0.0007357452809810643,-0.000735744833946228,0.0,-1.732908216922624e-07,19.619971959478743,1.7568776712553505e-05,1.7909074231949379e-06,1.9453123523486817e-06,4,-0.0003904932737350472,-0.0004905015230178833,0.0,-1.9146511931467103e-08,9.809953637066913,5.40300397127512e-05,1.101535067578682e-05,1.1402490089917867e-05,4,-0.00014526113867759788,-0.0002452582120895386,-1.6242437368418905e-06,-3.1175434287433745e-06,-4.4006847588207165e-07,-1,-1,0
1.205,0.0,0.0,-1.8681555502553238e-07,29.430017501877497,5.11814525562144e-05,3.4781802323392616e-06,3.4781954399294095e-06,4,-0.0007357452809810643,-0.0007357466965913773,0.0,-1.8403278545520152e-07,19.619951947644594,3.9492327057325186e-05,4.025731272197769e-06,4.2352033299780726e-06,4,-0.0003904932737350472,-0.0004905015230178833,0.0,1.6164719340849842e-07,9.809991819777887,4.818642919746687e-05,9.823948904894781e-06,1.0167145445394177e-05,4,-0.00014526113867759788,-0.0002452582120895386,-1.6010287708922988e-06,-2.9513869321817765e-06,-5.466455377245438e-07,-1,-1,0
1.21,0.0,0.0,-3.763234346365607e-08,29.429997959769864,5.5533147769810296e-05,3.7739144831557818e-06,3.7747843596258815e-06,4,-0.0007357452809810643,-0.0007357485592365265,0.0,-2.887466514778225e-07,19.619980872635352,5.94572903923025e-05,6.060891779484819e-06,5.808166047379768e-06,4,-0.0003904932737350472,-0.0004904940724372864,0.0,1.381834664471171e-07,9.80998952670678,1.9487109315108657e-05,3.972911339417198e-06,4.302771307755763e-06,4,-0.00014526113867759788,-0.0002452731132507324,-1.461442252548295e-06,-3.0184075967554236e-06,-5.972871122139622e-07,-1,-1,0
1.215,0.0,0.0,-7.30410789628877e-08,29.42999901937008,0.000171478329867947,1.1653301772459069e-05,1.1656929869535836e-05,4,-0.0007357452809810643,-0.0007357504218816757,0.0,-7.312993943742185e-08,19.619999126647013,3.96793974762229e-05,4.044790952343326e-06,4.3765672429366195e-06,4,-0.0003904932737350472,-0.0004904977977275848,0.0,-1.8892933439929038e-08,9.80995259725287,3.9530395318090806e-05,8.059242881389804e-06,7.883632549950022e-06,4,-0.00014526113867759788,-0.0002452582120895386,-1.469010840082774e-06,-3.1563620268570958e-06,-4.7145965709205484e-07,-1,-1,0
1.22,0.0,0.0,8.997975697866423e-09,29.429999558890906,6.22915037358482e-05,4.2331977349302895e-06,4.23376401013399e-06,4,-0.0007357452809810643,-0.0007357485592365265,0.0,2.6548736542508777e-08,19.620001142139863,1.0485774428933559e-05,1.068886220033107e-06,1.3903468121101372e-06,4,-0.0003904932737350472,-0.0004904940724372864,0.0,-2.191957335639927e-07,9.80994877707674,6.442425768666718e-07,1.313447381849937e-07,9.020230335586814e-08,4,-0.00014526113867759788,-0.0002452582120895386,-1.4728645965078613e-06,-3.174612174916547e-06,-4.624226903615636e-07,-1,-1,0
1.225,0.0,0.0,4.626975425026103e-08,29.429999314753548,4.411756584426173e-05,2.9981357031255626e-06,2.9995683743988114e-06,4,-0.0007357452809810643,-0.0007357485592365265,0.0,-4.643318576857958e-08,19.619997483417027,4.6346740729877444e-06,4.724439008623734e-07,1.7091560074126391e-07,4,-0.0003904932737350472,-0.0004904940724372864,0.0,-1.1583642176016262e-07,9.810032580056387,9.357011946226247e-06,1.9076413599785343e-06,2.1584890203945223e-06,4,-0.00014526113867759788,-0.0002452656626701355,-1.4711207541040494e-06,-3.1467345706914784e-06,-5.009535470890114e-07,-1,-1,0
1.23,0.0,0.0,2.3222106904086104e-08,29.429997509878,5.2765004040855846e-05,3.585797383988605e-06,3.5863512430482978e-06,4,-0.0007357452809810643,-0.0007357485592365265,0.0,-2.5685142235332137e-08,19.619996668027014,1.5212359372477435e-06,1.5506994858228168e-07,3.3354744762691997e-07,4,-0.0003904932737350472,-0.0004904940724372864,0.0,-3.174343699008375e-08,9.810041709444807,6.399594446477019e-06,1.3047028006650953e-06,1.5647580761325374e-06,4,-0.00014526113867759788,-0.0002452656626701355,-1.4582287803932559e-06,-3.128018306597369e-06,-5.474473709909944e-07,-1,-1,0
1.235,0.0,0.0,4.5462137165941385e-08,29.429998636037737,4.726432099329193e-05,3.211982547319295e-06,3.2131041627582633e-06,4,-0.0007357452809810643,-0.0007357485592365265,0.0,-2.3786933311953362e-08,19.61999632683625,3.5421829882951575e-05,3.6107886355209517e-06,3.888690551939406e-06,4,-0.0003904932737350472,-0.0004904940724372864,0.0,-5.595072849473581e-09,9.809966719722905,3.7680642571213457e-06,7.682114251306613e-07,9.781563318510111e-07,4,-0.00014526113867759788,-0.0002452582120895386,-1.4662728062830865e-06,-3.1336251140601235e-06,-5.495977575264988e-07,-1,-1,0
1.24,0.0,0.0,1.0674287409528915e-07,29.429996991302183,4.2818799889204917e-05,2.9098745679015662e-06,2.9118126528630427e-06,4,-0.0007357452809810643,-0.0007357485592365265,0.0,3.271091486567457e-08,19.61999219856025,2.4718615672957135e-05,2.519737563888637e-06,2.824315920776511e-06,4,-0.0003904932737350472,-0.0004904940724372864,0.0,-1.2039926033935444e-07,9.809982258213267,6.936607108895597e-06,1.4141936093896648e-06,1.6531125199213483e-06,4,-0.00014526113867759788,-0.0002452582120895386,-1.4545246358466102e-06,-3.0923895337764407e-06,-6.193511126184603e-07,-1,-1,0
1.245,0.0,0.0,4.882483395363124e-08,29.42999464447395,2.8323912442075926e-05,1.9248330000898783e-06,1.924836746127815e-06,4,-0.0007357452809810643,-0.0007357466965913773,0.0,4.9756732067862686e-08,19.61999262739909,5.0130145154455265e-05,5.110108459923589e-06,4.8662519775684464e-06,4,-0.0003904932737350472,-0.0004904977977275848,0.0,1.7317134393124434e-09,9.809992860165101,3.8872302292592023e-05,7.925041913218641e-06,8.173362615746117e-06,4,-0.00014526113867759788,-0.0002452656626701355,-1.4377616253113956e-06,-3.0786895877099596e-06,-6.813794470872381e-07,-1,-1,0
1.25,0.0,0.0,-6.223421422646425e-08,29.42999364516685,1.024358400996818e-05,6.961322610853119e-07,6.961348683722133e-07,4,-0.0007357452809810643,-0.0007357466965913773,0.0,1.3194065218158357e-07,19.619987278395683,3.4822505544664866e-05,3.5496970564307404e-06,3.725521167083526e-06,4,-0.0003904932737350472,-0.0004904977977275848,0.0,1.1066254756997296e-07,9.809936712661507,1.2434477700662543e-05,2.5350780672445293e-06,2.75552342758711e-06,4,-0.00014526113867759788,-0.0002452582120895386,-1.4306236835182062e-06,-3.033344455616316e-06,-7.671650905649585e-07,-1,-1,0
1.2550000000000001,0.0,0.0,-1.2449250164081604e-07,29.42999366168661,0.00012791452033940893,8.692799720574472e-06,8.69420561721234e-06,4,-0.0007357452809810643,-0.0007357485592365265,0.0,3.3192651471836143e-07,19.619995215091322,9.976731400298635e-05,1.0169963132941772e-05,1.0334520907813786e-05,4,-0.0003904932737350472,-0.0004904977977275848,0.0,-1.493758361448272e-08,9.810000770786651,6.1960649741027e-05,1.2632139627458654e-05,1.2456075232738517e-05,4,-0.00014526113867759788,-0.0002452731132507324,-1.4307416904557613e-06,-3.090153086304781e-06,-7.493478051401326e-07,-1,-1,0
1.26,0.0,0.0,-5.71988767461562e-09,29.429985719308657,2.111646624999177e-05,1.4350306827459662e-06,1.4350339168372762e-06,4,-0.0007357452809810643,-0.0007357466965913773,0.0,1.8970472570600805e-07,19.620050533203177,4.9743285367586286e-05,5.0706582313236456e-06,5.2156696451421345e-06,4,-0.0003904932737350472,-0.0004904977977275848,0.0,4.3068567379123124e-08,9.809936990070515,2.9476413668094432e-05,6.009501120737077e-06,5.928168712470876e-06,4,-0.00014526113867759788,-0.0002452656626701355,-1.3740103668169468e-06,-3.4285512811038643e-06,-6.321691898847348e-07,-1,-1,0
1.2650000000000001,0.0,0.0,4.790509322560865e-08,29.429999034518307,6.570378603636568e-05,4.465089241715708e-06,4.465095536078534e-06,4,-0.0007357452809810643,-0.0007357466965913773,0.0,1.467729582316224e-07,19.61997335067597,5.136613215327824e-05,5.236106210257264e-06,5.297077614507888e-06,4,-0.0003904932737350472,-0.0004904940724372864,0.0,4.639960593522119e-08,9.809902987543628,2.7096701961916894e-05,5.524356764042134e-06,5.380173916635901e-06,4,-0.00014526113867759788,-0.0002452656626701355,-1.469119069952285e-06,-3.5045404729316942e-06,-4.6528316488547716e-07,-1,-1,0
1.27,0.0,0.0,2.092747450888055e-07,29.43001673192435,7.996372126964388e-05,5.434160775240257e-06,5.434170893884386e-06,4,-0.0007357452809810643,-0.0007357466965913773,0.0,9.185011151657818e-08,19.620030158227003,2.16954357946356e-05,2.2115598823927743e-06,2.084449193881424e-06,4,-0.0003904932737350472,-0.0004904977977275848,0.0,-1.2869320187292033e-07,9.810102539081626,2.5347584458579247e-05,5.16764923864948e-06,4.822541253921137e-06,4,-0.00014526113867759788,-0.0002452731132507324,-1.5955290564306779e-06,-3.5045343338424573e-06,-2.940922456673434e-07,-1,-1,0
1.2750000000000001,0.0,0.0,-2.121449682590537e-08,29.430005487126344,2.524544426107295e-05,1.715626201436907e-06,1.7156325962995608e-06,4,-0.0007357452809810643,-0.0007357466965913773,0.0,-2.7699627480615163e-08,19.61989543322608,1.6631005106469518e-05,1.6953204631565051e-06,1.5129430236320556e-06,4,-0.0003904932737350472,-0.0004904940724372864,0.0,4.5319688268818936e-07,9.809949002820169,1.2973602062178421e-05,2.6449886861692684e-06,2.9220013621082358e-06,4,-0.00014526113867759788,-0.0002452656626701355,-1.5152090782066807e-06,-3.2601694783807034e-06,-5.495926416188013e-07,-1,-1,0
1.28,0.0,0.0,-1.4872917120101192e-07,29.430004668152552,0.00012905167468583274,8.770075040150094e-06,8.775728265689715e-06,4,-0.0007357452809810643,-0.0007357485592365265,0.0,1.2909032420793665e-07,19.62000354049837,3.076903936673386e-05,3.136496821034956e-06,3.433531389201528e-06,4,-0.0003904932737350472,-0.0004904940724372864,0.0,4.77437779977663e-07,9.809956388185128,2.8070293656457434e-05,5.722817216652382e-06,5.543414088350093e-06,4,-0.00014526113867759788,-0.0002452582120895386,-1.509359321971715e-06,-3.2282380288961576e-06,-5.704138175133266e-07,-1,-1,0
1.285,0.0,0.0,-1.4487987698430516e-07,29.43000067948692,7.125788836876197e-05,4.842533926166684e-06,4.843852318102227e-06,4,-0.0007357452809810643,-0.0007357485592365265,0.0,8.309955745744446e-08,19.619994183757086,3.4427344125848986e-05,3.509414304959432e-06,3.779347664285442e-06,4,-0.0003904932737350472,-0.0004904977977275848,0.0,5.927162121110996e-07,9.809986144024187,1.812353254591441e-05,3.6949150141164e-06,3.4197851216805994e-06,4,-0.00014526113867759788,-0.0002452582120895386,-1.4808688320044894e-06,-3.1329136618296616e-06,-6.876315978843195e-07,-1,-1,0
1.29,0.0,0.0,2.502354732314416e-07,29.43000549854657,6.287964718198782e-05,4.273165846679382e-06,4.275718520735682e-06,4,-0.0007357452809810643,-0.0007357485592365265,0.0,1.3442794966067595e-07,19.620040126409734,4.3684388082641534e-05,4.453037588219788e-06,4.83722236064387e-06,4,-0.0003904932737350472,-0.0004905015230178833,0.0,-8.152750297085731e-08,9.810106749516475,3.209149616466434e-05,6.5425376061776456e-06,6.834431619318698e-06,4,-0.00014526113867759788,-0.0002452731132507324,-1.5152907053561648e-06,-3.4954971397382906e-06,-3.151293981318304e-07,-1,-1,0
1.295,0.0,0.0,3.0390410188374517e-07,29.429999926759603,4.571065127316183e-05,3.10639832734752e-06,3.110374120938003e-06,4,-0.0007357452809810643,-0.0007357485592365265,0.0,1.2908174085168866e-07,19.62004854414805,2.34071324543548e-05,2.386042256897096e-06,2.0212239047699823e-06,4,-0.0003904932737350472,-0.0004905015230178833,0.0,-1.5049326407279295e-07,9.810039724595587,4.2481342564562026e-05,8.66078910120077e-06,9.01332871922332e-06,4,-0.00014526113867759788,-0.0002452656626701355,-1.475492240388121e-06,-3.5158254831912927e-06,-3.8889268694219936e-07,-1,-1,0
1.3,0.0,0.0,1.7678968333711964e-07,29.4300056125731,5.4249107037175505e-05,3.6866528502460885e-06,3.6915893060681526e-06,4,-0.0007357452809810643,-0.0007357485592365265,0.0,1.6053161289164564e-07,19.620038370098897,2.6398444644273658e-05,2.6909676878619267e-06,3.0890824955877726e-06,4,-0.0003904932737350472,-0.0004904977977275848,0.0,-8.898695114112343e-09,9.80989630560726,2.3818827532472392e-05,4.856081408089449e-06,5.086129407802253e-06,4,-0.00014526113867759788,-0.0002452582120895386,-1.5161051578616025e-06,-3.4837667044484988e-06,-3.9678110397289856e-07,-1,-1,0
1.305,0.0,0.0,1.00822532544953e-08,29.4300157527449,7.560523738773885e-05,5.137967850437678e-06,5.138819338454458e-06,4,-0.0007357452809810643,-0.0007357504218816757,0.0,1.6314385931082143e-07,19.620025997883275,4.0719051973716286e-05,4.1507643239727915e-06,4.612219008046888e-06,4,-0.0003904932737350472,-0.0004904977977275848,0.0,2.316556617643073e-07,9.810032559831322,2.4993966385949968e-05,5.095592952115487e-06,5.120032265219289e-06,4,-0.00014526113867759788,-0.0002452656626701355,-1.5885349284872063e-06,-3.467823489700095e-06,-2.897138529078802e-07,-1,-1,0
1.31,0.0,0.0,1.5759091809286474e-07,29.430015778758726,2.615833036232749e-05,1.7776633596783462e-06,1.7818186211031292e-06,4,-0.0007357452809810643,-0.0007357504218816757,0.0,1.932545927729734e-07,19.619997336955418,1.773782917757334e-05,1.808137776263924e-06,1.4643765217799066e-06,4,-0.0003904932737350472,-0.0004905015230178833,0.0,-1.0069720701721963e-07,9.809928921484346,5.631736498957713e-05,1.1481707041982466e-05,1.179009900922971e-05,4,-0.00014526113867759788,-0.0002452656626701355,-1.5887208064668812e-06,-3.263288363086758e-06,-4.092734400273912e-07,-1,-1,0
1.315,0.0,0.0,2.2347603589878418e-07,29.430009853480115,0.00010273813845632502,6.981862321339059e-06,6.986541932576672e-06,4,-0.0007357452809810643,-0.000735752284526825,0.0,6.502776273009658e-08,19.62003369389814,4.785489876555296e-05,4.8781668280657345e-06,5.322603144900279e-06,4,-0.0003904932737350472,-0.0004904977977275848,0.0,-1.200039179138912e-07,9.809941993973382,1.802792664874586e-05,3.6754400097005866e-06,3.6026667204668005e-06,4,-0.00014526113867759788,-0.0002452582120895386,-1.5463973568330402e-06,-3.2145651402970543e-06,-4.539251960977708e-07,-1,-1,0
1.32,0.0,0.0,-1.1356892315461664e-07,29.430000415175243,7.062099076400317e-05,4.79925176810995e-06,4.805341438826018e-06,4,-0.0007357452809810643,-0.000735752284526825,0.0,1.7908615745909628e-07,19.619986553138904,2.0164643517413733e-05,2.0555206256436186e-06,2.430609972159531e-06,4,-0.0003904932737350472,-0.0004904940724372864,0.0,1.8747358154769245e-07,9.809987868729445,1.4545978937712584e-05,2.9655447350918137e-06,3.056735083283237e-06,4,-0.00014526113867759788,-0.0002452656626701355,-1.4789808346904465e-06,-3.0765211249672575e-06,-6.43558053070592e-07,-1,-1,0
1.325,0.0,0.0,-1.5461077396139444e-07,29.430006679234754,6.553244362173893e-05,4.453444019635739e-06,4.464730412569189e-06,4,-0.0007357452809810643,-0.0007357504218816757,0.0,1.0269177863619916e-07,19.620018794981423,6.427823716080571e-05,6.552311476607489e-06,6.9921808285042015e-06,4,-0.0003904932737350472,-0.0004904977977275848,0.0,2.9953813651673045e-07,9.810127261782698,1.948981239829333e-05,3.973406639528474e-06,3.650724769307814e-06,4,-0.00014526113867759788,-0.0002452731132507324,-1.523724108665192e-06,-3.3515634640934877e-06,-3.1771210728948063e-07,-1,-1,0
1.33,0.0,0.0,-6.088976078899577e-08,29.429991161513176,7.211388266224557e-05,4.900707055362755e-06,4.9023343038174335e-06,4,-0.0007357452809810643,-0.0007357485592365265,0.0,-7.622271880336484e-08,19.62002267948136,6.811195692185842e-06,6.94310684901399e-07,4.063092912263077e-07,4,-0.0003904932737350472,-0.0004905015230178833,0.0,3.548818483523064e-07,9.80995106249554,5.4368089090527434e-05,1.1084273253590893e-05,1.155942970412295e-05,4,-0.00014526113867759788,-0.0002452582120895386,-1.412883307239099e-06,-3.2684688449080568e-06,-5.726041081288713e-07,-1,-1,0
1.335,0.0,0.0,-8.287398856055006e-08,29.429990675645165,3.084134177467834e-05,2.0959124394287452e-06,2.0987923447868672e-06,4,-0.0007357452809810643,-0.0007357485592365265,0.0,4.778003059868752e-08,19.619953461678634,4.4578548235154146e-05,4.544205298164873e-06,4.162643143184957e-06,4,-0.0003904932737350472,-0.0004904940724372864,0.0,1.8165594539709673e-07,9.810095311598223,8.341289865385311e-06,1.7005522577387436e-06,2.2469674650501302e-06,4,-0.00014526113867759788,-0.0002452731132507324,-1.4094127891439712e-06,-3.302769982838072e-06,-5.728871315113793e-07,-1,-1,0
1.34,0.0,0.0,3.420121075237148e-08,29.429981400922053,3.1231905228793935e-05,2.1224549756470746e-06,2.1224603454100402e-06,4,-0.0007357452809810643,-0.0007357466965913773,0.0,2.6770369032647068e-08,19.619969862907546,4.405888758914528e-06,4.491228875171784e-07,8.066571929605322e-07,4,-0.0003904932737350472,-0.0004904940724372864,0.0,-6.427274712450526e-09,9.809951448433617,2.0328226707504653e-05,4.144409238794045e-06,4.650236276380771e-06,4,-0.00014526113867759788,-0.0002452582120895386,-1.343164854006318e-06,-3.353673491801601e-06,-6.605652060898137e-07,-1,-1,0
1.345,0.0,0.0,5.98506630922202e-08,29.42999374421472,4.375600062252572e-06,2.9735650644592594e-07,2.983790260288918e-07,4,-0.0007357452809810643,-0.0007357485592365265,0.0,4.418172494524697e-08,19.620023838982632,2.451842655535766e-05,2.4993268873244168e-06,2.7815718713071e-06,4,-0.0003904932737350472,-0.0004904977977275848,0.0,-1.099979796137518e-07,9.80996665299939,1.6661068004622877e-05,3.3967634333453655e-06,3.855272375228858e-06,4,-0.00014526113867759788,-0.0002452582120895386,-1.4313311567093479e-06,-3.295198894193163e-06,-7.106945645318774e-07,-1,-1,0
