time_s,force_command_N,ground_bottom_slip_m,ground_bottom_vt_m_s,ground_bottom_Fn_N,ground_bottom_Ft_N,ground_bottom_rho,ground_bottom_point_rho_max,ground_bottom_contacts,ground_bottom_gap_m,ground_bottom_phi_min_m,bottom_middle_slip_m,bottom_middle_vt_m_s,bottom_middle_Fn_N,bottom_middle_Ft_N,bottom_middle_rho,bottom_middle_point_rho_max,bottom_middle_contacts,bottom_middle_gap_m,bottom_middle_phi_min_m,middle_top_slip_m,middle_top_vt_m_s,middle_top_Fn_N,middle_top_Ft_N,middle_top_rho,middle_top_point_rho_max,middle_top_contacts,middle_top_gap_m,middle_top_phi_min_m,box_0_vz_m_s,box_1_vz_m_s,box_2_vz_m_s,solver_iterations,line_search_iterations,truncated_contacts
1.34,0.0,0.0,3.420121075237148e-08,29.429981400922053,3.1231905228793935e-05,2.1224549756470746e-06,2.1224603454100402e-06,4,-0.0007357452809810643,-0.0007357466965913773,0.0,2.6770369032647068e-08,19.619969862907546,4.405888758914528e-06,4.491228875171784e-07,8.066571929605322e-07,4,-0.0003904932737350472,-0.0004904940724372864,0.0,-6.427274712450526e-09,9.809951448433617,2.0328226707504653e-05,4.144409238794045e-06,4.650236276380771e-06,4,-0.00014526113867759788,-0.0002452582120895386,-1.343164854006318e-06,-3.353673491801601e-06,-6.605652060898137e-07,-1,-1,0
1.345,0.0,0.0,5.98506630922202e-08,29.42999374421472,4.375600062252572e-06,2.9735650644592594e-07,2.983790260288918e-07,4,-0.0007357452809810643,-0.0007357485592365265,0.0,4.418172494524697e-08,19.620023838982632,2.451842655535766e-05,2.4993268873244168e-06,2.7815718713071e-06,4,-0.0003904932737350472,-0.0004904977977275848,0.0,-1.099979796137518e-07,9.80996665299939,1.6661068004622877e-05,3.3967634333453655e-06,3.855272375228858e-06,4,-0.00014526113867759788,-0.0002452582120895386,-1.4313311567093479e-06,-3.295198894193163e-06,-7.106945645318774e-07,-1,-1,0
1.35,0.0,0.0,-7.868178997227915e-09,29.43000044373595,4.250314786742783e-05,2.888423189030189e-06,2.8893055851855356e-06,4,-0.0007357452809810643,-0.0007357485592365265,0.0,1.1321073678516314e-07,19.620001031387368,2.2573919105689687e-05,2.301112937718683e-06,1.9922265868897016e-06,4,-0.0003904932737350472,-0.0004904940724372864,0.0,-1.4713950236000528e-07,9.809993968190682,2.855245417718777e-06,5.821095154547557e-07,9.987990634871314e-07,4,-0.00014526113867759788,-0.0002452656626701355,-1.4791849025641568e-06,-3.1801412205823e-06,-7.907454460109875e-07,-1,-1,0
1.355,0.0,0.0,8.369513437855858e-08,29.430000301637783,3.7856028007703746e-05,2.5726148569286325e-06,2.5739234097571917e-06,4,-0.0007357452809810643,-0.0007357485592365265,0.0,-2.7404325919633266e-08,19.619999413389056,8.722345178155653e-05,8.89127975427294e-06,9.206437065609402e-06,4,-0.0003904932737350472,-0.0004905015230178833,0.0,-1.5065922553958444e-07,9.809998201485229,2.6456429865306923e-05,5.3937685455031855e-06,5.745278222334506e-06,4,-0.00014526113867759788,-0.0002452656626701355,-1.4781699064769782e-06,-3.1675690479460172e-06,-8.084111300377117e-07,-1,-1,0
1.36,0.0,0.0,-2.7986057915541096e-09,29.430016999077132,1.073107365853957e-05,7.292604458146304e-07,7.293183334147692e-07,4,-0.0007357452809810643,-0.0007357485592365265,0.0,2.1883939105293848e-10,19.620011341895925,0.0001049521611060012,1.0698481186082683e-05,1.1005379684646944e-05,4,-0.0003904932737350472,-0.0004904977977275848,0.0,-8.124708839041261e-08,9.810067588216135,2.2948742104979653e-06,4.6786103966390015e-07,2.513513714918874e-07,4,-0.00014526113867759788,-0.0002452731132507324,-1.5974372900018352e-06,-3.105948053416796e-06,-7.102252084223437e-07,-1,-1,0
1.365,0.0,0.0,-3.834311712580529e-08,29.430012075086253,4.76627407936039e-05,3.2390568289268507e-06,3.240375433824367e-06,4,-0.0007357452809810643,-0.0007357485592365265,0.0,-1.5350154569659935e-07,19.619979044037688,0.0001072601262996746,1.093376563338072e-05,1.1084470355001537e-05,4,-0.0003904932737350472,-0.0004904940724372864,0.0,1.5403873376840238e-07,9.809985808905054,1.7905581778119134e-05,3.6504806687620834e-06,3.444551875277844e-06,4,-0.00014526113867759788,-0.0002452731132507324,-1.5622659930158989e-06,-3.106169742750353e-06,-6.584934908460127e-07,-1,-1,0
1.37,0.0,0.0,-1.1331249538670818e-07,29.430019526655375,9.052369255518012e-05,6.151792897941569e-06,6.1518042805716816e-06,4,-0.0007357452809810643,-0.0007357466965913773,0.0,-9.849489401858591e-08,19.620080745463333,2.759962158740147e-05,2.813405504845663e-06,2.586776039051342e-06,4,-0.0003904932737350472,-0.0004905015230178833,0.0,1.8193857798110002e-07,9.810125612791794,4.3922852912348045e-05,8.954595414165825e-06,9.321105690411441e-06,4,-0.00014526113867759788,-0.0002452731132507324,-1.6154914419530542e-06,-3.3536496175656794e-06,-3.0801965067439596e-07,-1,-1,0
1.375,0.0,0.0,2.233599616374704e-08,29.429991477258895,4.2463608012295096e-05,2.8857370240903752e-06,2.8857435671005567e-06,4,-0.0007357452809810643,-0.0007357466965913773,0.0,-1.4248581869935606e-08,19.6199522213861,1.8496428131809722e-05,1.8854712716015978e-06,2.036653585440785e-06,4,-0.0003904932737350472,-0.0004904940724372864,0.0,-1.7150564968204662e-07,9.809938586191992,2.2445268218830202e-05,4.576026245551242e-06,4.927492446990286e-06,4,-0.00014526113867759788,-0.0002452582120895386,-1.4151386267258204e-06,-3.2996365462167887e-06,-5.146550847712206e-07,-1,-1,0
1.3800000000000001,0.0,0.0,1.1107368180773847e-07,29.43001220798751,2.120517747808659e-05,1.4410580143987408e-06,1.4410627562399088e-06,4,-0.0007357452809810643,-0.0007357466965913773,0.0,-1.4448444574099994e-07,19.619994187525833,7.35311819037897e-05,7.495535544097152e-06,7.714071398979081e-06,4,-0.0003904932737350472,-0.0004905015230178833,0.0,-1.7483719005895182e-07,9.809864464135426,1.3176690056234915e-05,2.6864163321335383e-06,2.947386329731363e-06,4,-0.00014526113867759788,-0.0002452582120895386,-1.5632152781108744e-06,-2.949194595203153e-06,-6.991386953814072e-07,-1,-1,0
1.385,0.0,0.0,-8.018999153591722e-08,29.430001045530247,4.2775635379653916e-05,2.9069407991849576e-06,2.9079543780759414e-06,4,-0.0007357452809810643,-0.0007357485592365265,0.0,-1.0877768374939478e-07,19.619994193507306,8.479800236592699e-05,8.644039496605819e-06,8.876284303088092e-06,4,-0.0003904932737350472,-0.0004904940724372864,0.0,6.29622434189514e-08,9.809970931959803,7.387071392962656e-06,1.506033288823801e-06,1.2083752648839282e-06,4,-0.00014526113867759788,-0.0002452656626701355,-1.483483401898411e-06,-3.135597808068269e-06,-5.816576162942511e-07,-1,-1,0
1.3900000000000001,0.0,0.0,-1.1496057794602166e-07,29.430008861319155,8.543092480539023e-05,5.805701602602978e-06,5.806037037935563e-06,4,-0.0007357452809810643,-0.0007357485592365265,0.0,-5.7464184521904826e-08,19.620034256949864,2.105427407910802e-05,2.1462015614626273e-06,2.1790355002315363e-06,4,-0.0003904932737350472,-0.0004904977977275848,0.0,2.2963092760619475e-08,9.81008978589271,2.7659948083290285e-05,5.6390815348227215e-06,5.9143149508615575e-06,4,-0.00014526113867759788,-0.0002452731132507324,-1.5393104604299879e-06,-3.477592372291838e-06,-1.7605580637791718e-07,-1,-1,0
1.395,0.0,0.0,1.540783323150663e-08,29.430021940154365,5.339918985307705e-05,3.6288922897620484e-06,3.6294144889749328e-06,4,-0.0007357452809810643,-0.0007357485592365265,0.0,-4.149382348828112e-08,19.620023614818358,5.129182680438202e-06,5.228518355670377e-07,6.516360034375795e-07,4,-0.0003904932737350472,-0.0004904940724372864,0.0,-2.3283825534292646e-07,9.810058488241838,8.57776890761809e-06,1.7487701868239119e-06,1.8521343745005363e-06,4,-0.00014526113867759788,-0.0002452731132507324,-1.6327306866514846e-06,-3.4949973723996663e-06,3.0093907810169185e-08,-1,-1,0
1.4000000000000001,0.0,0.0,7.630694653926184e-08,29.430013695117808,9.384381410261001e-05,6.377422387552467e-06,6.377444389118225e-06,4,-0.0007357452809810643,-0.0007357466965913773,0.0,-1.7709830046896968e-08,19.619988009528864,9.925017522713872e-05,1.0117251364163501e-05,1.0404203178091622e-05,4,-0.0003904932737350472,-0.0004905015230178833,0.0,-3.891774085218458e-07,9.809918637309687,4.579947649326196e-05,9.337381518960732e-06,9.68411655392608e-06,4,-0.00014526113867759788,-0.0002452656626701355,-1.5738376077933935e-06,-3.181780812155921e-06,-2.543072241678601e-07,-1,-1,0
1.405,0.0,0.0,1.833379847937522e-08,29.430014108618018,2.517906880485924e-05,1.7111149666412176e-06,1.7113065483392817e-06,4,-0.0007357452809810643,-0.0007357485592365265,0.0,1.0524372306974783e-07,19.62002981143823,1.4709308593397684e-06,1.4994175579511448e-07,4.733151637977025e-07,4,-0.0003904932737350472,-0.0004905015230178833,0.0,-5.180187514497447e-07,9.809974554728882,4.094375396201353e-05,8.347372102464152e-06,8.676210125229143e-06,4,-0.00014526113867759788,-0.0002452656626701355,-1.5767911918374011e-06,-2.9511350021493854e-06,-4.230717820519203e-07,-1,-1,0
1.41,0.0,0.0,-1.924864889701894e-08,29.43000360026656,0.0001237863505064735,8.412255206475905e-06,8.413121705964848e-06,4,-0.0007357452809810643,-0.0007357485592365265,0.0,6.758969206543952e-08,19.619970127862313,5.4877470353149356e-05,5.594042192267956e-06,5.871471008199768e-06,4,-0.0003904932737350472,-0.0004904977977275848,0.0,-4.516420872846538e-07,9.809968270651222,4.119689468889509e-05,8.398986327436976e-06,8.230363294718528e-06,4,-0.00014526113867759788,-0.0002452656626701355,-1.5017315035947831e-06,-2.9819484552717768e-06,-4.089988294708746e-07,-1,-1,0
1.415,0.0,0.0,4.392795460717025e-08,29.42999328293749,4.89815169199222e-05,3.3286801290790657e-06,3.3297319746223856e-06,4,-0.0007357452809810643,-0.0007357485592365265,0.0,-7.278446112479742e-08,19.62001075047099,4.6080965756415485e-05,4.697343578704134e-06,4.814436814238592e-06,4,-0.0003904932737350472,-0.0004904940724372864,0.0,-4.0681098134598415e-07,9.810145209547281,2.0127211211463398e-05,4.103346236277012e-06,4.443630773666454e-06,4,-0.00014526113867759788,-0.0002452731132507324,-1.4280362847785e-06,-3.1984147881303215e-06,-2.9276142754497414e-07,-1,-1,0
1.42,0.0,0.0,-2.2750801065285486e-07,29.430011540463603,8.471344659138219e-05,5.756942804790196e-06,5.759694895565192e-06,4,-0.0007357452809810643,-0.0007357485592365265,0.0,-1.633416815138844e-07,19.620032774878688,2.5950984760234102e-05,2.6453559031217838e-06,2.772659091479603e-06,4,-0.0003904932737350472,-0.0004905015230178833,0.0,1.4456392705142207e-07,9.810044801843162,5.538894779876377e-05,1.1292292526198658e-05,1.168244007928308e-05,4,-0.00014526113867759788,-0.0002452731132507324,-1.5584472521368298e-06,-3.4861427593568806e-06,1.3670832288426027e-07,-1,-1,0
1.425,0.0,0.0,-1.1586308801270206e-07,29.43017803538848,6.403623296793053e-05,4.3517394214149715e-06,4.352716844825809e-06,4,-0.0007357490062713627,-0.0007357504218816757,0.0,-1.9404743056838925e-07,19.61981293836963,1.2202520616062784e-05,1.2438977531940517e-06,1.1675691316016164e-06,4,-0.00039048954844474876,-0.0004904977977275848,0.0,-4.170573220108054e-09,9.810092674721922,3.999395441610554e-05,8.153634372723032e-06,8.389574040757749e-06,4,-0.00014526113867759788,-0.0002452731132507324,-1.6833280369610293e-06,-3.1051315545482794e-06,1.7577049504780007e-07,-1,-1,0
1.43,0.0,0.0,-5.08551138977964e-08,29.430062199590623,0.00010970380297724484,7.455220599484213e-06,7.457275453748553e-06,4,-0.0007357490062713627,-0.0007357504218816757,0.0,-1.415731034626333e-07,19.61995527080716,7.833436655908425e-05,7.985172797579125e-06,8.178699054028079e-06,4,-0.00039048954844474876,-0.0004904940724372864,0.0,-1.608178195056098e-07,9.809859141087482,4.653266621384796e-05,9.486918322598774e-06,9.217768432321697e-06,4,-0.00014526113867759788,-0.0002452656626701355,-8.559294997212419e-07,-3.2943933092610678e-06,5.805319602814052e-08,-1,-1,0
1.435,0.0,0.0,-1.0583179488321548e-07,29.430027799848702,7.492635830092605e-05,5.091830616708506e-06,5.093954522109234e-06,4,-0.0007357490062713627,-0.0007357504218816757,0.0,-1.5659272634138688e-07,19.619965049261097,1.0577261139346598e-05,1.0782140653960997e-06,1.1364901086713462e-06,4,-0.00039048954844474876,-0.0004904977977275848,0.0,-2.9035817306066747e-08,9.810062608056548,5.741288182604449e-05,1.1704896109204025e-05,1.2100393345975967e-05,4,-0.00014526113867759788,-0.0002452731132507324,-6.102170573285548e-07,-3.3846190490294248e-06,1.1104482666723925e-07,-1,-1,0
1.44,0.0,0.0,-1.611492024267136e-07,29.430008876451847,7.205717149841152e-05,4.896850136940829e-06,4.899182792649703e-06,4,-0.0007357490062713627,-0.000735752284526825,0.0,-1.222403369638414e-07,19.619952147934125,9.531900159228095e-05,9.716537621863418e-06,9.909929000146685e-06,4,-0.00039048954844474876,-0.0004904903471469879,0.0,7.010554270436842e-08,9.809835980840905,1.4918431812601735e-05,3.0415252287068143e-06,2.7732731815092356e-06,4,-0.00014526113867759788,-0.0002452656626701355,-4.7504994427072234e-07,-3.4233917176607065e-06,9.448486792962285e-08,-1,-1,0
1.445,0.0,0.0,-7.236769761220785e-08,29.430033919910578,4.777866617401164e-05,3.2469324570969993e-06,3.2480677036125595e-06,4,-0.0007357490062713627,-0.000735752284526825,0.0,-6.823204046213505e-08,19.620031366536935,8.914309802488543e-05,9.086947554724504e-06,9.309754963065769e-06,4,-0.00039048954844474876,-0.0004904940724372864,0.0,-6.955721687518235e-08,9.809883209811131,7.149328591731573e-06,1.4575766986871637e-06,1.321631444541045e-06,4,-0.00014526113867759788,-0.0002452656626701355,-6.53931749639014e-07,-3.1037520784593653e-06,7.677477498191365e-08,-1,-1,0
1.45,0.0,0.0,6.151601184001265e-08,29.43003271198302,6.912512661644411e-05,4.69759087887785e-06,4.698006254610315e-06,4,-0.0007357490062713627,-0.0007357504218816757,0.0,-7.595978068763998e-08,19.620029093190706,2.9782112745012352e-05,3.0358887444614935e-06,2.851193713273287e-06,4,-0.00039048954844474876,-0.0004904977977275848,0.0,-2.0511338227890974e-07,9.810092389282298,4.1875812765103403e-05,8.537292229959727e-06,8.918892093587208e-06,4,-0.00014526113867759788,-0.0002452731132507324,-6.453037144638074e-07,-3.078885811191867e-06,2.040549986759288e-07,-1,-1,0
1.455,0.0,0.0,5.489543752901227e-08,29.430002597436467,0.0001037288257124832,7.049189028717151e-06,7.0500537648901715e-06,4,-0.0007357490062713627,-0.0007357504218816757,0.0,-5.172555717081195e-09,19.619924197933337,6.640659551284832e-05,6.769301944585826e-06,6.959929132341364e-06,4,-0.00039048954844474876,-0.0004904940724372864,0.0,-2.6403990815992984e-07,9.80985743292442,4.4086781012928075e-05,8.988261310498036e-06,8.704709404978324e-06,4,-0.00014526113867759788,-0.0002452656626701355,-4.301998330902279e-07,-3.178898850819678e-06,1.8574863247522444e-07,-1,-1,0
1.46,0.0,0.0,-7.709938937283667e-11,29.43000003891142,8.700764728397719e-05,5.912854037984262e-06,5.9145309175391815e-06,4,-0.0007357490062713627,-0.0007357504218816757,0.0,-4.8136703338641507e-08,19.619982706128265,8.279883535641911e-06,8.44025569202536e-07,7.204263612392252e-07,4,-0.00039048954844474876,-0.0004904977977275848,0.0,-7.659911105406536e-08,9.810048821523157,5.946853025969511e-05,1.2124002916116319e-05,1.2500488335011706e-05,4,-0.00014526113867759788,-0.0002452731132507324,-4.119246455047687e-07,-3.312447006464936e-06,2.8169196752969583e-07,-1,-1,0
1.465,0.0,0.0,5.105278333417118e-08,29.429984928635424,7.864385917038962e-05,5.344471589849101e-06,5.3466921113358925e-06,4,-0.0007357490062713627,-0.0007357504218816757,0.0,-4.52552613161572e-08,19.61996523965599,2.433914773925074e-05,2.481059211058775e-06,2.3379792926692367e-06,4,-0.00039048954844474876,-0.0004904940724372864,0.0,-1.264287070590342e-07,9.810060662271992,2.045851465309379e-05,4.170925207786765e-06,3.843685345472567e-06,4,-0.00014526113867759788,-0.0002452731132507324,-3.0399408501580183e-07,-3.3458481993875466e-06,1.6371409117255098e-07,-1,-1,0
1.47,0.0,0.0,-1.7585859879432064e-08,29.429978729941435,3.906111845313481e-05,2.6545121769588543e-06,2.655316894213561e-06,4,-0.0007357490062713627,-0.0007357504218816757,0.0,-1.785889658378892e-08,19.6199001227175,5.3292638917331555e-05,5.4325086859769535e-06,5.240268494049367e-06,4,-0.00039048954844474876,-0.0004904866218566895,0.0,-5.516568535313127e-09,9.809995229482489,8.049799717202494e-06,1.6411424325691848e-06,1.9605846529574904e-06,4,-0.00014526113867759788,-0.0002452731132507324,-2.5971772288357897e-07,-3.3686351343931165e-06,7.61198108989447e-08,-1,-1,0
1.475,0.0,0.0,5.6394551251059966e-08,29.429971166623023,2.0159356131685338e-05,1.369988167337953e-06,1.37127426811116e-06,4,-0.0007357490062713627,-0.0007357504218816757,0.0,-2.4687000887979593e-08,19.619959585884054,1.7585570037519796e-05,1.7926204139759863e-06,1.968120884476172e-06,4,-0.00039048954844474876,-0.0004904903471469879,0.0,-7.429576598383392e-08,9.809916592910538,6.183566194214078e-06,1.2606766093572779e-06,1.573136482291499e-06,4,-0.00014526113867759788,-0.0002452582120895386,-2.0569400760450662e-07,-3.207164127161377e-06,-2.650879196153255e-07,-1,-1,0
1.48,0.0,0.0,3.2571505492740016e-09,29.429963737796893,1.1952486716041558e-05,8.122664929206815e-07,8.13834973753521e-07,4,-0.0007357490062713627,-0.0007357504218816757,0.0,3.18260888754196e-08,19.619997999571428,1.0289726575334968e-05,1.0489018985180053e-06,1.207617071527036e-06,4,-0.00039048954844474876,-0.0004904903471469879,0.0,-1.9835631803744036e-08,9.809961233292077,1.108445379130196e-05,2.2598364107056073e-06,2.5287278922064478e-06,4,-0.00014526113867759788,-0.0002452582120895386,-1.5263097452589136e-07,-3.162392431477201e-06,-5.391760851125582e-07,-1,-1,0
1.485,0.0,0.0,8.787739602666989e-08,29.429975139758774,1.4141912316096886e-05,9.610549957272442e-07,9.61550397468514e-07,4,-0.0007357490062713627,-0.0007357504218816757,0.0,4.958393162723951e-08,19.61993859311241,2.9885344598590835e-05,3.046425905642957e-06,3.173934221894256e-06,4,-0.00039048954844474876,-0.0004904903471469879,0.0,-1.5659157526215495e-07,9.80991857502839,3.610075700238465e-06,7.360052323834945e-07,1.026066415972087e-06,4,-0.00014526113867759788,-0.0002452582120895386,-2.340735392181159e-07,-3.085595153606846e-06,-6.898614515193913e-07,-1,-1,0
1.49,0.0,0.0,-2.2256216425375897e-08,29.430018167771635,7.763506860085344e-05,5.275910341494143e-06,5.276682480380837e-06,4,-0.0007357490062713627,-0.0007357504218816757,0.0,1.3107688801028416e-07,19.620143690300065,6.484230981800213e-05,6.609769106844951e-06,6.746086532987359e-06,4,-0.0003904932737350472,-0.0004904977977275848,0.0,-4.4991026015850366e-08,9.809836772092071,3.83729206152107e-05,7.823355578020935e-06,7.424855128900839e-06,4,-0.00014525741338729942,-0.0002452656626701355,-5.414165116235381e-07,-3.2613652365398593e-06,-2.8132481588727387e-07,-1,-1,0
1.495,0.0,0.0,1.707048369326003e-07,29.430038626118083,0.00017779283598275955,1.2082405887498557e-05,1.208241973423968e-05,4,-0.0007357490062713627,-0.0007357485592365265,0.0,3.5795608255284606e-08,19.620036482096474,0.00011530972852128536,1.1754282783980236e-05,1.1599431066121936e-05,4,-0.0003904932737350472,-0.0004905015230178833,0.0,-2.211610574676115e-07,9.810040682237092,9.8795266201482e-05,2.0141662894501395e-05,2.0605644928007954e-05,4,-0.00014525741338729942,-0.0002452731132507324,-6.875475264678244e-07,-2.641723312990507e-06,-5.859996008439339e-07,-1,-1,0
1.5,0.0,0.0,-4.8088157456049885e-08,29.430050714732054,7.530727895525685e-05,5.117713162319468e-06,5.117721249143427e-06,4,-0.0007357490062713627,-0.0007357485592365265,0.0,4.000765407852214e-08,19.620002711453136,9.996568881022268e-06,1.0190180937321473e-06,1.220736095060138e-06,4,-0.0003904932737350472,-0.0004905015230178833,0.0,1.426174502938693e-07,9.810039315010744,4.342006543177841e-05,8.85216950462973e-06,9.25154260288978e-06,4,-0.00014525741338729942,-0.0002452582120895386,-7.738947829238896e-07,-2.486851599314832e-06,-4.213617614823306e-07,-1,-1,0
1.5050000000000001,0.013499999999999845,4.204708178856542e-10,4.4437706492317375e-07,29.430029925386748,0.0006723480319612503,4.5691291083688207e-05,4.5695741385178654e-05,4,-0.0007357490062713627,-0.0007357504218816757,1.4662469412229928e-08,7.950350891405833e-06,19.620033560712542,0.0003943647841266713,4.02002150410541e-05,3.990103813183151e-05,4,-0.0003904932737350472,-0.0004905015230178833,3.381178892425396e-08,1.791803242667811e-05,9.810015202907703,0.003130246257287929,0.0006381735792540096,0.0006390340352821541,4,-0.00014525741338729942,-0.0002452656626701355,-6.253994797589257e-07,-2.5587135041860165e-06,-3.2100729185913224e-07,-1,-1,0
1.51,0.028500000000000192,1.4524494183765224e-08,5.762584351032274e-06,29.430030946098533,0.002676955779205872,0.00018192001116877857,0.0001823457616397092,4,-0.0007357490062713627,-0.0007357634603977203,1.174063089873223e-07,3.369723299329053e-05,19.620033218595694,0.000983962483170568,0.00010030181623117508,9.761327080321467e-05,4,-0.0003904932737350472,-0.0004905685782432556,2.49990229406194e-07,6.80185912642628e-05,9.810067148367688,0.007568964674529587,0.0015431015017647455,0.0015546612659238467,4,-0.00014525741338729942,-0.00024528801441192627,-6.326935704237258e-07,-2.563695943536004e-06,-1.6521140366876352e-07,-1,-1,0
1.5150000000000001,0.04349999999999987,7.782884705459514e-08,1.9719984265975654e-05,29.430011616246336,0.0051501626218899985,0.00034999392382481693,0.00035727805911473973,4,-0.0007357490062713627,-0.0007358212023973465,4.0247379771291003e-07,7.912932051112875e-05,19.619912532380212,0.0015417383616716824,0.00015716057440391093,0.00014964556754495044,4,-0.0003904932737350472,-0.0004907138645648956,7.79747573176337e-07,0.00013969228166388348,9.810051628586658,0.013035730392088864,0.002657627275702102,0.0026991465088582523,4,-0.00014525741338729942,-0.00024537742137908936,-4.946909939462785e-07,-2.362756731599802e-06,-3.8778014754825563e-07,-1,-1,0
1.52,0.05850000000000022,2.391667696319266e-07,4.400248872116208e-05,29.430011917208063,0.006942226989418087,0.0004717787413031177,0.0005238209453101065,4,-0.0007357490062713627,-0.0007359720766544342,9.684391771638823e-07,0.00014400937652681023,19.620019901167474,0.001106933512316029,0.00011283714470138349,0.00010041241177539387,4,-0.0003904932737350472,-0.0004909634590148926,1.712640560924683e-06,0.00022705468290951103,9.809900577667419,0.01935721327222047,0.003946464720812328,0.004044163005441864,4,-0.00014525741338729942,-0.00024549663066864014,-4.97266455568024e-07,-2.3369263999484247e-06,-3.5410383247835853e-07,-1,-1,0
1.5250000000000001,0.0734999999999999,5.473825301013924e-07,7.728495984338224e-05,29.430002839558693,0.006569350893333373,0.000446439025449437,0.0006598739451583464,4,-0.0007357490062713627,-0.0007362682372331619,1.908248189998185e-06,0.00022646371508017182,19.620028979191165,0.0008566186422769782,8.732083354061308e-05,0.00024697901877381506,4,-0.0003904932737350472,-0.0004912726581096649,3.1248277636564126e-06,0.0003300303069408983,9.809897681251025,0.026208525429367396,0.005343282117907902,0.005527062678523644,4,-0.00014525741338729942,-0.00024563074111938477,-4.3396778437454486e-07,-2.3462421268050093e-06,-3.5829214084515115e-07,-1,-1,0
1.53,0.08850000000000025,1.0407907954576578e-06,0.00011704159260261804,29.43002318291295,0.0038900994394562463,0.0002643626486651791,0.0008896019242909093,4,-0.0007357490062713627,-0.0007367506623268127,3.3049145245836464e-06,0.0003246477717766538,19.62012862149223,0.0045611886197334806,0.0004649499203320283,0.0007453651806780832,4,-0.0003904932737350472,-0.0004916712641716003,5.096044752406215e-06,0.00044935804908163846,9.810066206147205,0.03378639145077245,0.006888106714224039,0.007188062535189938,4,-0.00014525741338729942,-0.0002457946538925171,-5.832021656715369e-07,-2.159582891181344e-06,-3.415991329802637e-07,-1,-1,0
1.5350000000000001,0.10349999999999993,1.746678851020922e-06,0.0001614052162040025,29.430015058147475,0.00100983096123143,6.862592215710511e-05,0.0015395212248570389,4,-0.0007357490062713627,-0.0007374472916126251,5.226928645775397e-06,0.000435029185609892,19.619991447360267,0.010144563306977758,0.0010341047634190115,0.0014976106528735954,4,-0.0003904932737350472,-0.0004921555519104004,7.71225628426464e-06,0.0005862779798917472,9.810108683337113,0.04232972649655642,0.008629818050528893,0.009090246619271098,4,-0.00014525741338729942,-0.0002459809184074402,-5.331633019522997e-07,-2.2253643692238256e-06,-2.3304792762246507e-07,-1,-1,0
1.54,0.11850000000000027,2.682651899420241e-06,0.00020866344857495278,29.430021675168057,0.007954517179724872,0.0005405716154423762,0.0034884587682475474,4,-0.0007357490062713627,-0.0007383767515420914,7.728936064800573e-06,0.0005551724607357755,19.619996781042612,0.01761748053551771,0.0017958698701255867,0.0025249964918472867,4,-0.0003904932737350472,-0.0004927664995193481,1.105942461521181e-05,0.0007397456211037934,9.81003929936723,0.05203610142454237,0.010608744743336312,0.011281964498190076,4,-0.00014525741338729942,-0.0002461821131873876,-5.943833798482956e-07,-2.3730567590973806e-06,3.352428379344019e-08,-1,-1,0
1.545,0.13349999999999995,3.860996418268703e-06,0.0002581336593721062,29.43000589366696,0.01674738690561818,0.0011381164493223597,0.006430309051623274,4,-0.0007357490062713627,-0.0007395520806312561,1.0854469631872699e-05,0.0006832627404946834,19.61982652470636,0.02686142266590234,0.0027381916585324504,0.0038503814351351644,4,-0.0003904932737350472,-0.000493507890496403,1.5210405727827947e-05,0.0009057901916094124,9.810209564363038,0.06312487950579854,0.012869221415026343,0.013820844205847211,4,-0.00014525741338729942,-0.0002464428835082799,-5.03729495449079e-07,-2.2038971110305283e-06,-8.663465678182547e-08,-1,-1,0
1.55,0.1485000000000003,5.2924946946295015e-06,0.00030963061726652086,29.430021233941055,0.02752579601687801,0.0018705930109987866,0.010633062434961224,4,-0.0007357490062713627,-0.0007409863173961639,1.4636856188722513e-05,0.0008169673674274236,19.61993330359583,0.037986483685937364,0.0038722337225249813,0.0054912542264586054,4,-0.0003904932737350472,-0.0004943945095874369,2.021573433097501e-05,0.0010800260351970792,9.810157673825984,0.07559783794774903,0.015412155535368822,0.016709756888883626,4,-0.00014525741338729942,-0.00024674093583598733,-1.1368023677960082e-07,-2.158912366212462e-06,-3.9561399489684845e-07,-1,-1,0
1.555,0.16349999999999998,6.985852866535358e-06,0.00036261443165130913,29.429927707032075,0.040438667449298915,0.0027481322993285085,0.016374317735129006,4,-0.0007357490062713627,-0.0007426831871271133,1.909788313567834e-05,0.0009541564795654267,19.619988343430855,0.051102943753480935,0.005209273610051983,0.0074917818426990905,4,-0.0003904932737350472,-0.0004954338655807078,2.6105049037994377e-05,0.0012581180781126022,9.810244528176945,0.08945857602310357,0.018237787196060406,0.019985391595283647,4,-0.00014525741338729942,-0.00024709111312404275,-2.3280712468931597e-08,-2.6214788704237435e-06,-1.5193874958185916e-07,-1,-1,0
1.56,0.17850000000000033,8.946375561834363e-06,0.00041627686005085707,29.430068140258918,0.05557077956398862,0.0037764628541903014,0.023938220004548736,4,-0.0007357490062713627,-0.0007446538656949997,2.424896690498418e-05,0.0010924114612862468,19.62012993320309,0.06629578955035656,0.006757935831827942,0.009863132938517852,4,-0.0003904932737350472,-0.0004966334672644734,3.2886665358944356e-05,0.0014364533126354218,9.80923878170665,0.10465180501688152,0.021337395764500656,0.023585181750281778,4,-0.00014525741338729942,-0.0002474562206771225,-5.549182446884515e-07,-1.4415470559470123e-06,-6.512094046229322e-07,-1,-1,0
