time_s,z_m,vz_m_s,contact_count,normal_force_N,phi0_m_pre_step,geometric_penetration_m
0.0,0.020999999716877937,-0.5,16,0.0,0.0,0.0
2.5e-05,0.02098749950528145,-0.5,16,0.0,0.0,0.0
5e-05,0.02097499929368496,-0.5,16,0.0,0.0,0.0
7.500000000000001e-05,0.02096249908208847,-0.5,16,0.0,0.0,0.0
0.0001,0.02094999887049198,-0.5,16,0.0,0.0,0.0
0.000125,0.020937498658895493,-0.5,16,0.0,0.0,0.0
0.00015000000000000001,0.020924998447299004,-0.5,16,0.0,0.0,0.0
0.000175,0.020912498235702515,-0.5,16,0.0,0.0,0.0
0.0002,0.020899998024106026,-0.5,16,0.0,0.0,0.0
0.00022500000000000002,0.020887497812509537,-0.5,16,0.0,0.0,0.0
0.00025,0.020874997600913048,-0.5,16,0.0,0.0,0.0
0.000275,0.02086249738931656,-0.5,16,0.0,0.0,0.0
0.00030000000000000003,0.02084999717772007,-0.5,16,0.0,0.0,0.0
0.00032500000000000004,0.02083749696612358,-0.5,16,0.0,0.0,0.0
0.00035,0.020824996754527092,-0.5,16,0.0,0.0,0.0
0.000375,0.020812496542930603,-0.5,16,0.0,0.0,0.0
0.0004,0.020799996331334114,-0.5,16,0.0,0.0,0.0
0.00042500000000000003,0.020787496119737625,-0.5,16,0.0,0.0,0.0
0.00045000000000000004,0.020774995908141136,-0.5,16,0.0,0.0,0.0
0.000475,0.020762495696544647,-0.5,16,0.0,0.0,0.0
0.0005,0.020749995484948158,-0.5,16,0.0,0.0,0.0
0.0005250000000000001,0.02073749527335167,-0.5,16,0.0,0.0,0.0
0.00055,0.02072499506175518,-0.5,16,0.0,0.0,0.0
0.000575,0.02071249485015869,-0.5,16,0.0,0.0,0.0
0.0006000000000000001,0.020699994638562202,-0.5,16,0.0,0.0,0.0
0.000625,0.020687494426965714,-0.5,16,0.0,0.0,0.0
0.0006500000000000001,0.020674994215369225,-0.5,16,0.0,0.0,0.0
0.000675,0.020662494003772736,-0.5,16,0.0,0.0,0.0
0.0007,0.020649993792176247,-0.5,16,0.0,0.0,0.0
0.0007250000000000001,0.020637493580579758,-0.5,16,0.0,0.0,0.0
0.00075,0.02062499336898327,-0.5,16,0.0,0.0,0.0
0.0007750000000000001,0.02061249315738678,-0.5,16,0.0,0.0,0.0
0.0008,0.02059999294579029,-0.5,16,0.0,0.0,0.0
0.000825,0.020587492734193802,-0.5,16,0.0,0.0,0.0
0.0008500000000000001,0.020574992522597313,-0.5,16,0.0,0.0,0.0
0.000875,0.020562492311000824,-0.5,16,0.0,0.0,0.0
0.0009000000000000001,0.020549992099404335,-0.5,16,0.0,0.0,0.0
0.000925,0.020537491887807846,-0.5,16,0.0,0.0,0.0
0.00095,0.020524991676211357,-0.5,16,0.0,0.0,0.0
0.0009750000000000001,0.020512491464614868,-0.5,16,0.0,0.0,0.0
0.001,0.02049999125301838,-0.5,16,0.0,0.0,0.0
0.001025,0.02048749104142189,-0.5,16,0.0,0.0,0.0
0.0010500000000000002,0.0204749908298254,-0.5,16,0.0,0.0,0.0
0.001075,0.020462490618228912,-0.5,16,0.0,0.0,0.0
0.0011,0.020449990406632423,-0.5,16,0.0,0.0,0.0
0.0011250000000000001,0.020437490195035934,-0.5,16,0.0,0.0,0.0
0.00115,0.020424989983439445,-0.5,16,0.0,0.0,0.0
0.001175,0.020412489771842957,-0.5,16,0.0,0.0,0.0
0.0012000000000000001,0.020399989560246468,-0.5,16,0.0,0.0,0.0
0.001225,0.02038748934864998,-0.5,16,0.0,0.0,0.0
0.00125,0.02037498913705349,-0.5,16,0.0,0.0,0.0
0.001275,0.020362488925457,-0.5,16,0.0,0.0,0.0
0.0013000000000000002,0.020349988713860512,-0.5,16,0.0,0.0,0.0
0.001325,0.020337488502264023,-0.5,16,0.0,0.0,0.0
0.00135,0.020324988290667534,-0.5,16,0.0,0.0,0.0
0.0013750000000000001,0.020312488079071045,-0.5,16,0.0,0.0,0.0
0.0014,0.020299987867474556,-0.5,16,0.0,0.0,0.0
0.001425,0.020287487655878067,-0.5,16,0.0,0.0,0.0
0.0014500000000000001,0.020274987444281578,-0.5,16,0.0,0.0,0.0
0.001475,0.02026248723268509,-0.5,16,0.0,0.0,0.0
0.0015,0.0202499870210886,-0.5,16,0.0,0.0,0.0
0.001525,0.02023748680949211,-0.5,16,0.0,0.0,0.0
0.0015500000000000002,0.020224986597895622,-0.5,16,0.0,0.0,0.0
0.001575,0.020212486386299133,-0.5,16,0.0,0.0,0.0
0.0016,0.020199986174702644,-0.5,16,0.0,0.0,0.0
0.0016250000000000001,0.020187485963106155,-0.5,16,0.0,0.0,0.0
0.00165,0.020174985751509666,-0.5,16,0.0,0.0,0.0
0.001675,0.020162485539913177,-0.5,16,0.0,0.0,0.0
0.0017000000000000001,0.02014998532831669,-0.5,16,0.0,0.0,0.0
0.0017250000000000002,0.0201374851167202,-0.5,16,0.0,0.0,0.0
0.00175,0.02012498490512371,-0.5,16,0.0,0.0,0.0
0.001775,0.02011248469352722,-0.5,16,0.0,0.0,0.0
0.0018000000000000002,0.020099984481930733,-0.5,16,0.0,0.0,0.0
0.001825,0.020087484270334244,-0.5,16,0.0,0.0,0.0
0.00185,0.020074984058737755,-0.5,16,0.0,0.0,0.0
0.0018750000000000001,0.020062483847141266,-0.5,16,0.0,0.0,0.0
0.0019,0.020049983635544777,-0.5,16,0.0,0.0,0.0
0.001925,0.020037483423948288,-0.5,16,0.0,0.0,0.0
0.0019500000000000001,0.0200249832123518,-0.5,16,0.0,0.0,0.0
0.001975,0.02001248300075531,-0.5,16,0.0,0.0,0.0
0.002,0.01999998278915882,-0.5,16,23.42982266101293,-1.4901161193847656e-08,1.7210841179310377e-08
0.002025,0.019987497478723526,-0.49941426515579224,16,24.64963161725969,-1.2502074241638184e-05,1.2502521276474415e-05
0.00205,0.019975027069449425,-0.4987980127334595,16,25.8665222508899,-2.4974346160888672e-05,2.4972930550575673e-05
0.002075,0.019962573423981667,-0.49815136194229126,16,27.079755962367503,-3.742426633834839e-05,3.742657601833385e-05
0.0021000000000000003,0.01995013654232025,-0.4974743723869324,16,28.29045182249693,-4.986301064491272e-05,4.986345767974895e-05
0.002125,0.01993771828711033,-0.4967671036720276,16,29.497496346223926,-6.227940320968628e-05,6.228171288967174e-05
0.00215,0.01992531679570675,-0.49602967500686646,16,30.702011397227995,-7.468461990356445e-05,7.468320429325145e-05
0.0021750000000000003,0.01991293579339981,-0.49526211619377136,16,31.902510001374235,-8.70637595653534e-05,8.706420660018963e-05
0.0022,0.019900573417544365,-0.49446454644203186,16,33.10011402234216,-9.942799806594849e-05,9.942658245563549e-05
0.002225,0.01988823339343071,-0.4936370551586151,16,34.29371137151505,-0.00011176615953445435,0.00011176660656929058
0.0022500000000000003,0.019875913858413696,-0.4927797019481659,16,35.484049027054226,-0.0001240856945514679,0.00012408614158630413
0.002275,0.019863616675138474,-0.49189260601997375,16,36.67076048206674,-0.00013638287782669067,0.0001363833248615269
0.0023,0.01985134184360504,-0.49097582697868347,16,37.85384852942769,-0.00014865770936012268,0.0001486581563949589
0.0023250000000000002,0.01983909122645855,-0.4900294840335846,16,39.03331875488723,-0.00016091018915176392,0.00016090877354145092
0.00235,0.019826864823698997,-0.4890536367893219,16,40.20880185867734,-0.00017313659191131592,0.00017313517630100292
0.002375,0.019814664497971535,-0.48804840445518494,16,41.37993133390509,-0.00018533319234848022,0.0001853355020284657
