engine,device,mu,mass_kg,compression_per_side_mm,dt_ms,pair_ke_N_m,pair_tau_ms,N_measured_per_side_N,capacity_ratio_2muN_over_mg,normal_gate_pass,lift_follow_mm,slip_distance_mm,mean_abs_vt_mm_s,left_duty_lift,right_duty_lift,left_rho_mean_lift,right_rho_mean_lift,max_candidate_contacts,max_truncated_contacts,valid_for_force_comparison,grasp_success,wall_s
sap_warp,cuda:0,0.4,0.1,0.01,0.5,10000.0,3.0,4.400014877319336,3.5881874636651054,True,59.01223168232583,0.00200174287556365,0.0016046694126998773,1.0,1.0,0.27902986296291044,0.2790544382148704,128,0,True,True,22.388501626905054
sap_warp,cuda:0,0.4,0.1,0.02,0.5,10000.0,3.0,4.799962043762207,3.914342135585897,True,59.0122242312372,0.002002062594783638,0.0016049259302235441,1.0,1.0,0.2558592108267334,0.25586010681765486,128,0,True,True,21.29976473003626
sap_warp,cuda:0,0.4,0.1,0.030000000000000002,0.5,10000.0,3.0,5.200058221817017,4.240618325640788,True,59.012231681315086,0.0020014727374473296,0.0016044529274950037,1.0,1.0,0.23610430283383432,0.23612770231183078,128,0,True,True,21.124714557547122
sap_warp,cuda:0,0.4,0.1,0.04,0.5,10000.0,3.0,5.600005388259887,4.5667729975615785,True,59.01222795492522,0.0020010813477711054,0.0016041392300394364,1.0,1.0,0.2192164883549184,0.21923835365618524,128,0,True,True,21.24128891667351
sap_warp,cuda:0,0.4,0.1,0.05,0.5,10000.0,3.0,5.999952554702758,4.892927669482371,True,59.01222422821206,0.002000718022827641,0.0016038483554439154,1.0,1.0,0.20458575623417996,0.20463685386905012,128,0,True,True,20.27223960822448
sap_warp,cuda:0,0.4,0.1,0.060000000000000005,0.5,10000.0,3.0,6.4000487327575675,5.219203859537262,True,59.01220932651796,0.002000530921577593,0.0016036975284805521,1.0,1.0,0.19182254638712734,0.19184261551469428,128,0,True,True,20.205400188919157
