time_s,force_command_N,ground_bottom_slip_m,ground_bottom_vt_m_s,ground_bottom_Fn_N,ground_bottom_Ft_N,ground_bottom_rho,ground_bottom_contacts,ground_bottom_gap_m,bottom_middle_slip_m,bottom_middle_vt_m_s,bottom_middle_Fn_N,bottom_middle_Ft_N,bottom_middle_rho,bottom_middle_contacts,bottom_middle_gap_m,middle_top_slip_m,middle_top_vt_m_s,middle_top_Fn_N,middle_top_Ft_N,middle_top_rho,middle_top_contacts,middle_top_gap_m,box_0_vz_m_s,box_1_vz_m_s,box_2_vz_m_s,solver_iterations
0.005,0.0,0.0,-1.5339107841401823e-20,29.726051122353645,5.728281649161037e-16,3.85404817180943e-17,4,-4.208814877317002e-06,0.0,-8.621231174623916e-21,19.918991490683243,5.384050723275376e-16,5.4059471091130994e-17,4,-3.2968421498288936e-06,0.0,-2.374420160318169e-20,9.929371831399116,3.4335123520448416e-16,6.915870228944859e-17,4,-4.56944623158928e-06,0.0002424385933558489,-0.00015751322061156322,0.0005064269709419455,1
0.01,0.0,0.0,3.030576419706692e-20,29.34830779934632,9.573172362865087e-16,6.523832602763089e-17,4,-3.4916120376683735e-06,0.0,3.6697934238925464e-20,19.561557984960036,9.02320752908442e-16,9.225448745976103e-17,4,-4.131483856889551e-06,0.0,1.708719156199832e-20,9.751747730223753,7.020145783757348e-16,1.4397718189529644e-16,4,-2.7290726804587995e-06,7.142407087937039e-05,-1.4705694436433914e-06,0.00017754574357331667,1
0.015,0.0,0.0,-1.987918646205308e-20,29.412418049046064,3.5764936346149534e-16,2.4319616487505694e-17,4,-3.3234715934200854e-06,0.0,-7.542057499888749e-20,19.607543373119572,4.810052187279109e-16,4.906328238828041e-17,4,-4.3128510595624725e-06,0.0,-1.085246162978261e-19,9.797327851515202,4.335082208507779e-16,8.84951953064904e-17,4,-2.303464087562157e-06,1.5079664155783864e-05,-2.7948846129246116e-06,3.6088726829901194e-05,1
0.02,0.0,0.0,2.9408522714356776e-20,29.426693571956434,3.827864060663141e-16,2.6016270236429728e-17,4,-3.2883399173587458e-06,0.0,4.4302470990474906e-20,19.61775874120957,4.1399323996706284e-16,4.220596709627364e-17,4,-4.357685491090946e-06,0.0,-4.500108556257256e-21,9.80748978637099,3.9452133095381986e-16,8.045306995926067e-17,4,-2.211456970824255e-06,3.141186359868359e-06,-1.2539540385156515e-06,7.142734225575124e-06,1
0.025,0.0,0.0,-2.977475327909424e-20,29.429384702987047,1.9942515772644967e-16,1.3552791520388686e-17,4,-3.281002303387459e-06,0.0,-6.052831807674558e-20,19.619606883212512,1.7795277509179825e-16,1.8140299767582323e-17,4,-4.368604246608732e-06,0.0,-6.13267925805417e-20,9.809503146441763,1.3704997391248354e-16,2.794228654938475e-17,4,-2.1915625373000736e-06,6.589673044762153e-07,-3.986152760979282e-07,1.4206388632770611e-06,1
0.03,0.0,0.0,-2.258783117416141e-20,29.429885430921566,1.3308599762163605e-15,9.044275617995065e-17,4,-3.2794575168526574e-06,0.0,-5.681846287061177e-20,19.619932163519902,1.1883888888485015e-15,1.211409783626183e-16,4,-4.371210873564679e-06,0.0,-7.42702027400487e-20,9.809900943617972,7.742902698164148e-16,1.578589374687101e-16,4,-2.1872455124652412e-06,1.3939140728434462e-07,-1.1076418068763178e-07,2.847900292165788e-07,1
0.035,0.0,0.0,-7.69323082649287e-21,29.42997862437706,3.57491087068163e-16,2.4294349080637837e-17,4,-3.27912963848237e-06,0.0,-6.681630672574887e-20,19.61998853511609,3.8697087325134884e-16,3.944659524736661e-17,4,-4.371823838549005e-06,0.0,-9.078280678614698e-20,9.809980089995108,3.1372685335027165e-16,6.396075230983025e-17,4,-2.186305592205562e-06,2.9716631381498592e-08,-2.8706269549609155e-08,5.756477601051402e-08,1
0.04,0.0,0.0,5.533202851541963e-21,29.42999600162586,4.10989429644672e-16,2.79299684323414e-17,4,-3.27905952115376e-06,0.0,-2.6985432480690103e-20,19.61999811946637,3.659278598186992e-16,3.7301518337622735e-17,4,-4.37196636795395e-06,0.0,-5.091137915911097e-20,9.809995964780436,2.0575472779619353e-16,4.1947973992015534e-17,4,-2.186100351200815e-06,6.380509795272595e-09,-7.133713857591496e-09,1.1732608620333315e-08,1
0.045,0.0,0.0,-4.425996495722166e-21,29.429999249756438,5.093150934959962e-16,3.461196782057079e-17,4,-3.2790444239559624e-06,0.0,4.224213068614924e-21,19.61999970544945,4.734951979667422e-16,4.8266585634578674e-17,4,-4.371999227092971e-06,0.0,1.8950427513057837e-20,9.809999175373749,3.469138783410957e-16,7.07265866468085e-17,4,-2.186055422057076e-06,1.3787500475589321e-09,-1.7243737439757835e-09,2.4109326780801213e-09,1
0.05,0.0,0.0,-2.4279707971772602e-20,29.429999858694178,6.771518462278845e-16,4.60177947318502e-17,4,-3.279041153519957e-06,0.0,-6.0355163307015e-20,19.61999995735032,6.540714199869857e-16,6.667394713647268e-17,4,-4.372006752538515e-06,0.0,-6.539703801977482e-20,9.809999830107856,4.651061456253464e-16,9.482286517434788e-17,4,-2.186045565469308e-06,2.9962102408541924e-10,-4.088349842705354e-10,4.993678942837279e-10,1
