time_s,ground_bottom_contacts,ground_bottom_Fn_N,ground_bottom_gap_m,ground_bottom_phi_min_m,bottom_middle_contacts,bottom_middle_Fn_N,bottom_middle_gap_m,bottom_middle_phi_min_m,middle_top_contacts,middle_top_Fn_N,middle_top_gap_m,middle_top_phi_min_m,box_0_vz_m_s,box_1_vz_m_s,box_2_vz_m_s,solver_iterations,line_search_iterations,truncated_contacts
0.006500000000000001,4,9.571861522280479,-4.757642745972096e-06,-5.291774868965149e-06,0,0.0,1.195728778839028e-05,nan,4,39.47159678904541,2.250730991363442e-05,-0.00010102988744620234,0.0007877853931859136,-0.021218646317720413,0.0013232551282271743,-1,-1,0
0.007,4,9.583723958654346,-4.420503973961293e-06,-4.8782676458358765e-06,0,0.0,-1.4407187700279933e-06,nan,0,0.0,3.378003835678017e-05,nan,0.000674647162668407,-0.026123646646738052,-0.003581745084375143,-1,-1,0
0.0075,4,93.24080872491854,-7.1194767951969495e-06,-4.522502422332764e-06,4,95.57441586507116,9.636431932448508e-06,-0.00010904297232627869,0,0.0,2.1155029535292746e-05,nan,-0.005397182889282703,0.016758587211370468,-0.008486744947731495,-1,-1,0
0.008,4,21.58833495229478,-6.873607635498463e-06,-7.247552275657654e-06,0,0.0,1.5317499637602927e-05,nan,0,0.0,8.53002071380532e-06,nan,0.0004919843631796539,0.011853586882352829,-0.013391745276749134,-1,-1,0
0.0085,4,11.159358192258912,-6.290599703789174e-06,-7.031485438346863e-06,0,0.0,6.222203373908164e-06,nan,4,47.95192886553794,1.9880980253218772e-05,-0.00010125340486411005,0.0011666632490232587,-0.01702764630317688,0.0056794872507452965,-1,-1,0
0.009000000000000001,4,78.47164797190652,-8.194223046303212e-06,-6.4373016357421875e-06,4,78.61073282563004,1.6813203692435386e-05,-0.00010073930025100708,0,0.0,1.1581033468245627e-05,nan,-0.003807932836934924,0.017372773960232735,0.0007744870381429791,-1,-1,0
0.0095,4,19.34452081607021,-7.713660597801625e-06,-8.56444239616394e-06,0,0.0,2.256505191326058e-05,nan,0,0.0,3.2848119735709447e-06,nan,0.000959327386226505,0.012467773631215096,-0.0041305129416286945,-1,-1,0
0.01,4,10.761535595864888,-6.996542215347706e-06,-8.083879947662354e-06,0,0.0,1.5310049057006003e-05,nan,4,41.2814315311396,1.5626698732375266e-05,-0.00010545552504481748,0.001435094978660345,-0.01307815033942461,0.01160541083663702,-1,-1,0
0.0105,4,9.570383047970484,-6.3390284776691785e-06,-7.323920726776123e-06,0,0.0,5.659684538840415e-06,nan,0,0.0,2.797231078147805e-05,nan,0.001315286266617477,-0.017983149737119675,0.006700410507619381,-1,-1,0
0.011,4,79.81623259517335,-8.283630013466298e-06,-6.619840860366821e-06,4,80.41695672574681,1.6265586018561484e-05,-0.00010129064321517944,0,0.0,2.020508050918496e-05,nan,-0.003890139050781727,0.017320390790700912,0.0017954102950170636,-1,-1,0
0.0115,4,19.533085903367205,-7.797479629517018e-06,-8.769333362579346e-06,0,0.0,2.1985769271849753e-05,nan,0,0.0,1.244157552719033e-05,nan,0.0009714036714285612,0.012415390461683273,-0.0031095899175852537,-1,-1,0
0.012,4,10.782312569641507,-7.069185376167714e-06,-8.264556527137756e-06,0,0.0,2.501256763935006e-05,nan,0,0.0,4.6780705451957005e-06,nan,0.0014575597597286105,0.007510390132665634,-0.008014590479433537,-1,-1,0
0.0125,4,9.567392038028544,-6.4004957675938e-06,-7.4803829193115234e-06,0,0.0,1.5667676925658347e-05,nan,4,39.90835781641283,1.6870945692061545e-05,-0.00010189414751948789,0.0013362555764615536,-0.01734894886612892,0.0070347473956644535,-1,-1,0
0.013000000000000001,4,9.445329065671618,-5.8230757713322034e-06,-6.752088665962219e-06,0,0.0,3.962814807891013e-06,nan,0,0.0,2.906382083892739e-05,nan,0.0011539198458194733,-0.02225394919514656,0.002129747299477458,-1,-1,0
0.0135,4,86.20101059646655,-8.069425821304738e-06,-6.122514605522156e-06,4,87.68597527363025,1.4550089836119773e-05,-0.00010190904140472412,0,0.0,1.9337087869643332e-05,nan,-0.004493609070777893,0.01668408513069153,-0.0027752527967095375,-1,-1,0
0.014,4,20.482056534825364,-7.648468017578541e-06,-8.521601557731628e-06,0,0.0,2.0018815994261863e-05,nan,0,0.0,9.610354900359275e-06,nan,0.0008424189873039722,0.01177908480167389,-0.007680253125727177,-1,-1,0
0.0145,4,10.933529646921789,-6.9462507963184705e-06,-8.07829201221466e-06,0,0.0,2.275504171848214e-05,nan,0,0.0,-1.238286495217067e-07,nan,0.0014041835675016046,0.00687408447265625,-0.012585253454744816,-1,-1,0
0.015,4,9.599332759003088,-6.2961876392368665e-06,-7.322058081626892e-06,0,0.0,1.1875331401824119e-05,nan,4,44.86112629240302,1.257941126823342e-05,-0.0001049935890478082,0.0012988497037440538,-0.02046157605946064,0.004940406419336796,-1,-1,0
0.0155,4,9.45863502083052,-5.7355314493183485e-06,-6.61797821521759e-06,0,0.0,-1.369938254357217e-06,nan,0,0.0,2.5278925895690085e-05,nan,0.001123166992329061,-0.02536657638847828,3.540621037245728e-05,-1,-1,0
0.016,4,92.57485727920576,-8.222162723541676e-06,-6.010755896568298e-06,4,94.9589269631686,9.722113609313132e-06,-0.000106029212474823,0,0.0,1.4237165451048972e-05,nan,-0.004973895847797394,0.0172079149633646,-0.004869593773037195,-1,-1,0
0.0165,4,21.39892672093247,-7.812380790710866e-06,-8.597970008850098e-06,0,0.0,1.5462785959242942e-05,nan,0,0.0,3.1991302967063207e-06,nan,0.0008205673075281084,0.012302914634346962,-0.009774593636393547,-1,-1,0
0.017,4,11.053725837849203,-7.091537117958485e-06,-8.163973689079285e-06,0,0.0,6.83687627315438e-06,nan,4,46.41925187202817,1.5365928411482932e-05,-0.00010035187733592466,0.0014424299588426948,-0.015811767429113388,0.0085300887003541,-1,-1,0
0.0175,4,9.605044128931926,-6.420984864235341e-06,-7.398426532745361e-06,0,0.0,-4.193708300591348e-06,nan,0,0.0,2.7536451816558005e-05,nan,0.0013399517629295588,-0.020716767758131027,0.0036250886041671038,-1,-1,0
0.018000000000000002,4,87.50656749350867,-8.628219366074025e-06,-6.683170795440674e-06,4,89.20849684597773,7.505565881728293e-06,-0.0001080632209777832,0,0.0,1.74036622047416e-05,nan,-0.004416030365973711,0.018982497975230217,-0.0012799116084352136,-1,-1,0
0.0185,4,20.625690388187568,-8.13275575637859e-06,-8.957460522651672e-06,0,0.0,1.4047175645827414e-05,nan,0,0.0,7.274597883223655e-06,nan,0.0009918146533891559,0.014077497646212578,-0.006184911821037531,-1,-1,0
0.019,4,10.914230117906357,-7.361620664596974e-06,-8.435919880867004e-06,0,0.0,1.7861872911452414e-05,nan,0,0.0,-2.8544664382942897e-06,nan,0.0015439294511452317,0.009172497317194939,-0.011089911684393883,-1,-1,0
0.0195,4,9.562461507803368,-6.651952862739979e-06,-7.625669240951538e-06,0,0.0,7.701143622397544e-06,nan,4,46.33754125906416,1.0180324316023948e-05,-0.0001054033637046814,0.0014201599406078458,-0.01890130341053009,0.007173888385295868,-1,-1,0
0.02,4,9.424224032083853,-6.0391426086429945e-06,-6.876885890960693e-06,0,0.0,-4.8139691352852565e-06,nan,0,0.0,2.3215115070342185e-05,nan,0.001227271743118763,-0.02380630373954773,0.0022688882891088724,-1,-1,0
0.0205,4,91.87103132641649,-8.456856012344777e-06,-6.230548024177551e-06,4,94.18931220124422,6.794035434722068e-06,-0.00010746344923973083,0,0.0,1.2706071138381125e-05,nan,-0.0048368750140070915,0.018383357673883438,-0.002636111807078123,-1,-1,0
0.021,4,21.276486506980923,-8.007958531380116e-06,-8.676201105117798e-06,0,0.0,1.308418810367501e-05,nan,0,0.0,2.1970272064200658e-06,nan,0.0008963680011220276,0.013478357344865799,-0.007541112136095762,-1,-1,0
0.021500000000000002,4,11.018862558159645,-7.25731253624004e-06,-8.206814527511597e-06,0,0.0,1.6621351242064597e-05,nan,0,0.0,-8.312016725540994e-06,nan,0.0015007990878075361,0.00857335701584816,-0.012446111999452114,-1,-1,0
0.022,4,9.58578507001517,-6.562545895576893e-06,-7.428228855133057e-06,0,0.0,5.637332797049643e-06,nan,4,48.49951805421804,5.426853895186545e-06,-0.00010995566844940186,0.0013886913657188416,-0.020581413060426712,0.006898657418787479,-1,-1,0
0.0225,4,9.434590161551052,-5.962774157524525e-06,-6.709247827529907e-06,0,0.0,-7.706657052040933e-06,nan,0,0.0,1.9169449806212546e-05,nan,0.0012009862111881375,-0.02548641338944435,0.001993657322600484,-1,-1,0
0.023,4,95.3055712620628,-8.514598011970936e-06,-6.087124347686768e-06,4,98.10557842880088,4.177019000052573e-06,-0.00010927021503448486,0,0.0,8.384734392165305e-06,nan,-0.0051040188409388065,0.01866137608885765,-0.0029113427735865116,-1,-1,0
0.0235,4,21.772858973180558,-8.07501375675243e-06,-8.637085556983948e-06,0,0.0,1.061432063579476e-05,nan,0,0.0,-2.403706312180398e-06,nan,0.0008774104644544423,0.013756375759840012,-0.007816342636942863,-1,-1,0
0.024,4,11.085565539955631,-7.316917181015431e-06,-8.182600140571594e-06,0,0.0,2.4205446243277806e-06,nan,4,47.44182615014656,1.0530501604079368e-05,-0.00010335445404052734,0.0015151930274441838,-0.014869539998471737,0.010999572463333607,-1,-1,0
0.0245,4,9.590397735396495,-6.61469995975536e-06,-7.409602403640747e-06,0,0.0,-8.16859304905021e-06,nan,0,0.0,2.3464709520339133e-05,nan,0.0014053917257115245,-0.0197745393961668,0.0060945721343159676,-1,-1,0
0.025,4,87.83188016564034,-8.807033300400197e-06,-6.6943466663360596e-06,4,89.60050176934419,4.085749387740256e-06,-0.00010903552174568176,0,0.0,1.399874687194741e-05,nan,-0.004383919294923544,0.020120710134506226,0.0011895719217136502,-1,-1,0
0.025500000000000002,4,20.658902307393365,-8.28735530376476e-06,-8.866190910339355e-06,0,0.0,1.1173114180564048e-05,nan,0,0.0,4.536509513854148e-06,nan,0.0010405316716060042,0.015215709805488586,-0.003715428290888667,-1,-1,0
0.026000000000000002,4,10.906274086218975,-7.493868470192372e-06,-8.337199687957764e-06,0,0.0,1.553542912006295e-05,nan,0,0.0,-4.933178424836038e-06,nan,0.0015886685578152537,0.010310709476470947,-0.00862042885273695,-1,-1,0
0.0265,4,9.550291112764263,-6.763711571693837e-06,-7.536262273788452e-06,0,0.0,6.095543503760459e-06,nan,4,45.651342432927116,8.425712585448386e-06,-0.00010517239570617676,0.001458813901990652,-0.017419962212443352,0.00930024217814207,-1,-1,0
0.027,4,9.412458308031368,-6.134137511253773e-06,-6.798654794692993e-06,0,0.0,-5.695000290871499e-06,nan,0,0.0,2.178460359573281e-05,nan,0.0012600428890436888,-0.02232496254146099,0.004395241849124432,-1,-1,0
0.0275,4,90.20025518851484,-8.479207754135548e-06,-6.163492798805237e-06,4,92.2911254467523,6.1085820198050755e-06,-0.00010576844215393066,0,0.0,1.20727717876426e-05,nan,-0.004690392408519983,0.018915599212050438,-0.0005097583634778857,-1,-1,0
0.028,4,21.031317423566882,-8.019134402275502e-06,-8.48434865474701e-06,0,0.0,1.2652054429053428e-05,nan,0,0.0,2.364665269850852e-06,nan,0.0009202660876326263,0.014010598883032799,-0.005414758343249559,-1,-1,0
0.0285,4,10.982628378168869,-7.266625761986195e-06,-8.031725883483887e-06,0,0.0,1.645185053348458e-05,nan,0,0.0,-7.35089182853782e-06,nan,0.001506580039858818,0.00910559855401516,-0.010319758206605911,-1,-1,0
0.029,4,9.580324644155763,-6.569996476173817e-06,-7.277354598045349e-06,0,0.0,6.166324019431235e-06,nan,4,46.75877459625678,6.313472986220481e-06,-0.00010770559310913086,0.0013917421456426382,-0.019178789108991623,0.008154629729688168,-1,-1,0
0.029500000000000002,4,9.43297631878421,-5.968362092972218e-06,-6.580725312232971e-06,0,0.0,-6.47544860839927e-06,nan,0,0.0,1.997783780097878e-05,nan,0.0012032301165163517,-0.024083789438009262,0.003249629633501172,-1,-1,0
0.03,4,92.88417592308724,-8.432641625404774e-06,-5.977228283882141e-06,4,95.33956359448418,5.3281337022773045e-06,-0.00010700896382331848,0,0.0,9.811520576476218e-06,nan,-0.004929465241730213,0.01868099346756935,-0.0016553705791011453,-1,-1,0
0.0305,4,21.426411811009864,-7.993057370186268e-06,-8.488073945045471e-06,0,0.0,1.1776611208914878e-05,nan,0,0.0,-3.5479664802634536e-07,nan,0.0008787404512986541,0.013775993138551712,-0.006560370791703463,-1,-1,0
0.031,4,11.04225975875946,-7.246136665344655e-06,-8.052214980125427e-06,0,0.0,4.0298700332633275e-06,nan,4,45.74237126268443,1.234471797943032e-05,-0.00010098516941070557,0.0014948701718822122,-0.01400019507855177,0.011405817233026028,-1,-1,0
0.0315,4,9.590572396604319,-6.553232669830739e-06,-7.29784369468689e-06,0,0.0,-6.1140954494484645e-06,nan,0,0.0,2.5044232606886985e-05,nan,0.001385156181640923,-0.018905194476246834,0.0065008169040083885,-1,-1,0
0.032,4,85.802527044455,-8.682236075401722e-06,-6.59748911857605e-06,4,87.27588742004063,5.927905440329673e-06,-0.00010706111788749695,0,0.0,1.592844724655068e-05,nan,-0.004256527405232191,0.01982775144279003,0.0015958166914060712,-1,-1,0
0.0325,4,20.373567843125382,-8.17000865936321e-06,-8.7786465883255e-06,0,0.0,1.2877434492110373e-05,nan,0,0.0,6.812661886214377e-06,nan,0.0010252563515678048,0.014922751113772392,-0.003309183521196246,-1,-1,0
0.033,4,10.874332640459457,-7.391422986984669e-06,-8.266419172286987e-06,0,0.0,1.7109364271163108e-05,nan,0,0.0,-2.3031234741219264e-06,nan,0.0015574224526062608,0.010017750784754753,-0.008214184083044529,-1,-1,0
0.0335,4,9.553749123077413,-6.676167249679982e-06,-7.4766576290130615e-06,0,0.0,7.874369621276023e-06,nan,4,44.29823026608276,1.0731667280196311e-05,-0.00010333210229873657,0.0014292967971414328,-0.01703636907041073,0.009029936045408249,-1,-1,0
0.034,4,9.42034113152447,-6.059631705284535e-06,-6.748363375663757e-06,0,0.0,-3.713145852089761e-06,nan,0,0.0,2.3766458034514548e-05,nan,0.0012344671413302422,-0.021941369399428368,0.00412493571639061,-1,-1,0
0.0345,4,88.86668955863482,-8.36744904518169e-06,-6.120651960372925e-06,4,90.75846459397643,7.859468460082175e-06,-0.00010495632886886597,0,0.0,1.4114230871199729e-05,nan,-0.00461642537266016,0.01853286661207676,-0.0007800644962117076,-1,-1,0
0.035,4,20.845995791927344,-7.916688919067799e-06,-8.482486009597778e-06,0,0.0,1.4222264289855124e-05,nan,0,0.0,4.454553127287986e-06,nan,0.0009015722898766398,0.01362786628305912,-0.005685064475983381,-1,-1,0
0.035500000000000004,4,10.964119920758106,-7.177218794823109e-06,-8.029863238334656e-06,0,0.0,1.7845109105109336e-05,nan,0,0.0,-5.2051246166237575e-06,nan,0.001478632097132504,0.008722865954041481,-0.010590064339339733,-1,-1,0
0.036000000000000004,4,9.584530184610658,-6.493628025055348e-06,-7.277354598045349e-06,0,0.0,7.550269365309836e-06,nan,4,46.07997470859464,8.176118135451438e-06,-0.00010646134614944458,0.001365897012874484,-0.01922212913632393,0.007544929627329111,-1,-1,0
0.0365,4,9.440021168972436,-5.903169512749135e-06,-6.57886266708374e-06,0,0.0,-5.102679133416055e-06,nan,0,0.0,2.1557360887526633e-05,nan,0.0011809073621407151,-0.024127129465341568,0.0026399295311421156,-1,-1,0
0.037,4,92.38502803510498,-8.359998464584767e-06,-5.97536563873291e-06,4,94.76170894517941,6.529539823531272e-06,-0.00010651350021362305,0,0.0,1.1249482631682517e-05,nan,-0.004912438802421093,0.018348729237914085,-0.00226507056504488,-1,-1,0
0.0375,4,21.36029402237739,-7.927864789963185e-06,-8.48621129989624e-06,0,0.0,1.2817829847334983e-05,nan,0,0.0,9.453296661368626e-07,nan,0.0008627080242149532,0.013443728908896446,-0.007170070894062519,-1,-1,0
0.038,4,11.037720344465729,-7.190257310867726e-06,-8.050352334976196e-06,0,0.0,4.935115575789573e-06,nan,4,45.654443856984166,1.3469755649565818e-05,-0.00010025501251220703,0.0014765679370611906,-0.014288500882685184,0.010752158239483833,-1,-1,0
0.0385,4,9.594661742558078,-6.506666541099965e-06,-7.29784369468689e-06,0,0.0,-5.344823002816079e-06,nan,0,0.0,2.598673105239785e-05,nan,0.001368898549117148,-0.01919350028038025,0.005847157910466194,-1,-1,0
0.039,4,85.8816199835044,-8.644983172417103e-06,-6.59748911857605e-06,4,87.36036822784133,6.58355653285897e-06,-0.00010686740279197693,0,0.0,1.666605472564614e-05,nan,-0.004275481682270765,0.019581690430641174,0.0009421576978638768,-1,-1,0
0.0395,4,20.38811145035355,-8.138343691826283e-06,-8.787959814071655e-06,0,0.0,1.341573894023812e-05,nan,0,0.0,7.345378398894431e-06,nan,0.0010135738411918283,0.014676690101623535,-0.003962842281907797,-1,-1,0
0.04,4,10.8789446582092,-7.363483309746205e-06,-8.273869752883911e-06,0,0.0,1.7528459429740073e-05,nan,0,0.0,-1.975297927857278e-06,nan,0.001548046013340354,0.009771689772605896,-0.008867842145264149,-1,-1,0
0.0405,4,9.55618814025946,-6.65381550788921e-06,-7.482245564460754e-06,0,0.0,8.105337619780661e-06,nan,4,44.59058864011421,1.0999888181685569e-05,-0.00010326504707336426,0.001421139924786985,-0.01742861233651638,0.00852245930582285,-1,-1,0
0.041,4,9.423439852127007,-6.0391426086429945e-06,-6.755813956260681e-06,0,0.0,-3.6777555942543727e-06,nan,0,0.0,2.3978799581526877e-05,nan,0.001227859640493989,-0.02233361266553402,0.0036174592096358538,-1,-1,0
0.0415,4,89.38802617237498,-8.369311690330922e-06,-6.126239895820618e-06,4,91.35277027836182,7.872506976126792e-06,-0.00010512769222259521,0,0.0,1.411795616149819e-05,nan,-0.004659517668187618,0.01843777671456337,-0.0012875410029664636,-1,-1,0
0.042,4,20.922338678968075,-7.920414209366261e-06,-8.501112461090088e-06,0,0.0,1.4188736677168967e-05,nan,0,0.0,4.253387451171042e-06,nan,0.0008966514724306762,0.01353277638554573,-0.006192541215568781,-1,-1,0
0.0425,4,10.974594032203576,-7.180944085121571e-06,-8.044764399528503e-06,0,0.0,1.7763152718543174e-05,nan,0,0.0,-5.611181259156106e-06,nan,0.001478948281146586,0.008627776056528091,-0.011097541078925133,-1,-1,0
0.043000000000000003,4,9.585839530833756,-6.49735331535381e-06,-7.290393114089966e-06,0,0.0,7.296949625014426e-06,nan,4,46.574515314158646,7.814764976500632e-06,-0.00010685622692108154,0.0013668678002431989,-0.019564488902688026,0.0072847227565944195,-1,-1,0
0.043500000000000004,4,9.440184953739251,-5.9068948030475965e-06,-6.590038537979126e-06,0,0.0,-5.527362227440713e-06,nan,0,0.0,2.124071121215737e-05,nan,0.001181960105895996,-0.024469489231705666,0.002379722660407424,-1,-1,0
0.044,4,93.02620456163511,-8.386075496674e-06,-5.986541509628296e-06,4,95.49446161259765,6.138384342192771e-06,-0.00010684877634048462,0,0.0,1.0794997215270163e-05,nan,-0.004957172553986311,0.01837274432182312,-0.0025252774357795715,-1,-1,0
0.0445,4,21.45161662131806,-7.953941822052418e-06,-8.502975106239319e-06,0,0.0,1.244157552719033e-05,nan,0,0.0,3.4183263778603257e-07,nan,0.0008636355632916093,0.013467743992805481,-0.007430277764797211,-1,-1,0
0.045,4,11.049135643456104,-7.212609052658497e-06,-8.065253496170044e-06,0,0.0,4.4620037078849095e-06,nan,4,46.080546316711875,1.292958855628884e-05,-0.00010070204734802246,0.0014832031447440386,-0.014477535150945187,0.010705000720918179,-1,-1,0
0.0455,4,9.5942259725044,-6.525292992592274e-06,-7.309019565582275e-06,0,0.0,-5.914792418480752e-06,nan,0,0.0,2.5517344474791648e-05,nan,0.0013753159437328577,-0.01938253454864025,0.005800000391900539,-1,-1,0
0.046,4,86.37624631194058,-8.67851078510326e-06,-6.6086649894714355e-06,4,87.92785152158325,6.076917052268149e-06,-0.00010716170072555542,0,0.0,1.6125887632369162e-05,nan,-0.004305490292608738,0.019676394760608673,0.0008950001792982221,-1,-1,0
0.0465,4,20.457390313207277,-8.17000865936321e-06,-8.793547749519348e-06,0,0.0,1.2955665588378074e-05,nan,0,0.0,6.734430789946677e-06,nan,0.00101820460986346,0.014771394431591034,-0.004009999800473452,-1,-1,0
0.047,4,10.886673222644514,-7.391422986984669e-06,-8.277595043182373e-06,0,0.0,1.7109364271163108e-05,nan,0,0.0,-2.6533007621773463e-06,nan,0.0015565409557893872,0.009866394102573395,-0.008914999663829803,-1,-1,0
0.0475,4,9.555291762959252,-6.676167249679982e-06,-7.485970854759216e-06,0,0.0,7.647126913069846e-06,nan,4,44.90370878320952,1.0407567024230124e-05,-0.00010356307029724121,0.0014291866682469845,-0.017490465193986893,0.008631858043372631,-1,-1,0
0.048,4,9.420533875646134,-6.059631705284535e-06,-6.757676601409912e-06,0,0.0,-4.167631268502114e-06,nan,0,0.0,2.3468434810637595e-05,nan,0.0012344534043222666,-0.022395465523004532,0.0037268579471856356,-1,-1,0
0.0485,4,89.67276230921401,-8.397251367569386e-06,-6.128102540969849e-06,4,91.67966802751823,7.438510656355979e-06,-0.0001051872968673706,0,0.0,1.361131668090737e-05,nan,-0.004674001596868038,0.018539370968937874,-0.0011781422654166818,-1,-1,0
0.049,4,20.961655366219002,-7.946491241455494e-06,-8.489936590194702e-06,0,0.0,1.380503177642739e-05,nan,0,0.0,3.754198551177146e-06,nan,0.0009018259006552398,0.013634370639920235,-0.006083142478018999,-1,-1,0
0.0495,4,10.978577209492242,-7.203295826912343e-06,-8.033588528633118e-06,0,0.0,1.74278765916816e-05,nan,0,0.0,-6.102919578553079e-06,nan,0.0014861143426969647,0.008729370310902596,-0.010988142341375351,-1,-1,0
0.05,4,9.584474717150268,-6.5159797668461195e-06,-7.27921724319458e-06,0,0.0,6.9765746593467015e-06,nan,4,46.697301127421284,7.386356592177512e-06,-0.00010685622692108154,0.0013733514351770282,-0.019524283707141876,0.007455510552972555,-1,-1,0
0.0505,4,9.438151759504812,-5.921795964241444e-06,-6.580725312232971e-06,0,0.0,-5.83283603191459e-06,nan,0,0.0,2.0875632762908103e-05,nan,0.0011874270858243108,-0.024429284036159515,0.0025505104567855597,-1,-1,0
0.051000000000000004,4,93.09586443362878,-8.400976657867848e-06,-5.977228283882141e-06,4,95.57649720192589,5.873888731001975e-06,-0.00010661780834197998,0,0.0,1.0470896959303977e-05,nan,-0.0049578906036913395,0.018453964963555336,-0.002354489639401436,-1,-1,0
0.051500000000000004,4,21.460323754711688,-7.966980338097035e-06,-8.471310138702393e-06,0,0.0,1.2216195464133384e-05,nan,0,0.0,6.616115569985093e-08,nan,0.0008672710391692817,0.013548964634537697,-0.007259489968419075,-1,-1,0
0.052000000000000005,4,11.049292731870565,-7.223784923553883e-06,-8.033588528633118e-06,0,0.0,4.275739192961814e-06,nan,4,46.070412041808744,1.2702345848082663e-05,-0.00010047852993011475,0.0014869171427562833,-0.01439124345779419,0.010870717465877533,-1,-1,0
0.0525,4,9.59331433718663,-6.534606218338429e-06,-7.281079888343811e-06,0,0.0,-6.061941385269998e-06,nan,0,0.0,2.5331079959868552e-05,nan,0.0013785740593448281,-0.01929624378681183,0.005965717136859894,-1,-1,0
0.053,4,86.31750834006444,-8.684098720550953e-06,-6.584450602531433e-06,4,87.86192199561604,5.952119827269675e-06,-0.0001066848635673523,0,0.0,1.5995502471922995e-05,nan,-0.004298633895814419,0.019729718565940857,0.0010607169242575765,-1,-1,0
0.0535,4,20.44818554030079,-8.173733949661671e-06,-8.745118975639343e-06,0,0.0,1.2855082750319602e-05,nan,0,0.0,6.659924983977439e-06,nan,0.0010204586433246732,0.014824718236923218,-0.003844283288344741,-1,-1,0
0.054,4,10.884591214635913,-7.395148277283131e-06,-8.229166269302368e-06,0,0.0,1.703485846519387e-05,nan,0,0.0,-2.671927213669656e-06,nan,0.0015577540034428239,0.009919717907905579,-0.008749283850193024,-1,-1,0
0.0545,4,9.55503149342089,-6.679892539978444e-06,-7.443130016326904e-06,0,0.0,7.6247751712790746e-06,nan,4,44.80274454341195,1.0396391153334739e-05,-0.0001030266284942627,0.0014302695635706186,-0.017386654391884804,0.008747088722884655,-1,-1,0
0.055,4,9.420501389162926,-6.061494350433766e-06,-6.720423698425293e-06,0,0.0,-4.13969159126365e-06,nan,0,0.0,2.3464709520339133e-05,nan,0.001235520001500845,-0.022291654720902443,0.0038420886266976595,-1,-1,0
