time_s,ground_bottom_contacts,ground_bottom_Fn_N,ground_bottom_gap_m,ground_bottom_phi_min_m,bottom_middle_contacts,bottom_middle_Fn_N,bottom_middle_gap_m,bottom_middle_phi_min_m,middle_top_contacts,middle_top_Fn_N,middle_top_gap_m,middle_top_phi_min_m,box_0_vz_m_s,box_1_vz_m_s,box_2_vz_m_s,solver_iterations,line_search_iterations,truncated_contacts
0.6465,4,29.42670994258704,-0.0007356689125299458,-0.000735672190785408,4,19.61732694305931,-0.00039043553173542106,-0.0004904381930828094,4,9.808530669591251,-0.00014521643519401634,-0.00024521350860595703,2.0483727780629124e-07,5.746133524553443e-07,6.437180672946852e-07,-1,-1,0
0.647,4,29.426752939521812,-0.0007356689125299458,-0.000735672190785408,4,19.61736676181923,-0.00039043553173542106,-0.0004904381930828094,4,9.80854942361387,-0.00014521643519401634,-0.00024521350860595703,-1.0228367841591535e-07,-1.6927348411854837e-08,-8.17799374885908e-08,-1,-1,0
0.6475,4,29.426795655856328,-0.0007356689125299458,-0.000735672190785408,4,19.617405469578046,-0.00039043553173542106,-0.0004904381930828094,4,9.80856825130014,-0.00014521643519401634,-0.00024521350860595703,-4.0740033568908984e-07,-5.985280040476937e-07,-7.978641178851831e-07,-1,-1,0
0.648,4,29.426831581115888,-0.0007356689125299458,-0.000735672190785408,4,19.617344379515007,-0.00039043553173542106,-0.000490434467792511,4,9.80858101567529,-0.00014521643519401634,-0.00024521350860595703,-6.640093488385901e-07,-1.2170559102742118e-06,-1.507566139480332e-06,-1,-1,0
0.6485,4,29.426870422495107,-0.0007356689125299458,-0.0007356703281402588,4,19.61742487972085,-0.00039043553173542106,-0.000490434467792511,4,9.808597155492459,-0.00014521643519401634,-0.00024521350860595703,-9.414477517566411e-07,-1.8034036202152492e-06,-2.209198100899812e-06,-1,-1,0
0.649,4,29.426909428418444,-0.0007356689125299458,-0.0007356703281402588,4,19.617466236317714,-0.00039043553173542106,-0.000490434467792511,4,9.808613852649781,-0.00014521643519401634,-0.00024521350860595703,-1.2200615628898959e-06,-2.3774216515448643e-06,-2.9024815830780426e-06,-1,-1,0
0.6495,4,29.426948481382784,-0.0007356689125299458,-0.0007356703281402588,4,19.61750596115229,-0.00039043553173542106,-0.000490434467792511,4,9.808630938529754,-0.00014521643519401634,-0.00024521350860595703,-1.4990112049417803e-06,-2.9401201118162135e-06,-3.5872221815225203e-06,-1,-1,0
0.65,4,29.426983176288346,-0.0007356689125299458,-0.0007356703281402588,4,19.61747839829044,-0.00039043553173542106,-0.000490434467792511,4,9.808644233705603,-0.00014521643519401634,-0.00024521350860595703,-1.7468320265834336e-06,-3.523247642078786e-06,-4.265315055818064e-06,-1,-1,0
0.6505,4,29.427018494966276,-0.000735670775175095,-0.0007356703281402588,4,19.617522627874138,-0.0003904373943805703,-0.000490434467792511,4,9.808658611970976,-0.00014521270990371787,-0.00024521350860595703,-1.999108235395397e-06,-4.091449682164239e-06,-4.936218829243444e-06,-1,-1,0
0.651,4,29.4271413960991,-0.0007356726378202443,-0.000735672190785408,4,19.61783233840584,-0.0003904392570257195,-0.0004904419183731079,4,9.808690241783122,-0.0001452089846134194,-0.00024521350860595703,-2.344789209018927e-06,-4.520611128100427e-06,-5.591307854047045e-06,-1,-1,0
0.6515,4,29.427270437833272,-0.0007356745004653935,-0.0007356740534305573,4,19.618049102876046,-0.00039044111967086875,-0.0004904493689537048,4,9.808731297373747,-0.00014520525932312095,-0.00024521350860595703,-2.7343314741301583e-06,-4.861918114329455e-06,-6.2258691286842804e-06,-1,-1,0
0.652,4,29.427385384293284,-0.0007356763631105427,-0.0007356759160757065,4,19.61796268842386,-0.000390442982316018,-0.0004904419183731079,4,9.80836986908999,-0.0001452015340328225,-0.00024521350860595703,-3.0231933578761527e-06,-5.065718141850084e-06,-7.041144272079691e-06,-1,-1,0
0.6525,4,29.427488022709078,-0.0007356782257556919,-0.0007356777787208557,4,19.61788949749001,-0.0003904448449611672,-0.0004904419183731079,4,9.808309756405478,-0.00014520525932312095,-0.0002451986074447632,-3.224140527890995e-06,-5.27605743627646e-06,-7.886475941631943e-06,-1,-1,0
0.653,4,29.427605705486037,-0.0007356800884008412,-0.0007356796413660049,4,19.618222099801365,-0.00039044670760631645,-0.0004904530942440033,4,9.808800296699179,-0.0001452089846134194,-0.00024521350860595703,-3.53254745277809e-06,-5.565365881921025e-06,-8.486537808494177e-06,-1,-1,0
0.6535,4,29.427721237507296,-0.0007356819510459904,-0.0007356815040111542,4,19.618306906750934,-0.0003904485702514657,-0.0004904530942440033,4,9.809039734757029,-0.00014521270990371787,-0.00024522095918655396,-3.825592102657538e-06,-5.931989562668605e-06,-8.966880159277935e-06,-1,-1,0
0.654,4,29.42782572707444,-0.0007356838136911396,-0.0007356833666563034,4,19.618253646457887,-0.0003904504328966149,-0.0004904493689537048,4,9.80898507386853,-0.00014521643519401634,-0.00024521350860595703,-4.039761734020431e-06,-6.297912932495819e-06,-9.474552825849969e-06,-1,-1,0
0.6545,4,29.427927230064743,-0.0007356856763362889,-0.0007356852293014526,4,19.618312484249557,-0.00039045229554176414,-0.0004904530942440033,4,9.809006094523756,-0.0001452201604843148,-0.00024521350860595703,-4.232598712405888e-06,-6.644927907473175e-06,-9.971715371648315e-06,-1,-1,0
0.655,4,29.428038579518233,-0.0007356875389814381,-0.0007356889545917511,4,19.6185644975655,-0.00039045415818691337,-0.0004904568195343018,4,9.80949749999256,-0.00014522388577461326,-0.0002452358603477478,-4.4957673708267976e-06,-7.11163875166676e-06,-1.02231751952786e-05,-1,-1,0
0.6555,4,29.428149445182797,-0.0007356894016265873,-0.0007356908172369003,4,19.618668452445487,-0.0003904560208320626,-0.0004904568195343018,4,9.809608160797183,-0.00014522761106491172,-0.0002452358603477478,-4.755480858875671e-06,-7.581702902825782e-06,-1.0419304999231827e-05,-1,-1,0
0.656,4,29.428254515313178,-0.0007356912642717366,-0.0007356926798820496,4,19.618690728797183,-0.00039045788347721183,-0.0004904568195343018,4,9.80944517563845,-0.00014523133635521018,-0.0002452284097671509,-4.973797331331298e-06,-7.959136382851284e-06,-1.0696927347453311e-05,-1,-1,0
0.6565,4,29.428352458013904,-0.0007356931269168858,-0.0007356926798820496,4,19.618686851335603,-0.00039045974612236106,-0.0004904568195343018,4,9.80949803600755,-0.00014523506164550865,-0.0002452284097671509,-5.141203928360483e-06,-8.364938366867136e-06,-1.0948118870146573e-05,-1,-1,0
0.657,4,29.428465041636855,-0.000735694989562035,-0.0007356945425271988,4,19.6190085905867,-0.0003904616087675103,-0.0004904679954051971,4,9.809890940499582,-0.0001452387869358071,-0.0002452433109283447,-5.413188318925677e-06,-8.806323421595152e-06,-1.100285862776218e-05,-1,-1,0
0.6575,4,29.428577232962986,-0.0007356987148523335,-0.000735696405172348,4,19.619115177697907,-0.0003904616087675103,-0.0004904679954051971,4,9.81011142644844,-0.00014524251222610557,-0.0002452582120895386,-5.682370556314709e-06,-9.304657396569382e-06,-1.0947354894597083e-05,-1,-1,0
0.658,4,29.428750789794307,-0.000735702440142632,-0.0007357001304626465,4,19.619101016044166,-0.0003904616087675103,-0.0004904679954051971,4,9.809781117837533,-0.00014524623751640403,-0.0002452433109283447,-5.857693395228125e-06,-9.644918463891372e-06,-1.1057005394832231e-05,-1,-1,0
0.6585,4,29.428917553772152,-0.0007357061654329304,-0.000735703855752945,4,19.619170739567195,-0.0003904616087675103,-0.0004904679954051971,4,9.809887790451409,-0.0001452499628067025,-0.0002452433109283447,-5.984496056044009e-06,-1.0003654097090475e-05,-1.1113320397271309e-05,-1,-1,0
0.659,4,29.429074934991945,-0.0007357098907232289,-0.0007357094436883926,4,19.61919408128804,-0.0003904616087675103,-0.0004904642701148987,4,9.810178864186836,-0.00014525368809700095,-0.0002452582120895386,-6.044278961780947e-06,-1.049625552695943e-05,-1.1024098057532683e-05,-1,-1,0
0.6595,4,29.429226889446575,-0.0007357136160135273,-0.0007357131689786911,4,19.619268510542955,-0.0003904616087675103,-0.0004904642701148987,4,9.810373406239218,-0.00014525741338729942,-0.0002452656626701355,-6.065299203328323e-06,-1.1048913620470557e-05,-1.083760434994474e-05,-1,-1,0
0.66,4,29.429373150556707,-0.0007357173413038258,-0.0007357168942689896,4,19.619333438281874,-0.00039046533405780876,-0.0004904642701148987,4,9.81022126403122,-0.00014525741338729942,-0.0002452656626701355,-6.045652753527975e-06,-1.149303625425091e-05,-1.0727181688707788e-05,-1,-1,0
0.6605,4,29.429514240956713,-0.0007357210665941243,-0.000735720619559288,4,19.619398307597613,-0.0003904690593481072,-0.0004904642701148987,4,9.810223466801311,-0.00014525741338729942,-0.0002452656626701355,-5.98907263338333e-06,-1.1899808669113554e-05,-1.0617503903631587e-05,-1,-1,0
0.661,4,29.42966487223555,-0.0007357247918844227,-0.0007357224822044373,4,19.61968764970344,-0.0003904727846384057,-0.0004904717206954956,4,9.810110875162763,-0.00014525741338729942,-0.0002452656626701355,-6.0006418607372325e-06,-1.2115461686335038e-05,-1.0561115232121665e-05,-1,-1,0
0.6615,4,29.42981226022703,-0.0007357285171747212,-0.0007357262074947357,4,19.61978944768233,-0.00039047650992870414,-0.0004904754459857941,4,9.810149102265013,-0.00014525741338729942,-0.0002452656626701355,-5.989044439047575e-06,-1.2298808542254847e-05,-1.048532885761233e-05,-1,-1,0
0.662,4,29.429964486912972,-0.0007357322424650196,-0.0007357299327850342,4,19.62001325418623,-0.0003904802352190026,-0.0004904791712760925,4,9.810066772141468,-0.00014525741338729942,-0.0002452656626701355,-6.0120091802673414e-06,-1.2323837836447638e-05,-1.0454470611875877e-05,-1,-1,0
0.6625,4,29.430112194782375,-0.0007357359677553181,-0.0007357336580753326,4,19.620091568183238,-0.00039048396050930106,-0.000490482896566391,4,9.810130298246248,-0.00014525741338729942,-0.0002452656626701355,-6.002696864015888e-06,-1.2341727597231511e-05,-1.0393932825536467e-05,-1,-1,0
0.663,4,29.430263592426385,-0.0007357396930456166,-0.0007357373833656311,4,19.620296410672683,-0.0003904876857995995,-0.0004904866218566895,4,9.810067336545433,-0.00014525741338729942,-0.0002452656626701355,-6.019739885232411e-06,-1.2225377759023104e-05,-1.03600414149696e-05,-1,-1,0
0.6635,4,29.43040910248619,-0.000735743418335915,-0.0007357411086559296,4,19.62035930574934,-0.000390491411089898,-0.0004904903471469879,4,9.810146569418043,-0.00014525741338729942,-0.0002452656626701355,-5.994728780933656e-06,-1.2117433470848482e-05,-1.0285861208103597e-05,-1,-1,0
0.664,4,29.43055771094704,-0.0007357471436262135,-0.000735744833946228,4,19.62055184640973,-0.00039049513638019645,-0.0004904940724372864,4,9.810096762182972,-0.00014525741338729942,-0.0002452731132507324,-5.991849320707843e-06,-1.1893290320585947e-05,-1.0238137292617466e-05,-1,-1,0
0.6645,4,29.430699651069155,-0.000735750868916512,-0.0007357485592365265,4,19.620599459311208,-0.0003904988616704949,-0.0004904977977275848,4,9.810122103284462,-0.00014525741338729942,-0.0002452582120895386,-5.94133871345548e-06,-1.165068806585623e-05,-1.0176542673434597e-05,-1,-1,0
0.665,4,29.430844466507846,-0.0007357545942068104,-0.000735752284526825,4,19.620783785575924,-0.0003905025869607934,-0.0004905015230178833,4,9.810154791074815,-0.00014525741338729942,-0.0002452731132507324,-5.911365860811202e-06,-1.1340778655721806e-05,-1.0100117833644617e-05,-1,-1,0
0.6655,4,29.43098030682622,-0.0007357583194971089,-0.0007357578724622726,4,19.620791726096723,-0.0003905025869607934,-0.0004905015230178833,4,9.810184396421251,-0.00014526113867759788,-0.0002452582120895386,-5.817285455123056e-06,-1.1037323929485865e-05,-1.00081297205179e-05,-1,-1,0
0.666,4,29.431106978010646,-0.0007357620447874073,-0.0007357615977525711,4,19.620787409120886,-0.0003905025869607934,-0.0004905015230178833,4,9.810406168836444,-0.00014526486396789634,-0.0002452731132507324,-5.657710971718188e-06,-1.0846913937712088e-05,-9.805255103856325e-06,-1,-1,0
0.6665,4,29.431225321106794,-0.0007357639074325566,-0.0007357653230428696,4,19.62078677953075,-0.0003905044496059426,-0.0004905015230178833,4,9.810339243469794,-0.0001452685892581948,-0.0002452731132507324,-5.438650077849161e-06,-1.0623355592542794e-05,-9.635843525757082e-06,-1,-1,0
0.667,4,29.4312673867339,-0.0007357657700777058,-0.0007357671856880188,4,19.62079712797695,-0.00039050631225109184,-0.0004905015230178833,4,9.810477386071824,-0.00014527231454849326,-0.0002452731132507324,-5.206934474699665e-06,-1.0465557352290489e-05,-9.400408998772036e-06,-1,-1,0
0.6675,4,29.43132551132818,-0.000735767632722855,-0.000735769048333168,4,19.62108799529427,-0.00039050817489624107,-0.0004905089735984802,4,9.810747340052272,-0.00014527603983879173,-0.0002452731132507324,-5.089925707579823e-06,-1.029743543767836e-05,-9.031792615132872e-06,-1,-1,0
0.668,4,29.431379861576506,-0.0007357694953680043,-0.0007357709109783173,4,19.621091505552048,-0.0003905100375413903,-0.0004905089735984802,4,9.810853295657644,-0.0001452797651290902,-0.00024528801441192627,-4.945957698510028e-06,-1.017853992379969e-05,-8.605354196333792e-06,-1,-1,0
0.6685,4,29.431430911989636,-0.0007357713580131535,-0.0007357727736234665,4,19.621095414934526,-0.00039051190018653953,-0.0004905126988887787,4,9.810815767279657,-0.00014528349041938865,-0.00024528801441192627,-4.7784187700017355e-06,-1.0038926120614633e-05,-8.197680472221691e-06,-1,-1,0
0.669,4,29.43149720372173,-0.0007357732206583027,-0.0007357746362686157,4,19.62137944060938,-0.00039051376283168876,-0.0004905164241790771,4,9.811061711686822,-0.0001452872157096871,-0.00024528801441192627,-4.719746812043013e-06,-9.880271136353258e-06,-7.667034878977574e-06,-1,-1,0
0.6695,4,29.43155894410848,-0.000735775083303452,-0.000735776498913765,4,19.621376161777583,-0.000390515625476838,-0.0004905164241790771,4,9.81114653923557,-0.00014528349041938865,-0.00024528801441192627,-4.628565420716768e-06,-9.765669346961658e-06,-7.093975000316277e-06,-1,-1,0
0.67,4,29.431615932256488,-0.0007357769459486012,-0.0007357783615589142,4,19.621365260455423,-0.0003905174881219872,-0.0004905201494693756,4,9.810958856045652,-0.0001452797651290902,-0.00024528801441192627,-4.503439413383603e-06,-9.562676495988853e-06,-6.614756784983911e-06,-1,-1,0
0.6705,4,29.431667581617607,-0.0007357788085937504,-0.0007357802242040634,4,19.62134064119043,-0.00039051935076713645,-0.0004905164241790771,4,9.810661998040983,-0.00014527603983879173,-0.00024528801441192627,-4.340179202699801e-06,-9.223565029969905e-06,-6.283967650233535e-06,-1,-1,0
0.671,4,29.431718407716243,-0.0007357806712388996,-0.0007357820868492126,4,19.621379706165865,-0.0003905212134122857,-0.0004905238747596741,4,9.81053470685951,-0.00014527231454849326,-0.0002452731132507324,-4.171038199274335e-06,-8.801274816505611e-06,-6.016824045218527e-06,-1,-1,0
0.6715,4,29.4317770559169,-0.0007357825338840489,-0.0007357839494943619,4,19.621550099156018,-0.0003905230760574349,-0.0004905276000499725,4,9.810564222676264,-0.0001452685892581948,-0.0002452731132507324,-4.0577697291155346e-06,-8.308546057378408e-06,-5.734922524425201e-06,-1,-1,0
0.672,4,29.431829121516156,-0.0007357843965291981,-0.0007357839494943619,4,19.62150812732727,-0.00039052493870258415,-0.000490531325340271,4,9.81058753652358,-0.00014526486396789634,-0.0002452731132507324,-3.897482656611828e-06,-7.848460882087238e-06,-5.441364010039251e-06,-1,-1,0
0.6725,4,29.431876200252233,-0.0007357862591743473,-0.0007357858121395111,4,19.621483964928302,-0.0003905268013477334,-0.0004905276000499725,4,9.810214367692907,-0.00014526113867759788,-0.0002452731132507324,-3.701574769365834e-06,-7.213871867861599e-06,-5.334390152711421e-06,-1,-1,0
0.673,4,29.431929485775008,-0.0007357881218194966,-0.0007357876747846603,4,19.621625919318046,-0.0003905286639928826,-0.000490531325340271,4,9.810157167103581,-0.00014525741338729942,-0.0002452582120895386,-3.5500013382261386e-06,-6.479705461970298e-06,-5.256016265775543e-06,-1,-1,0
0.6735,4,29.431975095656398,-0.0007357899844646458,-0.0007357895374298096,4,19.62156187714019,-0.00039053052663803184,-0.000490531325340271,4,9.810233770606994,-0.00014525368809700095,-0.0002452582120895386,-3.343601974847843e-06,-5.815862095914781e-06,-5.139340828463901e-06,-1,-1,0
0.674,4,29.432016616943848,-0.000735791847109795,-0.0007357914000749588,4,19.62154498974577,-0.00039053238928318107,-0.000490531325340271,4,9.810299929723762,-0.0001452499628067025,-0.0002452582120895386,-3.1079982818482677e-06,-5.193541710468708e-06,-4.989585704606725e-06,-1,-1,0
0.6745,4,29.432052720441057,-0.0007357937097549443,-0.000735793262720108,4,19.62150369622222,-0.0003905342519283303,-0.0004905350506305695,4,9.809832580727413,-0.00014524623751640403,-0.0002452433109283447,-2.833696044035605e-06,-4.358193564257817e-06,-5.073505235486664e-06,-1,-1,0
0.675,4,29.432082512804516,-0.0007357955724000935,-0.0007357951253652573,4,19.62144332959462,-0.00039053238928318107,-0.0004905350506305695,4,9.809941766527773,-0.00014524623751640403,-0.0002452433109283447,-2.5143142465822166e-06,-3.6076219203096116e-06,-5.102831892145332e-06,-1,-1,0
0.6755,4,29.432103056014878,-0.0007357974350452427,-0.0007357969880104065,4,19.621331742223354,-0.00039053052663803184,-0.000490531325340271,4,9.81003069165618,-0.00014524623751640403,-0.0002452433109283447,-2.1288672087393934e-06,-2.9573063784482656e-06,-5.087696081318427e-06,-1,-1,0
0.676,4,29.432122658731643,-0.0007357974350452427,-0.0007357988506555557,4,19.621337909176102,-0.00039053052663803184,-0.000490531325340271,4,9.810109074857696,-0.00014524623751640403,-0.0002452433109283447,-1.7367021882819245e-06,-2.3430991404893575e-06,-5.033368324802723e-06,-1,-1,0
0.6765,4,29.432069620139547,-0.0007357974350452427,-0.0007357988506555557,4,19.621311506457957,-0.00039053052663803184,-0.000490531325340271,4,9.810176210768052,-0.00014524623751640403,-0.0002452433109283447,-1.357855126116192e-06,-1.7756610759533942e-06,-4.9454729378339835e-06,-1,-1,0
0.677,4,29.43201856205725,-0.0007357974350452427,-0.0007357988506555557,4,19.621288741307282,-0.00039053052663803184,-0.000490531325340271,4,9.810233704114435,-0.00014524623751640403,-0.0002452433109283447,-9.93154571915511e-07,-1.2483523050832446e-06,-4.828830697078956e-06,-1,-1,0
0.6775,4,29.431969538554156,-0.0007357974350452427,-0.0007357988506555557,4,19.62126878315891,-0.00039053052663803184,-0.000490531325340271,4,9.810282911346318,-0.00014524623751640403,-0.0002452433109283447,-6.429866630242032e-07,-7.556262175967277e-07,-4.687584805651568e-06,-1,-1,0
0.678,4,29.431922557138172,-0.0007357974350452427,-0.0007357988506555557,4,19.621250974479878,-0.00039053052663803184,-0.000490531325340271,4,9.810324982066927,-0.00014524623751640403,-0.0002452433109283447,-3.074051448948012e-07,-2.928398146195832e-07,-4.525303666014224e-06,-1,-1,0
0.6785,4,29.431877590918976,-0.0007357974350452427,-0.0007357988506555557,4,19.621234796790468,-0.00039053052663803184,-0.000490531325340271,4,9.81036089285538,-0.00014524623751640403,-0.0002452433109283447,1.378211145208752e-08,1.4390234071015584e-07,-4.345066827227129e-06,-1,-1,0
0.679,4,29.43183458814446,-0.0007357974350452427,-0.0007357988506555557,4,19.621219843183386,-0.00039053052663803184,-0.000490531325340271,4,9.810391475303323,-0.00014524623751640403,-0.0002452433109283447,3.209447925200948e-07,5.578764898928057e-07,-4.149539108766476e-06,-1,-1,0
0.6795,4,29.43179347966644,-0.0007357974350452427,-0.0007357988506555557,4,19.621205796075174,-0.00039053052663803184,-0.000490531325340271,4,9.810417439516124,-0.00014524623751640403,-0.0002452433109283447,6.145767770249222e-07,9.518449815004715e-07,-3.941029262932716e-06,-1,-1,0
0.68,4,29.431754184753196,-0.0007357974350452427,-0.0007357988506555557,4,19.62119240923162,-0.00039053052663803184,-0.000490531325340271,4,9.810439393140559,-0.00014524623751640403,-0.0002452433109283447,8.952547432272695e-07,1.3281431847644853e-06,-3.7215424981695833e-06,-1,-1,0
0.6805,4,29.431716615565417,-0.0007357974350452427,-0.0007357969880104065,4,19.621179493297632,-0.00039053052663803184,-0.000490531325340271,4,9.810457857602719,-0.00014524623751640403,-0.0002452433109283447,1.163606043519394e-06,1.6887512401808635e-06,-3.4928234526887536e-06,-1,-1,0
0.681,4,29.43168068058553,-0.0007357974350452427,-0.0007357969880104065,4,19.621166904066612,-0.00039053052663803184,-0.000490531325340271,4,9.810473281476195,-0.00014524623751640403,-0.0002452433109283447,1.4202845477484516e-06,2.0353527361294255e-06,-3.256392574257916e-06,-1,-1,0
0.6815,4,29.431646287169258,-0.0007357974350452427,-0.0007357969880104065,4,19.621154533144274,-0.00039053052663803184,-0.000490531325340271,4,9.810486051583268,-0.00014524623751640403,-0.0002452433109283447,1.6659517996231443e-06,2.3693837647442706e-06,-3.0135765882732812e-06,-1,-1,0
0.682,4,29.431613343511188,-0.0007357955724000935,-0.0007357969880104065,4,19.621142300306616,-0.00039053238928318107,-0.000490531325340271,4,9.8104965022922,-0.00014524623751640403,-0.0002452433109283447,1.9012635448234505e-06,2.6920729396806564e-06,-2.7655353278532857e-06,-1,-1,0
0.6825,4,29.431512183900768,-0.0007357937097549443,-0.0007357951253652573,4,19.62112604408337,-0.0003905342519283303,-0.000490531325340271,4,9.810504556800767,-0.00014524623751640403,-0.0002452433109283447,2.09164795705874e-06,2.998573108925484e-06,-2.5165672923321836e-06,-1,-1,0
0.683,4,29.431420536605863,-0.000735791847109795,-0.000735793262720108,4,19.621172279813806,-0.00039053611457347953,-0.0004905425012111664,4,9.81051442883891,-0.00014524623751640403,-0.0002452433109283447,2.214087089669192e-06,3.3229414384550182e-06,-2.2627134512731573e-06,-1,-1,0
0.6835,4,29.431345648741,-0.0007357899844646458,-0.0007357914000749588,4,19.621339771088525,-0.0003905342519283303,-0.0004905425012111664,4,9.810533519999968,-0.0001452499628067025,-0.0002452433109283447,2.216816028521862e-06,3.725857141034794e-06,-1.9961632915510563e-06,-1,-1,0
0.684,4,29.431259947524815,-0.0007357881218194966,-0.0007357895374298096,4,19.621097662449113,-0.00039053238928318107,-0.0004905387759208679,4,9.810666303238245,-0.00014525368809700095,-0.0002452582120895386,2.2967833501752466e-06,3.938618647225667e-06,-1.6674846392561449e-06,-1,-1,0
0.6845,4,29.431175532455306,-0.0007357862591743473,-0.0007357876747846603,4,19.621033551986997,-0.00039053052663803184,-0.000490531325340271,4,9.811040076042659,-0.00014525741338729942,-0.0002452582120895386,2.367563865846023e-06,3.935146651201649e-06,-1.1476564623080776e-06,-1,-1,0
0.685,4,29.431096661508672,-0.0007357843965291981,-0.0007357858121395111,4,19.621033882919804,-0.0003905286639928826,-0.000490531325340271,4,9.810975831428735,-0.00014526113867759788,-0.0002452582120895386,2.398743390585878e-06,3.963962626585271e-06,-6.599505582016718e-07,-1,-1,0
0.6855,4,29.43102244290563,-0.0007357825338840489,-0.0007357839494943619,4,19.621026126265082,-0.0003905268013477334,-0.000490531325340271,4,9.810919000240153,-0.00014526486396789634,-0.0002452582120895386,2.3966917979123536e-06,4.017315859528026e-06,-2.0066025285814248e-07,-1,-1,0
0.686,4,29.430952677668245,-0.0007357806712388996,-0.0007357820868492126,4,19.62101998024883,-0.00039052493870258415,-0.000490531325340271,4,9.810999482873633,-0.0001452685892581948,-0.0002452731132507324,2.362830628044321e-06,4.027354862046195e-06,2.9887138452977524e-07,-1,-1,0
0.6865,4,29.430870964562025,-0.0007357788085937504,-0.0007357802242040634,4,19.620767583372988,-0.0003905230760574349,-0.0004905238747596741,4,9.811316007508289,-0.00014527231454849326,-0.0002452731132507324,2.4143114387698006e-06,3.7529330256802496e-06,9.56665303419868e-07,-1,-1,0
0.687,4,29.430796463374918,-0.0007357769459486012,-0.0007357802242040634,4,19.620796109790547,-0.00039052493870258415,-0.0004905276000499725,4,9.811203276495508,-0.00014527231454849326,-0.0002452731132507324,2.4142784695868613e-06,3.549139819369884e-06,1.5580937997583533e-06,-1,-1,0
0.6875,4,29.430725649139664,-0.000735775083303452,-0.0007357783615589142,4,19.62077796634087,-0.0003905268013477334,-0.0004905238747596741,4,9.811103275549076,-0.00014527231454849326,-0.0002452731132507324,2.387910171819385e-06,3.3862754662550287e-06,2.1095218016853323e-06,-1,-1,0
0.6880000000000001,4,29.43067503188642,-0.0007357732206583027,-0.000735776498913765,4,19.621015877528354,-0.0003905286639928826,-0.000490531325340271,4,9.811030164014824,-0.00014527231454849326,-0.0002452731132507324,2.2172775970830116e-06,3.37892242896487e-06,2.624394028316601e-06,-1,-1,0
0.6885,4,29.430632416552918,-0.0007357713580131535,-0.0007357746362686157,4,19.621087575220145,-0.00039053052663803184,-0.0004905350506305695,4,9.810970433578515,-0.00014527231454849326,-0.0002452731132507324,1.989488509934745e-06,3.437283339735586e-06,3.109400950052077e-06,-1,-1,0
0.6890000000000001,4,29.4305877441748,-0.0007357713580131535,-0.0007357727736234665,4,19.621013516490905,-0.00039053052663803184,-0.000490531325340271,4,9.810913490988519,-0.00014527231454849326,-0.0002452731132507324,1.776392537067295e-06,3.48708636010997e-06,3.565936594895902e-06,-1,-1,0
0.6895,4,29.430613407812054,-0.0007357713580131535,-0.0007357727736234665,4,19.62097961156894,-0.00039053052663803184,-0.000490531325340271,4,9.810861459487544,-0.00014527231454849326,-0.0002452731132507324,1.5930808103803429e-06,3.545952495187521e-06,3.9964565985428635e-06,-1,-1,0
0.6900000000000001,4,29.430635069690098,-0.0007357713580131535,-0.0007357727736234665,4,19.620948688185063,-0.00039053052663803184,-0.000490531325340271,4,9.810814489501379,-0.00014527231454849326,-0.0002452731132507324,1.4383531379280612e-06,3.612106183936703e-06,4.3981099224765785e-06,-1,-1,0
0.6905,4,29.430653482205845,-0.0007357713580131535,-0.0007357727736234665,4,19.62092002397667,-0.00039053052663803184,-0.000490531325340271,4,9.81077147934039,-0.00014527231454849326,-0.0002452731132507324,1.306835201830836e-06,3.6853325582342222e-06,4.778552010975545e-06,-1,-1,0
0.6910000000000001,4,29.43066918230449,-0.0007357713580131535,-0.0007357727736234665,4,19.620893049848227,-0.0003905268013477334,-0.000490531325340271,4,9.810731572636064,-0.00014527603983879173,-0.0002452731132507324,1.194691662931291e-06,3.7658612654922763e-06,5.1441284085740335e-06,-1,-1,0
0.6915,4,29.43067790369185,-0.0007357713580131535,-0.0007357727736234665,4,19.62080207540486,-0.0003905230760574349,-0.000490531325340271,4,9.810690980631579,-0.0001452797651290902,-0.0002452731132507324,1.1323960507070296e-06,3.821198788500624e-06,5.489408977155108e-06,-1,-1,0
0.6920000000000001,4,29.43067265890908,-0.0007357713580131535,-0.0007357727736234665,4,19.62059607734943,-0.00039051935076713645,-0.0004905238747596741,4,9.810774281919997,-0.00014528349041938865,-0.00024528801441192627,1.1698587059072452e-06,3.733523271876038e-06,5.871092980669346e-06,-1,-1,0
0.6925,4,29.430657110967626,-0.0007357713580131535,-0.0007357727736234665,4,19.620434577851682,-0.00039051935076713645,-0.0004905238747596741,4,9.811098015067873,-0.00014528349041938865,-0.00024528801441192627,1.2809153986381716e-06,3.4015947676380165e-06,6.4198907239187974e-06,-1,-1,0
0.6930000000000001,4,29.43064567038644,-0.0007357713580131535,-0.0007357727736234665,4,19.620481813782945,-0.00039051935076713645,-0.0004905238747596741,4,9.810992756156258,-0.00014528349041938865,-0.00024528801441192627,1.3626338386529824e-06,3.1459137517231284e-06,6.916059192008106e-06,-1,-1,0
0.6935,4,29.430637293128378,-0.0007357713580131535,-0.0007357727736234665,4,19.6205171982906,-0.00039051935076713645,-0.0004905238747596741,4,9.810902596499096,-0.00014528349041938865,-0.00024528801441192627,1.4224714277588646e-06,2.9530049232562305e-06,7.367147645709338e-06,-1,-1,0
