time_s,phase,source_time_s,cube_x_m,cube_y_m,cube_z_m,cube_qx,cube_qy,cube_qz,cube_qw,relative_slip_m,orientation_drift_rad,raw_orientation_drift_rad,arm_q_error_rad,torque_saturation_proxy,penetration_m,candidate_contacts,truncated_contacts,solver_iterations,joint_q_0,joint_q_1,joint_q_2,joint_q_3,joint_q_4,joint_q_5,joint_q_6,joint_q_7,joint_q_8,left_Fn_N,left_Ft_N,left_rho,left_points,right_Fn_N,right_Ft_N,right_rho,right_points
5.55,transfer,5.55,0.35225618,-0.14680634,0.19263479,0.05646699,0.019922502,-0.08414157,0.99465317,0.0006575172231621199,0.04641057757760719,0.04642629362599358,0.01077144566948918,1,0.0002897887898143381,256,0,-1,0.0010109439,-0.13880506,-0.3573019,-2.4873464,-0.1632486,1.9940003,0.785251,0.01898406,0.023448609,14.486097036834142,6.638683044209633,0.5728495249038869,1,13.94334265013777,7.998651775081177,0.7170672750233732,1
5.5600000000000005,transfer,5.5600000000000005,0.3525038,-0.1468223,0.19301715,0.056676336,0.020149259,-0.08442566,0.9946126,0.0006676317357582448,0.04707440328258279,0.04709935222912497,0.010006728120131975,1,0.00028965031378902495,256,0,-1,0.0011839297,-0.13879333,-0.3573107,-2.4861531,-0.16284946,1.9927913,0.7851555,0.018984938,0.023441574,14.477047840766966,6.641624465370829,0.5734615698606208,1,13.942343282502426,8.00546225614841,0.7177292666967994,1
5.57,transfer,5.57,0.3527686,-0.14682998,0.19329497,0.056861475,0.020409577,-0.08468712,0.9945744,0.0006772980432424093,0.04772525301685735,0.04775294358586913,0.00957481350213699,1,0.0002893791242968291,256,0,-1,0.0013808992,-0.1384821,-0.35730007,-2.4849644,-0.16242327,1.9918015,0.78505284,0.018985223,0.023435144,14.466943270538392,6.641565947342741,0.5738570532093796,1,13.940488810493232,8.008392395661435,0.7180874810531561,1
5.58,transfer,5.58,0.35304993,-0.14683251,0.19349512,0.057030678,0.020695291,-0.084933154,0.9945379,0.0006866831387075005,0.04836684284167947,0.04839278394841499,0.009353312953454838,1,0.0002893384371418506,256,0,-1,0.0015954224,-0.13794474,-0.35727504,-2.4837754,-0.16197579,1.9909848,0.78494465,0.01898506,0.02342919,14.459618531773621,6.639244923312458,0.5739471021247341,1,13.93844735733353,8.009749307839733,0.7183143414845189,1
5.59,transfer,5.59,0.35334715,-0.14683269,0.19363871,0.057189636,0.020998683,-0.08516919,0.99450225,0.0006960752549585383,0.0490224114090329,0.049043726947065845,0.009256054768862182,1,0.0002893201308324933,256,0,-1,0.0018222335,-0.13723852,-0.35723987,-2.4825811,-0.16151156,1.9903048,0.7848321,0.018984584,0.023423502,14.454372606771207,6.635076998079281,0.573794966632714,1,13.936804391098084,8.009799042031618,0.7184034820015619,1
5.6000000000000005,transfer,5.6000000000000005,0.35365936,-0.14683266,0.19374174,0.05734182,0.021313492,-0.08539925,0.994467,0.0007057668744523166,0.049690896072661826,0.049710133436097766,0.009228295624730458,1,0.00028915287111885846,256,0,-1,0.002057269,-0.13640717,-0.35719785,-2.481379,-0.16103412,1.989733,0.7847161,0.018983945,0.023417966,14.450658743430589,6.6295537076136,0.5734646621756483,1,13.93634052198738,8.008527858167433,0.7183133769525407,1
5.61,transfer,5.61,0.35398537,-0.14683378,0.193816,0.057489846,0.021634648,-0.085625984,0.9944321,0.0007152969593255364,0.05037258351522956,0.050386658059603406,0.009236548838279408,1,0.0002889058378059417,256,0,-1,0.0022975416,-0.13548361,-0.35715145,-2.4801674,-0.16054629,1.9892465,0.7845974,0.018983241,0.023412425,14.448514104996754,6.623114542863755,0.5729927048842061,1,13.9372632983942,8.006333196635651,0.7180689839552389,1
5.62,transfer,5.62,0.35432386,-0.14683653,0.19387007,0.057636216,0.02195775,-0.085851066,0.99439704,0.0007250598392378454,0.051074123353393334,0.051100903471889114,0.009261516340375673,1,0.00028916538576595485,256,0,-1,0.0025409416,-0.13449234,-0.3571024,-2.4789457,-0.16005029,1.9888276,0.78447664,0.018982576,0.023406843,14.448620250492588,6.616103454937493,0.572381942032833,1,13.937010685790737,8.004536577657852,0.7179208617722767,1
5.63,transfer,5.63,0.35467324,-0.14684169,0.19391003,0.05778066,0.02228175,-0.08607577,0.99436206,0.0007353576500146313,0.051790197872086774,0.0518191108695391,0.009292152247289496,1,0.00028902621124871075,256,0,-1,0.0027860492,-0.13345142,-0.35705188,-2.477714,-0.15954785,1.988462,0.7843542,0.018981952,0.023401165,14.449436730565434,6.609224293717335,0.5717544926627309,1,13.93845437201023,8.002034402142947,0.7176221075677344,1
5.64,transfer,5.64,0.35503203,-0.14684911,0.19394019,0.057924367,0.022604423,-0.08630059,0.99432695,0.0007455324068030564,0.05251931548138068,0.05253204057176917,0.009323229639208255,1,0.0002890610776375979,256,0,-1,0.0030319355,-0.13237412,-0.3570007,-2.4764736,-0.15904035,1.9881386,0.7842305,0.018981421,0.02339539,14.451305042857667,6.602151617107616,0.5710688063749151,1,13.940262705030031,7.9993659673223805,0.7172897434382628,1
