time_s,delta_m,normal_force_N,contact_points,vz_m_s
1.5,2.4999539164127782e-05,10.000201446061544,4,-2.297776369175608e-08
1.5005,2.4999520974233747e-05,10.000117201613898,4,3.719684116276767e-08
1.501,2.499948641343508e-05,10.000071958343215,4,6.951346165351424e-08
1.5015,2.4999550078064203e-05,9.999602976340848,4,-1.2768371959737124e-07
1.502,2.4999562810990028e-05,10.000202486925046,4,-2.3721238306961823e-08
1.5025,2.4999544621095993e-05,10.00011780719039,4,3.676428761423267e-08
1.503,2.4999510060297325e-05,10.000072330148528,4,6.924788920059655e-08
1.5035,2.4999464585562237e-05,10.00004440858208,4,8.919186456068928e-08
1.504,2.499952279322315e-05,9.99958672628464,4,-1.160765350505244e-07
1.5045,2.4999531888170168e-05,10.000193032617116,4,-1.6968161986596897e-08
1.505,2.499951187928673e-05,10.000112306660753,4,4.0693237224331824e-08
1.5055,2.4999475499498658e-05,10.0000689529852,4,7.16601462613653e-08
1.506,2.4999539164127782e-05,9.999601203648945,4,-1.2641751823139202e-07
1.5065,2.4999550078064203e-05,10.000201455576255,4,-2.2984560033023627e-08
1.507,2.4999531888170168e-05,10.000117207149671,4,3.7192886992443164e-08
1.5075,2.49994973273715e-05,10.000071961742053,4,6.951103159735794e-08
1.508,2.4999451852636412e-05,10.000044182395264,4,8.935342776794641e-08
1.5085,2.4999510060297325e-05,9.999586592868779,4,-1.1598123705880425e-07
1.509,2.4999519155244343e-05,10.000192954994779,4,-1.6912716560568697e-08
1.5095,2.4999499146360904e-05,10.000112261499213,4,4.0725492311821654e-08
1.51,2.4999462766572833e-05,10.000068925259779,4,7.167994908741093e-08
1.5105,2.4999526431201957e-05,9.999601187296138,4,-1.2640583690881613e-07
1.511,2.499953734513838e-05,10.000201446061544,4,-2.297776369175608e-08
1.5115,2.4999519155244343e-05,10.000117201613898,4,3.719684116276767e-08
1.512,2.4999484594445676e-05,10.000071958343215,4,6.951346165351424e-08
1.5125,2.49995482590748e-05,9.999602976340848,4,-1.2768371959737124e-07
1.513,2.4999560992000625e-05,10.000202486925046,4,-2.3721238306961823e-08
1.5135,2.499954280210659e-05,10.00011780719039,4,3.676428761423267e-08
1.514,2.4999508241307922e-05,10.000072330148528,4,6.924788920059655e-08
1.5145,2.4999462766572833e-05,10.00004440858208,4,8.919186456068928e-08
1.515,2.4999520974233747e-05,9.99958672628464,4,-1.160765350505244e-07
1.5155,2.4999530069180764e-05,10.000193032617116,4,-1.6968161986596897e-08
1.516,2.4999510060297325e-05,10.000112306660753,4,4.0693237224331824e-08
1.5165,2.4999473680509254e-05,10.0000689529852,4,7.16601462613653e-08
1.517,2.499953734513838e-05,9.999601203648945,4,-1.2641751823139202e-07
1.5175,2.49995482590748e-05,10.000201455576255,4,-2.2984560033023627e-08
1.518,2.4999530069180764e-05,10.000117207149671,4,3.7192886992443164e-08
1.5185,2.4999495508382097e-05,10.000071961742053,4,6.951103159735794e-08
1.519,2.4999450033647008e-05,10.000044182395264,4,8.935342776794641e-08
1.5195,2.4999508241307922e-05,9.999586592868779,4,-1.1598123705880425e-07
1.52,2.499951733625494e-05,10.000192954994779,4,-1.6912716560568697e-08
1.5205,2.49994973273715e-05,10.000112261499213,4,4.0725492311821654e-08
1.521,2.499946094758343e-05,10.000068925259779,4,7.167994908741093e-08
1.5215,2.4999524612212554e-05,9.999601187296138,4,-1.2640583690881613e-07
1.522,2.4999535526148975e-05,10.000201446061544,4,-2.297776369175608e-08
1.5225,2.499951733625494e-05,10.000117201613898,4,3.719684116276767e-08
1.523,2.4999482775456272e-05,10.000071958343215,4,6.951346165351424e-08
1.5235,2.4999546440085396e-05,9.999602976340848,4,-1.2768371959737124e-07
1.524,2.499955917301122e-05,10.000202486925046,4,-2.3721238306961823e-08
1.5245,2.4999540983117186e-05,10.00011780719039,4,3.676428761423267e-08
1.525,2.4999506422318518e-05,10.000072330148528,4,6.924788920059655e-08
1.5255,2.499946094758343e-05,10.00004440858208,4,8.919186456068928e-08
1.526,2.4999519155244343e-05,9.99958672628464,4,-1.160765350505244e-07
1.5265,2.499952825019136e-05,10.000193032617116,4,-1.6968161986596897e-08
1.527,2.4999508241307922e-05,10.000112306660753,4,4.0693237224331824e-08
1.5275,2.499947186151985e-05,10.0000689529852,4,7.16601462613653e-08
1.528,2.4999535526148975e-05,9.999601203648945,4,-1.2641751823139202e-07
1.5285,2.4999546440085396e-05,10.000201455576255,4,-2.2984560033023627e-08
1.529,2.499952825019136e-05,10.000117207149671,4,3.7192886992443164e-08
1.5295,2.4999493689392693e-05,10.000071961742053,4,6.951103159735794e-08
1.53,2.4999448214657605e-05,10.000044182395264,4,8.935342776794641e-08
1.5305,2.4999506422318518e-05,9.999586592868779,4,-1.1598123705880425e-07
1.531,2.4999515517265536e-05,10.000192954994779,4,-1.6912716560568697e-08
1.5315,2.4999495508382097e-05,10.000112261499213,4,4.0725492311821654e-08
1.532,2.4999459128594026e-05,10.000068925259779,4,7.167994908741093e-08
1.5325,2.499952279322315e-05,9.999601187296138,4,-1.2640583690881613e-07
1.533,2.499953370715957e-05,10.000201446061544,4,-2.297776369175608e-08
1.5335,2.4999515517265536e-05,10.000117201613898,4,3.719684116276767e-08
1.534,2.499948095646687e-05,10.000071958343215,4,6.951346165351424e-08
1.5345,2.4999544621095993e-05,9.999602976340848,4,-1.2768371959737124e-07
1.535,2.4999557354021817e-05,10.000202486925046,4,-2.3721238306961823e-08
1.5355,2.4999539164127782e-05,10.00011780719039,4,3.676428761423267e-08
1.536,2.4999504603329115e-05,10.000072330148528,4,6.924788920059655e-08
1.5365,2.4999459128594026e-05,10.00004440858208,4,8.919186456068928e-08
1.537,2.499951733625494e-05,9.99958672628464,4,-1.160765350505244e-07
1.5374999999999999,2.4999526431201957e-05,10.000193032617116,4,-1.6968161986596897e-08
1.538,2.4999506422318518e-05,10.000112306660753,4,4.0693237224331824e-08
1.5385,2.4999470042530447e-05,10.0000689529852,4,7.16601462613653e-08
1.539,2.499953370715957e-05,9.999601203648945,4,-1.2641751823139202e-07
1.5394999999999999,2.4999544621095993e-05,10.000201455576255,4,-2.2984560033023627e-08
1.54,2.4999526431201957e-05,10.000117207149671,4,3.7192886992443164e-08
1.5405,2.499949187040329e-05,10.000071961742053,4,6.951103159735794e-08
1.541,2.49994463956682e-05,10.000044182395264,4,8.935342776794641e-08
1.5414999999999999,2.4999504603329115e-05,9.999586592868779,4,-1.1598123705880425e-07
1.542,2.4999513698276132e-05,10.000192954994779,4,-1.6912716560568697e-08
1.5425,2.4999493689392693e-05,10.000112261499213,4,4.0725492311821654e-08
1.543,2.4999457309604622e-05,10.000068925259779,4,7.167994908741093e-08
1.5434999999999999,2.4999520974233747e-05,9.999601187296138,4,-1.2640583690881613e-07
1.544,2.4999531888170168e-05,10.000201446061544,4,-2.297776369175608e-08
1.5445,2.4999513698276132e-05,10.000117201613898,4,3.719684116276767e-08
1.545,2.4999479137477465e-05,10.000071958343215,4,6.951346165351424e-08
1.5454999999999999,2.499954280210659e-05,9.999602976340848,4,-1.2768371959737124e-07
1.546,2.4999555535032414e-05,10.000202486925046,4,-2.3721238306961823e-08
1.5465,2.499953734513838e-05,10.00011780719039,4,3.676428761423267e-08
1.547,2.499950278433971e-05,10.000072330148528,4,6.924788920059655e-08
1.5474999999999999,2.4999457309604622e-05,10.00004440858208,4,8.919186456068928e-08
1.548,2.4999515517265536e-05,9.99958672628464,4,-1.160765350505244e-07
1.5485,2.4999524612212554e-05,10.000193032617116,4,-1.6968161986596897e-08
1.549,2.4999504603329115e-05,10.000112306660753,4,4.0693237224331824e-08
1.5494999999999999,2.4999468223541044e-05,10.0000689529852,4,7.16601462613653e-08
1.55,2.4999531888170168e-05,9.999601203648945,4,-1.2641751823139202e-07
1.5505,2.499954280210659e-05,10.000201455576255,4,-2.2984560033023627e-08
1.551,2.4999524612212554e-05,10.000117207149671,4,3.7192886992443164e-08
1.5514999999999999,2.4999490051413886e-05,10.000071961742053,4,6.951103159735794e-08
1.552,2.499955371604301e-05,9.999602978347532,4,-1.2768515489369747e-07
1.5525,2.4999566448968835e-05,10.000202488094171,4,-2.372207319467634e-08
1.553,2.49995482590748e-05,10.000117807870422,4,3.6763800892458676e-08
1.5534999999999999,2.4999513698276132e-05,10.00007233056681,4,6.924759077264753e-08
1.554,2.4999468223541044e-05,10.000044408838626,4,8.919167981957798e-08
1.5545,2.4999526431201957e-05,9.999586726437187,4,-1.1607664873736212e-07
1.555,2.4999535526148975e-05,10.00019303270982,4,-1.6968227711799955e-08
1.5554999999999999,2.4999515517265536e-05,10.000112306714277,4,4.069319814448136e-08
1.556,2.4999479137477465e-05,10.000068953018719,4,7.166012494508323e-08
1.5565,2.499954280210659e-05,9.999601203666563,4,-1.2641751823139202e-07
1.557,2.499955371604301e-05,10.00020145557598,4,-2.2984560033023627e-08
1.5574999999999999,2.4999535526148975e-05,10.000117207149675,4,3.7192886992443164e-08
1.558,2.4999500965350308e-05,10.000071961742053,4,6.951103159735794e-08
1.5585,2.499945549061522e-05,10.000044182395264,4,8.935342776794641e-08
1.559,2.4999513698276132e-05,9.999586592868779,4,-1.1598123705880425e-07
1.5594999999999999,2.499952279322315e-05,10.000192954994779,4,-1.6912716560568697e-08
1.56,2.499950278433971e-05,10.000112261499213,4,4.0725492311821654e-08
1.5605,2.499946640455164e-05,10.000068925259779,4,7.167994908741093e-08
1.561,2.4999530069180764e-05,9.999601187296138,4,-1.2640583690881613e-07
1.5614999999999999,2.4999540983117186e-05,10.000201446061544,4,-2.297776369175608e-08
1.562,2.499952279322315e-05,10.000117201613898,4,3.719684116276767e-08
1.5625,2.4999488232424483e-05,10.000071958343215,4,6.951346165351424e-08
1.563,2.4999551897053607e-05,9.999602976340848,4,-1.2768371959737124e-07
1.5635,2.499956462997943e-05,10.000202486925046,4,-2.3721238306961823e-08
1.564,2.4999546440085396e-05,10.00011780719039,4,3.676428761423267e-08
1.5645,2.499951187928673e-05,10.000072330148528,4,6.924788920059655e-08
1.565,2.499946640455164e-05,10.00004440858208,4,8.919186456068928e-08
1.5655,2.4999524612212554e-05,9.99958672628464,4,-1.160765350505244e-07
1.566,2.499953370715957e-05,10.000193032617116,4,-1.6968161986596897e-08
1.5665,2.4999513698276132e-05,10.000112306660753,4,4.0693237224331824e-08
1.567,2.499947731848806e-05,10.0000689529852,4,7.16601462613653e-08
1.5675,2.4999540983117186e-05,9.999601203648945,4,-1.2641751823139202e-07
1.568,2.4999551897053607e-05,10.000201455576255,4,-2.2984560033023627e-08
1.5685,2.499953370715957e-05,10.000117207149671,4,3.7192886992443164e-08
1.569,2.4999499146360904e-05,10.000071961742053,4,6.951103159735794e-08
1.5695,2.4999453671625815e-05,10.000044182395264,4,8.935342776794641e-08
1.57,2.499951187928673e-05,9.999586592868779,4,-1.1598123705880425e-07
1.5705,2.4999520974233747e-05,10.000192954994779,4,-1.6912716560568697e-08
1.571,2.4999500965350308e-05,10.000112261499213,4,4.0725492311821654e-08
1.5715,2.4999464585562237e-05,10.000068925259779,4,7.167994908741093e-08
1.572,2.499952825019136e-05,9.999601187296138,4,-1.2640583690881613e-07
1.5725,2.4999539164127782e-05,10.000201446061544,4,-2.297776369175608e-08
1.573,2.4999520974233747e-05,10.000117201613898,4,3.719684116276767e-08
1.5735,2.499948641343508e-05,10.000071958343215,4,6.951346165351424e-08
1.574,2.4999550078064203e-05,9.999602976340848,4,-1.2768371959737124e-07
1.5745,2.4999562810990028e-05,10.000202486925046,4,-2.3721238306961823e-08
1.575,2.4999544621095993e-05,10.00011780719039,4,3.676428761423267e-08
1.5755,2.4999510060297325e-05,10.000072330148528,4,6.924788920059655e-08
1.576,2.4999464585562237e-05,10.00004440858208,4,8.919186456068928e-08
1.5765,2.499952279322315e-05,9.99958672628464,4,-1.160765350505244e-07
