time_s,z_m,vz_m_s,contact_count,normal_force_N,phi0_m_pre_step,geometric_penetration_m
0.0,0.020999999716877937,-2.0,16,0.0,0.0,0.0
5e-05,0.020899999886751175,-2.0,16,0.0,0.0,0.0
0.0001,0.020800000056624413,-2.0,16,0.0,0.0,0.0
0.00015000000000000001,0.02070000022649765,-2.0,16,0.0,0.0,0.0
0.0002,0.020600000396370888,-2.0,16,0.0,0.0,0.0
0.00025,0.020500000566244125,-2.0,16,0.0,0.0,0.0
0.00030000000000000003,0.020400000736117363,-2.0,16,0.0,0.0,0.0
0.00035,0.0203000009059906,-2.0,16,0.0,0.0,0.0
0.0004,0.020200001075863838,-2.0,16,0.0,0.0,0.0
0.00045000000000000004,0.020100001245737076,-2.0,16,0.0,0.0,0.0
0.0005,0.020000001415610313,-2.0,16,30.1959389168405,0.0,0.0
0.00055,0.01990007609128952,-1.9984902143478394,16,31.171624515245572,-9.992346167564392e-05,9.992390871048015e-05
0.0006000000000000001,0.019800228998064995,-1.9969316720962524,16,32.14582949238512,-0.0001997724175453186,0.0001997710019350056
0.0006500000000000001,0.019700461998581886,-1.9953243732452393,16,33.11844217391665,-0.00029953569173812866,0.0002995380014181141
0.0007,0.019600778818130493,-1.9936684370040894,16,34.08953880922003,-0.000399220734834671,0.00039922118186950725
0.00075,0.019501181319355965,-1.9919639825820923,16,35.05900952377101,-0.0004988163709640503,0.0004988186806440358
0.0008,0.01940167136490345,-1.990211009979248,16,36.0268915423504,-0.0005983263254165649,0.0005983286350965504
0.0008500000000000001,0.0193022508174181,-1.9884096384048462,16,36.99314943999559,-0.0006977468729019165,0.000697749182581902
0.0009000000000000001,0.01920292340219021,-1.9865599870681763,16,37.9577850165248,-0.000797078013420105,0.000797076597809792
0.00095,0.01910369098186493,-1.9846620559692383,16,38.92068659759555,-0.000896308571100235,0.0008963090181350712
0.001,0.01900455541908741,-1.9827159643173218,16,39.881893207806876,-0.000995442271232605,0.0009954445809125904
0.0010500000000000002,0.0189055185765028,-1.9807218313217163,16,40.841443871757825,-0.0010944828391075134,0.0010944814234972004
0.0011,0.018806584179401398,-1.9786797761917114,16,41.79919149014329,-0.0011934153735637665,0.0011934158205986027
0.00115,0.018707754090428352,-1.9765897989273071,16,42.755173287744135,-0.0012922435998916626,0.001292245909571648
0.0012000000000000001,0.018609032034873962,-1.974452018737793,16,43.70939106437852,-0.0013909675180912018,0.001390967965126038
0.00125,0.018510418012738228,-1.9722665548324585,16,44.66177217030305,-0.0014895796775817871,0.0014895819872617726
0.0013000000000000002,0.018411915749311447,-1.9700334072113037,16,45.612353830298524,-0.001588083803653717,0.0015880842506885533
0.00135,0.01831352896988392,-1.9677528142929077,16,46.56102796965891,-0.0016864687204360962,0.0016864710301160817
