time_s,phase,source_time_s,cube_x_m,cube_y_m,cube_z_m,cube_qw,relative_slip_m,orientation_drift_rad,arm_q_error_rad,torque_norm_Nm,torque_saturated,penetration_m,contacts_total,left_Fn_N,left_Ft_N,left_rho,left_points,right_Fn_N,right_Ft_N,right_rho,right_points
0.001,approach,0.0,0.35,-0.15,0.019999734864864865,0.0,0.0,0.0,0.0,34.76283739804346,0,3.469446951953614e-18,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.011000000000000003,approach,0.010000000000000002,0.35,-0.15,0.019994959187173478,0.0,0.0,0.0,0.0,34.76283739804346,0,4.636718445557121e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.02100000000000001,approach,0.02000000000000001,0.35,-0.15,0.019992125019547367,0.0,0.0,0.0,0.0,34.76283739804346,0,7.671756783360765e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.03100000000000002,approach,0.03000000000000002,0.35,-0.15,0.019990714715385365,0.0,0.0,0.0,0.0,34.76283739804346,0,9.184478410627846e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.04100000000000003,approach,0.04000000000000003,0.35,-0.15,0.019990015319242233,0.0,0.0,0.0,0.0,34.76283739804346,0,9.934693055756797e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.05100000000000004,approach,0.05000000000000004,0.35,-0.15,0.019989668507840345,-5.825544272045929e-35,0.0,0.0,0.0,34.76283739804346,0,1.0306704836977174e-05,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.06100000000000005,approach,0.060000000000000046,0.35,-0.15,0.019989496535789155,-1.5630661174081086e-34,0.0,0.0,0.0,34.76283739804346,0,1.0491173059549249e-05,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.07100000000000005,approach,0.07000000000000005,0.35,-0.15,0.019989411261154867,-1.7417519461291372e-34,0.0,0.0,0.0,34.76283739804346,0,1.0582644124722924e-05,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.08100000000000006,approach,0.08000000000000006,0.35,-0.15,0.019989368976711646,-3.945883673338895e-34,0.0,0.0,0.0,34.76283739804346,0,1.0628001151308895e-05,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.09100000000000007,approach,0.09000000000000007,0.35,-0.15,0.01998934800949659,-3.904125994379725e-34,0.0,0.0,0.0,34.76283739804346,0,1.0650491943537475e-05,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.10100000000000008,approach,0.10000000000000007,0.35,-0.15,0.019989337612675365,-2.7403485496741267e-34,0.0,0.0,0.0,34.76283739804346,0,1.066164424761772e-05,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.11100000000000008,approach,0.11000000000000008,0.35,-0.15,0.019989332457300488,-4.560244729662956e-34,0.0,0.0,0.0,34.76283739804346,0,1.0667174236875932e-05,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.1210000000000001,approach,0.12000000000000009,0.35,-0.15,0.01998932990095322,-6.030937799247998e-34,0.0,0.0,0.0,34.76283739804346,0,1.0669916340690764e-05,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.1310000000000001,approach,0.1300000000000001,0.35,-0.15,0.01998932863336145,-1.1800797928016388e-33,0.0,0.0,0.0,34.76283739804346,0,1.0671276041806346e-05,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.1410000000000001,approach,0.1400000000000001,0.35,-0.15,0.01998932800481272,-1.3418835739414974e-33,0.0,0.0,0.0,34.76283739804346,0,1.067195026392895e-05,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.1510000000000001,approach,0.1500000000000001,0.35,-0.15,0.019989327693140213,-7.984144882797217e-34,0.0,0.0,0.0,34.76283739804346,0,1.0672284584069874e-05,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.16100000000000012,approach,0.16000000000000011,0.35,-0.15,0.01998932753859413,-9.629317880512544e-34,0.0,0.0,0.0,34.76283739804346,0,1.0672450360226636e-05,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.17100000000000012,approach,0.17000000000000012,0.35,-0.15,0.019989327461960825,-9.245740779037028e-34,0.0,0.0,0.0,34.76283739804346,0,1.0672532562076118e-05,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.18100000000000013,approach,0.18000000000000013,0.35,-0.15,0.01998932742396139,-9.133312519410587e-34,0.0,0.0,0.0,34.76283739804346,0,1.0672573322727945e-05,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.19100000000000014,approach,0.19000000000000014,0.35,-0.15,0.019989327405118974,-9.256451270162492e-34,0.0,0.0,0.0,34.76283739804346,0,1.0672593534331157e-05,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.20100000000000015,approach,0.20000000000000015,0.35,-0.15,0.01998932739577576,-1.2277207605615835e-33,0.0,0.0,0.0,34.76283739804346,0,1.0672603556467053e-05,4,0.0,0.0,nan,0,0.0,0.0,nan,0
