phase,time_from_release_s,x_m,z_m,vx_m_s,vz_m_s,normal_force_N,friction_force_x_N,active_contact_points,phi_min_m,geometric_penetration_m,analytic_vx_m_s,analytic_x_m
normal_settle,-0.9795,0.0,0.01969105564057827,0.0,0.009020285680890083,11.275345916516844,0.0,4,-0.0003111995756626129,0.00030894435942173046,,
normal_settle,-0.97925,0.0,0.019693393260240555,0.0,0.009353244677186012,11.14183473204979,0.0,4,-0.0003089439123868942,0.0003066067397594456,,
normal_settle,-0.979,0.0,0.019695807248353958,0.0,0.009653082117438316,11.009350997112627,0.0,4,-0.0003066062927246094,0.0003041927516460423,,
normal_settle,-0.97875,0.0,0.019698286429047585,0.0,0.00992010161280632,10.878078946703466,0.0,4,-0.00030419230461120605,0.0003017135709524159,,
normal_settle,-0.9785,0.0,0.019700825214385986,0.0,0.010154704563319683,10.748413317272371,0.0,4,-0.00030171312391757965,0.0002991747856140141,,
normal_settle,-0.97825,0.0,0.019703414291143417,0.0,0.010357334278523922,10.62052005110853,0.0,4,-0.00029917433857917786,0.00029658570885658306,,
normal_settle,-0.978,0.0,0.01970604620873928,0.0,0.010528510436415672,10.494704134931927,0.0,4,-0.0002965852618217468,0.0002939537912607197,,
normal_settle,-0.97775,0.0,0.01970871351659298,0.0,0.010668807663023472,10.371188779477395,0.0,4,-0.0002939533442258835,0.000291286483407021,,
normal_settle,-0.9775,0.0,0.019711408764123917,0.0,0.01077885553240776,10.250190277083448,0.0,4,-0.00029128603637218475,0.0002885912358760838,,
normal_settle,-0.97725,0.0,0.019714122638106346,0.0,0.010859334841370583,10.131918001692268,0.0,4,-0.00028859078884124756,0.0002858773618936543,,
normal_settle,-0.977,0.0,0.01971685141324997,0.0,0.010910996235907078,10.01664703848042,0.0,4,-0.00028587691485881805,0.00028314858675003093,,
normal_settle,-0.97675,0.0,0.01971958577632904,0.0,0.010934602469205856,9.904427196292234,0.0,4,-0.0002831481397151947,0.0002804142236709599,,
normal_settle,-0.9765,0.0,0.019722318276762962,0.0,0.0109309833496809,9.795523241340264,0.0,4,-0.00028041377663612366,0.0002776817232370381,,
normal_settle,-0.97625,0.0,0.019725043326616287,0.0,0.010901013389229774,9.690119336461459,0.0,4,-0.00027768127620220184,0.0002749566733837132,,
normal_settle,-0.976,0.0,0.01972775347530842,0.0,0.010845594108104706,9.588321855380062,0.0,4,-0.00027495622634887695,0.00027224652469158214,,
normal_settle,-0.97575,0.0,0.019730444997549057,0.0,0.01076567079871893,9.490305931839515,0.0,4,-0.0002722460776567459,0.0002695550024509434,,
normal_settle,-0.9755,0.0,0.019733110442757607,0.0,0.010662195272743702,9.396096867144632,0.0,4,-0.0002695545554161072,0.0002668895572423939,,
normal_settle,-0.97525,0.0,0.01973574608564377,0.0,0.010536161251366138,9.305863462947308,0.0,4,-0.0002668891102075577,0.0002642539143562321,,
normal_settle,-0.975,0.0,0.019738342612981796,0.0,0.010388567112386227,9.219624922982721,0.0,4,-0.0002642534673213959,0.00026165738701820415,,
normal_settle,-0.97475,0.0,0.01974089816212654,0.0,0.01022047083824873,9.137616346441906,0.0,4,-0.0002616569399833679,0.0002591018378734593,,
normal_settle,-0.9745,0.0,0.019743405282497406,0.0,0.010032914578914642,9.059776685467297,0.0,4,-0.00025910139083862305,0.0002565947175025944,,
normal_settle,-0.97425,0.0,0.01974586211144924,0.0,0.009826980531215668,8.986263367398186,0.0,4,-0.0002565942704677582,0.0002541378885507588,,
normal_settle,-0.974,0.0,0.0197482630610466,0.0,0.009603733196854591,8.917012295592187,0.0,4,-0.00025413744151592255,0.0002517369389534001,,
normal_settle,-0.97375,0.0,0.019750604405999184,0.0,0.00936425942927599,8.852105922538804,0.0,4,-0.00025173649191856384,0.00024939559400081676,,
normal_settle,-0.9735,0.0,0.019752882421016693,0.0,0.009109647013247013,8.791551725877754,0.0,4,-0.00024939514696598053,0.0002471175789833073,,
normal_settle,-0.97325,0.0,0.01975509151816368,0.0,0.008840986527502537,8.735357065987802,0.0,4,-0.00024711713194847107,0.0002449084818363194,,
normal_settle,-0.973,0.0,0.019757231697440147,0.0,0.008559386245906353,8.68360111205172,0.0,4,-0.00024490803480148315,0.00024276830255985302,,
normal_settle,-0.97275,0.0,0.019759299233555794,0.0,0.008265921846032143,8.63614432353352,0.0,4,-0.00024276785552501678,0.00024070076644420665,,
normal_settle,-0.9725,0.0,0.019761288538575172,0.0,0.007961670868098736,8.592995585204369,0.0,4,-0.00024070031940937042,0.000238711461424828,,
normal_settle,-0.97225,0.0,0.019763201475143433,0.0,0.007647729478776455,8.55423570790041,0.0,4,-0.00023871101438999176,0.0002367985248565678,,
normal_settle,-0.972,0.0,0.019765032455325127,0.0,0.007325143087655306,8.519654514891183,0.0,4,-0.00023679807782173157,0.00023496754467487377,,
normal_settle,-0.97175,0.0,0.019766781479120255,0.0,0.006994977127760649,8.489336862515762,0.0,4,-0.00023496709764003754,0.0002332185208797459,,
normal_settle,-0.9715,0.0,0.019768444821238518,0.0,0.006658263970166445,8.463148604242066,0.0,4,-0.00023321807384490967,0.00023155517876148266,,
normal_settle,-0.97125,0.0,0.019770024344325066,0.0,0.006316039711236954,8.44110407747566,0.0,4,-0.00023155473172664642,0.0002299756556749348,,
normal_settle,-0.971,0.0,0.0197715163230896,0.0,0.005969289690256119,8.423000668817652,0.0,4,-0.00022997520864009857,0.0002284836769104008,,
normal_settle,-0.97075,0.0,0.01977292075753212,0.0,0.0056190043687820435,8.408858637351816,0.0,4,-0.00022848322987556458,0.00022707924246788067,,
normal_settle,-0.9705,0.0,0.019774237647652626,0.0,0.005266142543405294,8.398553276052919,0.0,4,-0.00022707879543304443,0.00022576235234737438,,
normal_settle,-0.97025,0.0,0.01977546513080597,0.0,0.004911633208394051,8.391963864768181,0.0,4,-0.00022576190531253815,0.00022453486919403118,,
normal_settle,-0.97,0.0,0.0197766050696373,0.0,0.004556394647806883,8.38904559628225,0.0,4,-0.00022453442215919495,0.00022339493036270183,,
normal_settle,-0.96975,0.0,0.019777655601501465,0.0,0.004201297182589769,8.389610690706998,0.0,4,-0.0002233944833278656,0.00022234439849853557,,
normal_settle,-0.9695,0.0,0.019778616726398468,0.0,0.003847202518954873,8.393621728267217,0.0,4,-0.00022234395146369934,0.0002213832736015324,,
normal_settle,-0.96925,0.0,0.019779490306973457,0.0,0.003494944889098406,8.400970213264642,0.0,4,-0.00022138282656669617,0.00022050969302654308,,
normal_settle,-0.969,0.0,0.019780276343226433,0.0,0.003145314520224929,8.411478948612304,0.0,4,-0.00022050924599170685,0.00021972365677356762,,
normal_settle,-0.96875,0.0,0.019780976697802544,0.0,0.0027990764938294888,8.425048438390212,0.0,4,-0.00021972320973873138,0.00021902330219745678,,
normal_settle,-0.9685,0.0,0.01978159137070179,0.0,0.0024569539818912745,8.441510192137265,0.0,4,-0.00021902285516262054,0.00021840862929821056,,
normal_settle,-0.96825,0.0,0.01978212036192417,0.0,0.002119647106155753,8.460773156722215,0.0,4,-0.00021840818226337433,0.00021787963807582897,,
normal_settle,-0.968,0.0,0.019782567396759987,0.0,0.0017878343351185322,8.482749181222418,0.0,4,-0.00021787919104099274,0.00021743260324001354,,
normal_settle,-0.96775,0.0,0.019782934337854385,0.0,0.0014621363952755928,8.507208519858692,0.0,4,-0.0002174321562051773,0.00021706566214561504,,
normal_settle,-0.9675,0.0,0.019783219322562218,0.0,0.001143136527389288,8.534000857617901,0.0,4,-0.0002170652151107788,0.0002167806774377827,,
normal_settle,-0.9672499999999999,0.0,0.01978342793881893,0.0,0.000831417681183666,8.5631249204141,0.0,4,-0.00021678023040294647,0.00021657206118106884,,
normal_settle,-0.967,0.0,0.019783558323979378,0.0,0.0005274902796372771,8.594290828457874,0.0,4,-0.0002165716141462326,0.00021644167602062267,,
normal_settle,-0.96675,0.0,0.019783617928624153,0.0,0.00023186679754871875,8.62750647600416,0.0,4,-0.00021644122898578644,0.00021638207137584728,,
normal_settle,-0.9665,0.0,0.01978360302746296,0.0,-5.5028634960763156e-05,8.66241869603298,0.0,4,-0.00021638162434101105,0.00021639697253704113,,
normal_settle,-0.96625,0.0,0.019783521071076393,0.0,-0.00033274912857450545,8.699118408346461,0.0,4,-0.0002163965255022049,0.0002164789289236073,,
normal_settle,-0.966,0.0,0.019783370196819305,0.0,-0.0006009340286254883,8.737260703660914,0.0,4,-0.00021647848188877106,0.000216629803180695,,
