time_s,force_command_N,ground_bottom_slip_m,ground_bottom_vt_m_s,ground_bottom_Fn_N,ground_bottom_Ft_N,ground_bottom_rho,ground_bottom_contacts,ground_bottom_gap_m,bottom_middle_slip_m,bottom_middle_vt_m_s,bottom_middle_Fn_N,bottom_middle_Ft_N,bottom_middle_rho,bottom_middle_contacts,bottom_middle_gap_m,middle_top_slip_m,middle_top_vt_m_s,middle_top_Fn_N,middle_top_Ft_N,middle_top_rho,middle_top_contacts,middle_top_gap_m,box_0_vz_m_s,box_1_vz_m_s,box_2_vz_m_s,solver_iterations
0.005,0.0,0.0,-2.6102959320822457e-20,28.48174227669263,1.4456076624430312,0.10151118203369255,4,-5.801370642259662e-06,0.0,3.844932925103417e-20,18.808961116702015,1.2424888384818447,0.13211668956862666,4,-7.612823495116439e-06,0.0,2.8702995421776806e-22,9.250077228426315,0.8167877164968984,0.17660127506543116,4,-6.6818328302645225e-06,0.0008066331039667128,0.0018613950378451594,0.00327566854992969,4
0.01,0.0,0.0,-1.050447597957465e-19,28.941473161718843,0.5034317404620634,0.03478964167780908,4,-3.8840468636995584e-06,0.0,1.469472996470505e-19,19.19779606877748,0.4906450141469723,0.051114723001453026,4,-5.121078917626198e-06,0.0,2.1917588247667728e-20,9.541325890322678,0.33431651713018923,0.07007758061576555,4,-3.3075999780265986e-06,0.0002003159350431899,0.00045631736529959643,0.0008153473502884136,1
0.015,0.0,0.0,-1.3142039644428004e-19,29.313454432358647,0.2463660073137653,0.01680907365471098,4,-3.423850153345953e-06,0.0,1.895942801435e-19,19.519322631332415,0.23362908749250103,0.02393823719246073,4,-4.54371455906738e-06,0.0,1.8358383374902378e-20,9.745343899815218,0.15727430264006442,0.03227680916279343,4,-2.466260871039627e-06,4.79328355027834e-05,0.00010686343347717052,0.00019636554895290925,1
0.02,0.0,0.0,-1.3195949402532281e-19,29.402191402613543,0.01433768911232786,0.0009752803058790639,4,-3.3137130507551738e-06,0.0,1.9582595280337357e-19,19.595989006743622,0.01460973910415316,0.0014910948459019313,4,-4.411123701759945e-06,0.0,1.0658113170978953e-20,9.79442238766421,0.00952233023237621,0.0019444393667092219,4,-2.256198904544704e-06,1.1473720316474228e-05,2.4970153837901453e-05,4.7348434131966536e-05,1
0.025,0.0,0.0,-1.1692777372293171e-19,29.42336376406365,0.018822940082517534,0.0012794553493919014,4,-3.287345124711183e-06,0.0,1.7982367754641333e-19,19.614272887456845,0.017022044936160795,0.0017356794242468444,4,-4.38085002273797e-06,0.0,-5.245987865519144e-22,9.806242681466026,0.011523147569812521,0.002350165694265649,4,-2.2036286624615986e-06,2.7473820388787264e-06,5.818133117224664e-06,1.142239583530479e-05,1
0.03,0.0,0.0,-1.5912086401147528e-19,29.428417159027408,0.006038661694227326,0.0004103966354422101,4,-3.28103027887397e-06,0.0,2.3922556241460734e-19,19.61863485640764,0.0054600189650420225,0.0005566155856413962,4,-4.373988303406351e-06,0.0,1.0326081744739683e-20,9.809093570335156,0.003659974654512847,0.0007462411543471072,4,-2.1904584009690975e-06,6.580891685003256e-07,1.3510711978892278e-06,2.75557754215793e-06,1
0.035,0.0,0.0,-2.1190041078203411e-19,29.429622793742134,0.00015308129681706567,1.040321161368175e-05,4,-3.2795173586543103e-06,0.0,3.1492950761328624e-19,19.6196749416158,0.00017743718954673748,1.808767883002698e-05,4,-4.372446999370561e-06,0.0,2.1050309896689756e-20,9.809781389235825,0.0001300335931003876,2.651100731828176e-05,4,-2.1871557702099476e-06,1.5770275838869502e-07,3.125414415159203e-07,6.65067340892769e-07,1
0.04,0.0,0.0,-2.192538043789813e-19,29.42991013894997,0.0005667532793550132,3.851546108562018e-05,4,-3.2791547074639826e-06,0.0,3.5101430666696597e-19,19.61992263627848,0.0005322956729863649,5.426073107975629e-05,4,-4.3721045439107376e-06,0.0,-2.490441914571777e-20,9.809947241872557,0.00035984460166413193,7.336320834187147e-05,4,-2.186325506782494e-06,3.78136496627382e-08,7.199563639591316e-08,1.6079535172263378e-07,1
0.045,0.0,0.0,-2.244994901598902e-19,29.429978576436714,0.000124089522991071,8.43286532939742e-06,4,-3.279067722232465e-06,0.0,3.461953808165897e-19,19.61998157338951,0.00011632084420830358,1.1857385673192374e-05,4,-4.372029473002914e-06,0.0,4.1813662255328314e-21,9.809987237211779,7.781508400063806e-05,1.5864461822226564e-05,4,-2.186115901171848e-06,9.073252089792094e-09,1.6504591747720498e-08,3.897183974043403e-08,1
0.05,0.0,0.0,-2.465408818480589e-19,29.42999488716262,2.03641329097849e-05,1.3839032584180124e-06,4,-3.2790468432984665e-06,0.0,3.6162724340619726e-19,19.619995606393594,1.845127904845243e-05,1.8808647482509819e-06,4,-4.372013306080946e-06,0.0,4.37743020529568e-20,9.809996903751593,1.2654580496729917e-05,2.579935676002198e-06,4,-2.186062792661203e-06,2.178581653439481e-09,3.760592233378589e-09,9.458165871159298e-09,1
