time_s,delta_m,normal_force_N,contact_points,vz_m_s
1.5,1.2507290421126527e-06,5.000001092200983,4,-4.725083257994811e-08
1.5005,1.2507526889748988e-06,5.000001092200983,4,-4.725083257994811e-08
1.501,1.2507763358371449e-06,5.000001092200983,4,-4.725083257994811e-08
1.5015,1.250567152055737e-06,5.00093145909316,4,4.184787201211293e-07
1.502,1.2505615814006887e-06,4.99918510980663,4,1.1033623792400249e-08
1.5025,1.25058147659729e-06,4.999895353456654,4,-3.969806527948094e-08
1.503,1.2506046687121852e-06,4.9999883498962845,4,-4.634066996800357e-08
1.5035,1.2506283155744313e-06,5.000001092200983,4,-4.725083257994811e-08
1.504,1.2506519624366774e-06,5.000001092200983,4,-4.725083257994811e-08
1.5045,1.2506756092989235e-06,5.000001092200983,4,-4.725083257994811e-08
1.505,1.2506992561611696e-06,5.000001092200983,4,-4.725083257994811e-08
1.5055,1.2507229030234157e-06,5.000001092200983,4,-4.725083257994811e-08
1.506,1.2507465498856618e-06,5.000001092200983,4,-4.725083257994811e-08
1.5065,1.250770196747908e-06,5.000001092200983,4,-4.725083257994811e-08
1.507,1.2505610129665001e-06,5.00093145909316,4,4.184787201211293e-07
1.5075,1.2505554423114518e-06,4.99918510980663,4,1.1033623792400249e-08
1.508,1.250575337508053e-06,4.999895353456654,4,-3.969806527948094e-08
1.5085,1.2505985296229483e-06,4.999988349896285,4,-4.634066996800357e-08
1.509,1.2506221764851944e-06,5.000001092200983,4,-4.725083257994811e-08
1.5095,1.2506458233474405e-06,5.000001092200983,4,-4.725083257994811e-08
1.51,1.2506694702096866e-06,5.000001092200983,4,-4.725083257994811e-08
1.5105,1.2506931170719326e-06,5.000001092200983,4,-4.725083257994811e-08
1.511,1.2507167639341787e-06,5.000001092200983,4,-4.725083257994811e-08
1.5115,1.2507404107964248e-06,5.000001092200983,4,-4.725083257994811e-08
1.512,1.250764057658671e-06,5.000001092200983,4,-4.725083257994811e-08
1.5125,1.250787704520917e-06,5.000001092200983,4,-4.725083257994811e-08
1.513,1.2505785207395093e-06,5.00093145909316,4,4.184787201211293e-07
1.5135,1.250572950084461e-06,4.99918510980663,4,1.1033623792400249e-08
1.514,1.2505928452810622e-06,4.999895353456654,4,-3.969806527948094e-08
1.5145,1.2506160373959574e-06,4.9999883498962845,4,-4.634066996800357e-08
1.515,1.2506396842582035e-06,5.000001092200983,4,-4.725083257994811e-08
1.5155,1.2506633311204496e-06,5.000001092200983,4,-4.725083257994811e-08
1.516,1.2506869779826957e-06,5.000001092200983,4,-4.725083257994811e-08
1.5165,1.2507106248449418e-06,5.000001092200983,4,-4.725083257994811e-08
1.517,1.2507342717071879e-06,5.000001092200983,4,-4.725083257994811e-08
1.5175,1.250757918569434e-06,5.000001092200983,4,-4.725083257994811e-08
1.518,1.25078156543168e-06,5.000001092200983,4,-4.725083257994811e-08
1.5185,1.2505723816502723e-06,5.00093145909316,4,4.184787201211293e-07
1.519,1.250566810995224e-06,4.99918510980663,4,1.1033623792400249e-08
1.5195,1.2505867061918252e-06,4.999895353456654,4,-3.969806527948094e-08
1.52,1.2506098983067204e-06,4.999988349896285,4,-4.634066996800357e-08
1.5205,1.2506335451689665e-06,5.000001092200983,4,-4.725083257994811e-08
1.521,1.2506571920312126e-06,5.000001092200983,4,-4.725083257994811e-08
1.5215,1.2506808388934587e-06,5.000001092200983,4,-4.725083257994811e-08
1.522,1.2507044857557048e-06,5.000001092200983,4,-4.725083257994811e-08
1.5225,1.250728132617951e-06,5.000001092200983,4,-4.725083257994811e-08
1.523,1.250751779480197e-06,5.000001092200983,4,-4.725083257994811e-08
1.5235,1.250775426342443e-06,5.000001092200983,4,-4.725083257994811e-08
1.524,1.2505662425610353e-06,5.00093145909316,4,4.184787201211293e-07
1.5245,1.250560671905987e-06,4.99918510980663,4,1.1033623792400249e-08
1.525,1.2505805671025882e-06,4.999895353456654,4,-3.969806527948094e-08
1.5255,1.2506037592174835e-06,4.9999883498962845,4,-4.634066996800357e-08
1.526,1.2506274060797296e-06,5.000001092200983,4,-4.725083257994811e-08
1.5265,1.2506510529419756e-06,5.000001092200983,4,-4.725083257994811e-08
1.527,1.2506746998042217e-06,5.000001092200983,4,-4.725083257994811e-08
1.5275,1.2506983466664678e-06,5.000001092200983,4,-4.725083257994811e-08
1.528,1.250721993528714e-06,5.000001092200983,4,-4.725083257994811e-08
1.5285,1.25074564039096e-06,5.000001092200983,4,-4.725083257994811e-08
1.529,1.2507692872532061e-06,5.000001092200983,4,-4.725083257994811e-08
1.5295,1.2505601034717984e-06,5.00093145909316,4,4.184787201211293e-07
1.53,1.25055453281675e-06,4.99918510980663,4,1.1033623792400249e-08
1.5305,1.2505744280133513e-06,4.999895353456654,4,-3.969806527948094e-08
1.531,1.2505976201282465e-06,4.999988349896285,4,-4.634066996800357e-08
1.5315,1.2506212669904926e-06,5.000001092200983,4,-4.725083257994811e-08
1.532,1.2506449138527387e-06,5.000001092200983,4,-4.725083257994811e-08
1.5325,1.2506685607149848e-06,5.000001092200983,4,-4.725083257994811e-08
1.533,1.2506922075772309e-06,5.000001092200983,4,-4.725083257994811e-08
1.5335,1.250715854439477e-06,5.000001092200983,4,-4.725083257994811e-08
1.534,1.250739501301723e-06,5.000001092200983,4,-4.725083257994811e-08
1.5345,1.2507631481639692e-06,5.000001092200983,4,-4.725083257994811e-08
1.535,1.2507867950262153e-06,5.000001092200983,4,-4.725083257994811e-08
1.5355,1.2505776112448075e-06,5.00093145909316,4,4.184787201211293e-07
1.536,1.2505720405897591e-06,4.99918510980663,4,1.1033623792400249e-08
1.5365,1.2505919357863604e-06,4.999895353456654,4,-3.969806527948094e-08
1.537,1.2506151279012556e-06,4.9999883498962845,4,-4.634066996800357e-08
1.5374999999999999,1.2506387747635017e-06,5.000001092200983,4,-4.725083257994811e-08
1.538,1.2506624216257478e-06,5.000001092200983,4,-4.725083257994811e-08
1.5385,1.250686068487994e-06,5.000001092200983,4,-4.725083257994811e-08
1.539,1.25070971535024e-06,5.000001092200983,4,-4.725083257994811e-08
1.5394999999999999,1.250733362212486e-06,5.000001092200983,4,-4.725083257994811e-08
1.54,1.2507570090747322e-06,5.000001092200983,4,-4.725083257994811e-08
1.5405,1.2507806559369783e-06,5.000001092200983,4,-4.725083257994811e-08
1.541,1.2505714721555705e-06,5.00093145909316,4,4.184787201211293e-07
1.5414999999999999,1.2505659015005222e-06,4.99918510980663,4,1.1033623792400249e-08
1.542,1.2505857966971234e-06,4.999895353456654,4,-3.969806527948094e-08
1.5425,1.2506089888120187e-06,4.999988349896285,4,-4.634066996800357e-08
1.543,1.2506326356742647e-06,5.000001092200983,4,-4.725083257994811e-08
1.5434999999999999,1.2506562825365108e-06,5.000001092200983,4,-4.725083257994811e-08
1.544,1.250679929398757e-06,5.000001092200983,4,-4.725083257994811e-08
1.5445,1.250703576261003e-06,5.000001092200983,4,-4.725083257994811e-08
1.545,1.2507272231232491e-06,5.000001092200983,4,-4.725083257994811e-08
1.5454999999999999,1.2507508699854952e-06,5.000001092200983,4,-4.725083257994811e-08
1.546,1.2507745168477413e-06,5.000001092200983,4,-4.725083257994811e-08
1.5465,1.2505653330663336e-06,5.00093145909316,4,4.184787201211293e-07
1.547,1.2505597624112852e-06,4.99918510980663,4,1.1033623792400249e-08
1.5474999999999999,1.2505796576078865e-06,4.999895353456654,4,-3.969806527948094e-08
1.548,1.2506028497227817e-06,4.9999883498962845,4,-4.634066996800357e-08
1.5485,1.2506264965850278e-06,5.000001092200983,4,-4.725083257994811e-08
1.549,1.2506501434472739e-06,5.000001092200983,4,-4.725083257994811e-08
1.5494999999999999,1.25067379030952e-06,5.000001092200983,4,-4.725083257994811e-08
1.55,1.250697437171766e-06,5.000001092200983,4,-4.725083257994811e-08
1.5505,1.2507210840340122e-06,5.000001092200983,4,-4.725083257994811e-08
1.551,1.2507447308962583e-06,5.000001092200983,4,-4.725083257994811e-08
1.5514999999999999,1.2507683777585044e-06,5.000001092200983,4,-4.725083257994811e-08
1.552,1.2505591939770966e-06,5.00093145909316,4,4.184787201211293e-07
1.5525,1.2505536233220482e-06,4.99918510980663,4,1.1033623792400249e-08
1.553,1.2505735185186495e-06,4.999895353456654,4,-3.969806527948094e-08
1.5534999999999999,1.2505967106335447e-06,4.999988349896285,4,-4.634066996800357e-08
1.554,1.2506203574957908e-06,5.000001092200983,4,-4.725083257994811e-08
1.5545,1.250644004358037e-06,5.000001092200983,4,-4.725083257994811e-08
1.555,1.250667651220283e-06,5.000001092200983,4,-4.725083257994811e-08
1.5554999999999999,1.250691298082529e-06,5.000001092200983,4,-4.725083257994811e-08
