phase,time_s,cube_z_m,cube_vz_m_s,pad_vz_m_s,relative_vt_m_s,contact_count,left_Fn_N,left_Ft_N,left_rho,left_points,right_Fn_N,right_Ft_N,right_rho,right_points
normal_gate,0.0005,-9.446621431697049e-39,-1.8893242863394098e-35,0.0,-1.8893242863394098e-35,8,11.579091062102194,1.3501519535025526e-15,2.915064633012376e-16,4,11.579091062102194,1.3501519535025526e-15,2.915064633012376e-16,4
normal_gate,0.001,4.345445858580643e-37,8.879824145795227e-34,-1.4444474582904269e-34,1.0324271604085653e-33,8,10.333804145554316,4.657476613657546e-14,1.126757520283861e-14,4,10.333804145554316,4.657476613657546e-14,1.126757520283861e-14,4
normal_gate,0.0015,-6.376469466395509e-36,-1.3622028104507145e-32,3.0814879110195774e-33,-1.6703516015526722e-32,8,9.301320637725203,4.5317508756955366e-12,1.2180396344243901e-12,4,9.301320637725238,4.5317508756955366e-12,1.2180396344243855e-12,4
normal_gate,0.002,4.511328530921243e-34,9.150186451170396e-31,-1.9721522630525295e-31,1.1122338714222925e-30,8,8.444636847714571,4.2313499221542063e-10,1.252673737917861e-10,4,8.444636847713346,4.2313499221542063e-10,1.252673737918043e-10,4
normal_gate,0.0025,2.0719643204376977e-32,4.05370207025697e-29,0.0,4.05370207025697e-29,8,7.733193905375302,3.9375364617225845e-08,1.2729334444160336e-08,4,7.733193905417083,3.9375364617225845e-08,1.272933444409156e-08,4
normal_gate,0.003,1.2045498507001166e-27,2.4090582621138244e-24,-3.925876735359096e-25,2.801645935649734e-24,8,7.1417527866119475,3.6460092644025296e-06,1.2763005712118042e-06,4,7.141752785104588,3.646009264402378e-06,1.276300571481131e-06,4
normal_gate,0.0035,2.217150003790729e-27,2.0252003061812253e-24,-2.6980305136006957e-25,2.295003357541295e-24,8,6.649472446938254,9.136781299169406e-06,3.435152702744273e-06,4,6.649472447296157,9.136781299169603e-06,3.4351527025594516e-06,4
normal_gate,0.004,3.087110949474512e-27,1.739921891367566e-24,-1.7933017186208217e-25,1.9192520632296483e-24,8,6.239149574572352,1.6816335448638986e-05,6.738232209231665e-06,4,6.239149574860411,1.681633544863929e-05,6.738232208920685e-06,4
normal_gate,0.0045000000000000005,3.813164783685627e-27,1.4521076684222301e-24,-1.0178198943523583e-25,1.553889657857466e-24,8,5.896589303300871,2.2351531584331414e-05,9.47646615468843e-06,4,5.896589303532005,2.235153158433184e-05,9.476466154317152e-06,4
normal_gate,0.005,4.544290234160096e-27,1.462250900948938e-24,-8.077935669463161e-26,1.5430302576435696e-24,8,5.610083455337296,2.625896064590174e-05,1.1701680044046227e-05,4,5.610083455521947,2.62589606459022e-05,1.1701680043661283e-05,4
normal_gate,0.0055,5.267808260239534e-27,1.4470360521588761e-24,-6.139231108792002e-26,1.5084283632467962e-24,8,5.369977748136758,2.8933973793504616e-05,1.3470248458452154e-05,4,5.369977748283532,2.893397379350506e-05,1.3470248458084188e-05,4
normal_gate,0.006,5.9957639505494066e-27,1.4559113806197456e-24,-4.8467614016778965e-26,1.5043789946365246e-24,8,5.168312951574981,3.067846659920766e-05,1.4839690865594143e-05,4,5.168312951690988,3.0678466599208e-05,1.483969086526122e-05,4
normal_gate,0.006500000000000001,6.7902846043158e-27,1.5890413075327866e-24,-5.816113682013476e-26,1.6472024443529213e-24,8,4.998527627713543,3.1722630594119394e-05,1.5865987425096097e-05,4,4.998527627804579,3.172263059411963e-05,1.586598742480725e-05,4
normal_gate,0.007,7.660245549999583e-27,1.739921891367566e-24,-7.108583389127582e-26,1.811007725258842e-24,8,4.85521216706781,3.224181092812289e-05,1.6601648815068446e-05,4,4.85521216713853,3.224181092812302e-05,1.6601648814826696e-05,4
normal_gate,0.0075,8.643049957542992e-27,1.9656088150868164e-24,-9.04728794979874e-26,2.0560816945848038e-24,8,4.733905519953066,3.2369480548516955e-05,1.7094490168890123e-05,4,4.7339055200073386,3.2369480548517e-05,1.7094490168694167e-05,4
normal_gate,0.008,9.72665273832056e-27,2.1672055615551356e-24,-1.001664023013432e-25,2.2673719638564787e-24,8,4.6309274154221445,3.220717997036668e-05,1.7387003229152722e-05,4,4.630927415463128,3.220717997036664e-05,1.7387003228998826e-05,4
normal_gate,0.0085,1.0873016770357133e-26,2.2927280640731455e-24,-9.693522803355793e-26,2.3896632921067034e-24,8,4.543240028724591,3.1832109927663566e-05,1.7516194239356363e-05,4,4.543240028754896,3.1832109927663465e-05,1.7516194239239466e-05,4
normal_gate,0.009000000000000001,1.2060587684533456e-26,2.3751418283526468e-24,-8.724170523020214e-26,2.462383533582849e-24,8,4.46833404389249,3.130292119246469e-05,1.7513753943290598e-05,4,4.468334043914178,3.1302921192464546e-05,1.751375394320551e-05,4
normal_gate,0.0095,1.3277954344256984e-26,2.4347333194470557e-24,-7.431700815906108e-26,2.509050327606117e-24,8,4.4041348912826885,3.066412600117366e-05,1.7406441195675343e-05,4,4.404134891297487,3.0664126001173494e-05,1.7406441195616762e-05,4
normal_gate,0.01,1.4501026572276785e-26,2.446144456039602e-24,-5.816113682013476e-26,2.5043055928597367e-24,8,4.348925643789767,2.9949458204478128e-05,1.7216584426573104e-05,4,4.348925643799111,2.9949458204477945e-05,1.7216584426536007e-05,4
normal_gate,0.0105,1.5697472814913977e-26,2.3928924852743854e-24,-3.2311742677852644e-26,2.425204227952238e-24,8,4.301283648786996,2.9184432971767455e-05,1.69626298535309e-05,4,4.301283648792,2.918443297176727e-05,1.696262985351106e-05,4
normal_gate,0.011,1.6854614031510176e-26,2.3142824331923992e-24,-6.462348535570529e-27,2.3207447817279698e-24,8,4.260028471545392,2.8388297591901273e-05,1.6659687711901004e-05,4,4.260028471547003,2.8388297591901093e-05,1.6659687711894594e-05,4
normal_gate,0.0115,1.7954065613110724e-26,2.1989031632010972e-24,2.261821987449685e-26,2.1762849433266004e-24,8,4.224179143697985,2.757551884788703e-05,1.6320045806430046e-05,4,4.224179143696896,2.757551884788685e-05,1.6320045806434153e-05,4
normal_gate,0.012,1.8992023847518108e-26,2.0759164688147642e-24,4.8467614016778965e-26,2.0274488547979852e-24,8,4.19291905925179,2.675691763520831e-05,1.595363352899005e-05,4,4.192919059248682,2.6756917635208148e-05,1.5953633529001775e-05,4
normal_gate,0.0125,1.996278316643605e-26,1.9415186378358846e-24,7.108583389127582e-26,1.8704328039446088e-24,8,4.165567151193363,2.5940535184650173e-05,1.5568429365745944e-05,4,4.165567151188674,2.5940535184650024e-05,1.556842936576338e-05,4
normal_gate,0.013000000000000001,2.0861905905634118e-26,1.7982454783961357e-24,9.04728794979874e-26,1.7077725988981483e-24,8,4.141554222983132,2.513229446724566e-05,1.5170810952912653e-05,4,4.141554222977296,2.5132294467245522e-05,1.5170810952933944e-05,4
normal_gate,0.0135,2.1686222304947717e-26,1.6486327986271944e-24,1.0985992510469899e-25,1.5387728735224954e-24,8,4.120403509069267,2.4336505618720224e-05,1.4765850944667217e-05,4,4.120403509062593,2.4336505618720106e-05,1.4765850944691064e-05,4
normal_gate,0.014,2.2438902124541438e-26,1.5053596391874455e-24,1.2278462217584005e-25,1.3825750170116055e-24,8,4.101714703707577,2.3556252166001977e-05,1.4357563767605086e-05,4,4.101714703700335,2.355625216600187e-05,1.4357563767630373e-05,4
