tag,preset,success,failure_mode,final_cube_z_m,max_relative_slip_mm,max_orientation_drift_deg,max_penetration_mm,arm_tracking_rms_rad,torque_saturation_proxy_ratio,max_truncated_contacts,wall_s
nominal_drake_ke50000_tau1ms_f16mm_cap5N,drake,False,rotation_or_torque_failure,0.19262994825839996,8.332496814453028,15.79600389530441,0.18120696768164635,0.01772938153264049,0.5652439024390243,0,19.92139680031687
