phase,time_s,cube_z_m,cube_vz_m_s,pad_z_m,pad_vz_m_s,relative_vt_m_s,candidate_contact_count,truncated_contacts,solver_iterations,left_Fn_N,left_Ft_N,left_points,left_rho,left_phi0_min_m,left_geometric_signed_overlap_m,left_minus_phi0_minus_geometric_m,right_Fn_N,right_Ft_N,right_points,right_rho,right_phi0_min_m,right_geometric_signed_overlap_m,right_minus_phi0_minus_geometric_m
normal_gate,0.0025,-2.4874758286150267e-13,-8.028591626154519e-15,9.501295624293575e-16,-8.074270418934049e-15,4.567879277952991e-17,128,0,-1,4.019145597341581,1.0353260924031128e-09,4,6.439963838881066e-10,-0.00010074302554130554,7.066130638111456e-07,0.0001000364124774944,4.060860048410371,1.3138709334675624e-09,4,8.088624809797858e-10,-0.00010125711560249329,1.295208930968128e-06,9.996190667152516e-05
normal_gate,0.005,-2.4876915848473513e-13,-9.034154412783987e-15,9.28427731287755e-16,-9.079108992393614e-15,4.495457960962748e-17,128,0,-1,4.037484690972229,9.464798043722025e-10,4,5.86057828583549e-10,-0.00010073930025100708,7.662177085865363e-07,9.997308254242054e-05,4.0425209547797225,9.463544948568165e-10,4,5.852502098584567e-10,-0.00010126084089279175,1.2356042861927374e-06,0.00010002523660659901
normal_gate,0.0075,-2.487932277729643e-13,-1.0017008246097567e-14,9.04282210093324e-16,-1.0037110032001806e-14,2.0101785904239056e-17,128,0,-1,4.041608628867841,9.120852052042282e-10,4,5.641845172052983e-10,-0.00010087713599205017,9.040534496296271e-07,9.997308254242054e-05,4.038248005272173,9.119657329845084e-10,4,5.645800677632248e-10,-0.0001011192798614502,1.0977685451496466e-06,0.00010002151131630055
normal_gate,0.01,-2.4881965520091864e-13,-1.0940500316401671e-14,8.778209008210996e-16,-1.0945671452544659e-14,5.1711361429875036e-18,128,0,-1,4.041388304398282,8.7584218983224e-10,4,5.417953707139774e-10,-0.00010096654295921326,9.785592555988654e-07,9.998798370361439e-05,4.038468329741731,8.757304257411332e-10,4,5.421179233298197e-10,-0.00010102987289428711,1.0232627391804083e-06,0.0001000066101551067
normal_gate,0.0125,-2.4884830524332657e-13,-1.1803344827682367e-14,8.491573058860141e-16,-1.1803709051849687e-14,3.6422416731934915e-19,128,0,-1,4.040511746834071,8.379150030660995e-10,4,5.184460877527734e-10,-0.00010099634528160095,1.0027736425388678e-06,9.999357163906208e-05,4.039344887305941,8.37810754332112e-10,4,5.185313322495801e-10,-0.00010100007057189941,9.990483522404059e-07,0.00010000102221965901
normal_gate,0.015,-2.4887906947997085e-13,-1.2609481330177336e-14,8.184337268232061e-16,-1.260905442557192e-14,-4.2690460541616737e-19,128,0,-1,4.040141255595465,7.984652608785233e-10,4,4.940825149199144e-10,-0.00010100379586219788,1.0046362876880988e-06,9.999915957450978e-05,4.039864390156487,7.983678544643893e-10,4,4.940560977799702e-10,-0.00010099634528160095,9.97185707091175e-07,9.999915957450978e-05
normal_gate,0.0175,-2.4891170396536266e-13,-1.3360639465164869e-14,7.857687482452913e-16,-1.3360189690669877e-14,-4.497744949920335e-19,128,0,-1,4.040024363995464,7.57648356835622e-10,4,4.688389775490922e-10,-0.00010100379586219788,1.0027736425388678e-06,0.00010000102221965901,4.0399812817564875,7.575577932229559e-10,4,4.68787935134682e-10,-0.00010099634528160095,9.990483522404059e-07,9.999729692936055e-05
normal_gate,0.02,-2.489461544893934e-13,-1.4056071302552542e-14,7.513114479509864e-16,-1.4055813804536577e-14,-2.574980159653073e-19,128,0,-1,4.039920070868211,7.156475246296186e-10,4,4.428599527192008e-10,-0.00010100007057189941,1.0009109973896368e-06,9.999915957450978e-05,4.039936563271802,7.155638453677712e-10,4,4.4280636227878127e-10,-0.00010099634528160095,1.0009109973896368e-06,9.999543428421132e-05
normal_gate,0.0225,-2.4898225842173716e-13,-1.4695189848507907e-14,7.152075156072191e-16,-1.4695276245868527e-14,8.639736061993863e-20,128,0,-1,4.039989960233693,6.725788697417263e-10,4,4.162008299290557e-10,-0.00010100007057189941,1.0009109973896368e-06,9.999915957450978e-05,4.0400156855182585,6.72502352682835e-10,4,4.161508302390201e-10,-0.00010100007057189941,1.0009109973896368e-06,9.999915957450978e-05
normal_gate,0.025,-2.490198802371224e-13,-1.527660851009631e-14,6.775857002219721e-16,-1.5276625450755255e-14,1.6940658945086007e-20,128,0,-1,4.040000820317612,6.286635992647351e-10,4,3.890244255045173e-10,-0.00010100007057189941,1.0009109973896368e-06,9.999915957450978e-05,4.040004825434339,6.285941781497037e-10,4,3.889810812800971e-10,-0.00010100007057189941,1.0009109973896368e-06,9.999915957450978e-05
normal_gate,0.0275,-2.4905888441027757e-13,-1.5792334684427457e-14,6.385950795939621e-16,-1.5792488844423858e-14,1.5415999640028266e-19,128,0,-1,4.040002500196413,5.847463490686328e-10,4,3.6184776435175734e-10,-0.00010100007057189941,1.0009109973896368e-06,9.999915957450978e-05,4.04000314555554,5.846841607427868e-10,4,3.618092237044453e-10,-0.00010100007057189941,1.0009109973896368e-06,9.999915957450978e-05
normal_gate,0.03,-2.490991354159311e-13,-1.6342718058828462e-14,5.982966400953915e-16,-1.6342613026743003e-14,-1.0503208545953324e-19,128,0,-1,4.0400027908513785,5.312076174135859e-10,4,3.28717357953632e-10,-0.00010100007057189941,1.0009109973896368e-06,9.999915957450978e-05,4.040002854900573,5.311530900430056e-10,4,3.286836105813084e-10,-0.00010100007057189941,1.0009109973896368e-06,9.999915957450978e-05
normal_gate,0.0325,-2.4914074167430023e-13,-1.684670266244477e-14,5.566768291991042e-16,-1.6846767036948762e-14,6.437450399132683e-20,128,0,-1,4.040002820132951,4.748076216855668e-10,4,2.93816392478373e-10,-0.00010100007057189941,1.0009109973896368e-06,9.999915957450978e-05,4.040002825619,4.74760830197768e-10,4,2.937874369710535e-10,-0.00010100007057189941,1.0009109973896368e-06,9.999915957450978e-05
normal_gate,0.035,-2.491835134500048e-13,-1.7274266259493902e-14,5.139050534945511e-16,-1.7274267953559796e-14,1.6940658945086007e-21,128,0,-1,4.040002822641026,4.1853304746505594e-10,4,2.589930414896672e-10,-0.00010100007057189941,1.0009109973896368e-06,9.999915957450978e-05,4.040002823110926,4.184938980012744e-10,4,2.5896881532314207e-10,-0.00010100007057189941,1.0009109973896368e-06,9.999915957450978e-05
normal_gate,0.0375,-2.4922723390261026e-13,-1.762534616953776e-14,4.70164272098339e-16,-1.7625332617010603e-14,-1.3552527156068805e-20,128,0,-1,4.040002822855851,3.6259473830866546e-10,4,2.2437777534295732e-10,-0.00010100007057189941,1.0009109973896368e-06,9.999915957450978e-05,4.040002822896101,3.625632191791837e-10,4,2.2435827094254233e-10,-0.00010100007057189941,1.0009109973896368e-06,9.999915957450978e-05
normal_gate,0.04,-2.4927168619168216e-13,-1.7900335415863868e-14,4.2566454918138708e-16,-1.7900394708170175e-14,5.929230630780102e-20,128,0,-1,4.040002822874252,3.071954990516036e-10,4,1.9009609183456586e-10,-0.00010100007057189941,1.0009109973896368e-06,9.999915957450978e-05,4.0400028228777,3.0717146987461174e-10,4,1.9008122230457568e-10,-0.00010100007057189941,1.0009109973896368e-06,9.999915957450978e-05
normal_gate,0.0425,-2.4931676189700325e-13,-1.8100367328555654e-14,3.8059562012388026e-16,-1.8100321588776502e-14,-4.573977915173222e-20,128,0,-1,4.040002822875828,2.5252846672086116e-10,4,1.5626750635603626e-10,-0.00010100007057189941,1.0009109973896368e-06,9.999915957450978e-05,4.040002822876124,2.5251187084803285e-10,4,1.5625723663991573e-10,-0.00010100007057189941,1.0009109973896368e-06,9.999915957450978e-05
normal_gate,0.045,-2.493621899680304e-13,-1.8225865424086746e-14,3.351472203060035e-16,-1.8225872200350324e-14,6.776263578034403e-21,128,0,-1,4.040002822875963,1.9877500124752358e-10,4,1.2300424650818763e-10,-0.00010100007057189941,1.0009109973896368e-06,9.999915957450978e-05,4.040002822875989,1.9876572530010152e-10,4,1.2299850644572358e-10,-0.00010100007057189941,1.0009109973896368e-06,9.999915957450978e-05
normal_gate,0.0475,-2.4940786198454634e-13,-1.8278566119999014e-14,2.894887563172077e-16,-1.827856442593312e-14,-1.6940658945086007e-21,128,0,-1,4.040002822875975,1.4611206732996352e-10,4,9.041582007234222e-11,-0.00010100007057189941,1.0009109973896368e-06,9.999915957450978e-05,4.0400028228759775,1.4610997110163557e-10,4,9.041452290225351e-11,-0.00010100007057189941,1.0009109973896368e-06,9.999915957450978e-05
normal_gate,0.05,-2.494535340010623e-13,-1.82598449977988e-14,2.438099635376778e-16,-1.8259834833403432e-14,-1.0164395367051604e-20,128,0,-1,4.040002822875977,9.470067794475136e-11,4,5.860186372180325e-11,-0.00010100007057189941,1.0009109973896368e-06,9.999915957450978e-05,4.040002822875977,9.47056006229391e-11,4,5.860490993142461e-11,-0.00010100007057189941,1.0009109973896368e-06,9.999915957450978e-05
normal_gate,0.0525,-2.494990704923067e-13,-1.8171536730849855e-14,1.982870248204427e-16,-1.8171526566454488e-14,-1.0164395367051604e-20,128,0,-1,4.040002822875976,4.4695558270472027e-11,4,2.7658123168497185e-11,-0.00010100007057189941,1.0009109973896368e-06,9.999915957450978e-05,4.040002822875976,4.470732530697639e-11,4,2.766540474540459e-11,-0.00010100007057189941,1.0009109973896368e-06,9.999915957450978e-05
normal_gate,0.055,-2.4954428172289933e-13,-1.8015570860206026e-14,1.530825704913752e-16,-1.801556069581066e-14,-1.0164395367051604e-20,128,0,-1,4.040002822875976,3.760179125184606e-12,4,2.3268418922216427e-12,-0.00010100007057189941,1.0009109973896368e-06,9.999915957450978e-05,4.040002822875976,3.7417717861722325e-12,4,2.3154512200987522e-12,-0.00010100007057189941,1.0009109973896368e-06,9.999915957450978e-05
normal_gate,0.0575,-2.4958900506251436e-13,-1.7794156447793752e-14,1.083524546127701e-16,-1.7794142895266596e-14,-1.3552527156068805e-20,128,0,-1,4.040002822875977,5.053574388995114e-11,4,3.127209689297693e-11,-0.00010100007057189941,1.0009109973896368e-06,9.999915957450978e-05,4.040002822875976,5.051093028666292e-11,4,3.125674195117608e-11,-0.00010100007057189941,1.0009109973896368e-06,9.999915957450978e-05
normal_gate,0.06,-2.496330507757716e-13,-1.7509704149380918e-14,6.427963630123434e-17,-1.7509675350260712e-14,-2.879912020664621e-20,128,0,-1,4.040002822875976,9.550964760190217e-11,4,5.9102463407384e-11,-0.00010100007057189941,1.0009109973896368e-06,9.999915957450978e-05,4.040002822875976,9.547866469172535e-11,4,5.908329082784929e-11,-0.00010100007057189941,1.0009109973896368e-06,9.999915957450978e-05
normal_gate,0.0625,-2.4967633754750806e-13,-1.7164858401828853e-14,2.1019969619062717e-17,-1.7164817744247385e-14,-4.0657581468206416e-20,128,0,-1,4.040002822875976,1.3857289884900864e-10,4,8.575049630185784e-11,-0.00010100007057189941,1.0009109973896368e-06,9.999915957450978e-05,4.040002822875976,1.385360405519564e-10,4,8.572768796565847e-11,-0.00010100007057189941,1.0009109973896368e-06,9.999915957450978e-05
normal_gate,0.065,-2.497186485372893e-13,-1.6762241619142255e-14,-2.1297796425762128e-17,-1.6762253477603517e-14,1.1858461261560205e-20,128,0,-1,4.040002822875976,1.7962580159467222e-10,4,1.1115450252755093e-10,-0.00010100007057189941,1.0009109973896368e-06,9.999915957450978e-05,4.040002822875976,1.79583335780897e-10,4,1.11128224195804e-10,-0.00010100007057189941,1.0009109973896368e-06,9.999915957450978e-05
normal_gate,0.0675,-2.497599024299524e-13,-1.6304997987621334e-14,-6.253136029810147e-17,-1.630493700124913e-14,-6.098637220230962e-20,128,0,-1,4.040002822875976,2.1858111839221645e-10,4,1.3526049855369536e-10,-0.00010100007057189941,1.0009109973896368e-06,9.999915957450978e-05,4.040002822875977,2.1853331297694863e-10,4,1.3523091601541275e-10,-0.00010100007057189941,1.0009109973896368e-06,9.999915957450978e-05
normal_gate,0.07,-2.497998823850628e-13,-1.5795968455771178e-14,-1.0254519672639462e-16,-1.579595829137581e-14,-1.0164395367051604e-20,128,0,-1,4.040002822875977,2.5536198748985365e-10,4,1.5802092144830968e-10,-0.00010100007057189941,1.0009109973896368e-06,9.999915957450978e-05,4.040002822875977,2.5530920326797396e-10,4,1.579882579674943e-10,-0.00010100007057189941,1.0009109973896368e-06,9.999915957450978e-05
normal_gate,0.0725,-2.498385070874576e-13,-1.5238514050326495e-14,-1.4121733296623695e-16,-1.5238461534283765e-14,-5.251604272976662e-20,128,0,-1,4.040002822875977,2.8990287095539073e-10,4,1.7939521558862188e-10,-0.00010100007057189941,1.0009109973896368e-06,9.999915957450978e-05,4.040002822875977,2.8984541004364764e-10,4,1.793596581185765e-10,-0.00010100007057189941,1.0009109973896368e-06,9.999915957450978e-05
